period,tail,head,kin_in_org,owner_of,prior_comembership,is_shareholder
2011,2217,5443,0,0,1,0
2011,2217,5502,0,0,1,0
2011,2218,4528,0,0,1,0
2011,2218,4588,0,0,1,0
2011,2218,4907,0,0,1,0
2011,2220,3890,0,0,1,0
2011,2223,2837,0,1,0,0
2011,2223,3008,0,0,1,0
2011,2223,3089,0,0,1,0
2011,2223,3222,0,1,0,1
2011,2223,3556,0,0,1,0
2011,2223,3631,0,0,1,0
2011,2223,3641,0,0,1,0
2011,2223,3694,0,1,1,0
2011,2223,3695,0,0,1,0
2011,2223,3816,0,0,1,0
2011,2223,3933,0,0,1,0
2011,2223,3953,0,0,1,0
2011,2223,4875,0,0,1,0
2011,2223,5443,0,0,1,0
2011,2224,2837,0,1,0,0
2011,2224,3089,0,0,1,0
2011,2224,3211,0,0,0,1
2011,2224,3222,0,1,0,1
2011,2224,3290,0,0,1,0
2011,2224,3331,1,0,1,0
2011,2224,3362,1,0,1,0
2011,2224,3556,0,0,1,0
2011,2224,3631,1,0,1,0
2011,2224,3641,0,0,1,0
2011,2224,3694,0,1,1,0
2011,2224,3695,0,0,1,0
2011,2224,3726,0,0,1,0
2011,2224,3816,0,0,1,0
2011,2224,3933,0,0,1,0
2011,2224,3953,1,0,1,0
2011,2224,3956,0,0,1,0
2011,2224,3995,0,0,1,0
2011,2224,4117,0,0,1,0
2011,2224,4588,0,1,0,0
2011,2224,5433,1,0,1,0
2011,2224,5443,0,0,1,0
2011,2225,3211,0,0,0,1
2011,2227,2837,0,1,0,0
2011,2227,3008,1,0,1,0
2011,2227,3089,1,0,1,0
2011,2227,3290,0,0,1,0
2011,2227,3331,0,0,1,0
2011,2227,3362,0,0,1,0
2011,2227,3556,1,0,1,0
2011,2227,3631,1,0,1,0
2011,2227,3641,1,0,1,0
2011,2227,3694,1,0,1,0
2011,2227,3695,1,0,1,0
2011,2227,3726,0,0,1,0
2011,2227,3816,1,0,1,0
2011,2227,3933,1,0,1,0
2011,2227,3953,1,0,1,0
2011,2227,3956,0,0,1,0
2011,2227,3995,0,0,1,0
2011,2227,4117,0,0,1,0
2011,2227,4588,0,1,0,0
2011,2227,4875,1,0,1,0
2011,2227,5443,1,0,1,0
2011,2229,2837,0,1,0,0
2011,2229,3008,0,0,1,0
2011,2229,3089,0,0,1,0
2011,2229,3222,0,1,0,1
2011,2229,3290,0,0,1,0
2011,2229,3331,0,0,1,0
2011,2229,3362,0,0,1,0
2011,2229,3556,0,0,1,0
2011,2229,3631,1,0,1,0
2011,2229,3694,0,1,0,1
2011,2229,3726,0,0,1,0
2011,2229,3816,0,0,1,0
2011,2229,3933,0,0,1,0
2011,2229,3953,1,0,1,0
2011,2229,3956,0,0,1,0
2011,2229,3995,0,0,1,0
2011,2229,4117,0,0,1,0
2011,2229,4167,0,0,1,0
2011,2229,4588,0,1,0,0
2011,2229,4875,0,0,1,0
2011,2229,5279,0,0,1,0
2011,2229,5433,1,0,1,0
2011,2229,5443,0,0,1,0
2011,2229,5502,0,0,1,0
2011,2232,3089,0,0,1,0
2011,2232,3275,0,0,1,0
2011,2232,3290,0,0,1,0
2011,2232,3378,0,0,1,0
2011,2232,3556,0,0,1,0
2011,2232,3618,0,0,1,0
2011,2232,3631,0,0,1,0
2011,2232,3726,0,0,1,1
2011,2232,3933,0,0,1,0
2011,2232,3953,0,0,1,0
2011,2232,3956,0,0,1,0
2011,2232,3995,0,0,1,0
2011,2232,4117,0,0,1,0
2011,2232,4167,0,0,1,0
2011,2232,5279,0,0,1,0
2011,2232,5443,0,0,1,0
2011,2232,5502,0,0,1,0
2011,2236,3089,0,0,1,0
2011,2236,3290,0,0,1,0
2011,2236,3556,0,0,1,0
2011,2236,3631,0,0,1,0
2011,2236,3726,0,0,1,0
2011,2236,3933,0,0,1,0
2011,2236,3953,0,0,1,0
2011,2236,3956,0,0,1,0
2011,2236,3995,0,0,1,0
2011,2236,4117,0,0,1,0
2011,2236,4167,0,0,1,0
2011,2236,5279,0,0,1,0
2011,2236,5443,0,0,1,0
2011,2236,5502,0,0,1,0
2011,2239,4954,0,0,0,1
2011,2241,3292,0,0,1,0
2011,2241,4528,0,0,1,0
2011,2241,4588,0,0,1,1
2011,2248,4528,0,0,1,0
2011,2248,4588,0,0,1,0
2011,2248,4907,0,0,1,0
2011,2256,2659,0,0,1,0
2011,2256,2852,0,0,1,0
2011,2256,2969,0,0,1,0
2011,2256,2996,0,0,1,0
2011,2256,3101,0,0,1,0
2011,2256,3298,0,0,1,0
2011,2256,3308,0,0,1,0
2011,2256,3336,0,0,1,0
2011,2256,3403,0,0,1,0
2011,2256,3820,0,0,1,0
2011,2256,3821,0,0,1,0
2011,2256,3823,0,0,1,0
2011,2256,3827,0,0,1,0
2011,2256,3899,0,0,1,0
2011,2256,4328,0,0,1,0
2011,2256,4654,0,0,1,0
2011,2256,4993,0,0,1,0
2011,2256,5074,0,0,1,0
2011,2256,5076,0,0,1,0
2011,2256,5081,0,0,1,0
2011,2256,5083,0,0,1,0
2011,2256,5090,0,0,1,0
2011,2256,5450,0,0,1,0
2011,2260,3222,0,0,0,1
2011,2260,3275,0,0,1,0
2011,2260,3290,0,0,1,0
2011,2260,3378,0,0,1,0
2011,2260,3556,0,0,1,0
2011,2260,3618,0,0,1,0
2011,2260,3726,0,0,1,0
2011,2260,4117,0,0,1,0
2011,2260,4167,0,0,1,0
2011,2260,5279,0,0,1,0
2011,2260,5502,0,0,1,0
2011,2262,3089,0,0,1,0
2011,2262,3275,0,0,1,0
2011,2262,3290,0,0,1,0
2011,2262,3378,0,0,1,0
2011,2262,3556,0,0,1,0
2011,2262,3618,0,0,1,0
2011,2262,3631,0,0,1,0
2011,2262,3641,0,0,1,0
2011,2262,3694,0,0,1,0
2011,2262,3695,0,0,1,0
2011,2262,3726,0,0,1,0
2011,2262,3816,0,0,1,0
2011,2262,3933,0,0,1,0
2011,2262,3953,0,0,1,0
2011,2262,3956,0,0,1,0
2011,2262,3995,0,0,1,0
2011,2262,4117,0,0,1,0
2011,2262,4167,0,0,1,0
2011,2262,5279,0,0,1,0
2011,2262,5443,0,0,1,0
2011,2262,5502,0,0,1,0
2011,2264,5311,0,0,0,1
2011,2269,3230,0,1,0,0
2011,2269,5158,0,1,0,0
2011,2277,3258,0,0,1,0
2011,2277,3797,0,0,1,0
2011,2277,4908,0,0,1,0
2011,2283,3084,0,1,0,0
2011,2283,3140,0,1,1,0
2011,2283,3339,0,1,0,0
2011,2283,3861,0,1,0,0
2011,2286,2908,0,1,0,0
2011,2286,3002,0,1,1,0
2011,2286,3728,0,1,0,0
2011,2292,3523,0,0,1,0
2011,2292,3524,0,0,1,0
2011,2294,4792,0,0,1,0
2011,2294,5230,0,0,1,0
2011,2295,4319,0,0,0,1
2011,2296,2824,0,0,1,0
2011,2296,3359,0,0,1,0
2011,2296,3788,0,0,1,0
2011,2296,5492,0,0,1,0
2011,2298,3523,0,0,1,0
2011,2302,2833,0,0,1,0
2011,2302,5413,0,0,1,0
2011,2312,4268,0,0,1,0
2011,2316,5080,0,1,0,0
2011,2318,4501,0,0,0,1
2011,2322,4380,0,0,1,1
2011,2323,4380,0,0,1,1
2011,2324,2703,0,0,1,0
2011,2326,5116,0,0,1,0
2011,2327,5116,0,0,1,0
2011,2329,4638,0,0,0,1
2011,2331,3177,0,0,1,0
2011,2331,3195,0,0,1,0
2011,2331,3356,0,0,1,0
2011,2331,4076,0,0,1,0
2011,2332,3184,0,0,1,1
2011,2335,3080,0,0,1,0
2011,2335,3123,0,0,1,0
2011,2335,3177,0,0,1,0
2011,2335,3187,0,0,1,0
2011,2335,3195,0,0,1,0
2011,2335,3356,0,0,1,0
2011,2335,3528,0,0,1,0
2011,2335,4076,0,0,1,0
2011,2335,4337,0,0,1,0
2011,2335,5073,0,0,1,0
2011,2337,3159,0,0,1,0
2011,2337,3456,0,0,1,0
2011,2337,3847,0,0,1,0
2011,2337,3903,0,0,1,0
2011,2337,4161,0,0,1,0
2011,2337,4169,0,0,1,0
2011,2337,4264,0,0,1,0
2011,2337,5047,0,0,1,0
2011,2337,5435,0,0,1,0
2011,2338,3010,0,0,0,1
2011,2338,4663,0,0,0,1
2011,2339,4029,0,0,1,0
2011,2340,3184,0,0,0,1
2011,2342,3184,0,0,1,0
2011,2345,2856,0,0,1,0
2011,2345,2946,0,0,1,0
2011,2345,3131,0,1,0,0
2011,2345,4577,0,0,1,0
2011,2345,5103,0,1,0,0
2011,2345,5189,0,0,1,0
2011,2345,5416,0,0,1,0
2011,2353,3376,0,0,0,1
2011,2353,3544,0,0,0,1
2011,2353,4181,0,0,0,1
2011,2356,2690,0,0,0,1
2011,2361,4181,0,0,0,1
2011,2366,2702,0,0,1,0
2011,2366,4274,0,0,1,0
2011,2370,2830,0,0,0,1
2011,2373,3223,0,0,1,0
2011,2376,3302,0,0,0,1
2011,2376,4962,1,0,0,0
2011,2384,2903,0,0,0,1
2011,2384,3376,0,0,0,1
2011,2384,3544,0,0,0,1
2011,2384,4181,0,0,0,1
2011,2396,2690,0,0,0,1
2011,2398,3376,0,0,0,1
2011,2398,3544,0,0,0,1
2011,2402,5120,0,0,0,1
2011,2403,2762,0,0,1,0
2011,2403,3376,0,0,1,1
2011,2403,3544,0,0,0,1
2011,2403,5353,0,0,1,0
2011,2405,5266,0,0,0,1
2011,2409,4274,0,0,1,0
2011,2411,2690,0,0,0,1
2011,2413,2690,0,0,0,1
2011,2415,3223,0,0,1,0
2011,2415,3835,0,0,1,0
2011,2426,4325,0,0,1,0
2011,2428,4195,0,1,0,0
2011,2428,4783,0,0,0,1
2011,2429,3845,0,0,1,0
2011,2436,3963,0,0,0,1
2011,2437,3165,0,0,0,1
2011,2439,4672,0,0,0,1
2011,2439,5355,0,0,0,1
2011,2439,5365,0,0,0,1
2011,2447,4380,0,0,1,0
2011,2452,2691,0,0,1,0
2011,2452,3128,0,0,1,0
2011,2452,3987,0,0,1,0
2011,2452,4680,0,0,1,0
2011,2452,4820,0,0,1,0
2011,2452,5085,0,0,1,0
2011,2452,5097,0,0,1,0
2011,2453,2691,0,0,1,0
2011,2453,3128,0,0,1,0
2011,2453,3987,0,0,1,0
2011,2453,4680,0,0,1,0
2011,2453,4820,0,0,1,0
2011,2453,5085,0,0,1,0
2011,2453,5097,0,0,1,0
2011,2456,5086,0,0,0,1
2011,2464,5367,0,0,0,1
2011,2465,5367,0,1,0,1
2011,2468,5241,0,0,1,0
2011,2468,5456,0,0,1,0
2011,2471,3927,0,0,1,0
2011,2480,3042,0,0,0,1
2011,2481,3042,0,0,0,1
2011,2481,3470,0,0,1,0
2011,2482,3042,0,0,0,1
2011,2482,3470,0,0,1,0
2011,2484,3942,0,0,1,0
2011,2484,4119,0,0,1,0
2011,2484,4202,0,0,1,0
2011,2484,4203,0,0,1,0
2011,2484,5109,0,0,1,0
2011,2484,5387,0,0,1,0
2011,2488,4690,0,0,0,1
2011,2490,2833,0,0,1,0
2011,2490,4520,0,0,1,0
2011,2490,4521,0,0,1,0
2011,2490,4522,0,0,1,0
2011,2490,4523,0,0,1,0
2011,2490,5413,0,0,1,0
2011,2491,2691,0,0,1,0
2011,2491,3987,0,0,1,0
2011,2497,5378,0,0,0,1
2011,2498,5382,0,0,0,1
2011,2501,3237,0,0,0,1
2011,2507,3792,0,0,0,1
2011,2509,3142,0,0,0,1
2011,2511,3217,0,0,0,1
2011,2526,3247,0,1,0,0
2011,2526,3942,0,0,1,0
2011,2526,3978,0,0,1,0
2011,2526,4119,0,0,1,0
2011,2526,5315,0,1,0,0
2011,2526,5387,0,0,1,0
2011,2541,4602,0,0,0,1
2011,2541,4638,0,0,0,1
2011,2543,3942,0,0,1,0
2011,2543,4119,0,0,1,0
2011,2543,4202,0,0,1,0
2011,2543,4203,0,0,1,0
2011,2543,5109,0,0,1,0
2011,2543,5387,0,0,1,0
2011,2546,4637,0,0,1,0
2011,2547,3306,0,0,0,1
2011,2548,4329,0,0,0,1
2011,2555,3942,0,0,1,0
2011,2555,4119,0,0,1,0
2011,2555,4202,0,0,1,0
2011,2555,4203,0,0,1,0
2011,2555,5109,0,0,1,0
2011,2555,5387,0,0,1,0
2011,2562,3061,0,0,1,0
2011,2563,2931,0,0,0,1
2011,2567,3942,0,0,1,0
2011,2567,4119,0,0,1,0
2011,2567,4202,0,0,1,0
2011,2567,4203,0,0,1,0
2011,2567,5109,0,0,1,0
2011,2567,5387,0,0,1,0
2011,2569,4199,0,0,1,0
2011,2573,3480,0,0,0,1
2011,2582,4756,1,0,1,0
2011,2583,4756,1,0,0,0
2011,2588,2853,0,0,1,0
2011,2592,5320,0,0,1,0
2012,4,3600,0,0,1,0
2012,4,4121,0,0,1,0
2012,4,4791,0,0,1,0
2012,4,4822,0,0,1,0
2012,4,4823,0,0,1,0
2012,4,4958,0,0,1,0
2012,4,5402,0,0,1,0
2012,4,5410,0,0,1,0
2012,4,5412,0,0,1,0
2012,5,3824,0,1,0,0
2012,5,4791,0,1,1,0
2012,5,4822,1,0,1,0
2012,5,4958,0,0,1,0
2012,5,5008,1,0,1,1
2012,5,5271,0,1,0,0
2012,5,5410,0,0,1,0
2012,5,5412,1,0,1,0
2012,5,5484,1,0,1,0
2012,6,2770,0,1,0,0
2012,6,3600,0,1,1,0
2012,6,3824,0,1,0,0
2012,6,3830,0,1,0,0
2012,6,4121,0,0,1,0
2012,6,4791,0,1,1,0
2012,6,4822,0,0,1,0
2012,6,4823,0,0,1,0
2012,6,4958,0,0,1,0
2012,6,5008,0,0,1,0
2012,6,5271,0,1,0,0
2012,6,5402,0,0,1,0
2012,6,5410,0,0,1,0
2012,6,5412,0,0,1,0
2012,6,5484,0,0,1,0
2012,7,2770,0,1,0,0
2012,7,3600,0,1,0,0
2012,7,3824,0,1,0,0
2012,7,3830,0,1,0,0
2012,7,4791,0,0,1,0
2012,7,4822,0,0,1,0
2012,7,5410,0,0,1,0
2012,7,5412,0,0,1,0
2012,8,3600,0,0,1,0
2012,8,4121,0,0,1,0
2012,8,4791,0,0,1,0
2012,8,4822,0,0,1,0
2012,8,4823,0,0,1,0
2012,8,4958,0,0,1,0
2012,8,5402,0,0,1,0
2012,8,5410,0,0,1,0
2012,8,5412,0,0,1,0
2012,9,3600,1,0,1,0
2012,9,3824,0,1,0,0
2012,9,4121,1,0,1,0
2012,9,4791,0,1,1,0
2012,9,4822,1,0,1,0
2012,9,4823,1,0,1,0
2012,9,4958,1,0,1,0
2012,9,5008,0,0,0,1
2012,9,5271,0,1,0,0
2012,9,5402,1,0,1,0
2012,9,5410,1,0,1,0
2012,9,5412,1,0,1,0
2012,10,2664,0,1,0,0
2012,10,2682,0,1,0,0
2012,10,2856,0,0,1,0
2012,10,2861,0,0,1,0
2012,10,2946,0,1,1,0
2012,10,2968,0,1,1,0
2012,10,3102,0,0,1,0
2012,10,3131,0,1,1,0
2012,10,3209,0,1,0,0
2012,10,4539,0,1,1,0
2012,10,4577,0,1,1,0
2012,10,4644,0,0,1,0
2012,10,5103,0,1,0,0
2012,10,5111,0,0,1,0
2012,10,5133,0,1,0,0
2012,10,5189,0,0,1,0
2012,10,5349,0,0,1,0
2012,10,5408,0,0,1,0
2012,10,5416,0,0,1,0
2012,10,5419,0,0,1,0
2012,18,2947,1,0,1,0
2012,18,3775,0,0,1,0
2012,18,5133,0,0,1,1
2012,18,5236,0,0,0,1
2012,18,5251,1,0,1,0
2012,19,2947,0,0,1,0
2012,19,2954,0,0,0,1
2012,19,3775,0,0,1,0
2012,19,5133,1,0,1,0
2012,19,5251,1,0,1,0
2012,22,3102,0,0,1,0
2012,22,4577,0,0,1,0
2012,22,4644,0,0,1,0
2012,23,2854,0,0,1,0
2012,24,2874,0,1,0,0
2012,25,4465,0,0,1,1
2012,25,5010,0,0,1,0
2012,25,5013,0,0,1,0
2012,29,4758,0,0,0,1
2012,33,3543,0,0,1,0
2012,33,4396,0,0,1,0
2012,33,5458,0,0,1,0
2012,35,4465,0,0,1,1
2012,35,5010,0,0,1,0
2012,35,5013,0,0,1,0
2012,36,4465,0,0,1,1
2012,36,5013,0,0,0,1
2012,37,2883,0,0,1,0
2012,37,3181,0,0,1,0
2012,38,4355,0,0,1,0
2012,38,4758,0,0,1,0
2012,40,2606,0,0,0,1
2012,40,2650,0,0,1,0
2012,40,2711,0,1,1,0
2012,40,2874,0,0,1,0
2012,40,3030,0,0,1,0
2012,40,3341,0,0,1,0
2012,40,3742,0,0,1,0
2012,40,3994,0,0,1,0
2012,40,4001,0,0,1,0
2012,40,4008,0,0,1,0
2012,40,4162,0,0,1,0
2012,40,4355,0,0,1,1
2012,40,4425,0,0,1,0
2012,40,4477,0,0,1,0
2012,40,4550,0,0,1,0
2012,40,4554,0,0,1,0
2012,40,4758,0,0,1,1
2012,40,4885,0,0,1,0
2012,40,5255,0,0,1,0
2012,40,5372,0,0,1,0
2012,41,3508,0,0,0,1
2012,42,3543,0,0,1,0
2012,48,4758,0,0,0,1
2012,49,4410,0,0,1,0
2012,51,4410,0,0,1,0
2012,56,4422,0,0,0,1
2012,58,2840,0,1,0,0
2012,58,3027,0,1,0,0
2012,58,3151,0,1,0,0
2012,58,4008,0,1,0,0
2012,58,4133,0,1,0,0
2012,58,4290,0,1,0,0
2012,62,4455,0,0,1,0
2012,63,2610,0,0,1,0
2012,63,4237,0,0,1,0
2012,65,2610,0,0,0,1
2012,65,4237,0,0,1,1
2012,66,3159,0,0,1,0
2012,66,3456,0,0,1,0
2012,66,3847,0,0,1,0
2012,66,3903,0,0,1,0
2012,66,4161,0,0,1,0
2012,66,4169,0,0,1,0
2012,66,4264,0,0,1,0
2012,66,5047,0,0,1,0
2012,66,5435,0,0,1,0
2012,67,4488,0,0,0,1
2012,68,4143,0,0,0,1
2012,69,2920,0,0,1,0
2012,69,4453,0,0,1,0
2012,69,5007,0,0,1,0
2012,70,4288,0,0,1,0
2012,71,4456,0,0,0,1
2012,72,2681,0,1,0,0
2012,72,2682,0,0,1,0
2012,85,3997,0,0,0,1
2012,89,4423,0,0,1,0
2012,89,4868,0,0,1,0
2012,91,4906,0,0,1,0
2012,93,5496,0,0,1,0
2012,103,2663,0,0,1,0
2012,103,2665,0,0,1,0
2012,103,2671,0,0,1,0
2012,103,2701,0,0,1,0
2012,103,2954,0,1,0,0
2012,103,3144,0,0,1,0
2012,103,3426,0,1,0,0
2012,103,3745,0,0,1,0
2012,103,3965,0,0,1,0
2012,103,4195,0,1,0,0
2012,103,4306,0,1,0,0
2012,103,4609,0,0,1,0
2012,103,5226,0,0,1,0
2012,103,5236,0,1,0,0
2012,103,5426,0,0,1,0
2012,104,3271,0,0,0,1
2012,106,2712,0,0,0,1
2012,107,4926,0,1,0,0
2012,107,4927,0,0,1,0
2012,107,4961,0,0,1,0
2012,107,5199,0,0,1,0
2012,107,5256,0,0,1,0
2012,107,5257,0,0,1,0
2012,109,4575,0,0,1,0
2012,112,3275,0,0,1,0
2012,112,3290,0,0,1,0
2012,112,3556,0,0,1,0
2012,112,3596,0,0,1,0
2012,112,3726,0,0,1,0
2012,112,4117,0,0,1,0
2012,112,4167,0,0,1,0
2012,112,4875,0,0,1,0
2012,112,5502,0,0,1,0
2012,117,2905,0,0,1,0
2012,117,3024,0,0,1,0
2012,117,3047,0,0,1,0
2012,117,3729,0,0,1,0
2012,117,3889,0,0,1,0
2012,117,4195,0,0,1,0
2012,117,4815,0,0,1,0
2012,117,5106,0,0,1,0
2012,117,5232,0,0,1,0
2012,117,5239,0,0,1,0
2012,117,5401,0,0,1,0
2012,117,5444,0,0,1,0
2012,119,2754,0,0,1,0
2012,120,3033,0,0,0,1
2012,122,4488,0,1,0,0
2012,123,2650,0,0,1,0
2012,123,2711,0,1,0,0
2012,123,3030,0,0,1,0
2012,123,3341,0,0,1,0
2012,123,3742,0,0,1,0
2012,123,4001,0,0,1,0
2012,123,4008,0,0,1,0
2012,123,4162,0,0,1,0
2012,123,4355,0,0,1,0
2012,123,4425,0,0,1,0
2012,123,4477,0,0,1,0
2012,123,4554,0,0,1,0
2012,123,4758,0,0,1,0
2012,123,4885,0,0,1,0
2012,123,5255,0,0,1,0
2012,123,5372,0,0,1,0
2012,126,3541,0,0,1,0
2012,126,4544,0,1,1,0
2012,127,3089,0,0,1,0
2012,127,3290,0,0,1,0
2012,127,3556,0,0,1,0
2012,127,3631,0,0,1,0
2012,127,3726,0,0,1,0
2012,127,3933,0,0,1,0
2012,127,3953,0,0,1,0
2012,127,3956,0,0,1,0
2012,127,4117,0,0,1,0
2012,127,4167,0,0,1,0
2012,127,4875,0,0,1,0
2012,127,5443,0,0,1,0
2012,127,5502,0,0,1,0
2012,133,2708,0,0,1,0
2012,133,2924,0,0,1,0
2012,133,3045,0,0,1,0
2012,133,3047,0,0,1,0
2012,133,3132,0,0,1,0
2012,133,3133,0,0,1,0
2012,133,3135,0,0,1,0
2012,133,3486,0,0,1,0
2012,133,3488,0,0,0,1
2012,133,3729,0,0,1,0
2012,133,3781,0,0,1,0
2012,133,3885,0,0,1,0
2012,133,4066,0,0,1,0
2012,133,4643,0,0,1,0
2012,133,4645,0,0,1,0
2012,133,4652,0,0,1,0
2012,133,4655,0,0,1,0
2012,133,4949,0,0,1,0
2012,133,5079,0,0,1,0
2012,133,5085,0,1,0,0
2012,133,5176,0,0,1,0
2012,133,5181,0,0,1,1
2012,133,5232,0,0,1,0
2012,133,5244,0,0,1,0
2012,133,5331,0,1,1,0
2012,133,5401,0,0,1,0
2012,133,5421,0,0,1,0
2012,133,5422,0,0,1,0
2012,133,5460,0,0,1,0
2012,134,2779,0,0,1,0
2012,134,3781,0,0,1,0
2012,134,4056,0,0,1,0
2012,134,4645,0,0,1,0
2012,134,4655,0,0,1,0
2012,134,5079,0,0,1,0
2012,134,5181,0,0,1,0
2012,134,5331,0,0,1,0
2012,136,2779,0,0,1,0
2012,136,3781,0,0,1,0
2012,136,4056,0,0,1,0
2012,136,4066,0,0,1,1
2012,136,4645,0,0,1,0
2012,136,4655,0,0,1,0
2012,136,5079,0,0,1,0
2012,136,5085,0,1,0,0
2012,136,5181,0,0,1,0
2012,136,5331,0,1,1,0
2012,137,2856,0,0,1,0
2012,137,2861,0,0,1,0
2012,137,2968,0,0,1,0
2012,137,3131,0,0,1,0
2012,137,4539,0,0,1,0
2012,137,4577,0,0,1,0
2012,137,4644,0,0,1,0
2012,137,5111,0,0,1,0
2012,137,5349,0,0,1,0
2012,137,5408,0,0,1,0
2012,139,2779,0,0,1,0
2012,139,2924,0,0,1,0
2012,139,3486,0,0,1,0
2012,139,3781,0,0,1,1
2012,139,4056,0,0,1,0
2012,139,4645,0,0,1,0
2012,139,4655,0,0,1,0
2012,139,5079,0,0,1,0
2012,139,5085,0,1,0,0
2012,139,5181,0,0,1,0
2012,139,5331,0,1,1,0
2012,142,4066,0,0,0,1
2012,145,3102,0,0,1,0
2012,145,4577,0,0,1,0
2012,145,4644,0,0,1,0
2012,145,5428,0,0,1,0
2012,147,3276,0,0,1,0
2012,147,3869,0,0,1,0
2012,147,4182,0,1,1,0
2012,147,4469,0,0,1,0
2012,147,5170,0,0,1,0
2012,147,5202,0,0,1,0
2012,148,2769,0,0,1,0
2012,148,3798,0,1,1,0
2012,148,5146,0,0,1,0
2012,150,4510,0,1,0,0
2012,155,3541,0,0,1,0
2012,155,4544,0,0,1,0
2012,158,2625,0,0,1,0
2012,158,2644,0,0,1,0
2012,158,2645,0,0,1,0
2012,158,2646,0,0,1,0
2012,158,2696,0,0,1,0
2012,158,3287,0,0,1,0
2012,158,4590,0,0,1,0
2012,158,4637,0,0,1,0
2012,158,4699,0,0,1,0
2012,158,4785,0,0,1,0
2012,158,5393,0,0,1,0
2012,159,2708,0,0,1,0
2012,159,2779,0,0,1,0
2012,159,3045,0,0,1,0
2012,159,3047,0,0,1,0
2012,159,3132,0,0,1,0
2012,159,3133,0,0,1,0
2012,159,3135,0,0,1,0
2012,159,3729,0,0,1,0
2012,159,3781,0,0,1,0
2012,159,4056,0,0,1,0
2012,159,4643,0,0,1,0
2012,159,4645,0,0,1,0
2012,159,4652,0,0,1,0
2012,159,4655,0,0,1,0
2012,159,4949,0,0,1,0
2012,159,5079,0,0,1,0
2012,159,5176,0,0,1,0
2012,159,5181,0,0,1,0
2012,159,5232,0,0,1,0
2012,159,5244,0,0,1,0
2012,159,5331,0,0,1,0
2012,159,5401,0,0,1,0
2012,159,5421,0,0,1,0
2012,159,5422,0,0,1,0
2012,159,5460,0,0,1,0
2012,162,3869,0,0,1,0
2012,162,4182,0,1,1,0
2012,162,4469,0,0,1,0
2012,162,5170,0,0,1,0
2012,162,5202,0,0,1,0
2012,163,5427,0,0,1,0
2012,164,3330,0,0,0,1
2012,164,3920,0,0,0,1
2012,164,5250,0,0,0,1
2012,173,3664,0,0,1,0
2012,176,2859,0,0,0,1
2012,178,3275,0,0,1,0
2012,178,3290,0,0,1,0
2012,178,3556,0,0,1,0
2012,178,3596,0,0,1,0
2012,178,3726,0,0,1,0
2012,178,4117,0,0,1,0
2012,178,4167,0,0,1,0
2012,178,4875,0,0,1,0
2012,178,5502,0,0,1,0
2012,180,3600,0,0,1,0
2012,180,4121,0,0,1,0
2012,180,4791,0,0,1,0
2012,180,4822,0,0,1,0
2012,180,4823,0,0,1,0
2012,180,4958,0,0,1,0
2012,180,5008,0,0,0,1
2012,180,5402,0,0,1,0
2012,180,5410,0,0,1,0
2012,180,5412,0,0,1,0
2012,182,4233,0,0,1,0
2012,184,3818,0,0,0,1
2012,186,4057,0,0,1,0
2012,188,2846,0,0,1,0
2012,189,4677,0,0,1,0
2012,190,2855,0,1,0,0
2012,192,3401,0,0,0,1
2012,194,5495,0,0,1,0
2012,197,4781,0,0,0,1
2012,199,2708,0,0,1,0
2012,199,2766,0,0,1,0
2012,199,2905,0,0,0,1
2012,199,3024,0,0,1,0
2012,199,3045,0,0,1,0
2012,199,3047,0,0,1,0
2012,199,3132,0,0,1,0
2012,199,3133,0,0,1,0
2012,199,3135,0,0,1,0
2012,199,3501,0,0,1,0
2012,199,3729,0,0,1,0
2012,199,3757,0,0,1,0
2012,199,4153,0,0,1,0
2012,199,4195,0,0,1,1
2012,199,4303,0,0,1,0
2012,199,4643,0,0,1,0
2012,199,4645,0,0,1,0
2012,199,4652,0,0,1,0
2012,199,4815,0,1,0,1
2012,199,4949,0,0,1,0
2012,199,5176,0,0,1,0
2012,199,5224,0,0,1,0
2012,199,5232,0,0,1,0
2012,199,5239,0,0,1,0
2012,199,5244,0,0,1,0
2012,199,5245,0,1,0,1
2012,199,5401,0,0,1,0
2012,199,5421,0,0,1,0
2012,199,5422,0,0,1,0
2012,199,5426,0,0,1,0
2012,199,5444,0,0,1,0
2012,199,5460,0,0,1,0
2012,200,2708,0,0,1,0
2012,200,2905,0,0,1,0
2012,200,3024,0,0,1,0
2012,200,3045,0,0,1,0
2012,200,3047,0,0,1,0
2012,200,3132,0,0,1,0
2012,200,3133,0,0,1,0
2012,200,3135,0,0,1,0
2012,200,3729,0,0,1,0
2012,200,3889,0,0,1,0
2012,200,4195,0,0,1,1
2012,200,4643,0,0,1,0
2012,200,4645,0,0,1,0
2012,200,4652,0,0,1,0
2012,200,4815,0,0,1,0
2012,200,4949,0,0,1,0
2012,200,5106,0,0,1,0
2012,200,5176,0,0,1,0
2012,200,5232,0,0,1,0
2012,200,5239,0,0,1,0
2012,200,5244,0,0,1,0
2012,200,5245,0,0,0,1
2012,200,5401,0,0,1,0
2012,200,5421,0,0,1,0
2012,200,5422,0,0,1,0
2012,200,5444,0,0,1,0
2012,200,5460,0,0,1,0
2012,201,2779,0,0,1,0
2012,201,2905,0,0,1,0
2012,201,3024,0,0,1,0
2012,201,3047,0,1,1,0
2012,201,3729,0,0,1,0
