node_id,label,node_type,label_normalised,married_or_maiden_name,alt_names,seed_degree,source
ORG_INSTITUTE_FOR_PROSPECTIVE_AND_ADVANCED_STRATEGIC_AND_SECURIT,INSTITUTE FOR PROSPECTIVE AND ADVANCED STRATEGIC AND SECURITY STUDIES,ORGANIZATION,INSTITUTE FOR PROSPECTIVE AND ADVANCED STRATEGIC AND SECURITY STUDIES,,,22,seed
PERSON_DRIS_MARIEM,MARIEM DRISS,PERSON,MARIEM DRIS,,,22,seed
PERSON_HORCHANI_FARES,FARES HORCHANI,PERSON,FARES HORCHANI,,,22,seed
PERSON_SELAMI_MOHAMED,MOHAMED SELLAMI,PERSON,MOHAMED SELAMI,,,22,seed
CO_CARTHAGE_CEMENT,CARTHAGE CEMENT,COMPANY,CARTHAGE CEMENT,,SOCIETE CARTHAGE CEMENT,21,seed
CO_CIL_SICAR,CIL SICAR,COMPANY,CIL SICAR,,,21,seed
CO_COMPAGNIE_DASSURANCES_REASSURANCES_ASTREE,COMPAGNIE DASSURANCES ET DE REASSURANCES ASTREE,COMPANY,COMPAGNIE DASSURANCES REASSURANCES ASTREE,,LA COMPAGNIE DASSURANCES ET DE REASSURANCES ASTREE,21,seed
CO_HEXABYTE,HEXABYTE,COMPANY,HEXABYTE,,,21,seed
CO_NATIONALE_DEXPLOITATION_DISTRIBUTION_EAUX_SONEDE,SOCIETE NATIONALE DEXPLOITATION ET DE DISTRIBUTION DES EAUX SONEDE,COMPANY,NATIONALE DEXPLOITATION DISTRIBUTION EAUX SONEDE,,,21,seed
CO_SAIDA_GROUP_HOLDING,SAIDA GROUP HOLDING,COMPANY,SAIDA GROUP HOLDING,,,21,seed
CO_SUD_SICAR,SUD SICAR,COMPANY,SUD SICAR,,SOCIETE SUD SICAR,21,seed
CO_TUNINVEST_INTERNATIONAL_SICAR,TUNINVEST INTERNATIONAL SICAR,COMPANY,TUNINVEST INTERNATIONAL SICAR,,,21,seed
CO_TUNISIENNE_VETEMENTS_TRAVAIL_LOISIR,SOCIETE TUNISIENNE DE VETEMENTS DE TRAVAIL ET DE LOISIR,COMPANY,TUNISIENNE VETEMENTS TRAVAIL LOISIR,,,21,seed
CO_UNION_FACTORING,UNION DE FACTORING,COMPANY,UNION FACTORING,,,21,seed
ORG_CHAMBRE_TUNISO_ITALIENNE_COMMERCE_D_INDUSTRIE_CTICI,CHAMBRE TUNISO-ITALIENNE DE COMMERCE ET D'INDUSTRIE CTICI,ORGANIZATION,CHAMBRE TUNISO ITALIENNE COMMERCE D'INDUSTRIE CTICI,,,21,seed
ORG_TUNISIAN_AMERICAN_YOUNG_PROFESSIONNALS_TAYP,TUNISIAN AMERICAN YOUNG PROFESSIONNALS (TAYP),ORGANIZATION,TUNISIAN AMERICAN YOUNG PROFESSIONNALS TAYP,,,21,seed
PERSON_ABDELKEFI_AHMED,AHMED ABDELKEFI,PERSON,AHMED ABDELKEFI,,,21,seed
PERSON_BENACHOUR_RAFAA,RAFAA BEN-ACHOUR,PERSON,RAFAA BENACHOUR,,,21,seed
PERSON_BOUSBIA_MOHAMED,MOHAMED BOUSBIA,PERSON,MOHAMED BOUSBIA,,,21,seed
PERSON_BOUZGUENDA_AHMED,AHMED BOUZGUENDA,PERSON,AHMED BOUZGUENDA,,,21,seed
PERSON_CHAKROUN_NASR_ALI,NASR ALI CHAKROUN,PERSON,NASR ALI CHAKROUN,,,21,seed
PERSON_HACHICHA_FETHI,FETHI HACHICHA,PERSON,FETHI HACHICHA,,,21,seed
PERSON_KHEMAKHEM_MONCEF,MONCEF KHEMAKHEM,PERSON,MONCEF KHEMAKHEM,,,21,seed
PERSON_MILED_KARIM,KARIM MILED,PERSON,KARIM MILED,,,21,seed
PERSON_ZOUARI_MAHER,MAHER ZOUARI,PERSON,MAHER ZOUARI,,,21,seed
PERSON_ZOUARI_MEKI_MAHER,MEKKI MAHER ZOUARI,PERSON,MEKI MAHER ZOUARI,,,21,seed
CO_AFRIQUE_ACIER,SOCIETE AFRIQUE ACIER,COMPANY,AFRIQUE ACIER,,AFRIQUE ACIER,20,seed
CO_ARTES,ARTES,COMPANY,ARTES,,,20,seed
CO_ASSURANCES_MAGHREBIA,ASSURANCES MAGHREBIA,COMPANY,ASSURANCES MAGHREBIA,,,20,seed
CO_COMPAGNIE_D_ASSURANCES_REASSURANCES_TUNISO_EUROPEENNE_CARTE,COMPAGNIE D’ASSURANCES ET DE REASSURANCES TUNISO EUROPEENNE CARTE,COMPANY,COMPAGNIE D'ASSURANCES REASSURANCES TUNISO EUROPEENNE CARTE,,,20,seed
CO_COMPAGNIE_PHOSPHATES_GAFSA,COMPAGNIE DES PHOSPHATES DE GAFSA CPG,COMPANY,COMPAGNIE PHOSPHATES GAFSA,,CPG,20,seed
CO_INDUSTRIES_CHIMIQUES_FLUOR,INDUSTRIES CHIMIQUES DU FLUOR,COMPANY,INDUSTRIES CHIMIQUES FLUOR,,,20,seed
CO_MEDIMIX,MEDIMIX,COMPANY,MEDIMIX,,,20,seed
CO_NOUVELLE_BRASSERIE,SOCIETE NOUVELLE DE BRASSERIE,COMPANY,NOUVELLE BRASSERIE,,,20,seed
CO_OFFICE_COMMERCE_TUNISIE,OFFICE DU COMMERCE DE LA TUNISIE,COMPANY,OFFICE COMMERCE TUNISIE,,,20,seed
CO_OFFICE_PLAST,OFFICE PLAST,COMPANY,OFFICE PLAST,,,20,seed
CO_ONE_TECH,ONE TECH,COMPANY,ONE TECH,,,20,seed
CO_SICAF_CENTRE,SICAF CENTRE,COMPANY,SICAF CENTRE,,,20,seed
CO_TUNISIENNE_REASSURANCE,SOCIETE TUNISIENNE DE REASSURANCE,COMPANY,TUNISIENNE REASSURANCE,,,20,seed
CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,COMPANY,TUNISIE PROFILES ALUMINIUM TPR,,,20,seed
CO_TUNISIE_VALEURS,TUNISIE VALEURS,COMPANY,TUNISIE VALEURS,,,20,seed
GOV_OFFICE_L_AVIATION_CIVILE_AEROPORTS_OACA,OFFICE DE L'AVIATION CIVILE ET DES AEROPORTS OACA,GOVERNMENT,OFFICE L'AVIATION CIVILE AEROPORTS OACA,,,20,seed
PERSON_ABAS_FERID,FERID ABBAS,PERSON,FERID ABAS,,,20,seed
PERSON_BENAYED_ABDESALEM,ABDESSALEM BEN-AYED,PERSON,ABDESALEM BENAYED,,,20,seed
PERSON_BENSALEM_ZAKARIA,ZAKARIA BEN-SALEM,PERSON,ZAKARIA BENSALEM,,,20,seed
PERSON_BOUCHAMAOUI_KHALED,KHALED BOUCHAMAOUI,PERSON,KHALED BOUCHAMAOUI,,,20,seed
PERSON_BOURICHA_SONIA,SONIA BOURICHA,PERSON,SONIA BOURICHA,,,20,seed
PERSON_ESEGHAIER_ABDELKADER,ABDELKADER ESSEGHAIER,PERSON,ABDELKADER ESEGHAIER,,,20,seed
PERSON_HAMAMI_AHMED,AHMED HAMMAMI,PERSON,AHMED HAMAMI,,,20,seed
PERSON_HSAN_MOHSEN,MOHSEN HSAN,PERSON,MOHSEN HSAN,,,20,seed
PERSON_JENDOUBI_KAMEL,KAMEL JENDOUBI,PERSON,KAMEL JENDOUBI,,,20,seed
PERSON_LOUKIL_BASEM,BASSEM LOUKIL,PERSON,BASEM LOUKIL,,,20,seed
PERSON_MZABI_MOHAMED_SADOK,MOHAMED SADOK MZABI,PERSON,MOHAMED SADOK MZABI,,,20,seed
BLOC_BLOC_REFORME,BLOC DE LA REFORME,PARLIAMENTARY BLOC,BLOC REFORME,,,19,seed
CO_ATID_PRIVATE_EQUITY_SICAF,ATID PRIVATE EQUITY SICAF,COMPANY,ATID PRIVATE EQUITY SICAF,,,19,seed
CO_AXIS_CAPITAL_BOURSE,AXIS CAPITAL BOURSE,COMPANY,AXIS CAPITAL BOURSE,,,19,seed
CO_BANQUE_TUNISIENNE_SOLIDARITE,BANQUE TUNISIENNE DE SOLIDARITE BTS,COMPANY,BANQUE TUNISIENNE SOLIDARITE,,BTS,19,seed
CO_BANQUE_ZITOUNA,BANQUE ZITOUNA,COMPANY,BANQUE ZITOUNA,,,19,seed
CO_BRIQUETERIE_BIR_MCHERGA,SOCIETE BRIQUETERIE BIR MCHERGA,COMPANY,BRIQUETERIE BIR MCHERGA,,BRIQUETERIE BIR MCHERGA SA,19,seed
CO_EL_BOUNIANE,EL BOUNIANE,COMPANY,EL BOUNIANE,,SOCIETE EL-BOUNIANE,19,seed
CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,GALVANISATION TRANSFORMATION METAUX SGTM,,,19,seed
CO_HUILERIE_CHAABANE,HUILERIE CHAABANE,COMPANY,HUILERIE CHAABANE,,SOCIETE HUILERIE CHAABANE,19,seed
CO_INDUSTRIELLE_CONSERVES_ALIMENTAIRES_MEDJEZ_EL_BAB_SICAM,SOCIETE INDUSTRIELLE DES CONSERVES ALIMENTAIRES DE MEDJEZ EL-BAB SICAM,COMPANY,INDUSTRIELLE CONSERVES ALIMENTAIRES MEDJEZ EL BAB SICAM,,,19,seed
CO_INTIGROW,INTIGROW SA,COMPANY,INTIGROW,,INTIGROW,19,seed
CO_MANUFACTURE_PANNEAUX_BOIS_SUD,MANUFACTURE DE PANNEAUX BOIS DU SUD,COMPANY,MANUFACTURE PANNEAUX BOIS SUD,,,19,seed
CO_MODERNE_CERAMIQUE_SOMOCER,SOCIETE MODERNE DE CERAMIQUE SOMOCER,COMPANY,MODERNE CERAMIQUE SOMOCER,,,19,seed
CO_PGI_HOLDING,PGI HOLDING,COMPANY,PGI HOLDING,,,19,seed
CO_SPDIT_SICAF,SPDIT SICAF,COMPANY,SPDIT SICAF,,,19,seed
CO_STUSID_BANK,STUSID BANK,COMPANY,STUSID BANK,,,19,seed
CO_TUNISIENNE_AUTOMOBILE_FINANCIERE_IMMOBILIERE_MARITIME_STAFIM,SOCIETE TUNISIENNE AUTOMOBILE FINANCIERE IMMOBILIERE ET MARITIME STAFIM,COMPANY,TUNISIENNE AUTOMOBILE FINANCIERE IMMOBILIERE MARITIME STAFIM,,,19,seed
CO_TUNISIENNE_INDUSTRIELLE_PAPIER_CARTON_SOTIPAPIER,TUNISIENNE INDUSTRIELLE DU PAPIER ET DU CARTON SOTIPAPIER,COMPANY,TUNISIENNE INDUSTRIELLE PAPIER CARTON SOTIPAPIER,,,19,seed
PERSON_BENALI_SIRINE,SIRINE BEN-ALI,PERSON,SIRINE BENALI,,,19,seed
PERSON_BENAYED_AHMED,AHMED BEN-AYED,PERSON,AHMED BENAYED,,,19,seed
PERSON_BENSALEM_HATEM,HATEM BEN-SALEM,PERSON,HATEM BENSALEM,,,19,seed
PERSON_BOUCHAMAOUI_WIDED,WIDED BOUCHAMAOUI,PERSON,WIDED BOUCHAMAOUI,,,19,seed
PERSON_BOUZGUENDA_MOHAMED,MOHAMED BOUZGUENDA,PERSON,MOHAMED BOUZGUENDA,,,19,seed
PERSON_CHAABANE_ABDELWAHEB,ABDELWAHEB CHAABANE,PERSON,ABDELWAHEB CHAABANE,,,19,seed
PERSON_HAMAMI_HAFEDH,HAFEDH HAMMAMI,PERSON,HAFEDH HAMAMI,,,19,seed
PERSON_HAMAMI_HAKIM,HAKIM HAMMAMI,PERSON,HAKIM HAMAMI,,,19,seed
PERSON_HORCHANI_YASMINE,YASMINE HORCHANI,PERSON,YASMINE HORCHANI,,,19,seed
PERSON_KAMOUN_HABIB,HABIB KAMMOUN,PERSON,HABIB KAMOUN,,HABIB KAMOUN,19,seed
PERSON_KILANI_KARIM,KARIM KILANI,PERSON,KARIM KILANI,,,19,seed
PERSON_MHIRI_MOURAD,MOURAD MHIRI,PERSON,MOURAD MHIRI,,,19,seed
PERSON_SELAMI_KHALED,KHALED SELLAMI,PERSON,KHALED SELAMI,,,19,seed
BLOC_BLOC_PDL,BLOC PDL,PARLIAMENTARY BLOC,BLOC PDL,,,18,seed
CO_BANQUE_CENTRALE_TUNISIE,BANQUE CENTRALE DE TUNISIE,COMPANY,BANQUE CENTRALE TUNISIE,,,18,seed
CO_BIAT_CONSULTING,BIAT CONSULTING,COMPANY,BIAT CONSULTING,,,18,seed
CO_CHALLENGE_SICAR,CHALLENGE SICAR,COMPANY,CHALLENGE SICAR,,,18,seed
CO_EPPM_CAPITAL,EPPM CAPITAL,COMPANY,EPPM CAPITAL,,,18,seed
CO_ESSOUKNA,ESSOUKNA,COMPANY,ESSOUKNA,,SOCIETE ESSOUKNA,18,seed
CO_MAGHREB_INVEST_SICAF,MAGHREB INVEST SICAF,COMPANY,MAGHREB INVEST SICAF,,SOCIETE MAGHREB INVEST SICAF,18,seed
CO_MEUBLATEX,MEUBLATEX,COMPANY,MEUBLATEX,,,18,seed
CO_NORTH_AFRICA_INTERNATIONAL_BANK,NORTH AFRICA INTERNATIONAL BANK,COMPANY,NORTH AFRICA INTERNATIONAL BANK,,,18,seed
CO_PATES_WARDA,LES PATES WARDA,COMPANY,PATES WARDA,,SOCIETE LES PATES WARDA;SOCIETE PATES WARDA,18,seed
CO_SILT_SICAF,SILT SICAF,COMPANY,SILT SICAF,,SOCIETE SILT SICAF,18,seed
CO_TUNISIENNE_DEMAIL_SOTEMAIL,SOCIETE TUNISIENNE DEMAIL SOTEMAIL,COMPANY,TUNISIENNE DEMAIL SOTEMAIL,,,18,seed
ORG_KONRAD_ADENAUER_STIFTUNG,KONRAD ADENAUER STIFTUNG,ORGANIZATION,KONRAD ADENAUER STIFTUNG,,,18,seed
ORG_TUNISIAN_CANADIAN_CHAMBER_OF_COMMERCE,TUNISIAN-CANADIAN CHAMBER OF COMMERCE,ORGANIZATION,TUNISIAN CANADIAN CHAMBER OF COMMERCE,,,18,seed
PERSON_ABDENADHER_LOTFI,LOTFI ABDENNADHER,PERSON,LOTFI ABDENADHER,,,18,seed
PERSON_BENABES_HEDI,HEDI BEN-ABBES,PERSON,HEDI BENABES,,,18,seed
PERSON_BENAYED_MALEK,MALEK BEN-AYED,PERSON,MALEK BENAYED,,,18,seed
PERSON_BENSALEM_KORAICH,KORAICH BEN-SALEM,PERSON,KORAICH BENSALEM,,,18,seed
PERSON_BOUCHAMAOUI_TAREK,TAREK BOUCHAMAOUI,PERSON,TAREK BOUCHAMAOUI,,,18,seed
PERSON_BRAHEM_LOTFI,LOTFI BRAHEM,PERSON,LOTFI BRAHEM,,,18,seed
PERSON_CHAABANE_NOURI,NOURI CHAABANE,PERSON,NOURI CHAABANE,,,18,seed
PERSON_DRIS_SAMI,SAMI DRISS,PERSON,SAMI DRIS,,,18,seed
PERSON_HAMROUNI_MOHAMED,MOHAMED HAMROUNI,PERSON,MOHAMED HAMROUNI,,,18,seed
PERSON_TRIKI_MAHMOUD,MAHMOUD TRIKI,PERSON,MAHMOUD TRIKI,,,18,seed
CO_BEST_LEASE,BEST LEASE,COMPANY,BEST LEASE,,,17,seed
CO_CFI_SICAR,CFI SICAR,COMPANY,CFI SICAR,,,17,seed
CO_CIF_SICAF,CIF SICAF,COMPANY,CIF SICAF,,,17,seed
CO_EMBALLAGES_ALUMINIUM_BOISSONS_GAZEUSES,SOCIETE DES EMBALLAGES ALUMINIUM ET BOISSONS GAZEUSES,COMPANY,EMBALLAGES ALUMINIUM BOISSONS GAZEUSES,,,17,seed
CO_FRDCM_SICAR,FRDCM SICAR,COMPANY,FRDCM SICAR,,,17,seed
CO_MED_INVEST_COMPANY,MED INVEST COMPANY,COMPANY,MED INVEST COMPANY,,,17,seed
CO_SIMPAR,SIMPAR,COMPANY,SIMPAR,,,17,seed
CO_SLAMA_HUILES,SLAMA HUILES,COMPANY,SLAMA HUILES,,,17,seed
CO_SODEPS,SODEPS,COMPANY,SODEPS,,,17,seed
CO_STEG,STEG,COMPANY,STEG,,,17,seed
CO_THYNA_PETROLEUM_SERVICES,THYNA PETROLEUM SERVICES,COMPANY,THYNA PETROLEUM SERVICES,,,17,seed
CO_TUNINVEST_INNOVATION_SICAR,TUNINVEST INNOVATION SICAR,COMPANY,TUNINVEST INNOVATION SICAR,,,17,seed
CO_YKH_HOLDING,YKH HOLDING,COMPANY,YKH HOLDING,,,17,seed
ORG_COMITE_NATIONAL_OLYMPIQUE_TUNISIEN,COMITE NATIONAL OLYMPIQUE TUNISIEN,ORGANIZATION,COMITE NATIONAL OLYMPIQUE TUNISIEN,,,17,seed
ORG_FRIEDRICH_EBERT_STIFTUNG_TUNISIE,FRIEDRICH-EBERT-STIFTUNG TUNISIE,ORGANIZATION,FRIEDRICH EBERT STIFTUNG TUNISIE,,,17,seed
PARTY_UNION_PATRIOTIQUE_LIBRE,UNION PATRIOTIQUE LIBRE,PARTY,UNION PATRIOTIQUE LIBRE,,,17,seed
PERSON_BENAHMED_CHIHEB,CHIHEB BEN-AHMED,PERSON,CHIHEB BENAHMED,,,17,seed
PERSON_BOUCHAMAOUI_ZIED,ZIED BOUCHAMAOUI,PERSON,ZIED BOUCHAMAOUI,,,17,seed
PERSON_BRAHIM_YASINE,YASSINE BRAHIM,PERSON,YASINE BRAHIM,,,17,seed
PERSON_CHAABOUNI_HATEM,HATEM CHAABOUNI,PERSON,HATEM CHAABOUNI,,,17,seed
PERSON_CHERIF_TAREK,TAREK CHERIF,PERSON,TAREK CHERIF,,,17,seed
PERSON_ELOUMI_HAGER,HAGER ELLOUMI,PERSON,HAGER ELOUMI,,,17,seed
PERSON_ENEIFER_FETHI,FETHI ENNEIFER,PERSON,FETHI ENEIFER,,,17,seed
PERSON_HAMROUNI_MUSTAPHA,MUSTAPHA HAMROUNI,PERSON,MUSTAPHA HAMROUNI,,,17,seed
PERSON_KAMOUN_KARIM,KARIM KAMMOUN,PERSON,KARIM KAMOUN,,,17,seed
PERSON_NOUIRA_CHEKIB,CHEKIB NOUIRA,PERSON,CHEKIB NOUIRA,,,17,seed
PERSON_SELAMI_MAHMOUD,MAHMOUD SELLAMI,PERSON,MAHMOUD SELAMI,,,17,seed
CO_AIR_LIQUIDE_TUNISIE,AIR LIQUIDE TUNISIE,COMPANY,AIR LIQUIDE TUNISIE,,,16,seed
CO_ASSURANCES_MULTIRISQUES_ITTIHAD,ASSURANCES MULTIRISQUES ITTIHAD,COMPANY,ASSURANCES MULTIRISQUES ITTIHAD,,,16,seed
CO_ASSURANCES_SLIM,ASSURANCES SLIM,COMPANY,ASSURANCES SLIM,,,16,seed
CO_ATTIJARI_LEASING,ATTIJARI LEASING,COMPANY,ATTIJARI LEASING,,,16,seed
CO_BINA_CORP,BINA CORP,COMPANY,BINA CORP,,,16,seed
CO_CARTHAGO,CARTHAGO SA,COMPANY,CARTHAGO,,CARTHAGO,16,seed
CO_CIMENTS_DENFIDHA,SOCIETE DES CIMENTS DENFIDHA,COMPANY,CIMENTS DENFIDHA,,SOCIETE CIMENTS DENFIDHA,16,seed
CO_COFITE_SICAF,COFITE SICAF,COMPANY,COFITE SICAF,,,16,seed
CO_HOTELIERE_TOURISTIQUE_BALNEAIRE_MARHABA,SOCIETE HOTELIERE TOURISTIQUE ET BALNEAIRE MARHABA,COMPANY,HOTELIERE TOURISTIQUE BALNEAIRE MARHABA,,HOTELIERE TOURISTIQUE ET BALNEAIRE MARHABA,16,seed
CO_INDUSTRIES_PHARMACEUTIQUES_TUNISIE_SIPHAT,SOCIETE DES INDUSTRIES PHARMACEUTIQUES DE TUNISIE SIPHAT,COMPANY,INDUSTRIES PHARMACEUTIQUES TUNISIE SIPHAT,,,16,seed
CO_MAHMOUD_AGRICOLE,MAHMOUD AGRICOLE,COMPANY,MAHMOUD AGRICOLE,,SOCIETE MAHMOUD AGRICOLE,16,seed
CO_MEDIGRAIN,MEDIGRAIN,COMPANY,MEDIGRAIN,,,16,seed
CO_MEDITERRANEAN_FOOD_INDUSTRY,MEDITERRANEAN FOOD INDUSTRY,COMPANY,MEDITERRANEAN FOOD INDUSTRY,,,16,seed
CO_ONE_TECH_HOLDING,ONE TECH HOLDING,COMPANY,ONE TECH HOLDING,,,16,seed
CO_PRODUCTION_AGRICOLE_TEBOULBA_SOPAT,SOCIETE DE PRODUCTION AGRICOLE TEBOULBA SOPAT,COMPANY,PRODUCTION AGRICOLE TEBOULBA SOPAT,,SOCIETE DE PRODUCTION AGRICOLE DE TEBOULBA SOPAT,16,seed
CO_SODINO_SICAR,SODINO SICAR,COMPANY,SODINO SICAR,,,16,seed
CO_SOFIP_SICAF,SOFIP SICAF,COMPANY,SOFIP SICAF,,,16,seed
CO_SOMEF_TUNISIE,SOMEF TUNISIE,COMPANY,SOMEF TUNISIE,,,16,seed
CO_TELEVISION_TUNISIENNE,TELEVISION TUNISIENNE,COMPANY,TELEVISION TUNISIENNE,,,16,seed
CO_TUNIPELLETS,TUNIPELLETS,COMPANY,TUNIPELLETS,,SOCIETE TUNIPELLETS,16,seed
CO_TUNISIENNE_DEQUIPEMENT_STEQ,SOCIETE TUNISIENNE DEQUIPEMENT STEQ,COMPANY,TUNISIENNE DEQUIPEMENT STEQ,,,16,seed
CO_TUNISIENNE_GAZODUC_TRANSTUNISIEN_SOTUGAT,SOCIETE TUNISIENNE DU GAZODUC TRANSTUNISIEN SOTUGAT,COMPANY,TUNISIENNE GAZODUC TRANSTUNISIEN SOTUGAT,,,16,seed
CO_TUNISIENNE_TRANSPORTS_SERVICES_TRAVAUX_AERIENS_TUNISAVIA,SOCIETE TUNISIENNE DE TRANSPORTS SERVICES ET TRAVAUX AERIENS TUNISAVIA,COMPANY,TUNISIENNE TRANSPORTS SERVICES TRAVAUX AERIENS TUNISAVIA,,,16,seed
CO_TUNISIE_DEVELOPPEMENT_SICAR,TUNISIE DEVELOPPEMENT SICAR,COMPANY,TUNISIE DEVELOPPEMENT SICAR,,SOCIETE TUNISIE DEVELOPPEMENT SICAR,16,seed
CO_TUNISIE_SICAR,TUNISIE SICAR,COMPANY,TUNISIE SICAR,,,16,seed
CO_UNIVERSAL_AUTO_DISTRIBUTORS_HOLDING,UNIVERSAL AUTO DISTRIBUTORS HOLDING,COMPANY,UNIVERSAL AUTO DISTRIBUTORS HOLDING,,,16,seed
ORG_CHAMBRE_TUNISO_NEERLANDAISE_POUR_COMMERCE_L_INDUSTRIE,CHAMBRE TUNISO NEERLANDAISE POUR LE COMMERCE ET L'INDUSTRIE,ORGANIZATION,CHAMBRE TUNISO NEERLANDAISE POUR COMMERCE L'INDUSTRIE,,,16,seed
PARTYSTR_RCDS_PARLIAMENTARY_BLOC,RCDS PARLIAMENTARY BLOC,PARTY STRUCTURE,RCDS PARLIAMENTARY BLOC,,,16,seed
PERSON_ALI_LOTFI,LOTFI ALI,PERSON,LOTFI ALI,,,16,seed
PERSON_AMAR_KAMEL,KAMEL AMMAR,PERSON,KAMEL AMAR,,,16,seed
PERSON_BENAOUN_ALI,ALI BEN-AOUN,PERSON,ALI BENAOUN,,,16,seed
PERSON_BOUCHAMAOUI_AMEL,AMEL BOUCHAMAOUI,PERSON,AMEL BOUCHAMAOUI,,,16,seed
PERSON_GHANEM_MOHAMED,MOHAMED GHANNEM,PERSON,MOHAMED GHANEM,,,16,seed
PERSON_HORCHANI_NAILA_BSIRI,NAILA BSIRI HORCHANI,PERSON,NAILA BSIRI HORCHANI,,,16,seed
PERSON_KAMOUN_AHMED,AHMED KAMMOUN,PERSON,AHMED KAMOUN,,AHMED KAMOUN,16,seed
PERSON_MABROUK_MOHAMED,MOHAMED MABROUK,PERSON,MOHAMED MABROUK,,,16,seed
CO_ADWYA,ADWYA,COMPANY,ADWYA,,,15,seed
CO_BINA_HOLDING,BINA HOLDING,COMPANY,BINA HOLDING,,,15,seed
CO_BISCUITERIE_MEDITERRANEENNE,SOCIETE BISCUITERIE MEDITERRANEENNE,COMPANY,BISCUITERIE MEDITERRANEENNE,,,15,seed
CO_COMPAGNIE_TUNISIENNE_NAVIGATION,COMPAGNIE TUNISIENNE DE NAVIGATION CTN,COMPANY,COMPAGNIE TUNISIENNE NAVIGATION,,CTN,15,seed
CO_COOPERATIVE_MANUTENTIONNAIRES_MARCHE_GROS,COOPERATIVE DES MANUTENTIONNAIRES DU MARCHE DE GROS,COMPANY,COOPERATIVE MANUTENTIONNAIRES MARCHE GROS,,,15,seed
CO_DENGRAIS_PRODUITS_CHIMIQUES_MEGRINE_SEPCM,SOCIETE DENGRAIS ET DE PRODUITS CHIMIQUES DE MEGRINE SEPCM,COMPANY,DENGRAIS PRODUITS CHIMIQUES MEGRINE SEPCM,,LA SOCIETE DENGRAIS ET DE PRODUITS CHIMIQUES DE MEGRINE SEPCM,15,seed
CO_ELBENE,ELBENE,COMPANY,ELBENE,,,15,seed
CO_FINANCIERE_DEVELOPPEMENT_SOFIDE,SOCIETE FINANCIERE DE DEVELOPPEMENT SOFIDE,COMPANY,FINANCIERE DEVELOPPEMENT SOFIDE,,LA SOCIETE FINANCIERE DE DEVELOPPEMENT SOFIDE,15,seed
CO_GABES_INVEST_SICAR,GABES INVEST SICAR,COMPANY,GABES INVEST SICAR,,,15,seed
CO_GENERALE_PARTICIPATIONS_TUNISIE_SICAF,LA GENERALE DE PARTICIPATIONS DE TUNISIE SICAF,COMPANY,GENERALE PARTICIPATIONS TUNISIE SICAF,,GENERALE DE PARTICIPATIONS DE TUNISIE SICAF,15,seed
CO_GIF_FILTER,GIF FILTER,COMPANY,GIF FILTER,,,15,seed
CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,INTERNATIONAL MAGHREB MERCHANT BANK,COMPANY,INTERNATIONAL MAGHREB MERCHANT BANK,,,15,seed
CO_ORANGE_TUNISIE,ORANGE TUNISIE,COMPANY,ORANGE TUNISIE,,,15,seed
CO_PARTICIPATION_DEVELOPPEMENT_SUD_TUNISIEN,SOCIETE DE PARTICIPATION ET DEVELOPPEMENT DU SUD TUNISIEN,COMPANY,PARTICIPATION DEVELOPPEMENT SUD TUNISIEN,,,15,seed
CO_REGIE_NATIONALE_TABACS_ALLUMETTES,REGIE NATIONALE DES TABACS ET DES ALLUMETTES RNTA,COMPANY,REGIE NATIONALE TABACS ALLUMETTES,,RNTA,15,seed
CO_TUNISIENNE_MARCHES_GROS_SOTUMAG,SOCIETE TUNISIENNE DES MARCHES DE GROS SOTUMAG,COMPANY,TUNISIENNE MARCHES GROS SOTUMAG,,,15,seed
CO_TUNISIENNE_SIDERURGIE_EL_FOULADH,SOCIETE TUNISIENNE DE SIDERURGIE EL-FOULADH,COMPANY,TUNISIENNE SIDERURGIE EL FOULADH,,,15,seed
CO_TUNISO_ANDALOUSE_CIMENT_BLANC,SOCIETE TUNISO ANDALOUSE DE CIMENT BLANC,COMPANY,TUNISO ANDALOUSE CIMENT BLANC,,,15,seed
CO_WIFAK_BANK,WIFAK BANK,COMPANY,WIFAK BANK,,,15,seed
CO_ZITA_HUILES_ALIMENTAIRES,ZITA DES HUILES ALIMENTAIRES,COMPANY,ZITA HUILES ALIMENTAIRES,,SOCIETE ZITA DES HUILES ALIMENTAIRES,15,seed
ORG_FUND_FOR_GLOBAL_HUMAN_RIGHTS_INC,"FUND FOR GLOBAL HUMAN RIGHTS, INC.",ORGANIZATION,FUND FOR GLOBAL HUMAN RIGHTS INC,,,15,seed
PARTY_FRONT_POPULAIRE,FRONT POPULAIRE,PARTY,FRONT POPULAIRE,,,15,seed
PERSON_BENJEMAA_KHALED,KHALED BEN-JEMAA,PERSON,KHALED BENJEMAA,,,15,seed
PERSON_BENYEDER_RACHID,RACHID BEN-YEDDER,PERSON,RACHID BENYEDER,,,15,seed
PERSON_BOURICHA_ABDERAZEK,ABDERRAZEK BOURICHA,PERSON,ABDERAZEK BOURICHA,,,15,seed
PERSON_DRIS_HEDI,HEDI DRISS,PERSON,HEDI DRIS,,,15,seed
