edge_id,from_node_id,to_node_id,from_label,to_label,from_type,to_type,edge_label_raw,role_canonical,tie_class,layer,is_former,is_self_loop,source_line,evidence
SEEDE_f33aa4e2f1699a98,PERSON_HAMAMI_HABIB,CO_FABRICATION_CARRELAGES_SUD_SOFCASUD,HABIB HAMMAMI,SOCIETE DE FABRICATION DE CARRELAGES DE SUD SOFCASUD,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22259,seed_only
SEEDE_21c544e67530ee95,PERSON_CHAABANE_KACEM,CO_FABRICATION_CHAUSSUES_EMOZIONI,KACEM CHAABANE,SOCIETE DE FABRICATION DE CHAUSSUES EMOZIONI,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22261,seed_only
SEEDE_65e4946e62818f5b,PERSON_MEJDOUB_MOHAMED,CO_FABRICATION_CHAUSSURES_SOFAC,MOHAMED MEJDOUB,SOCIETE DE FABRICATION DE CHAUSSURES SOFAC,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22262,seed_only
SEEDE_4d016e08bbd211c2,PERSON_PENSIERINI_GIUSEPE,CO_FABRICATION_CIMENT_COLLE_CARRARA_TALBIS,GIUSEPPE PENSIERINI,SOCIETE DE FABRICATION DE CIMENT COLLE CARRARA TALBIS,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22263,seed_only
SEEDE_8efd5af88103138d,PERSON_ESEBSI_MOHAMED_HAFEDH_CAID,CO_FABRICATION_GLACONS_SURGELES,MOHAMED HAFEDH CAID-ESSEBSI,SOCIETE DE FABRICATION DE GLACONS ET SURGELES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22264,seed_only
SEEDE_6bd9800917e91a92,PERSON_ESEBSI_RIM_REKIK_CAID,CO_FABRICATION_GLACONS_SURGELES,RIM REKIK CAID-ESSEBSI,SOCIETE DE FABRICATION DE GLACONS ET SURGELES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22265,seed_only
SEEDE_cbf9db97ae5e975b,PERSON_TRIKI_AMINA,CO_FABRICATION_MOULES_SFM,AMINA TRIKI,SOCIETE DE FABRICATION DE MOULES SFM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22266,seed_only
SEEDE_78c331e9ee7937ad,CO_SODIS_SICAR,CO_FABRICATION_MOUSSE_SUD_SOFAM_SUD,SODIS SICAR,SOCIETE DE FABRICATION DE MOUSSE DU SUD SOFAM SUD,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22267,seed_only
SEEDE_268ff46409c4fcfe,PERSON_ELARFAOUI_MOHAMED,CO_FABRICATION_SALONS_MODERNES_SOFASAM,MOHAMED EL-ARFAOUI,SOCIETE DE FABRICATION DE SALONS MODERNES SOFASAM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22272,seed_only
SEEDE_fb67bfc3300d56c1,PERSON_BENARB_HAMED,CO_FABRICATION_TOUS_CUIR_SOFACUIR,HAMED BEN-ARB,SOCIETE DE FABRICATION DE TOUS CUIR SOFACUIR,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22273,seed_only
SEEDE_c0cd0436f04cae5c,PERSON_BETAIEB_BOUBAKER,CO_FABRICATION_TUYAUX_TUYAUX_PLAST,BOUBAKER BETTAIEB,SOCIETE DE FABRICATION DE TUYAUX TUYAUX PLAST,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22274,seed_only
SEEDE_1765b1a0bbe1faca,PERSON_BOUGHAMOURA_SLIM,CO_FABRICATION_ARTICLES_PHARMACEUTIQUES_SOFAP,SLIM BOUGHAMOURA,SOCIETE DE FABRICATION DES ARTICLES PHARMACEUTIQUES SOFAP,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,22275,seed_only
SEEDE_4d483da9d3231829,CO_SOFAS,CO_FABRICATION_CORDES_MISE_EN_BALLE_SCMB,SOFAS,SOCIETE DE FABRICATION DES CORDES ET DE MISE EN BALLE SCMB,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22276,seed_only
SEEDE_fdc759fbadf8878c,PERSON_CHAKROUN_AMEUR,CO_FABRICATION_PRODUITS_ELECTRIQUES_SFPE,AMEUR CHAKROUN,SOCIETE DE FABRICATION DES PRODUITS ELECTRIQUES SFPE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22277,seed_only
SEEDE_1efcf65b1019e644,PERSON_ZOUARI_MAHER,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,MAHER ZOUARI,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22278,seed_only
SEEDE_3426a517476115c9,PERSON_ZOUARI_MAHER,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,MAHER ZOUARI,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22279,seed_only
SEEDE_ba5a07d288d77719,PERSON_ZOUARI_MOHAMED,CO_FABRICATION_SACHETS_EN_PLASTIQUE_SACOPLAST,MOHAMED ZOUARI,SOCIETE DE FABRICATION DES SACHETS EN PLASTIQUE SACOPLAST,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22280,seed_only
SEEDE_06fa8d4535de3c1f,PERSON_SLAMA_MOUNIR,CO_FABRICATION_COMMERCIALISATION_PATES_ALIMENTAIRES_COUSCOUS_GA,MOUNIR SLAMA,SOCIETE DE FABRICATION ET DE COMMERCIALISATION DES PATES ALIMENTAIRES ET COUSCOUS GANDOLFO,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22281,seed_only
SEEDE_8c1bb130d8e88f00,PERSON_GHOURABI_ALI,CO_FABRICATION_GESTION_MAROQUINERIE,ALI GHOURABI,SOCIETE DE FABRICATION ET GESTION DE MAROQUINERIE FGM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22282,seed_only
SEEDE_036aae2a2f866852,PERSON_DOGAZ_AHMED,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,AHMED DOGGAZ,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22283,seed_only
SEEDE_60e5c904e6fd2f89,PERSON_MLAYAH_DORA,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,DORRA MLAYAH,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22284,seed_only
SEEDE_9a9dd5189d3e2cf9,PERSON_MLAYAH_RACHID,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,RACHID MLAYAH,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22285,seed_only
SEEDE_2cb32b49410fd934,PERSON_MLAYAH_RACHID,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,RACHID MLAYAH,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22286,seed_only
SEEDE_273b21a53731f95a,PERSON_KTARI_TAYEB,CO_FABRICATION_MECANIQUE_DAUTOMATISME_FMA,TAYEB KTARI,SOCIETE DE FABRICATION MECANIQUE ET DAUTOMATISME FMA,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22287,seed_only
SEEDE_ec2485837ecf9fda,PERSON_BOUSBIAA_MONGI,CO_FERMETURES_EMBALLAGES_EN_PLASTIQUE,MONGI BOUSBIAA,SOCIETE DE FERMETURES ET EMBALLAGES EN PLASTIQUE FEP,PERSON,COMPANY,CEO,ceo,corporate_officer,corporate,False,False,22288,seed_only
SEEDE_fd2a430d5a751e91,PERSON_DERBEL_FAYCEL,CO_FILATURE_TISSAGE,FAYCEL DERBEL,SOCIETE DE FILATURE ET DE TISSAGE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22289,seed_only
SEEDE_3ef3611f8d49807b,PERSON_GUERIDA_MOHAMED_HABIB,CO_FRIPERIE_DEFFILOCHAGE_SOFRIPEF,MOHAMED HABIB GUERRIDA,SOCIETE DE FRIPERIE ET DEFFILOCHAGE SOFRIPEF,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22290,seed_only
SEEDE_c06d1863e1a711cb,PERSON_BOUZGUENDA_AHMED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,AHMED BOUZGUENDA,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22291,seed_only
SEEDE_09b68567984e7fa9,PERSON_BOURICHA_KHALED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,KHALED BOURICHA,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22292,seed_only
SEEDE_590ae61dd63579af,PERSON_BOURICHA_KHALED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,KHALED BOURICHA,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22293,seed_only
SEEDE_5a331ed4abdf8c83,CO_MBG,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MBG,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22294,seed_only
SEEDE_0c570ec38abe6280,PERSON_BENAYED_MOHAMED_HEDI,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MOHAMED HEDI BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22295,seed_only
SEEDE_d0aec0f0de1396a0,PERSON_BENAYED_MOHAMED_HEDI,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MOHAMED HEDI BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22296,seed_only
SEEDE_93d6ebddfa6835bb,PERSON_SAIDANE_MOHAMED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MOHAMED SAIDANE,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22297,seed_only
SEEDE_17ab3f2bfbad0e26,PERSON_SAIDANE_MOHAMED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MOHAMED SAIDANE,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,FORMER MANAGER,gerant,corporate_officer,corporate,True,False,22298,seed_only
SEEDE_1377afe98eeafa39,PERSON_SAIDANE_MOHAMED,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,MOHAMED SAIDANE,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22299,seed_only
SEEDE_84cd3d313570e9af,CO_PAF,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,PAF,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22300,seed_only
SEEDE_fb4d5f2ab9b4e350,CO_PGH,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,PGH,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22301,seed_only
SEEDE_cabdcd4dc9937e71,CO_POULINA_GROUP_HOLDING,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,POULINA GROUP HOLDING,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22302,seed_only
SEEDE_e0a6736e7003442d,PERSON_BENAYED_SLIM,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SLIM BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22303,seed_only
SEEDE_0d63925dd8400b99,PERSON_BENAYED_SLIM,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SLIM BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22304,seed_only
SEEDE_337bf89a3b37ffcd,CO_PRODUITS_SIDERURGIQUES_PROSID,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,SOCIETE DES PRODUITS SIDERURGIQUES PROSID,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22305,seed_only
SEEDE_d4adf5c1f902361e,PERSON_BENAYED_TAOUFIK,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,TAOUFIK BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22306,seed_only
SEEDE_a1ecd1cbe881dcad,PERSON_BENAYED_TAOUFIK,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,TAOUFIK BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22307,seed_only
SEEDE_4af167a9f4e96286,PERSON_BENAYED_YOUSEF,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,YOUSSEF BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22308,seed_only
SEEDE_0b626c524af429cf,PERSON_BENAYED_YOUSEF,CO_GALVANISATION_TRANSFORMATION_METAUX_SGTM,YOUSSEF BEN-AYED,SOCIETE DE GALVANISATION ET DE TRANSFORMATION DES METAUX SGTM,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,22309,seed_only
SEEDE_41e9229df7cc8fb4,PERSON_BENSALEM_ALI,CO_GAZ_MEHDIA_SGM,ALI BEN-SALEM,SOCIETE DE GAZ DE MEHDIA SGM,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22310,seed_only
SEEDE_72ae85b048eed9ce,PERSON_TRIKI_ZIED,CO_GESTION_ALMAZ,ZIED TRIKI,SOCIETE DE GESTION ALMAZ,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22311,seed_only
SEEDE_4ee363b387a8608e,PERSON_BENAYED_AHMED,CO_GESTION_BEN_AYED,AHMED BEN-AYED,SOCIETE DE GESTION BEN-AYED,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22312,seed_only
SEEDE_127092958358fa7b,PERSON_DRIS_AZIZA,CO_GESTION_COMMERCIALE_LORCHLDDEE,AZIZA DRISS,SOCIETE DE GESTION COMMERCIALE LORCHLDDEE,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22313,seed_only
SEEDE_f0e36079722125e7,CO_AMEN_SICAR,CO_GESTION_FACULTE_PRIVEE_SCIENCES_JURIDIQUES_DINFORMATIQUE_MAN,AMEN SICAR,"SOCIETE DE GESTION DE LA FACULTE PRIVEE DES SCIENCES JURIDIQUES, DINFORMATIQUE ET DE MANAGEMENT DE NABEUL",COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22314,seed_only
SEEDE_8cdedb1fad333046,CO_BH_EQUITY,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,BH EQUITY,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22315,seed_only
SEEDE_4a081fb8dd57b9e6,CO_TUNISIENNE_BANQUE,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,SOCIETE TUNISIENNE DE BANQUE,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22316,seed_only
SEEDE_e89a73e6c721c179,CO_TANKAGE_MEDITERRANEE_TANKMED,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,TANKAGE MEDITERRANEE TANKMED,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22317,seed_only
SEEDE_31deda70318c018f,PERSON_HAMAD_ZAKARIA,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,ZAKARIA HAMAD,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,22318,seed_only
SEEDE_e4003d0e515c0ff3,PERSON_HAMAD_ZAKARIA,CO_GESTION_TECHNOPOLE_BORJ_CEDRIA,ZAKARIA HAMAD,SOCIETE DE GESTION DE LA TECHNOPOLE DE BORJ CEDRIA,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22319,seed_only
SEEDE_2128d84597e4d6b1,PERSON_ZOUARI_MEKI_MAHER,CO_GESTION_TECHNOPOLE_SFAX,MEKKI MAHER ZOUARI,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22320,seed_only
SEEDE_cb8e86136a468ca6,GOV_OFFICE_NATIONAL_POSTES,CO_GESTION_TECHNOPOLE_SFAX,OFFICE NATIONAL DES POSTES,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,GOVERNMENT,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22321,seed_only
SEEDE_30e557ce36cc3e47,CO_SICAR_AMEN,CO_GESTION_TECHNOPOLE_SFAX,SICAR AMEN,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22322,seed_only
SEEDE_10b189aa2bbda657,CO_SIM_SICAR,CO_GESTION_TECHNOPOLE_SFAX,SIM SICAR,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22323,seed_only
SEEDE_9b36af4301f6799c,PERSON_TRIKI_TAREK,CO_GESTION_TECHNOPOLE_SFAX,TAREK TRIKI,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22324,seed_only
SEEDE_a04fc765d9e0e122,CO_TUNISIE_TELECOM,CO_GESTION_TECHNOPOLE_SFAX,TUNISIE TELECOM,SOCIETE DE GESTION DE LA TECHNOPOLE DE SFAX,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22325,seed_only
SEEDE_b72de9009b1a2d84,CO_SICAR_AMEN,CO_GESTION_TECHNOPOLE_SIDI_THABET,SICAR AMEN,SOCIETE DE GESTION DE LA TECHNOPOLE SIDI THABET,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22326,seed_only
SEEDE_dec764dfdbef3a97,CO_SICAR_AMEN,CO_GESTION_TECHNOPOLE_SIDI_THABET_BIOTECHPOLE_SIDI_THABET,SICAR AMEN,SOCIETE DE GESTION DE LA TECHNOPOLE SIDI THABET BIOTECHPOLE SIDI THABET,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22327,seed_only
SEEDE_7dd9e6d91ae97480,PERSON_KASAR_ZIED,CO_GESTION_TECHNOPOLE_SIDI_THABET_BIOTECHPOLE_SIDI_THABET,ZIED KASSAR,SOCIETE DE GESTION DE LA TECHNOPOLE SIDI THABET BIOTECHPOLE SIDI THABET,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22328,seed_only
SEEDE_f1d46d19af82e8c3,CO_EXIS_EXPANSION_INVESTISSEMENT_SERVICES,CO_GESTION_CENTRES_COMMERCIAUX,"EXIS EXPANSION, INVESTISSEMENT ET SERVICES",SOCIETE DE GESTION DES CENTRES COMMERCIAUX,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22329,seed_only
SEEDE_5a946468815b1c07,PERSON_MABROUK_MOHAMED_ALI,CO_GESTION_CENTRES_COMMERCIAUX,MOHAMED ALI MABROUK,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22330,seed_only
SEEDE_6853c11d91d42a5b,PERSON_ZERELI_MOHSEN,CO_GESTION_CENTRES_COMMERCIAUX,MOHSEN ZERELLI,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22331,seed_only
SEEDE_f5271b22e7fe72f9,PERSON_FEHRI_SONIA,CO_GESTION_CENTRES_COMMERCIAUX,SONIA FEHRI,SOCIETE DE GESTION DES CENTRES COMMERCIAUX,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22332,seed_only
SEEDE_0903cb132a3d39f5,PERSON_BOUZGUENDA_ABDELAZIZ,CO_GESTION_PARTICIPATIONS,ABDELAZIZ BOUZGUENDA,SOCIETE DE GESTION DES PARTICIPATIONS,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,22333,seed_only
SEEDE_4867b3a84b6c768a,PERSON_JAZIRI_HOUCINE,CO_GESTION_RESTAURATIONS,HOUCINE JAZIRI,SOCIETE DE GESTION DES RESTAURATIONS,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22334,seed_only
SEEDE_7bc1f1c43ade033b,PERSON_ENEIFER_MOHAMED,CO_GESTION_SILOS_SOGES,MOHAMED ENNEIFER,SOCIETE DE GESTION DES SILOS SOGES,PERSON,COMPANY,MANAGER,gerant,corporate_officer,corporate,False,False,22335,seed_only
SEEDE_d2d12ed6c753c46b,PERSON_KHECHINE_MOURAD,CO_GESTION_DEXPLOITATION_TOURISTIQUE_HOTELIERE_SAGETH,MOURAD KHECHINE,SOCIETE DE GESTION DEXPLOITATION TOURISTIQUE ET HOTELIERE SAGETH,PERSON,COMPANY,GENERAL MANAGER,dg,corporate_officer,corporate,False,False,22336,seed_only
SEEDE_30134cb6b74aca7c,PERSON_BOUAOUAJA_FETHI,CO_GESTION_COMPLEXE_INDUSTRIEL,FETHI BOUAOUAJA,SOCIETE DE GESTION DU COMPLEXE INDUSTRIEL,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22337,seed_only
SEEDE_24d1e6b2f218d9bc,PERSON_SELAMI_FATMA,CO_GESTION_PATRIMOINE_SIVO,FATMA SELLAMI,SOCIETE DE GESTION DU PATRIMOINE SIVO,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22338,seed_only
SEEDE_3960d9bb660c93ff,PERSON_SELAMI_LEILA,CO_GESTION_PATRIMOINE_SIVO,LEILA SELLAMI,SOCIETE DE GESTION DU PATRIMOINE SIVO,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22339,seed_only
SEEDE_e4fe443e65177d34,PERSON_SELAMI_MEHDI,CO_GESTION_PATRIMOINE_SIVO,MEHDI SELLAMI,SOCIETE DE GESTION DU PATRIMOINE SIVO,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22340,seed_only
SEEDE_400b2e38e4c35dc1,PERSON_SELAMI_OLFA,CO_GESTION_PATRIMOINE_SIVO,OLFA SELLAMI,SOCIETE DE GESTION DU PATRIMOINE SIVO,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22341,seed_only
SEEDE_d70e94d2ae14be54,CO_AGENCE_PROMOTION_L_INDUSTRIE_L_INNOVATION,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,AGENCE DE PROMOTION DE L'INDUSTRIE ET DE L'INNOVATION,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22342,seed_only
SEEDE_223d92b55e3607fb,PERSON_BENRHOUMA_AMAR,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,AMMAR BEN-RHOUMA,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,PERSON,COMPANY,BOARD MEMBER,administrateur,corporate_officer,corporate,False,False,22343,seed_only
SEEDE_db867235fb8acccc,CO_BH_BANK,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,BH BANK,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22344,seed_only
SEEDE_9d77524934fffbf7,CO_GROUPE_CHIMIQUE_TUNISIE,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,GROUPE CHIMIQUE DE TUNISIE,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22345,seed_only
SEEDE_9ff86b80c36d7c1f,CO_SODIS_SICAR,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,SODIS SICAR,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22346,seed_only
SEEDE_e39a6b147d524aae,CO_STEG,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,STEG,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22347,seed_only
SEEDE_84790b89504a9d74,CO_UNIVERSITE_GABES,CO_GESTION_POLE_INDUSTRIEL_TECHNOLOGIQUE_GABES,UNIVERSITE DE GABES,SOCIETE DE GESTION DU POLE INDUSTRIEL ET TECHNOLOGIQUE DE GABES,COMPANY,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22348,seed_only
SEEDE_579db1bc2ba45b08,PERSON_MATALO_CARLO,CO_GESTION_D_ANIMATION_TOURISTIQUE_ITALIA,CARLO MATALLO,SOCIETE DE GESTION ET D'ANIMATION TOURISTIQUE ITALIA,PERSON,COMPANY,SHAREHOLDER,shareholder,ownership,corporate,False,False,22349,seed_only
