spell_id,obs_date,obs_kind,obs_event_id,evidence_quote
SP_a80123b6350331da5550,2011-04-23,onset,EV_5f8cd01e1c152379f3c2,"Mr Rachid Kilani est nommé gérant de la société avec les pouvoirs les plus étendus, au lieu de Mr Elyes Ben Ali El Mejri, dont deux exemplaires des PV ont été déposés au greffe du tribunal de 1ère ins"
SP_066902e3841fbd31c71a,2011-06-27,onset,EV_e43e290021a9501f610b,4. la désignation de Monsieur Anis Boudokhane en qualité de nouveau gérant de la société avec les pouvoirs les plus étendus pour agir
SP_9c9fbe786c78fb768e6b,2011-06-25,onset,EV_3fb03a1c90193fd76c69,"2) La déclaration de souscription et de versement a été faite par le fondateur Mr. Ali Chtourou entre les mains de Monsieur le receveur de l'enregistrement des actes de sociétés, 1er bureau, cité admi"
SP_ce32af548071f1b476da,2011-06-25,onset,EV_d1105a2b1823215b83dd,"- La nomination des premiers administrateurs de la société pour la durée de 3 ans : Mr Ali Chtourou, Mr Nacim Makni. et Mr Abderrazek Lahiani"
SP_22d0b7482222802bd0c4,2011-06-25,onset,EV_7fc4ee2a4ea3b5087753,"- La nomination des premiers administrateurs de la société pour la durée de 3 ans : Mr Ali Chtourou, Mr Nacim Makni. et Mr Abderrazek Lahiani"
SP_e5198c48e578d1bed0aa,2011-06-25,onset,EV_8c71f17ae289f6689833,"- La nomination des premiers administrateurs de la société pour la durée de 3 ans : Mr Ali Chtourou, Mr Nacim Makni. et Mr Abderrazek Lahiani"
SP_51e561789e5795d94fc5,2011-06-25,onset,EV_6da31fe7c27acd06ffad,- La nomination de Mr Ali Chtourou en qualité de Président directeur général de la société et ce durant son mandat d'administrateur et la fixation de ses pouvoirs.
SP_90f7e5b28eee86e0438b,2011-06-29,onset,EV_2e35f34e785789a07c39,Gérance : Monsieur Omar Hachicha est nommé gérant unique de la société avec tous les pouvoirs énoncés aux statuts.
SP_49cd17c92f77c1a7fcdc,2011-04-16,onset,EV_cb4ad8af2a8a59f1ceca,"- De nommer Monsieur Mohsen Zerelli, en qualité de Président du Conseil d'Administration pour les trois années 2011, 2012 et 2013."
SP_ef274f48a28e472b866e,2011-04-16,renewal,EV_a46a07a691dc5bbb2709,"- Le renouvellement du mandat de Monsieur Mohsen Zerelli, en qualité de Directeur Général pour les trois années 2011, 2012 et 2013. Le conseil a, en outre délégué, à M Mohsen Zerelli les pouvoirs les "
SP_c2049710c02ca68a667e,2011-07-01,terminus,EV_fef9e955ed4c5afc038e,Suivant procès verbal enregistré à la Recette des finances Habib Thameur Tunis Le 30/6/2011 sous le N° 11704230 quittance N° M46594 que Mr Salem Ahmed Salah Tarbakia vend cède et transporte les parts 
SP_342a0242fd33e9dfcc6a,2011-06-11,onset,EV_e4edf146e7ffa9015178,Nomination de Monsieur Mohamed Haddad gérant et Mme Leila Jaiet épouse Haddad cogérante pour une période illimitée.
SP_d8ad5ae9dfb42f62fb16,2011-06-27,renewal,EV_65c70d0c2e324ad28aad,il a été décidé le renouvellement du mandat de Monsieur Massimo ARCOLIN en qualité de gérant de la Société pour une durée de trois (3) années.
SP_ca999d6ec9c4676113df,2011-06-16,onset,EV_85bebb6b7760b32c33ad,Gérance : Mr Nader El Mahfoudhi et Mr Mohamed Khalil Ben Slimen.
SP_3f491c63158ae0d55f16,2011-07-01,onset,EV_c98d027981c6dfa65295,Gérance : M. Khalil Sellami est nommé gérant pour une durée de 3 ans avec les pouvoirs les plus étendus.
SP_7b14feb69332385611b5,2011-05-10,onset,EV_829c6917a739e8d87511,De nommer Monsieur Hicham SEFFA en qualité d'administrateur en remplacement de Monsieur Hassan BERTAL pour la durée restante du mandat de son prédécesseur expirant à la fin de l'Assemblée statuant sur
SP_e39ab7af1bbd87cebfed,2011-05-10,onset,EV_73e099a9c772db25bc96,- De désigner Monsieur Hicham SEFFA comme Président du Conseil d'Administration en remplacement de Monsieur Hassan BERTAL.
SP_f0df22c3c727593cc0b9,2011-06-22,onset,EV_56fbc95d81496ff8362f,Suivant P. V. du conseil d'administration du 29/06/2011 enregistré à la recette des finances rue l'indépendance Sousse le 04/07/2011 sous le n° 11701874 dont deux exemplaires ont été déposés au greffe
SP_0836e7fe3f353da1f663,2011-07-05,onset,EV_d496c1eba41c52ad9ac3,"Assemblée Générale constitutive et désignation du conseil d'administration : suivant PV constitutive en date 05/07/2011, enregistré à la recette de l'enregistrement des actes de sociétés à Sousse le 0"
SP_0e75af895a33f6132a57,2011-07-05,onset,EV_4c0ad9544429b3340e83,"Premier Conseil d'administration : en date du 05/07/2011, enregistré à la recette de l'enregistrement des actes de sociétés à Sousse le 06/07/2011 sous N°11801304 Quittance N°M01416, il a été mentionn"
SP_eea24865d4b1f64e34b3,2011-06-28,onset,EV_c0cf513060cc20497ac4,Gérance : Monsieur Faouzi Kamoun est nommé gérant de la société pour une durée de 3 ans.
SP_29177c23b3c9fc47922b,2011-07-05,onset,EV_0683fe40d2289e953c7e,Gérance : Mr Abdelkader Kadri.
SP_4b8ec02ed7effcacb012,2011-07-01,onset,EV_6bb94020ff5afeb9cd9b,Gérance : Monsieur Samir Ben Belgacem est nommé gérant de la société avec tous les pouvoirs énoncés au statut les plus étendus.
SP_f2c324661f081eae7e39,2011-05-27,renewal,EV_1021586f5185542c8fd7,4. Renouvellement du mandat des Co-Gérants Monsieur Sami Mhiri et Mademoiselle Salma Mhiri pour une durée de trois ans.
SP_1663e5746d4807711de0,2011-05-27,renewal,EV_901cddcb17f0782fd409,4. Renouvellement du mandat des Co-Gérants Monsieur Sami Mhiri et Mademoiselle Salma Mhiri pour une durée de trois ans.
SP_3997f432ee18d46ade7b,2011-06-30,onset,EV_7b903471c99ba0c7694e,"Suivant PV de l'AGE Ordinaire en date du 30/06/2011, enregistré à la recette des finances de Manouba le 05/07/2011 sous les N° 11802748 Quittance N° M042440 dont deux copies ont été déposées au greffe"
SP_7d2888c190594742c7c1,2009-05-25,renewal,EV_ff7ccbc04efbdcb372fb,"le numéro D8578497, il a été décidé le renouvellement du mandat du gérant Mr Mounir Turki pour une période illimitée."
SP_2ba56b57139d71d48ac9,2011-06-23,onset,EV_d198023639f7f6bf2a18,En vertu du procès verbal de l'AGE en date du 23/6/2011 enregistré à Ouardanine le 25/6/2011 n° quittance M005120 enregistrement n° 11500277 dont deux copies ont été déposées au greffe du tribunal de 
SP_9b84a7a27515438965bf,2011-06-22,onset,EV_413d9ecae6a521216c6b,Gérance : Mademoiselle Battikh Wiem est nommée Gérante de la société avec les pouvoirs les plus étendus.
SP_8404fd96df17bdcd3b46,2011-07-06,onset,EV_79a1801f7064f5ff3cf4,Gérance : Mr. Zouari Khaled a été nommé gérant de la société pour une durée de trois ans avec les pouvoirs les plus étendus.
SP_a9b67e5d03aa2e772deb,2011-05-17,onset,EV_439d59acec9a84a6f327,"Il a été décidé à l'unanimité la nomination de Mr Chedli Triki comme deuxième gérant de la société, et ce, pour une durée illimitée, avec les pouvoirs les plus étendus et la modification de l'article "
SP_fa647438157aa5aafb54,2011-04-22,onset,EV_9af9bb53c978308ffc0d,- Gérance : Monsieur Lassad Trigui est désigné gérant de la société pour une durée indéterminée qui aura les pouvoirs les plus étendus pour agir au nom de la société.
SP_0ae16a600bc36610184b,2011-04-19,onset,EV_ec2bd4085968ba060bd0,Nomination de Mr Ali Ghodbani et Mr Jamel Mhedhbi comme administrateurs au sein du conseil d'administration.
SP_0ae16a600bc36610184b,2011-04-19,confirmation,EV_fc1cb4b6cd13293752e4,- Nomination de Mr Ali Ghodbani et Mr Jamel Mhedhbi comme administrateurs au sein du conseil d'administration.
SP_0ae16a600bc36610184b,2011-11-28,confirmation,EV_2c514eb872056ada0f42,"La nomination de Mr. Ali Ghodbani en tant qu'administrateur, en remplacement de Mr. Raouf Chkir et ce pour le restant de la période du mandat de son prédécesseur qui prendra fin à la date de la tenue "
SP_19b7724fc35bdddf1284,2011-04-19,onset,EV_57f220028a77ecb6bd01,- Nomination de Mr Ali Ghodbani en qualité de président du conseil d'administration pour une durée égale à celle de son mandat d'administrateur conformément aux dispositions de l'article 22 nouveau de
SP_19b7724fc35bdddf1284,2011-11-28,confirmation,EV_a880a3da400778dc834b,La nomination de Mr. Ali Ghodbani en tant que président du conseil d'administration et ce pour le restant de la période du mandat de son prédécesseur Mr. Raouf Chkir qui prendra fin à la date de la te
SP_465153e0456ccff6d9ab,2011-05-18,terminus,EV_35434e4142d8046812ba,"2. Mme Ilhem Ghazzai a été nommée administrateur en remplacement de M. Maher Harmel démissionnaire, et ce pour la durée restante du mandat de ce dernier."
SP_10b352df430d40db662f,2010-10-21,onset,EV_d275045a333973d7180d,"En vertu du procès verbal du conseil d'administration de la société SICAF SANGHO en date du 21 octobre 2010, enregistré à la recette des Finances de la cité Mahrajène le 10 novembre 2010 sous le n°108"
SP_c1484854ea2cf64c30dc,2011-07-01,onset,EV_5fa5bec9718482a3b9ec,SUARL- nomination d'un nouveau gérant en la personne de l'associé unique monsieur Fethi Ammar- quitus pour l'ancien gérant monsieur Serge Tokatlian.
SP_546c6d4f6aea81060667,2011-06-28,onset,EV_522baf5da2da46c5d39b,"Des délibérations du premier conseil d'administration réuni le 7/07/2011, enregistré à la Recette de l'enregistrement des Actes des Sociétés - 1er Bureau Tunis le 7/07/2011 sous le EN° 11806820QN° 819"
SP_1f5ba378c89643a7016b,2011-06-28,onset,EV_57bfc434e05b080fc804,"Des délibérations du premier conseil d'administration réuni le 7/07/2011, enregistré à la Recette de l'enregistrement des Actes des Sociétés - 1er Bureau Tunis le 7/07/2011 sous le EN° 11806820QN° 819"
SP_d586336b5051cfd3d43d,2011-07-16,onset,EV_3b25f16d8e7d89d416b7,Gérance : Mme ALIFA FAROUK CHAABANE est nommée gérante de la société.
SP_118cec4b00acfab107be,2011-07-01,onset,EV_d2bce74dea01a427cad5,Mr Hssan Hamrouni est nommé gérant de la société.
SP_c398c3055945cbb1215e,2011-05-25,onset,EV_1767560d9d0b07956808,Gérance : Monsieur Sassi Walid est nommé (e) gérant (e) de la société avec tous les pouvoirs énoncés au statut les plus étendus.
SP_74e32dda24db105d3085,2011-06-27,onset,EV_b6a53557844b40a3cb8a,Gérance : Mme Engazou Monia est nommée gérante de la société pour une durée indéterminée avec les pouvoirs les plus étendus.
SP_516f85af521d6352c541,2011-07-12,onset,EV_45ea125abfd6771a85ec,Gérance : Monsieur Mohamed Ali Drira avec les pouvoirs les plus étendus.
SP_ef3c307c0b228afb3e84,2011-07-08,onset,EV_80ad01d3ba979fd7baf8,- Gérance : Mr Mohamed Amine Slama est nommé gérant de la société.
SP_ab85feab1785806ab913,2010-08-02,onset,EV_5a033babe5cd3a27a5c1,Nomination de Mr Tarek Zouari
SP_f2bb44f061df959f1fc6,2011-04-25,onset,EV_ef6edf3907246291bff5,GERANCE : Monsieur Faouzi CHAABANE a été désigné gérant statutaire de la société avec les pouvoirs les plus étendus et pour une durée indéterminée.
SP_0b8acd6de9ec4fb43b71,2011-07-15,onset,EV_b7b512a1d7e582c54d73,Gérance : Mr Ehab Aldroughi est nommé gérant de la société.
SP_bbc3701a2ba115c4e411,2003-08-23,terminus,EV_52508c1e8f6adc34a44c,Le conseil d'administration a accepté la démission de Mr Fethi Ghali comme Président du conseil et la nomination de Mr Mondher El Ghali comme nouveau Président du conseil avec les mêmes pouvoirs et po
SP_631c3575c3c44107e8f0,2003-08-23,terminus,EV_fb89ce34563adbbe787a,Le conseil d'administration a accepté la démission de Mr Fethi Ghali comme Président du conseil et la nomination de Mr Mondher El Ghali comme nouveau Président du conseil avec les mêmes pouvoirs et po
SP_631c3575c3c44107e8f0,2005-04-23,terminus,EV_1cceb7c7cd0786b07894,- l'acceptation de la démission de Mr Mondher El Ghali de ses fonctions de Président du conseil.
SP_8e5315920ea08415c277,2005-04-23,onset,EV_a9c965b7ef1bdfbe16f1,- la nomination de Mr Riadh El Ghali Président du conseil d'administration directeur général de la société pour la durée de son mandat d'administrateur
SP_106c6328697d003a469c,2011-06-30,onset,EV_c2531dd7402ae41372d4,"- La nomination de Monsieur Ali Mzabi en tant que Gérant avec les pouvoirs les plus étendus, pour gérer, administrer et représenter la Société en toutes circonstances."
SP_87557f7a0920dc173f33,2011-06-20,onset,EV_dc73d5b30cddc4595a4e,- Mr Hamed Kilani est nommé en qualité de cogérant pour une durée indéterminée.
SP_4312b859f17919d17866,2011-07-15,onset,EV_8b328530c56b73f045cd,Gérance : Monsieur BELHIBA ABDELAZIZ est nommé comme gérant de la société.
SP_8033343f8ada25620d9f,2011-07-15,onset,EV_ed585a476f3321d16bf0,Gérance : Monsieur Mohamed RIAHI est nommé gérant de la société avec tous les pouvoirs énoncés au statut les plus étendus.
SP_39661599424af951af73,2011-06-16,onset,EV_67946d90ecc8b9e1dacf,"- Renouveler la nomination de M. Jalel Bouricha en qualité de Président Directeur Général pour la durée de son mandat d'administrateur avec délégation des pouvoirs nécessaires,"
SP_0ba130a5078bb17a9025,2010-04-22,onset,EV_1b09a58833209ddf4b07,"Le cabinet « BDO TUNISIE », membre de l'Ordre des Experts Comptables de Tunisie, représenté par son gérant Mr. Adnene ZGHIDI est désigné commissaire aux comptes de la société pour la durée de trois an"
SP_1f36024b1a07d844a575,2011-07-05,onset,EV_aac21b1b1475833d75a3,Gérance: Mr. Fethi Ben Abdelkarim LETAIEF gérant de la société pour une période de trois ans.
SP_3c939e4e2599bd2ca92d,2011-07-20,onset,EV_632da531000712412e01,Gérance: Madame Ons Ben Sedrine est nommée gérante de la société avec les pouvoirs les plus étendus.
SP_c585035691d73dff407e,2010-04-23,onset,EV_ac7494ae2d16b7b1923a,décidé de renouveler la nomination de Monsieur Jalel BOURICHA en qualité de Président Directeur Général pour la durée de son mandat d'administrateur avec délegation des pouvoirs nécessaires.
SP_a15e3aa9fa90a96ae446,2011-07-02,onset,EV_40c58a59d41c0730986f,Gérant : Mr Hammami Soufiene a été nommé gérant de la société avec tous les pouvoirs énoncés au statut les plus étendus.
SP_28c4055dd326e71cb771,2011-07-21,onset,EV_5e24f680d62ff36f2034,Gérance : Monsieur Lotfi Ben Abderrahmen Ayadi est nommé gérant de la société.
SP_c074126653542d113b80,2011-07-21,onset,EV_827e347fd75cee98fbdc,Gérant : Monsieur Jeouini Mohamed.
SP_b4fc022f85dff0d9208a,2011-07-06,onset,EV_d32a3d820a862e7e2d28,Gérance : Mr Ismail El Kilani est nommé gérant de la société.
SP_4641f0701f0c6ff752ba,2011-02-10,onset,EV_10a0f0db7f4103fdea76,- Nomination de Monsieur Nabil Trabelsi en tant que liquidateur.
SP_2f4c56b49e09c7836f48,2011-08-02,onset,EV_2ab095b8983984b524ac,Gérance : Mr Abdulhakim Mohamed Omar Khalil est nommé gérant de la société avec les pouvoirs les plus étendus.
SP_4b0729b86a0ed972312a,2011-07-20,onset,EV_769a9971c46966570896,Gérance : Monsieur Mohamed Ali Zouari est nommé Gérant de la société pour une durée de Cinq ans renouvelables avec les pouvoirs les plus étendus.
SP_7d6bbe3acbcceb9b85c3,2011-07-11,onset,EV_3f9b07ba92536d0602f8,Gérance : Monsieur Hammami Sami est nommé gérant de la société.
SP_ebe0c7ac98c25cf91c28,2011-07-07,onset,EV_f84ece3b080917c8c950,- La nomination de Mr Abderrahmen ZAIDI et Mr Mohamed Habib BOURICHA en tant que cogérants de la société avec effet le 1er Juillet 2011 et pour une durée de 3 exercices.
SP_fba8783beb6173c60d56,2011-07-20,onset,EV_9167888c797a4e1a5ecf,"3/ Assemblée Générale Constitutive tenue en date du 29 juillet 2011, enregistré à la Recette de l'enregistrement des actes des sociétés de l'API Tunis le 02/08/2011, enregistrement N° 11707645 quittan"
SP_58cdcf98a515ac7ac9a4,2011-07-20,onset,EV_3fdc06d946d1ac5e2090,"4/ Le 1er Conseil d'administration réuni le 29 juillet 2011, enregistré à la Recette de l'enregistrement des actes des sociétés de l'API Tunis le 02/08/2011, enregistrement N° 11707646 quittance n° 91"
SP_763c8ea9175cdd675f42,2011-07-28,onset,EV_2b088b5dc3c04cda8021,"Gérance : Mr. Najib Zouari est nommé gérant de la société, avec les pouvoirs les plus étendus."
SP_347e7579c8cb135b97ad,2011-07-27,onset,EV_73ba4f7ead0229ea7af0,Gérant : Monsieur Kais Kilani pour une durée de 3 ans avec les pleins pouvoirs.
SP_2a3c5f71f42c38e99010,2011-07-11,onset,EV_04714aa3dc0e22127fe3,Gérance : Mr Imed Kamoun a été nommé gérant pour une durée de 3 ans.
SP_9b9357144f28e4e51459,2011-07-28,onset,EV_e56c227ee5ab83f59b44,Gérance : La gérance est confiée à Monsieur Mongi Mami pour une durée de trois années renouvelables par tacite reconduction avec les pouvoirs les plus étendus.
SP_7830fa87c688d378561a,2011-06-10,onset,EV_77ffb8c948f202384742,"Suivant la décision de la Banque Centrale de Tunisie en date du 10 Juin 2011 sous le n°300374, dont deux exemplaires ont été déposés au greffe du tribunal de première instance de Tunis le 6/7/2011 sou"
SP_89e43bba5d9556262e32,2011-08-02,onset,EV_9fd5eba8b8ada5bbb4e3,En vertu du procès verbal du conseil d'administration tenu le 28 juillet 2011 enregistré à la recette des finances premier bureau à l'API sous le n° 11801424 quittance 1508 le 1er/8/2011 dont deux ori
SP_953989463e6da45f290d,2011-08-06,onset,EV_4140e768bf2a43359cdd,Président : Mohamed Fethi Sassi
SP_c8e983a59a4ad6174aa4,2011-08-06,onset,EV_347a129967ffe0ec6bf5,Vice Président : Abdallah Smida
SP_a4bce23e18308e7d73d2,2011-08-06,onset,EV_30d55cc38ca0568b124b,Secrétaire Général : Amen Allah Messadi
SP_741bd6f382248b5bd20a,2011-08-06,onset,EV_00b90f21f5d25e0d6594,Trésorier : Khaled Ben Chikh
SP_27a3a01568db21a5ddb1,2011-08-05,onset,EV_fd3f2f2b840dbc233d25,Gérant : Mr Mohamed Ben Salem Ben Mohamed Brahem avec les pouvoirs les plus étendus
SP_0b2e02e3d4859ae7bbd2,2011-07-29,onset,EV_9cfab418234ada968fa2,Gérance : la société sera administra et gérer Par Mr Mohamed Saidi
SP_0c30496e6ad3201ddf6a,2011-05-17,renewal,EV_e7a7d9fb7c3755790fae,"- Le renouvellement du mandat du gérant Monsieur Sami Hachicha pour une période de trois ans soit 2010, 2011 et 2012."
SP_0c30496e6ad3201ddf6a,2012-07-26,terminus,EV_69e56ec06764b0517922,- La démission du gérant actuel de la société Mr Sami Hachicha.
SP_80e56399a0836cc87b8e,2011-07-19,onset,EV_89c12bd62332fec7520e,Gérance : Mme Hammami Zohra
SP_14292d835915d7e2030d,2011-08-04,onset,EV_b8caef0fe8d99c8d3324,Gérance : Monsieur Moez Hammami est nommé gérant de la société pour une durée indéterminée.
SP_1661bc01c09f55ce11ef,2010-06-29,onset,EV_0d97ee4313c094b1efee,"Le conseil d'administration désigne Monsieur Béchir Montacer président du conseil d'administration, Monsieur Walid Montacer Directeur Général de la société, Monsieur Karim Kasmi Directeur Général Adjo"
SP_dfd246e25ed61552ab26,2010-06-29,onset,EV_7948bc4304bbc31bd685,"Le conseil d'administration désigne Monsieur Béchir Montacer président du conseil d'administration, Monsieur Walid Montacer Directeur Général de la société, Monsieur Karim Kasmi Directeur Général Adjo"
SP_17119087b58a95bf5372,2010-06-29,onset,EV_0d679fa30618e890a8f4,"Le conseil d'administration désigne Monsieur Béchir Montacer président du conseil d'administration, Monsieur Walid Montacer Directeur Général de la société, Monsieur Karim Kasmi Directeur Général Adjo"
SP_2ce047b48225612ac940,2011-07-20,onset,EV_6c5b6a68ccd48a4d58ee,D'un acte ssp en date du 20 juillet 2011 et enregistré à la recette des finances de la nouvelle médina enregistrement n°11103056 et Quit n°39134 Mr Kamel Hammami a cédé la totalité de ses parts social
SP_2b0f6e46fb259cbaca18,2011-06-30,onset,EV_456678188b1d47787e3b,"Gérance : Mr Afif Hamrouni, est nommé gérant de la société avec tous les pouvoirs les plus étendus et pour une durée indéterminée."
SP_a66500f58b35610dfbc5,2011-07-19,renewal,EV_f7ffb2dc070fcd944357,"Suivant acte sous - seing privé daté du 19 Juillet 2011, enregistré à la Recette des Finances de Hammamet le 1er Août 2011 sous enregistrement n°11802769 et quittance n°M052916 et dont deux exemplaire"
SP_2d0a16f079d7776e59b5,2011-03-29,onset,EV_a68281e3ecea9b6dee2e,En vertu du procès-verbal de la délibération du conseil d'administration en date du 14 juillet 2011 enregistrée à la recette de l'enregistrement des actes de sociétés 1er bureau Tunis le 18 juillet 20
SP_e175f6eabeaa907e141a,2011-07-27,onset,EV_24ec5af1413e43a425b2,Gérance : Mme Ferdaous Loulou Ep Hammami est nommée gérante de la société pour un durée illimitée.
SP_1720c64574edd325f4d9,2011-08-08,onset,EV_03481330cbb8dc3444de,Gérance : Monsieur Martial DEGRYSE est nommé gérant de la société pour une durée indéterminée.
SP_eb46f5d8a0c56c73d856,2011-08-10,onset,EV_1e91a9bff4ca92de47db,Le Gérant : Mr. Dhia Eddine Hammami est nommé Gérant de la société avec les pleins pouvoirs.
SP_cd45860836b1945fb0b9,2011-08-10,onset,EV_f4181ef56bad68df4767,"Gérance : Mr Moez Zouari, est nommé gérant de la société"
SP_a5f81e990959e46e42c2,2011-05-23,renewal,EV_9d6aaec4ed633c398fb8,"7. Renouvellement du mandat des administrateurs à savoir Monsieur Mohamed MEDDEB, Madame Houeïda MEDDEB et la Centrale Laitière du Cap-Bon SA «CLC» pour une nouvelle période de trois ans."
SP_c298b9742eaffa6b80db,2011-05-23,renewal,EV_f1b54a49df7b08960cb3,"7. Renouvellement du mandat des administrateurs à savoir Monsieur Mohamed MEDDEB, Madame Houeïda MEDDEB et la Centrale Laitière du Cap-Bon SA «CLC» pour une nouvelle période de trois ans."
SP_18d30fa2bb06b5baff24,2011-08-16,onset,EV_1f3cea44e362b8602afa,Président : Najib Khabbouchi
SP_799747759d1a01a3a943,2011-08-16,onset,EV_9c7282f62ba9577a63b0,Vice-président : Samiha Selmani
SP_631d0850bea77d36bdb8,2011-08-16,onset,EV_37a8fc4f35350838ea22,Secrétaire général : Nabil Selmi
SP_4482924a01f85a9a30c9,2011-08-16,onset,EV_ad1d304f5652e72639c2,Trésorier : Charfedine Yackoubi.
SP_e49d459f9ec4f6fa64e3,2011-08-16,onset,EV_6666fb35c294a4811d57,Président : Imed Jamoussi
SP_b5fc514291b3259d6b71,2011-08-16,onset,EV_36fbd047375733f8659c,Vice Président : Sonia Khayat
SP_22d3cc4b12f1431463a4,2011-08-16,onset,EV_617e04046aeb2f5dbe08,Secrétaire Général : Elyes Bouricha
SP_aa8f94947fce8be1800e,2011-08-16,onset,EV_f86c36d2e56bf428e2ab,Trésorier : Abderraouf Megdiche
SP_9f66bf2243c6dde5598b,2011-08-16,onset,EV_eba7903ccd0d34b36e2e,Membre : Mahmoud Miladi
SP_9ad00f2b8da02ae7c1cf,2011-08-10,onset,EV_010e980560af5d3acf70,Gérance : Mlle Rajhi Alia est nommée gérante de la société pour toute sa durée avec tous les pouvoirs énoncés au statut les plus étendus.
SP_dd84149f4a4e481c8a33,2011-08-12,onset,EV_36994d6f63a857cc7b44,Gérance : Mr Mohamed Faouzi Masmoudi est nommé gérant de la société.
SP_0ed58248b4d7b9fa7276,2011-08-06,onset,EV_0f42c8a884478907f29f,Gérant : Mr Wederni Hédi.
SP_027ab20b7cb487e50528,2011-08-10,onset,EV_b44b5e1446b0ffd5c103,Gérance : Mr Nabil Chaabane.
SP_e777baab5f776411d069,2011-08-05,onset,EV_037c2708c9522586fb14,Gérance : Mr Oussama Hammami.
SP_1c7a330ba7b1c9779cdc,2011-07-21,onset,EV_5cdc9f61364625dc9796,1/ Le conseil d'administration a nommé Mr. Abderrahmane Ouahchi en tant qu'administrateur de la catégorie «A» en remplacement de Mr Hamed Dimassi.
SP_21ec33ad28d66f53f073,2011-07-21,onset,EV_72876f55e8533e35614f,3/ Le conseil d'administration a nommé Mr Yassine Mestiri en tant que Président du Conseil d'Administration en remplacement de Mr Hamed Dimassi.
SP_47ba49b331eae9a17166,2011-08-10,onset,EV_e15c3df82ea601a54a38,Monsieur Abdelaziz Chaabane est nommé premier gérant et Monsieur Mohamed Keskes est nommé deuxième gérant de la société avec les pouvoirs les plus étendus avec signature conjointe.
SP_47ba49b331eae9a17166,2012-07-03,confirmation,EV_c11d67fe25b195a64a53,"Les associés ont décidé de renouveler la nomination de Monsieur Abdelaziz Chaabane, premier gérant et Monsieur Mohamed Keskes, deuxième gérant de la société avec les pouvoirs les plus étendus."
SP_56eb61fd04f19b434027,2011-08-17,onset,EV_407b19f7249dcd5d4bc1,- Gérant : Mr Chouaieb Mohamed Amine avec les pouvoirs les plus étendus
SP_b39e36edd21fd4a9cce1,2011-07-13,onset,EV_8026c1304baae099e9e7,Gérance : est nommé gérant Monsieur Hassen Sassi avec les pouvoirs les plus étendus pour la direction de la société et ce tout au long de son existence.
SP_d5d4fab3b91c30bb95a9,2011-08-16,onset,EV_217f7ddbb0e43afa757c,Gérante : Mme. Zouari Kalthoum.
SP_9e4b5511cba8a38c128c,2011-08-11,onset,EV_4aaf7f5aad9525d6f304,Gérance : Monsieur Walid Triki est nommé gérant de la société pour sa durée avec le pouvoir le plus étendu.
SP_2347035832213d714342,2011-07-21,onset,EV_6b67d99b3e299875d961,"1- En vertu du procès-verbal de l'Assemblée Générale ordinaire des associés, réunie en date du 21 juillet 2011, enregistré à la Recette des finances Fouchana le 8 août 2011, sous le numéro 11800487, d"
SP_d90b7b5834e54615db97,2011-07-28,onset,EV_5edcd07930d406978c39,- Mr Abdelmalid Hamimed est nommé comme nouveau gérant de la société.
SP_62805aaf325c855c1085,2011-08-23,onset,EV_c81f7e98782eb673e17d,Gérant : Mr Kamel Dedech.
SP_952f18ec16dd0a12018a,2011-08-19,onset,EV_2076f3987fc31b088dbf,Gérance : Monsieur Abdelaziz Belhiba est nommé gérant de la société avec tous les pouvoirs les plus étendus.
SP_4fe5315df9432b2fc13b,2011-08-16,onset,EV_e5871d8a8885f13f7981,Gérante : Mr Hammami Houcine
SP_0e865b31aa7e26fdb1ab,2011-08-15,onset,EV_509b8f723691d1cb6da6,Gérance : Monsieur Nouri Dkhili est nommé gérant de la société.
SP_42ee7730047f00d4aea3,2011-06-24,onset,EV_b1bef832afe63a375c95,- Approbation de la décision de nomination de monsieur Luc NADAL pour représenter GEFCO SA en remplacement de monsieur Jean-Marc PRIGENT;
SP_d3f4e0a2b49a30d336ab,2011-06-20,onset,EV_6811cb6abbc11d6b91cd,"- La désignation de Monsieur Slimène Nasri en qualité de Directeur Général de la SIBTEL pour un mandat de trois ans et ce, en remplacement de Monsieur Abdelkrim Gdouda."
SP_ef6419353e36c17027f5,2011-06-20,onset,EV_0dcfe10cdc131be42496,- La désignation de Monsieur Fayçal Ledjmi en qualité de Directeur Général Adjoint en remplacement de Monsieur Zahour Trabelsi.
SP_01972577d21c8cf67409,2011-07-02,terminus,EV_d1a2b655a64a56f839ec,- Accepter la démission de M. Bassam Barrak du poste de Gérant et nommer M. Tahar Khechine en tant que gérant muni de tous les pouvoirs pour une année reconductible tacitement.
SP_7fd9a8958a088923331e,2011-08-09,onset,EV_b4c1662440335d628ba9,Le gérant : Mr. Mohamed Khalil Amiri est nommé gérant de la société avec les pleins pouvoirs.
SP_6ea0b96065db10cd0fba,2011-06-17,renewal,EV_fc84a85fcba440e39708,"4) Renouvellement du mandat d'administrateur de Messieurs M'hamed Driss, Béchir Gueddes et Madame Faiza Driss et ceci pour une durée de trois années jusqu'à l'issue de l'Assemblée Générale Ordinaire q"
SP_f321bb7b807e17224f88,2011-06-17,renewal,EV_0c3d4550d342bb8c57f1,"4) Renouvellement du mandat d'administrateur de Messieurs M'hamed Driss, Béchir Gueddes et Madame Faiza Driss et ceci pour une durée de trois années jusqu'à l'issue de l'Assemblée Générale Ordinaire q"
