entity_id,entity_type,alias_raw,matching_key
F3369835f66,firm,‘Durée du,duree du
F336e5fd4f4,firm,CNT,cnt
F3380990ed7,firm,Représentant des actionnaires privés,representant des actionnaires prives
F3395923349,firm,D'OPV ET D'ADMISSION :GIF filter,d opv et d admission gif filter
F33cc371a1f,firm,ED-DKHILA,ed dkhila
F33cc371a1f,firm,SOCIETE ED DKHILA,ed dkhila
F33cc371a1f,firm,"Sté ""ED DKHILA""",ed dkhila
F33ddaa7277,firm,TUNISIENNE DE VERRERIES -SOTUVER- Il,tunisienne de verreries sotuver il
F33eceeb8e5,firm,BAKIR,bakir
F33ed1a4dcd,firm,"relatif à l'OPF, Placement Global et Admission au Marché Principal de la cote de la Bourse des actions de la Sté. Tunisienne d’Automobiles « STA",relatif a l opf placement global et admission au marche principal de la cote de la bourse des actions de la tunisienne d automobiles sta
F33fabb5910,firm,BNA 32 000 000 5 160 000 000,bna 32 000 000 5 160 000 000
F3405b95d47,firm,SPTM EL MOURADI,sptm el mouradi
F341da9bc17,firm,Mohsen,mohsen
F341f9eb295,firm,Retail à la Banque Zitouna,retail a la banque zitouna
F342fc7f8fa,firm,SQM FRONTIER AFRICA MASTER FUND,sqm frontier africa master fund
F342fc7f8fa,firm,SQM Frontier Africa Master Fund Ltd,sqm frontier africa master fund
F343228c885,firm,PDG SODEX,pdg sodex
F344cd6d292,firm,"la Banque, la fiabilité de l'information financière et Le respect",la banque la fiabilite de l information financiere et le respect
F3459be967e,firm,Etat Tunisien,etat tunisien
F3459be967e,firm,État Tunisien,etat tunisien
F345f3c17d2,firm,D'EMISSION EMPRUNT OBLIHATAIRE -UTL,d emission emprunt oblihataire utl
F346cb13db2,firm,Gérant medcom Services,gerant medcom services
F348b122681,firm,SOCIETE DINA S.A,dina
F3498df8c9a,firm,INTER DISTRIBUTION,inter distribution
F349d2e0c20,firm,d'une autre société. Le,d une autre le
F34ac6a8be9,firm,PDG de la chaine hôtelière Mehari Beach,pdg de la chaine hoteliere mehari beach
F34c7ef5f4d,firm,SICAV LEPARGNANT,sicav lepargnant
F34ecde5c33,firm,Société Tunisienne de Boissons de I'Ouest,tunisienne de boissons de i ouest
F34f3538b6e,firm,Investment Trust Tunisia S.A. Administrateur Hatem BEN AMEUR 2018 - 2020,investment trust tunisia administrateur hatem ben ameur 2018 2020
F34f83735df,firm,du comité du conseil d'audit de Tunisiana,du comite du conseil d audit de tunisiana
F34fdf9fa51,firm,Société EL BOUNIANE,el bouniane
F34fdf9fa51,firm,Société El BOUNIANE,el bouniane
F35157a32ae,firm,"""PIT"" (H.MAJESTIC)",pit h majestic
F3518ec5bfb,firm,Amilcar-Holding Nida,amilcar holding nida
F351c313ef2,firm,SICAV AVENIR,sicav avenir
F35227c4c23,firm,Au cortrs de la période,au cortrs de la periode
F352a41b7c1,firm,PDG Sté CARTHAGE TOURS - PDG Sté PALM BEACH HOTELS Tunisia - PDG Sté Palm Beach PALACE JERBA,pdg carthage tours pdg palm beach hotels tunisia pdg palm beach palace jerba
F352cdbaa6e,firm,FCPR ''FCPR-INDET'' 50 000 1 000 50 000 000,fcpr fcpr indet 50 000 1 000 50 000 000
F35393caded,firm,LILAS,lilas
F3547ed359a,firm,M. Laaroussi BOUZIRI (membre indépendant),laaroussi bouziri membre independant
F3547ed359a,firm,M. Laaroussi Bouziri (membre indépendant),laaroussi bouziri membre independant
F35547ad33a,firm,Dénomination sociale : La société PARTNER INVESTMENT,denomination sociale la partner investment
F3561e67c26,firm,STIMEC - SIM-SICAR,stimec sim sicar
F3580592f4e,firm,représentant BPCE IOM à T 2S OM SAS ; - Administrateur,representant bpce iom a t 2s om administrateur
F3598605132,firm,Obligation,obligation
F35aef1991e,firm,Structure d’Audit Interne,structure d audit interne
F35b4bfbb2c,firm,M a r ia n o JU D E Z,a r ia n o ju d e z
F35baefc0f4,firm,D'EMISSION AUGMENTATION DE CAPITALE -Tunis Re,d emission augmentation de capitale tunis re
F35bd374c5e,firm,SANDAH,sandah
F35bed5412a,firm,nominal pour Ie 4 septembre,nominal pour ie 4 septembre
F35cc10e184,firm,SPPI 760 500 10 7 605 000,sppi 760 500 10 7 605 000
F35dfc56453,firm,La personne morale désignée en qualité de,la personne morale designee en qualite de
F35ec82f79e,firm,FLORUS INVEST HOLDING,florus invest holding
F35f39bea8b,firm,Conformément à l'artide 20 de la loi,conformement a l artide 20 de la loi
F36024791fe,firm,LB.P,lb p
F360919017d,firm,ELBENE,elbene
F360f43f89b,firm,Gérant Industrial and Petroleum engineering and contracting - Gérant Mazda Details,gerant industrial and petroleum engineering and contracting gerant mazda details
F3612bec7db,firm,DOCUMENT DE L’ASSEMBLEE GENERALE ORDINAIRE : Exercice 2023,document de l assemblee generale ordinaire exercice 2023
F361813b355,firm,SICAV LINVESTISSEUR,sicav linvestisseur
F3648ace4f7,firm,lnes Zalila,lnes zalila
F367ad117ec,firm,Mr Abdelkader BOUDRIGA,abdelkader boudriga
F36818ab3ea,firm,CLINIQUE EL AMEN GAFSA,clinique el amen gafsa
F36818ab3ea,firm,Clinique EL Amen GAFSA,clinique el amen gafsa
F36818ab3ea,firm,Clinique El Amen Gafsa,clinique el amen gafsa
F36a286e206,firm,CONTROLE INTERNE,controle interne
F36a286e206,firm,contrôle interne,controle interne
F36a8ed165d,firm,Société de promotion immobilière pour la vente et la location (SOPIVEL),de promotion immobiliere pour la vente et la location sopivel
F36af04730b,firm,Banque de Détail,banque de detail
F36b4e946a6,firm,SHELTER AFRIQUE **,shelter afrique
F36bd12b853,firm,CIE HOTELIERE DES CENTRES VILLES ( HOTEL ANDALOUS),cie hoteliere des centres villes hotel andalous
F36c8997da3,firm,ONE TECH HOLDING,one tech holding
F36c8997da3,firm,One Tech Holding,one tech holding
F36de5596a0,firm,Lui,lui
F36ec6c302f,firm,DATA BOX FRANCE,data box france
F36eff6b700,firm,"montant brut de 109 347,252 Dinars aupres de «L'ACCUMULATEUR TUNISIEN",montant brut de 109 347 252 dinars aupres de l accumulateur tunisien
F370120ffce,firm,HORCHANI DATTES,horchani dattes
F370db36e92,firm,conformité,conformite
F3719d01981,firm,Bina Corp,bina
F3719d01981,firm,Société BINA Corp,bina
F372c2e7be7,firm,GERANT Sté CAFE B. YEDDER - GERANT Sté « HERITIERS B. YEDDER »,gerant cafe b yedder gerant heritiers b yedder
F3738e53a20,firm,Arab Leasing International Finance,arab leasing international finance
F373e240c04,firm,DG de Tunis International Bank,dg de tunis international bank
F373e75c1fe,firm,ATTIJARI,attijari
F3755a3fb56,firm,2. STB INVEST,2 stb invest
F375fcc1970,firm,SANAD FUND FOR SME,sanad fund for sme
F376672e3c6,firm,gérant des sociétés MATEBA,gerant des societes mateba
F376bd641a1,firm,Renseignements relatifs à l'émission,renseignements relatifs a l emission
F377f0f870c,firm,S- LE TITRE EN BOURSE,s le titre en bourse
F378274b21c,firm,GESTION DE L'EXERCICE 2011,gestion de l exercice 2011
F3796fb3e74,firm,TLG FINANCE,tlg finance
F3796fb3e74,firm,TLG FINANCE4,tlg finance
F3796fb3e74,firm,TLG FINANCE5,tlg finance
F3796fb3e74,firm,TLG Finance,tlg finance
F3799237f96,firm,Fethi BLANCO Membre mandaté par l'ATB Lui même 2009-2011 Tunis,fethi blanco membre mandate par l atb lui meme 2009 2011 tunis
F3799237f96,firm,Fethi BLANCO Membre mandaté par l'ATB Lui même 2009‐2011 Tunis,fethi blanco membre mandate par l atb lui meme 2009 2011 tunis
F37b6c4b1fe,firm,La Société Maxula Gestion,la maxula gestion
F37be301e67,firm,La nouvelle stratégie basée sur une gouvernance,la nouvelle strategie basee sur une gouvernance
F37e62a3326,firm,PDG de la Société SOTI PAPIER Gérant de la Société Chimie Couleurs,pdg de la soti papier gerant de la chimie couleurs
F37ef77fc6a,firm,décidée par l’assemblée générale ordinaire du 30 juin 2022,decidee par l assemblee generale ordinaire du 30 juin 2022
F37f7de78cd,firm,CAVEO AUOMATIVE TUNISIA,caveo auomative tunisia
F380a06de99,firm,ETTIJARI BANK,ettijari bank
F380a462971,firm,Représentant permanent de la CTKD Président 2019,representant permanent de la ctkd president 2019
F380d05389c,firm,ASSURANCE HAYETT,assurance hayett
F382583c929,firm,l’Etat Tunisien,l etat tunisien
F382e46daf7,firm,Olivier CANTAGREL (2ème semestre),olivier cantagrel 2eme semestre
F3844970727,firm,LLOYD TUNISIEN,lloyd tunisien
F3844970727,firm,LLOYD Tunisien,lloyd tunisien
F3853729d7b,firm,Sté BIOTECHPOLSIDTHA,biotechpolsidtha
F385708a3b1,firm,Société Univers Participations SICAF (UP SICAF),univers participations sicaf up sicaf
F385cd2eeb6,firm,de l’exercice 2021,de l exercice 2021
F38717a54f1,firm,SOCIETE DE DEVELOPPEMENT ECONOMIQUE DE KASSERINE - SICAR,de developpement economique de kasserine sicar
F3871a38eaa,firm,STE SMALT INVESTISSEMENT,smalt investissement
F38823d4396,firm,EXIS,exis
F38823d4396,firm,EXIS SA,exis
F38882c65ec,firm,Union Générale Tunisienne du Travail,union generale tunisienne du travail
F3894912a2c,firm,Consultant système d'information,consultant systeme d information
F38b8468b29,firm,SALEQ,saleq
F38c8ff2670,firm,Newrest Retail Tunisie,newrest retail tunisie
F390db03b8f,firm,Sociétés MAMI,societes mami
F3914a7e351,firm,par MR. MALEK BEN AYED,par malek ben ayed
F391d29353e,firm,Provenant d'attributions gratuites,provenant d attributions gratuites
F394892dccf,firm,Attijari Assurance,attijari assurance
F395a5e0710,firm,Caisse Tunisienne D’Assurances Mutuelles,caisse tunisienne d assurances mutuelles
F396496a702,firm,L'année 2016 a néanmoins permis de béneficier d'un contexte,l annee 2016 a neanmoins permis de beneficier d un contexte
F396bdd7e6b,firm,GALLUS,gallus
F396bdd7e6b,firm,Gallus,gallus
F3981f0573a,firm,TEBIB Jalel,tebib jalel
F3985820f19,firm,üJf,ujf
F3988747351,firm,INDUSTRIES CHIMIQUES DE FLUOR (ICF),industries chimiques de fluor icf
F39991d8d16,firm,M. Atef KHEMIRI,atef khemiri
F3999f2c85b,firm,MABROUKA,mabrouka
F39c3fb07ea,firm,"MZouheir BESBES**""",mzouheir besbes
F39ecd2810c,firm,COMETE ENGINEERING,comete engineering
F39efec0415,firm,SO.SEG.TECHN.SFAX,so seg techn sfax
F39fc95e347,firm,TPR,tpr
F3a1a63c198,firm,Taoufik,taoufik
F3a21a7fb18,firm,M. Ezzeddine EL KADHI,ezzeddine el kadhi
F3a21a7fb18,firm,M.EZZEDDINE EL KADHI,ezzeddine el kadhi
F3a21ad1267,firm,Mohamed Salah CHEBBI LAHSAN,mohamed salah chebbi lahsan
F3a22ef798b,firm,Ministère des Finances de l’Etat Tunisien,ministere des finances de l etat tunisien
F3a22ef798b,firm,Ministère des Finances de l’Etat Tunisien*,ministere des finances de l etat tunisien
F3a253aa903,firm,Régime fiscal Droit commun,regime fiscal droit commun
F3a451cb7fe,firm,Immobilière MX,immobiliere mx
F3a4bdf89be,firm,Sous reserve des dispositions de,sous reserve des dispositions de
F3a5bd0d80c,firm,d Francis COUSIN,d francis cousin
F3a6b01eacd,firm,Comités Rattachés au Conseil d'Administration,comites rattaches au conseil d administration
F3a6b01eacd,firm,Comités rattachés au Conseil d’Administration,comites rattaches au conseil d administration
F3a7873ac03,firm,28 actionnaires détenant plus de 200 actions,28 actionnaires detenant plus de 200 actions
F3a87d47d06,firm,Attijari Finances Tunisie,attijari finances tunisie
F3a964f98ab,firm,Le système d'information,le systeme d information
F3ab5940d34,firm,Abdessatar KRIMI Administrateur Lui-même 2018 - 2020,abdessatar krimi administrateur lui meme 2018 2020
F3ad07f8407,firm,DISMATIC,dismatic
F3b0865c554,firm,Abderrazak BEN AMMAR Administrateur Lui-même 2018 - 2020,abderrazak ben ammar administrateur lui meme 2018 2020
F3b1412a09b,firm,Renouvellement du mandat d’Administrateur de « Meninx,renouvellement du mandat d administrateur de meninx
F3b3e4d75e1,firm,TUNINVEST INTERNATIONAL SICAR,tuninvest international sicar
F3b3e4d75e1,firm,Tuninvest International SICAR,tuninvest international sicar
F3b567e7622,firm,COMMERCE,commerce
F3b58d6132d,firm,SCPMA,scpma
F3b6058bfcb,firm,Arab Tunisian Bank M.Abdelwehad GOUIDER Directeur à l'ATB,arab tunisian bank abdelwehad gouider directeur a l atb
F3b615bdd3b,firm,STE DE NUTRITION ANIMALE,de nutrition animale
F3b7ff727ac,firm,Rapport de gestion Annuel 2024,rapport de gestion annuel 2024
F3b849a7907,firm,ELWIFEK,elwifek
F3b9408b32b,firm,FATMI,fatmi
F3bbb75d3f2,firm,Comptes relatifs aux comptes consolidés,comptes relatifs aux comptes consolides
F3bcad1715f,firm,MEDIA ET PRESSE,media et presse
F3bd74a89da,firm,ELECTROSTAR,electrostar
F3bf950b284,firm,Abderrazak,abderrazak
F3c2bb75b60,firm,La Générale Pilotage et de Suivi,la generale pilotage et de suivi
F3c2f386a1b,firm,ENDA TECH SARL,enda tech
F3c3d3d96da,firm,STIMEC,stimec
F3c3d3d96da,firm,STIMEC ***,stimec
F3c44f3b5bd,firm,Tunis Call Center TCC,tunis call center
F3c457cab46,firm,La société LE PNEU,la le pneu
F3c457cab46,firm,La société Le PNEU,la le pneu
F3c64153e18,firm,mandat 2023-2025 représenté par Monsieur Ahmed Ayadi,mandat 2023 2025 represente par ahmed ayadi
F3c6e681671,firm,Compte spécial,compte special
F3c88f4d40f,firm,Consortium Tuniso-Koweitien de Développement - CTKD,consortium tuniso koweitien de developpement ctkd
F3c8cf7b5a9,firm,S O G E F,sogef
F3c8cf7b5a9,firm,SOGEF,sogef
F3ca5bb00d8,firm,"l'Atrium""",l atrium
F3cac6a80dd,firm,CIMENTS DE BIZERTE,ciments de bizerte
F3cb7e940ba,firm,IV.4 Comités spéciaux et rôle de chaque comité,iv 4 comites speciaux et role de chaque comite
F3cb8089cff,firm,ESSOUKNA,essoukna
F3cb8089cff,firm,Société ESSOUKNA,essoukna
F3cbcddccce,firm,dans la gestion de ces sujets et Le suivi des actions engagées,dans la gestion de ces sujets et le suivi des actions engagees
F3cdf8c959a,firm,Sté. Balnéaire de Hammamet Sud- (Bahamas),balneaire de hammamet sud bahamas
F3cdf8c959a,firm,Sté.balnéaire de Hammamet Sud BAHAMAS,balneaire de hammamet sud bahamas
F3d08dbbc2d,firm,STE BLIBANE TOURISTIC,blibane touristic
F3d23bc7120,firm,M. Abdelwahed GOUIDER (mandaté par l’ATB),abdelwahed gouider mandate par l atb
F3d24ab2373,firm,SOCIETE LELLA HADRIA,lella hadria
F3d24f49465,firm,DB PC duet MENA opportunites,db pc duet mena opportunites
F3d42bd5a0a,firm,FCP MAC EL HOUDA,fcp mac el houda
F3d439d3948,firm,S&S ELLIS HOLDING,s s ellis holding
F3d447671ab,firm,Abou Dhabi Investment Authority (ADIA) Membre M. AHMED SHABIB EDDHAHIRI 2010-2012 Abu Dhabi,abou dhabi investment authority adia membre ahmed shabib eddhahiri 2010 2012 abu dhabi
F3d49155c7a,firm,Abou Dhabi Investment Authority (ADIA) Membre M. MOHAMED SAIF ESSOUIDI 2010-2012 Abu Dhabi,abou dhabi investment authority adia membre mohamed saif essouidi 2010 2012 abu dhabi
F3d4d781aba,firm,Factoring,factoring
F3d5af12d73,firm,SOCIETE NEW CORP Représentée par Monsieur CARLOS ANTONIO PEDREIRA FREIRE,new representee par carlos antonio pedreira freire
F3d6e6aae38,firm,M E D I M I X,ediix
F3d75f6cdb6,firm,Pouvou du Directeur Generi,pouvou du directeur generi
F3d8adf51d0,firm,Dépôts à vue rendement Optimum,depots a vue rendement optimum
F3d8f7bf863,firm,Générale Constitutive,generale constitutive
F3d9dbc5cbc,firm,Schéma Directeur Sécurité : «DARWIN IT Master Plan,schema directeur securite darwin it master plan
F3d9fc0d838,firm,À ces fins le Conseil d'Admunistration,a ces fins le conseil d admunistration
F3db74a801d,firm,Tuniso Emiratie de Participations,tuniso emiratie de participations
F3e088b99a8,firm,SR2I,sr2i
F3e09e1a09c,firm,Moussa,moussa
F3e15844e77,firm,"SANPA0L0 -lMl lnternazionale S,p.A",sanpa0l0 lml lnternazionale s pa
F3e69a61d88,firm,SNB,snb
F3e6cb1bd0b,firm,SOCIETE DE GESTION DU TECHNOPOLE DE SFAX,de gestion du technopole de sfax
F3e73cd49fd,firm,BH ASSURANCES,bh assurances
F3e9eaf2ea9,firm,Les petits porteurs,les petits porteurs
F3ea8ca1a1a,firm,Victor Nadhim Ridha AGHA,victor nadhim ridha agha
F3ec0ada6ae,firm,Cela a donc été pour moi un immense honneur double,cela a donc ete pour moi un immense honneur double
F3ed1bd2f80,firm,Ali DEBAYA,ali debaya
F3ed7dfb8e4,firm,Zitouna LLD,zitouna lld
F3efa4b2dff,firm,Chedly BEN AMMAR Membre Lui même 2006-2008 Tunis,chedly ben ammar membre lui meme 2006 2008 tunis
F3f0540bb01,firm,relatif à l'augmentation de capital de la Société Tunis Re,relatif a l augmentation de capital de la tunis re
F3f2c9a02e9,firm,de départ volontaire à la retraite et La concrétisation,de depart volontaire a la retraite et la concretisation
F3f2f6a14b5,firm,d’Attijari bank,d attijari bank
F3f47660a4d,firm,Chimique ALKIMIA,chimique alkimia
F3f78a1c0e8,firm,M.NASSER CHETIT EL KOTBI,nasser chetit el kotbi
F3f7980cd55,firm,Zitouna CAPITAL,zitouna capital
F3f7980cd55,firm,Zitouna Capital,zitouna capital
F3f7c204b62,firm,CAFE BEN YEDDER CAFE BONDIN,cafe ben yedder cafe bondin
F3f89b416c5,firm,SOCIETE UNIVERS OBLIGATIONS SICAV,univers obligations sicav
F3f8ee5663a,firm,L'emprunt obligataire permetüa de mieux,l emprunt obligataire permetua de mieux
F3f8f4dd526,firm,Les modifications du règlement,les modifications du reglement
F3f940bdc08,firm,• La mise en place d’une solution pour la,la mise en place d une solution pour la
F3fb1e18532,firm,SICAV BHC,sicav bhc
F3fcbba05ae,firm,CLINIQUE EL AMEN BIZERTE,clinique el amen bizerte
F3fd4c7a694,firm,Groupes BMCEBank of Africa - Administratrice Indépendante,groupes bmcebank of africa administratrice independante
F3fdec72917,firm,AU 31/12/2016,au 31 12 2016
F3ff4d4b289,firm,La Société de Fabrication des Boissons de Tunisie,la de fabrication des boissons de tunisie
F3ff75052fa,firm,POLE MONETIQUE TUNISIE,pole monetique tunisie
F3ffe391310,firm,relative à l'émission et l'admission au marché obligataire de la cote de la Bourse de l'E.O,relative a l emission et l admission au marche obligataire de la cote de la bourse de l eo
