movement_id,event_type,is_result,event_date,event_year,event_date_source,target_id,target_name,target_name_raw,price_tnd,pct_stated,pct_max_stated,shares_sought,shares_acquired,shares_stated,capital_before_tnd,capital_after_tnd,capital_stated_tnd,capital_method,new_shares,listing_event,delisting_date,market,isin,ticker,open_date,close_date,decision_date,doc_node_key,doc_type,doc_title,doc_url,doc_sha256,filing_date
MV664c049f40fe,augmentation_capital,False,2016-04-19,2016,filing_date,Fbcf2db2528,SFBT,SFBT,,,,,,,,,,incorporation de réserves,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-sfbt-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SFBT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_SFBT_2016.pdf,67b46e968abff3d889f0fac8ce0333a43dc68e7db1a2d4fe25f3f5d956c15ad1,2016-04-19
MV387d65e8d3aa,opv_prix_ouvert,True,2016-04-28,2016,filing_date,F59e005aede,UNIMED A partir du jeudi 28 avril 2016,UNIMED A partir du jeudi 28 avril 2016,,,,,,,,,,,,admission,,Marché Principal de la Cote de la Bourse,TN0007720014,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ouvert-sur-les-actions-de-la-soci%C3%A9t%C3%A9-unimed,offre_publique,Résultat de l’Offre à Prix Ouvert sur les actions de la société : UNIMED,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opo_UNIMED.pdf,8b94824d75e28e215d77c3b9f72267a68f9b590f13f5e807d40074c1119dcf16,2016-04-28
MV7234fafb1e8e,augmentation_capital,False,2016-05-20,2016,filing_date,F91a5d3b860,CYCLES,CYCLES,,,,,,,,,,incorporation de réserves,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-euro-cycles,operation_sur_capital,Augmentation de capital par incorporation de réserves : EURO-CYCLES,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_euro_cycles.pdf,b1b736063f12b18abfe9e91a57a503a31b7ab32e724b553fd4773cd90e9c7bae,2016-05-20
MV42b23a26d00a,augmentation_capital,False,2016-05-27,2016,decision_date,Faf7949439d,AIR LIQUIDE TUNISIE,AIR LIQUIDE TUNISIE,,,,,,,34117750.0,35336225.0,,,48739.0,,,,,,,,2016-05-27,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-air-liquide-tunisie,operation_sur_capital,Augmentation de capital par incorporation de réserves : AIR LIQUIDE TUNISIE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/avis_aug_cap_par_incorp_de_reserves_air_liquide_tunisie_aout_2016.pdf,9df74987190712481b02ede2bdbd110f884b50209a5a86df50afe1b59e1820f1,2016-08-05
MV6be5cf0efa81,augmentation_capital,False,2016-05-31,2016,filing_date,Ff36253d7b0,BANQUE DE TUNISIE,BANQUE DE TUNISIE,,,,,,,150000000.0,180000000.0,,,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-bt,operation_sur_capital,Augmentation de capital par incorporation de réserves : BT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_cap_bt_2016.pdf,515a22f60f9c9685cbabb52ab4c806bffd51145a6463a65943ab3326a20e0a59,2016-05-31
MV7037f57c6eb2,augmentation_capital,False,2016-06-16,2016,filing_date,F234b637705,SOTRAPIL,SOTRAPIL,,,,,,,19324305.0,19819800.0,,,99099.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-sotrapil-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOTRAPIL,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_sotrapil.pdf,d4b8c84cd23e457e19fc641b600e130b1219ce7d82d4d469520b0caf527771c3,2016-06-16
MVb5a0f2bd67b2,augmentation_capital,False,2016-06-23,2016,filing_date,F39fc95e347,TPR,TPR,,,,,,,45000000.0,50000000.0,,,5000000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-tpr,operation_sur_capital,Augmentation de capital par incorporation de réserves : TPR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_TPR.pdf,7a0d0e3edb905008b48280ec5d116447c8ba9a2df6ee82681b62a6b42e899e5b,2016-06-23
MVd03139f1d72c,augmentation_capital,False,2016-07-12,2016,filing_date,Faeaf00fcce,unimed,Unimed,,,,,,,,,,,3800000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-unimed,operation_sur_capital,Augmentation de capital par incorporation de réserves : Unimed,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_unimed.pdf,df8dea2319d844ee00ccb0ceed4cc43dced5de457189103a9e59e597e6567bf5,2016-07-12
MVd4ff049f358a,augmentation_capital,False,2016-07-15,2016,filing_date,Fc94602dd6b,MODERNE DE CERAMIQUE «SOMOCER,MODERNE DE CERAMIQUE «SOMOCER,,,,,,,,,,,8131200.0,,,,,,,,,somocer-0,augmentation_de_capital,SOMOCER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_somocer.pdf,464850fbff40bfe51a69213b0a48e912488e97a9fbd9c85dfef638a202e8d8e5,2016-07-15
MVc1d991c4830b,augmentation_capital,False,2016-07-22,2016,filing_date,Fc3c7a265d6,AMEN BANK,AMEN BANK,,,,,,,122220000.0,127312500.0,,,1018500.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-amen-bank,operation_sur_capital,Augmentation de capital par incorporation de réserves : AMEN BANK,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_amen_bank.pdf,16526602fd8ac4df56e94e33ae85cb3537e79fcb947b9dc667b0dd3c88a655c2,2016-07-22
MVb59ca2d43229,opf_prix_ferme,False,2016-08-15,2016,decision_date,F0c0a2af0f4,SANIMED,SANIMED,,30.32,50.0,,,3760000.0,8640000.0,12400000.0,,,3760000.0,,,,TN0007730013,,,,2016-08-15,offre-%C3%A0-prix-ferme-placement-global-et-admission-au-march%C3%A9-alternatif-de-la-cote-de-la-bourse-des,offre_publique,"Offre à Prix Ferme, Placement Global et admission au marché alternatif de la cote de la bourse des actions de la société « SANIMED »",https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/opf_sanimed.pdf,ed777e261849b6cd2423d8941539f422e0b431dfeee26a37ee44aab8b642d91c,2016-11-23
MVa19e969ef6f6,opa_obligatoire,False,2016-08-25,2016,filing_date,F48cd1784ea,Tunisienne des Industries de Pneumatiques,Tunisienne des Industries de Pneumatiques,,43.03,56.97,,,1810472.0,,,,émission de nouvelles actions de 3 dt chacune,,,,,,,,,,avis-d%E2%80%99ouverture-d%E2%80%99une-offre-publique-d%E2%80%99achat-obligatoire-sur-les-actions%C2%A0stip,offre_publique,Avis d’ouverture d’une offre publique d’achat obligatoire sur les actions STIP,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/opa_stip_2016.pdf,07ea973ce0e8d7d01997b5a47348bbcde913d2c0a45fa80128b8b0adb708e316,2016-08-25
MV385fd17a7f0e,augmentation_capital,False,2016-09-27,2016,filing_date,F53c8824d1d,SOPAT,SOPAT,,,,,,,18191250.0,21941250.0,18191250.0,souscription en numéraire et par émission de 3,3750000.0,,,,TN0007290083,,,,,augmentation-de-capital-sans-recours-%C3%A0-lappel-public-%C3%A0-l%C3%A9pargne-sopat,operation_sur_capital,Augmentation de capital sans recours à l'appel public à l'épargne : SOPAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_sopat_0.pdf,a1ec8f1c225b233205576d44af8395b8c6ba4687cdcbf874b5332eae646e7bb2,2016-09-27
MV7c79c0093fd0,opa_obligatoire,True,2016-09-29,2016,close_date,F2f73606239,TUNISIENNE DES INDUSTRIES DE PNEUMATIQUES ‐STIP‐ Il,TUNISIENNE DES INDUSTRIES DE PNEUMATIQUES ‐STIP‐ Il,1.62,56.97,56.97,,,2397351.0,,,,,,,,,,,2016-08-29,2016-09-29,,r%C3%A9sultat-de-l%E2%80%99offre-publique-d%E2%80%99achat-obligatoire-sur-les-actions-de-la%C2%A0soci%C3%A9t%C3%A9%C2%A0-stip,offre_publique,Résultat de l’offre publique d’achat obligatoire sur les actions de la société : STIP,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opao_stip.pdf,e73dc8aa8e007279d29ddbce00bb147f911bbe09a427d679c1de9ee5f16dac52,2016-10-04
MVf0fe90f598f1,opa_obligatoire,False,2016-10-18,2016,filing_date,F336631b107,Maghreb International Publicité,Maghreb International Publicité,,66.36,66.36,,,2918967.0,,,,conversion de créances,,,,,,,,,,avis-d%E2%80%99ouverture-d%E2%80%99une-offre-publique-d%E2%80%99achat-obligatoire-sur-les-actions%C2%A0de-la-soci%C3%A9t%C3%A9-mip-initi%C3%A9e,offre_publique,Avis d’ouverture d’une offre publique d’achat obligatoire sur les actions de la société - MIP - initiée par la Société Lawhat Tunisie,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/opa_mip_2016.pdf,7ca59053f5347071b397d193977fbfc87c38bfb1556088fb819c59762f50fdab,2016-10-18
MV272dc476b432,augmentation_capital,False,2016-10-31,2016,filing_date,F11c48a0d6b,ADWYA,ADWYA,,,,,,,17160000.0,19305000.0,,,2145000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-adwya-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : ADWYA,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_adwya.pdf,467bca708d8c4427cc363e9e1e8ee18457376b4abe48813b25367e57698a6a4c,2016-10-31
MV9d11557a57bd,opa_obligatoire,True,2016-11-08,2016,close_date,F76e84cdff4,MAGHREB INTERNATIONAL PUBLICITE ‐MIP‐ Il,MAGHREB INTERNATIONAL PUBLICITE ‐MIP‐ Il,1.25,33.64,66.36,,,1479970.0,,,,,,,,,,,2016-10-21,2016-11-08,,r%C3%A9sultat-de-l%E2%80%99offre-publique-d%E2%80%99achat-obligatoire-sur-les-actions-de-la%C2%A0soci%C3%A9t%C3%A9%C2%A0-mip,offre_publique,Résultat de l’offre publique d’achat obligatoire sur les actions de la société : MIP,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opao_mip_1011_2016.pdf,ca40f6cb9c5a1d7fdae8aafd4b5df2bd6c33595de5d87188ed2ea9bf6bfe7dcd,2016-11-10
MV1463cef347ea,augmentation_capital,False,2016-12-13,2016,filing_date,F82b8d19199,Assurances Maghrebia,ASSURANCES MAGHREBIA,,,,,,,,,,incorporation de réserves,1500000.0,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-assurances-maghrebia,operation_sur_capital,Augmentation de capital annoncée : ASSURANCES MAGHREBIA,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/notice_post_age_mag_3.pdf,8aedb213753b9d8ccd9ecd88c8c4076d427d01127c17c9d4aacd50eabf991989,2016-12-13
MV66f0226fb73e,augmentation_capital,False,2016-12-13,2016,filing_date,F9313592273,ASSURANCES MAGHREBIA VIE,ASSURANCES MAGHREBIA VIE,,,,,,,,,,incorporation de réserves,1000000.0,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-assurances-maghrebia-vie,operation_sur_capital,Augmentation de capital annoncée : ASSURANCES MAGHREBIA VIE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/notice_post_age_mav3.pdf,c2b6028e7add74f2d189bfd6ee548db663907fd92c9db75f4a2687bdef81bedc,2016-12-13
MVff70188209e6,augmentation_capital,False,2016-12-15,2016,filing_date,F44c79119f1,OFFICE PLAST,OFFICE PLAST,,,,,,,6242160.0,7802700.0,,,1560540.0,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-office-plast,operation_sur_capital,Augmentation de capital annoncée : OFFICE PLAST,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/augmentation_de_capital_annoncee_officeplast_15122016.pdf,74d333fe5c9ba9940e6cb8ec02bfed19f17927109d7d898327b6ba816dfe763e,2016-12-15
MV72fd64c867cd,augmentation_capital,False,2016-12-22,2016,filing_date,F44c79119f1,OFFICE PLAST,OFFICE PLAST,,,,,,,,,,,2000000.0,,,,TN0007700040,,,,,augmentation-de-capital-annonc%C3%A9e-office-plast-0,operation_sur_capital,Augmentation de capital annoncée : OFFICE PLAST,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_officeplast.pdf,9eb83cf041a3bf92240f176463f7532cedf172a15faa28119375b7f745f0f6b3,2016-12-22
MV24919d094d7c,augmentation_capital,False,2016-12-29,2016,filing_date,F9f5b0bcdfe,SERVICOM,SERVICOM,7.5,,,,,,3537000.0,6204000.0,3537000.0,,2667000.0,,,,TN0007340094,,,,,node/103035,operation_sur_capital,Augmentation de capital annoncée : SERVICOM,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_servicom.pdf,f59dddf8bcc46b0a1fbb8cff0046e280916cab17996648cf034b57f850c9d213,2016-12-29
MVe7a381c6f9ff,augmentation_capital,False,2017-01-03,2017,filing_date,F62dc63f96b,OfficePlast,OfficePlast,3.1,,,,,,,,,,2000000.0,,,,,,,,,officeplast,augmentation_de_capital,OfficePlast,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/aug_kl_realisee_officeplast_03012017.pdf,46c423bab51e1028cf79ff97bff73cb4d935f1dd2d42c967061246ad430697a2,2017-01-03
MV0348215788ae,augmentation_capital,False,2017-01-09,2017,filing_date,F9d231f2540,Production Agricole Téblouba,Production Agricole Téblouba,,,,,,,,,,,3750000.0,,,,,,,,,sopat-3,augmentation_de_capital,SOPAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_sopat_2017.pdf,3378b2ce0e1de19cd3f342a2573b9a82c48836df237155df39867742a36a7049,2017-01-09
MV2340d918ea60,augmentation_capital,False,2017-01-16,2017,decision_date,F95955fcf53,SAH-SA,SAH,,,,,,,,,,incorporation de réserves,3134245.0,,,,,,,,2017-01-16,augmentation-de-capital-annonc%C3%A9e-sah,operation_sur_capital,Augmentation de capital annoncée : SAH,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sah.pdf,5e43893d391308081e06fd557372fe6fb12055a360dbf6a806b3f4b93877ae3a,2017-01-24
MV540063e891bb,opf_prix_ferme,True,2017-01-16,2017,filing_date,F1d2b89fd96,SANIMED A partir du lundi 16 janvier 2017,SANIMED A partir du lundi 16 janvier 2017,,,,,,,,,,,,admission,,Marché Alternatif de la Cote de la Bourse,TN0007730013,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-sur-les-actions-de-la-soci%C3%A9t%C3%A9-sanimed,offre_publique,Résultat de l’Offre à Prix Ferme sur les actions de la société : SANIMED,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_sanimed.pdf,f63dec3e95412ce0a334c5167184497aa165a127ff311afc4e3b83960a6a7bba,2017-01-16
MVc0a34a9a1b2a,augmentation_capital,False,2017-02-10,2017,filing_date,F9f5b0bcdfe,SERVICOM,SERVICOM,7.5,,,,,,,,,,2400000.0,,,,,,,,,servicom-3,augmentation_de_capital,SERVICOM,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_servicom_2017.pdf,c07625b0478bbd08129ee492523a49d6006f151681c6fe11cac57a119c8acdcb,2017-02-10
MV73eeaa424abd,opf_prix_ferme,True,2017-03-15,2017,filing_date,Fbec99e6c01,ATELIER DU MEUBLE INTERIEURS A partir du mardi 14 mars 2017,ATELIER DU MEUBLE INTERIEURS A partir du mardi 14 mars 2017,,,,,,,,,,,,admission,,Marché Principal de la Cote de la Bourse,TN0007740012,,,,,r%C3%A9sultat-de-l%E2%80%99offre-%C3%A0-prix-ferme-sur-les-actions-de-la-soci%C3%A9t%C3%A9-atelier-du-meuble-int%C3%A9rieurs,offre_publique,Résultat de l’Offre à Prix Ferme sur les actions de la société : Atelier Du Meuble-Intérieurs,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/offres/resultat_opf_sami.pdf,de7f2330dca63889ee14d0825cc6947fed7069f9d7e0cd776c1dafd33a9d5198,2017-03-15
MVbe1ea6949b1c,augmentation_capital,False,2017-04-17,2017,filing_date,Fbcf2db2528,SFBT,SFBT,,,,,,,,,,incorporation de réserves,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-sfbt-1,operation_sur_capital,Augmentation de capital par incorporation de réserves : SFBT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sfbt_2017.pdf,199afc0e762eff32206dbf02ebaf2c0f7edeab4177131f0e6296bb1ad9690723,2017-04-17
MVe4d13db4e5e5,augmentation_capital,False,2017-05-23,2017,decision_date,Faeaf00fcce,unimed,UNIMED,,,,,,,,,,,,,,,,,,,2017-05-23,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-unimed-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : UNIMED,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/notice_daugmentation_de_capital_unimed.pdf,eb14cf827257b7d10b4cd054b41bf04aa05e8222a92f34528787cf728f2d7ded,2017-07-31
MV76a021f48117,augmentation_capital,False,2017-05-25,2017,decision_date,F95955fcf53,SAH-SA,SAH,,,,,,,,,,incorporation de réserves,2765510.0,,,,,,,,2017-05-25,augmentation-de-capital-annonc%C3%A9e-sah-0,operation_sur_capital,Augmentation de capital annoncée : SAH,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sah_2017.pdf,4318131717cf33919b1f17a7c1caef2a02435c85d82b3f7fd6cf23086440300c,2017-07-05
MV9eeee8639b5f,augmentation_capital,False,2017-05-30,2017,filing_date,F22f26c42f9,LAND’OR,LAND’OR,,,,,,,,,,incorporation de réserves,146875.0,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-land%E2%80%99or,operation_sur_capital,Augmentation de capital annoncée : LAND’OR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_landor.pdf,4fd33aec324372d070ff6bca543941966f6f1e0ff88564aad63282c1fe16a0a9,2017-05-30
MV93353a4e177a,augmentation_capital,False,2017-06-13,2017,filing_date,F234b637705,SOTRAPIL,SOTRAPIL,,,,,,,,,,,70785.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-sotrapil-1,operation_sur_capital,Augmentation de capital par incorporation de réserves : SOTRAPIL,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sotrapil.pdf,df59a682f2ef5cb8dd8f2d96556b8ef27ec7bebaa392c26025cfe4107e5413da,2017-06-13
MV2b56eaf03e5a,augmentation_capital,False,2017-06-16,2017,filing_date,Fa58362363b,PRODUCTION AGRICOLE TEBOULBA « SOPAT » Société Anonyme,PRODUCTION AGRICOLE TEBOULBA « SOPAT » Société Anonyme,,,,,,,,,,,,,,,,,,,,sopat-4,augmentation_de_capital,SOPAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_sopat_2017_3_4.pdf,092cda6b79ca685d13883a4bbad154f4ea49d959bb2fd199b5a7890381b6dac4,2017-06-16
MV76a1a4a50258,augmentation_capital,False,2017-06-20,2017,filing_date,F98e6a2f19f,MPBS,MPBS,,,,,,,,,,,615000.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-mpbs,operation_sur_capital,Augmentation de capital par incorporation de réserves : MPBS,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_mpbs.pdf,b7f91d9264306ecacc6f882dd559fbc4b66c3f25434ad25e0f8ffa1133cee761,2017-06-20
MV5ad704ae66ae,augmentation_capital,False,2017-06-21,2017,decision_date,F11c48a0d6b,ADWYA,ADWYA,,,,,,,19305000.0,20592000.0,,,1287000.0,,,,,,,,2017-06-21,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-adwya-1,operation_sur_capital,Augmentation de capital par incorporation de réserves : ADWYA,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_adwya_2017.pdf,d6439075313be860ca1364692712d371d1cdaaf0e0b778f27c1cbd09b19df76d,2017-07-17
MVe7ef650a0aa1,augmentation_capital,False,2017-06-21,2017,filing_date,Fc3c7a265d6,AMEN BANK,AMEN BANK,,,,,,,127312500.0,132405000.0,127312500.0,,,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-amen-bank,operation_sur_capital,Augmentation de capital annoncée : AMEN BANK,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_amen_bank.pdf,1ebaf58e0cf7dfdce78ca197bd96f7642954820b5da43b24bb1d6755164b6b26,2017-06-21
MV7b0d8522690b,augmentation_capital,False,2017-07-14,2017,decision_date,F53c8824d1d,SOPAT,SOPAT,,,,,,,21941250.0,27861250.0,,souscription en numéraire et par émission de 5,5920000.0,,,,TN0007290091,,,,2017-07-14,augmentation-de-capital-sans-recours-%C3%A0-lappel-public-%C3%A0-l%C3%A9pargne-sopat-0,operation_sur_capital,Augmentation de capital sans recours à l'appel public à l'épargne : SOPAT,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/augmentation_capital_sopat.pdf,05e5693d7b4ba056092576797a9831cf9cbcd2f157821c83ffd6cc0199c3d885,2017-09-07
MVb58d751e119e,augmentation_capital,False,2017-07-19,2017,filing_date,F517b7ecd13,Attijari Leasing,Attijari Leasing,,,,,,,21250000.0,25000000.0,,,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-attijari-leasing,operation_sur_capital,Augmentation de capital par incorporation de réserves : Attijari Leasing,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_attijari_leasing_2017.pdf,bfba1f81c44a4cb4ffad39de39b54a4e098ada69d1c87916dfa516db59fb99ce,2017-07-19
MVf01e12050c01,augmentation_capital,False,2017-07-21,2017,filing_date,F6580fc017e,ASTREE,ASTREE,,,,,,,,,,incorporation de réserves,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-astree,operation_sur_capital,Augmentation de capital par incorporation de réserves : ASTREE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_astree.pdf,1fb54a1d431c88918bfc7ac01b0dbc0152a39736512dc902f84d37f1cb689823,2017-07-21
MV16561a504831,augmentation_capital,False,2017-07-27,2017,filing_date,F54bb6438f8,Intérieurs,Intérieurs,,,,,,,4213360.0,4634696.0,,,,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-atelier-du-meuble-int%C3%A9rieurs,operation_sur_capital,Augmentation de capital par incorporation de réserves : ATELIER DU MEUBLE-Intérieurs,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/augmentation_de_capital_annoncee_meubles_interieurs.pdf,69e24b3bbdb4e1519ecb80b6f81861c7a2f96f5f1f58a5741832b0e35606e79c,2017-07-27
MV6e14169cf607,augmentation_capital,False,2017-07-27,2017,filing_date,Fdf608d7c16,NEW BODY LINE,NEW BODY LINE,,,,,,,3864000.0,4250400.0,,,386400.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-new-body-line,operation_sur_capital,Augmentation de capital par incorporation de réserves : NEW BODY LINE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/notice_aug_k_nbl.pdf,9c2c6aab2484c1a9617429e19e4957745120f42e93551f4b3d3e40e53f867d5d,2017-07-27
MVa65296732c58,augmentation_capital,False,2017-08-01,2017,filing_date,F3bd74a89da,ELECTROSTAR,ELECTROSTAR,,,,,,,,,,,,,,,,,,,,electrostar-0,augmentation_de_capital,ELECTROSTAR,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/electrostar.pdf,f2a54994cb5c1a6246b3cb5da659606af2bb2c23ab5b6504d9430203e3c3e6d8,2017-08-01
MVecf103aee697,augmentation_capital,False,2017-08-09,2017,filing_date,Fbde2cae9e8,AMI,AMI,,,,,,,,,18508784.0,,,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-ami,operation_sur_capital,Augmentation de capital annoncée : AMI,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/augmentation_de_capital_ami.pdf,406b00b5f99756adcec3286d0fa150a3d3e61500ef4ad31a811f6d9c08bf6ae7,2017-08-09
MVc6da7af10579,augmentation_capital,False,2017-09-07,2017,filing_date,Faf7949439d,AIR LIQUIDE TUNISIE,AIR LIQUIDE TUNISIE,,,,,,,,,,incorporation de réserves,45595.0,,,,,,,,,augmentation-de-capital-par-incorporation-de-r%C3%A9serves-air-liquide-tunisie-0,operation_sur_capital,Augmentation de capital par incorporation de réserves : AIR LIQUIDE TUNISIE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/augmentation_de_capital_par_incorporation_de_reserves_air_liquide_tunisie_alt_2.pdf,c032fba1c3b5a23513253c2ac1572fb8e2231f777f97ff11ed377b3d6fc237e2,2017-09-07
MV2bb5de3bbcf1,augmentation_capital,False,2017-09-14,2017,filing_date,F517b7ecd13,Attijari Leasing,Attijari Leasing,,,,,,,,,25000000.0,,250000.0,,,,,,,,,attijari-leasing-2,augmentation_de_capital,Attijari Leasing,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_attijari_leasing.pdf,e14a9bc6145918cc35d21c04da4079a73b63f50ec0fd964366eb0a873fe75056,2017-09-14
MVf8d17a520161,augmentation_capital,False,2017-09-22,2017,filing_date,Fc7a10205f4,entièrement libérées,entièrement libérées,,,,,,,,,23438096.0,,1635216.0,,,,,,,,,sotuver-4,augmentation_de_capital,SOTUVER,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_sotuver_2017.pdf,c4b91498d7df15719d751ba064e73e063725acf61c1699e7cc4d25fe5cf272ba,2017-09-22
MVb0ff1777afc5,augmentation_capital,False,2017-10-27,2017,filing_date,Fd09f7228a5,HANNIBAL LEASE,HANNIBAL LEASE,,,,,,,,,28700000.0,incorporation de réserves,1722000.0,,,,,,,,,hannibal-lease-3,augmentation_de_capital,HANNIBAL LEASE,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/augmentation/agmt_cap_hl_2017.pdf,2f369826a7687637197e75c87e44e17a8acbaf0a62ece6f91b1cf3db67d03540,2017-10-27
MVd05c80f80ce7,augmentation_capital,False,2017-11-09,2017,filing_date,F0c0a2af0f4,SANIMED,SANIMED,,,,,,,12400000.0,13751600.0,,,,,,,,,,,,augmentation-de-capital-annonc%C3%A9e-sanimed,operation_sur_capital,Augmentation de capital annoncée : SANIMED,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sanimed.pdf,6c4479e4cadaacc273ffae75dc2298c53116d3c65eaf274bf0c262a9e43176fb,2017-11-09
MV6189b5d08597,augmentation_capital,False,2017-11-16,2017,decision_date,F116d5cbf98,SOTUMAG,SOTUMAG,,,,,,,,,,incorporation de réserves,1200000.0,,,,,,,,2017-11-16,augmentation-de-capital-annonc%C3%A9e-sotumag,operation_sur_capital,Augmentation de capital annoncée : SOTUMAG,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/capital/autres/annonce_augmt_sotumag.pdf,878d924c26af6f0d489ecdf0e96ee41f03adff79fcc5306ec69f742c79793e28,2017-11-21
