entity_id,canonical_name,year,channel,category,tenure,counterpart,counterpart_id,stake_pct,layer,detail,doc_type,doc_url,page,from_ocr
Ff7f7890411,Ministère du,2013,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/bna_2013.pdf,5,1
Fb53a7c1c16,Modern Leasing /2,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
Fb53a7c1c16,Modern Leasing /2,2015,public_bank,public_bank_seat,,Banque de l’Habitat,Ff9d1d90ba7,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_ML_2015_2_0.pdf,208,0
Fb53a7c1c16,Modern Leasing /2,2015,public_bank,public_bank_seat,,Banque de l’Habitat,Ff9d1d90ba7,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_ML_2015_2_0.pdf,210,0
Fb53a7c1c16,Modern Leasing /2,2015,public_bank,public_bank_equity,,Banque de l’Habitat,Ff9d1d90ba7,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_ML_2015_2_0.pdf,17,0
Ff667dbd63c,Mohamed Safouane Ben Aissa,2015,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,192,0
F2ab46d6857,Mohamed Safouène Ben Aissa,2015,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,194,0
F3a21ad1267,Mohamed Salah CHEBBI LAHSAN,2017,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bna_2017.pdf,7,1
F3e09e1a09c,Moussa,2007,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2007-2.pdf,256,0
F3e09e1a09c,Moussa,2007,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2007-2.pdf,256,0
F3e09e1a09c,Moussa,2009,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2009.pdf,227,0
F3e09e1a09c,Moussa,2009,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2009.pdf,227,0
F6919a62aff,NIDA SA,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Faabaa99c8a,Notice publiée au JORT no 35 du 30 avril,1990,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_demission_augmentation_de_capital_-stb_1992-.pdf,18,0
F76610d7c10,Office des Céréales,2008,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BNA2009.pdf,177,0
Ff5ed3f22cd,"PALACE""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F71eeaee8e7,PDG de la Sté Vêtements de travail,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F71eeaee8e7,PDG de la Sté Vêtements de travail,2017,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F71eeaee8e7,PDG de la Sté Vêtements de travail,2018,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F71eeaee8e7,PDG de la Sté Vêtements de travail,2021,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F0251988d15,PDG du cabinet HB Consulting,2017,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F0251988d15,PDG du cabinet HB Consulting,2018,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F0251988d15,PDG du cabinet HB Consulting,2021,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F21ac07e3cb,PHEBUS,2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
Fcf5579c7d1,PNENICIA SEED FUND FCP,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F771a0363a2,POL.I.TECH.GABES,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fcc3f9bcb5f,POLYCLINIQUE DU CAP BON,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
Fcc3f9bcb5f,POLYCLINIQUE DU CAP BON,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F16a4bd5ec3,PRESICIUM TUNISIE,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F16a4bd5ec3,PRESICIUM TUNISIE,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F4ffc88283c,"Parallèlement, La banque a entamé l'instauration d'un",2017,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2017.pdf,8,1
Ff5b61aa55b,Poste Obligataire SICAVTANIT,2019,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,119,0
Fd79f014591,"Pour la deuxième année consécutive, la Société",2017,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2017.pdf,8,1
F5f38d2ee69,Principales attributions du Conseil d’Administration,2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2021.pdf,15,0
F5c64fd1bec,Propriétaire,2021,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
Ffad81a2a8b,RESIDENCE DU CAP BON,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
Ffad81a2a8b,RESIDENCE DU CAP BON,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
Ff78a12540f,Rapp,2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2023.pdf,16,0
Fdf0e0cd71e,Rapport,2022,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2022.pdf,4,0
Fdf0e0cd71e,Rapport,2022,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2022.pdf,17,0
F90ac15e6bf,Renouvellementdesmandats,2015,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2021.pdf,14,0
F08e291fe8a,Représentantl’Etat,2021,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2021.pdf,3,0
Fa982aa7324,Reste à attribuer (Rompus),2017,public_bank,public_bank_equity,,BH BANK,F5038da9360,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_2017.pdf,37,0
Fa982aa7324,Reste à attribuer (Rompus),2018,public_bank,public_bank_equity,,BH BANK,F5038da9360,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_2018.pdf,35,0
Fa982aa7324,Reste à attribuer (Rompus),2021,public_bank,public_bank_equity,,BH BANK,F5038da9360,,ownership,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,38,0
F341f9eb295,Retail à la Banque Zitouna,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F024caad149,Retraité Ministère des Finances - Ancien PDG de la Régie des Alcools,2017,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F024caad149,Retraité Ministère des Finances - Ancien PDG de la Régie des Alcools,2018,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
Fc3f3ad0280,Retraité Ministère des finances - ex PDG régie des alcools,2015,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
Fd795dade41,Règles de nomination et de remplacement des membres,2016,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_bna_2016.pdf,8,1
F8ee3c529f3,Réassurance,2022,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_stb_2022.pdf,4,0
F5024dab53e,Résultat Brut d'Exploitation et le Résultat Net ont,2017,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_stb_2017.pdf,8,1
F4beda87596,S D A,2024,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F4beda87596,S D A,2026,public_bank,public_bank_interlock,,STB,Fede9a2bb70,,board_interlock,,derived,,,
F5e4182eaeb,S.E.D SOUSSE,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F321687da2b,S.E.D SOUSSE NORD,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
Fad228f7446,S.E.P.T.S,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F84055f7149,"S.H.T. LES BERGES 2000 ""Hôtel l'Atrium""",2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,106,0
F84055f7149,"S.H.T. LES BERGES 2000 ""Hôtel l'Atrium""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F84055f7149,"S.H.T. LES BERGES 2000 ""Hôtel l'Atrium""",2021,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_stb_2021.pdf,144,0
Fb7003295c3,S.I.B.T.E.L,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Ff46b915a74,S.I.D.C.O SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fa085e9fd27,S.O.D.I.N.O - SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F23d1fed31e,S.O.TU.GAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fd3009e5497,S.P.P.I – SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Ffce3da57e3,S.T.C.V VERITAS,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F0ede6fbfcd,S.T.I.M.E.C,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F6cc2fdc754,SGRC,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
F6cc2fdc754,SGRC,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
F6cc2fdc754,SGRC,2014,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,36,0
F6cc2fdc754,SGRC,2015,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,40,0
F991c1c82ca,"SHALIMAR""",2019,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,138,0
F36b4e946a6,SHELTER AFRIQUE **,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
Fb5294737b8,SICAF Epargne Invest,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
Fd611b3c37d,SICAV BHP,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
Fb447b749e2,SICAV L’AVENIR,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
Fb447b749e2,SICAV L’AVENIR,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F18e0121b9e,SICAV Obligataire,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
F4d2a3930ec,SICAV l'INVESTISSEUR,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F3009468f73,SIFIB-BH,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
F3009468f73,SIFIB-BH,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
F4d35b5b5f8,SIFIB-BH - SALIM,2006,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F4d35b5b5f8,SIFIB-BH - SALIM,2007,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F4d35b5b5f8,SIFIB-BH - SALIM,2009,public_bank,public_bank_interlock,,BH BANK,F5038da9360,,board_interlock,,derived,,,
F6de5c41e2b,SIM-SICAR,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
F6de5c41e2b,SIM-SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,128,0
F6de5c41e2b,SIM-SICAR,2014,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,36,0
F6de5c41e2b,SIM-SICAR,2015,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,40,0
Fe9fbd386a8,SIMPAR,2021,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_simpar_2021.pdf,23,0
Fe9fbd386a8,SIMPAR,2021,state_board,state_organ_seat,,BNA CAPITAUX- CAP BANK -CDC DEVELOPPEMENT,S0c4c0e7a3c,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_simpar_2021.pdf,23,0
Fe9fbd386a8,SIMPAR,2022,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_simpar_2022.pdf,22,0
Fe9fbd386a8,SIMPAR,2022,state_board,state_organ_seat,,CDC DEVELOPPEMENT -CIOK,S0de1396cbf,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_simpar_2022.pdf,22,0
Fe9fbd386a8,SIMPAR,2023,public_bank,public_bank_seat,,BNA,F5ccaee3c36,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_simpar_2023.pdf,22,0
Fe9fbd386a8,SIMPAR,2023,state_board,state_organ_seat,,CDC DEVELOPPEMENT -CIOK,S0de1396cbf,,board_seat_corporate,,rapport_annuel,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/rapports-societes/rapport_annuel_simpar_2023.pdf,22,0
Feea54eb02c,SIVIA,2008,public_bank,public_bank_equity,,BNA,F5ccaee3c36,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BNA2009.pdf,80,0
F835e067e7b,SMT,2011,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2013.pdf,36,0
F835e067e7b,SMT,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F835e067e7b,SMT,2014,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_%20BH_2015_2_0.pdf,36,0
F835e067e7b,SMT,2015,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,40,0
Ff12087fde3,SNIT CENTRE,2019,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,119,0
F863743f015,SNIT SUD,2019,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,119,0
F2abe40bfe9,SNIT.NORD,2019,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_bh_bank_2021.pdf,119,0
F722a6151dc,SOCIETE ACTIVHOTELS,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F722a6151dc,SOCIETE ACTIVHOTELS,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F66f718db78,SOCIETE ARTEMIS HÖTEL NEPTUNIA,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F6aede0e877,SOCIETE EL MANSOUR TABARKA,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F98925277f1,SOCIETE FINANCIERE DE GESTION,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F5438f2b42e,SOCIETE LA GENERALE DES VENTES,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F5438f2b42e,SOCIETE LA GENERALE DES VENTES,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F5438f2b42e,SOCIETE LA GENERALE DES VENTES,2018,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/document_de_reference_emprunt_societe_tunisienne_de_banque2019-1_version_finale125092019_correction_finale_cfm_site_cmf.pdf,232,0
F3d24ab2373,SOCIETE LELLA HADRIA,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F56d2baa994,SOCIETE NIGERIENNE DE BANQUE,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F6dd10f7585,SOCIETE STAFIM PEUGEOT,2008,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2008-2.pdf,31,0
F835de4f83d,SOCIETE TUNISIENNE DE RECOUVREMENT DES CREANCES,2009,public_bank,public_bank_equity,,STB,Fede9a2bb70,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_STB_2010.pdf,33,0
F72818e8dc7,SODEK,2010,public_bank,public_bank_seat,,BH BANK,F5038da9360,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_SODEK.pdf,59,0
F72818e8dc7,SODEK,2010,public_bank,public_bank_seat,,STB,Fede9a2bb70,,board_seat_corporate,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_SODEK.pdf,59,0
F72818e8dc7,SODEK,2010,public_bank,public_bank_equity,,BH BANK,F5038da9360,,ownership,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_SODEK.pdf,19,0
F72818e8dc7,SODEK,2010,public_bank,public_bank_equity,,STB,Fede9a2bb70,,ownership,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_SODEK.pdf,19,0
F8fcdfdcdf9,SODEK SICAR,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F9e80cdd945,SODESIB,2013,public_bank,public_bank_equity,,BH BANK,F5038da9360,,group_participation,,document_de_reference,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/references/doc_reference_BH_2015_1.pdf,129,0
F3cf8e69750,SODINO SICAR,2010,public_bank,public_bank_equity,,BH BANK,F5038da9360,,ownership,,prospectus,https://www.cmf.tn/sites/default/files/pdfs/emetteurs/informations/prospectus/prospectus_aug_cap_SODINO.pdf,19,0
