entity_id,entity_type,canonical_name,is_bvmt_listed,isin,ticker,name_ar,bvmt_group_label,n_aliases,aliases
Pbaa5bcdbce,person,Christian Hughes DESPOINTES,0,,,,,1,Christian Hughes DESPOINTES
Pbac427519b,person,Habib BEN SAAD,0,,,,,1,Habib BEN SAAD
Pbad201bb7d,person,PARENIN,0,,,,,1,PARENIN
Pbadba5c365,person,Chedia DHIAB,0,,,,,1,Chedia DHIAB
Pbb04e844c1,person,Lotfi DABBABI*,0,,,,,1,Lotfi DABBABI*
Pbb140f414c,person,Seïfeddine NAGHMOUCHI,0,,,,,1,Seïfeddine NAGHMOUCHI
Pbb4a8e6744,person,Alexandre MAYMAT,0,,,,,1,Alexandre MAYMAT
Pbb5f3671be,person,Administrateur au sein des sociétés : La GENERALE ALIMENTAIRE,0,,,,,1,Administrateur au sein des sociétés : La GENERALE ALIMENTAIRE
Pbb6118ec08,person,Walid LOUKIL,0,,,,,1,Walid LOUKIL
Pbb8386e30e,person,Mohamed BEN ZOUBIR,0,,,,,1,M. Mohamed BEN ZOUBIR
Pbbee8b41da,person,Tajouri Fatnasi,0,,,,,1,Tajouri Fatnasi
Pbbfc0583eb,person,Mustapha MEDHIOUB,0,,,,,1,Mustapha MEDHIOUB
Pbc118f51e2,person,Ahmed ABDELKEFI,0,,,,,4,AHMED ABDELKEFI | Ahmed ABDELKEFI | Ahmed ABDELKEFI * | Ahmed ABDELKEFI*
Pbc1bac4443,person,Fethi NEJI,0,,,,,2,Fethi NEJI | Fethi Néji
Pbc4b8108a0,person,Aoitef JOUIROU,0,,,,,1,Aoitef JOUIROU
Pbc6583d813,person,Karim BLANCO,0,,,,,1,Karim BLANCO
Pbc9a116111,person,Mohamed Salah Ben Afia,0,,,,,1,Mohamed Salah Ben Afia
Pbcb3d76b52,person,des 3 dernières années,0,,,,,1,des 3 dernières années
Pbcf5376f1e,person,Mohamed Frikha,0,,,,,1,Mohamed Frikha
Pbd0c998bb1,person,Usama Zenaty,0,,,,,1,Usama Zenaty
Pbd81611238,person,Date de constitution,0,,,,,1,Date de constitution
Pbd9bfaa6b5,person,Radhi MEDDEB,0,,,,,4,M. Radhi MEDDEB | RADHI MEDDEB | Radhi MEDDEB | Radhi MEDDEB*
Pbd9cbc40da,person,Gianluca LAURIA****,0,,,,,1,Gianluca LAURIA****
Pbdd01c9507,person,Fathi MESTIRI,0,,,,,1,Fathi MESTIRI
Pbdfe1ac668,person,Skander HANDOUS,0,,,,,1,Skander HANDOUS
Pbe066b0143,person,Abdelatif JERIJNI,0,,,,,1,Abdelatif JERIJNI
Pbe2d153995,person,Raouf Ghorbel,0,,,,,1,Raouf Ghorbel
Pbe637720a9,person,Expert en engagement avec les parties prenantes du projet COMPACT,0,,,,,1,Expert en engagement avec les parties prenantes du projet COMPACT
Pbe9c84fa5e,person,Assemblee Generale Ordinaire,0,,,,,1,Assemblee Generale Ordinaire
Pbeb01fde64,person,Mahmoud BABOU,0,,,,,1,Mahmoud BABOU
Pbec31a25e3,person,Ahmed KAMMOUN,0,,,,,1,M.Ahmed KAMMOUN
Pbefc548c32,person,Yazid Skandrani,0,,,,,2,Yazid SKANDRANI | Yazid Skandrani
Pbf73b513d8,person,"One Tech Holding, STAR assurances, Amen Bank, Cerealis",0,,,,,1,"One Tech Holding, STAR assurances, Amen Bank, Cerealis"
Pbf9f1d1bcb,person,Sami MEKKI,0,,,,,1,Sami MEKKI
Pbfaedbff57,person,COMAR (administrateur),0,,,,,1,COMAR (administrateur)
Pbfcfd7542c,person,Faycel ZINE ELABIDDINE,0,,,,,1,Faycel ZINE ELABIDDINE
Pbfe64a8d11,person,Afif BEN YAHIA,0,,,,,1,Afif BEN YAHIA
Pc040a4819c,person,Adel MADHI,0,,,,,1,Adel MADHI
Pc0aada416e,person,La Financière Tunisienne,0,,,,,1,La Financière Tunisienne
Pc0d6de6f3d,person,Seïfi NAGHMOUCHI,0,,,,,1,Seïfi NAGHMOUCHI
Pc0fa96e8c8,person,MOUNA SAIED,0,,,,,1,MOUNA SAIED
Pc0fb15ff12,person,Javier Hidalgo BLASQUEZ,0,,,,,1,Javier Hidalgo BLASQUEZ
Pc12fc96e4b,person,Mohamed Marwène MABROUK,0,,,,,1,Mohamed Marwène MABROUK
Pc14df34695,person,Walid SAMAHOURI Administrateurs,0,,,,,1,Walid SAMAHOURI Administrateurs
Pc198004435,person,Lotfi BELHADJ KACEM,0,,,,,1,Lotfi BELHADJ KACEM
Pc19eda0fd8,person,Sami HACHICHA,0,,,,,1,Sami HACHICHA
Pc1ad4cbd0b,person,Fin du mandat,0,,,,,1,Fin du mandat
Pc1b015429b,person,Koweitien de,0,,,,,1,Koweitien de
Pc1c4e8a42f,person,Hichem Rebai,0,,,,,1,Hichem Rebai
Pc1c6080c88,person,La rubrique «Autres,0,,,,,1,La rubrique «Autres
Pc1d1f71f05,person,Seif Eddine Béjaoui,0,,,,,1,Seif Eddine Béjaoui
Pc2349a404e,person,Boubker JAI,0,,,,,1,Boubker JAI
Pc24a9d1a69,person,Yellow Spirit,0,,,,,1,Yellow Spirit
Pc2b3b361ab,person,Amel Jebari Médini,0,,,,,2,Amel Jebari Medini | Amel Jebari Médini
Pc3028f7d08,person,Karim Abdennadher Lui-même,0,,,,,1,Karim Abdennadher Lui-même
Pc360e06264,person,Mourad BACCAR**,0,,,,,2,Mourad BACCAR* | Mourad BACCAR**
Pc3b0244ea5,person,Hammouda BEN AYED,0,,,,,1,Mr. Hammouda BEN AYED
Pc3c4023028,person,RACHED BEN ROMDHANE,0,,,,,1,RACHED BEN ROMDHANE
Pc40d9298b4,person,Chukri ASSAAD BISHARA,0,,,,,1,Chukri ASSAAD BISHARA Mr
Pc4268d4e79,person,Mustapha BEN HATIRA,0,,,,,2,Mustapha BEN HATIRA | Mustapha BEN HATIRA***
Pc466ac9d47,person,Hichem ELLOUMI,0,,,,,3,Hichem ELLOUMI | M. Hichem ELLOUMI | Monsieur Hichem ELLOUMI
Pc47b0b71b9,person,Ahmed MANSOUR,0,,,,,1,Ahmed MANSOUR
Pc4c4edac94,person,Jaafar Khatteche,0,,,,,1,Jaafar Khatteche
Pc4ec4b6b3d,person,Mohamed Tarifa,0,,,,,2,Mohamed TARIFA | Mohamed Tarifa
Pc51af2fa27,person,Mohamed Larbi,0,,,,,2,Mohamed LARBI | Mohamed Larbi
Pc555befcec,person,Objet social,0,,,,,1,Objet social
Pc699f1f380,person,Mokhtar NEFZI,0,,,,,1,Mokhtar NEFZI
Pc69f0c3403,person,Saloua ARAB ***,0,,,,,4,Saloua ARAB | Saloua ARAB *** | Saloua ARAB ***** | Saloua Arab
Pc6aff74bf0,person,Sabeur ELLOUMI,0,,,,,1,Sabeur ELLOUMI
Pc6b6cbe0e5,person,MPhilippe TARTELIN***,0,,,,,1,MPhilippe TARTELIN***
Pc6fc739038,person,Younes BOUCHOUCHA Expirant,0,,,,,1,Younes BOUCHOUCHA Expirant
Pc71e77b6d3,person,MMohamed FKIH,0,,,,,1,MMohamed FKIH
Pc74e537127,person,Ahmed EL KARM,0,,,,,7,AHMED EL KARM | Ahmed EL KARM | Ahmed EL KARM * | Ahmed EL KARM* | Ahmed EL KARM*** | Ahmed El KARM | M. Ahmed EL KARM
Pc79fcadf00,person,MmeHéla BRIGUI HAMIDA,0,,,,,1,MmeHéla BRIGUI HAMIDA
Pc7e1f571d2,person,Salma BEN AYED,0,,,,,1,Mme. Salma BEN AYED
Pc878c7e40f,person,Lui-même Président,0,,,,,2,Lui-même Président | Président lui-même
Pc885246181,person,Rjeb CHEBEL,0,,,,,1,Rjeb CHEBEL
Pc88d1cee27,person,Lotfi Abdennadher,0,,,,,1,Lotfi Abdennadher M
Pc8aa79eafa,person,Néji Mhiri,0,,,,,1,Néji Mhiri
Pc8b45ce58f,person,Tunis International Bank TIB,0,,,,,2,"Tunis International Bank TIB | Tunis International Bank, TIB"
Pc915403dd6,person,Zouheir KHARRAT,0,,,,,1,Zouheir KHARRAT
Pc91bd58278,person,Jean Claude PALU,0,,,,,3,Jean Claude PALU | Jean Claude Palu | Jean-Claude PALU
Pc93eb96c4c,person,Issam RIAHI,0,,,,,1,Issam RIAHI
Pc94c7e7b0c,person,Moncef CHAFFAR,0,,,,,2,Moncef CHAFFAR | Moncef Chaffar
Pc97e6955fd,person,Atef KHEMIRI,0,,,,,1,Atef KHEMIRI
Pc98a2d6b52,person,Zouheir BESBES,0,,,,,4,"M. Zouheir BESBES | M. Zouheir Besbes | Zouheir BESBES | Zouheir BESBES**"""
Pc9a7b4603d,person,BELHASSEN TRABELSI,0,,,,,3,Belhassen TRABELSI | Belhassen Trabelsi | Mr BELHASSEN TRABELSI
Pc9b6771a57,person,Braiek Mohamed,0,,,,,2,Mohamed Braiek | Mr Braiek Mohamed
Pca0ee6d452,person,Actions non créées,0,,,,,1,Actions non créées
Pca5ce5ae3e,person,Habib DALDOUL,0,,,,,1,Habib DALDOUL
Pca7887a356,person,Mohamed Louati,0,,,,,2,Mohamed LOUATI | Mohamed Louati
Pca9305e61f,person,Mondiale,0,,,,,1,Mondiale
Pcaa2a86d22,person,Membre Qualité,0,,,,,1,Membre Qualité
Pcb071538b7,person,Mohamed BEN NEJI,0,,,,,1,Mohamed BEN NEJI
Pcb9f7084fa,person,Deuxième reliquat,0,,,,,1,Deuxième reliquat
Pcc28299a45,person,*Mandat renouvélé par l'AGO du 18 Juin 2009,0,,,,,1,*Mandat renouvélé par l'AGO du 18 Juin 2009
Pcc3504b7e5,person,Abdelaziz Mahfoudhi,0,,,,,1,Abdelaziz Mahfoudhi
Pcc462219f4,person,"Administrateur à la société Immobilière de la Mutuelle Assurance de l'Enseignement - Administrateur à la Caisse Tunisienne Assurance Mutuelle Agricole (CTAMA) Ex administrateur de : 1- Société Immobilière les oeuillets filiale BNA 2- SICAV Placement obligataire BNA (président du CA) 3- Société Immobilière El Madina filiale BNA 4- A.P.I.A 5- Société de Développement Agricole Mater- Jalta, filiale BNA (Président du CA) 6- Société de Développement Agricole Baten - Leghzal",0,,,,,1,"Administrateur à la société Immobilière de la Mutuelle Assurance de l'Enseignement - Administrateur à la Caisse Tunisienne Assurance Mutuelle Agricole (CTAMA) Ex administrateur de : 1- Société Immobilière les oeuillets filiale BNA 2- SICAV Placement obligataire BNA (président du CA) 3- Société Immobilière El Madina filiale BNA 4- A.P.I.A 5- Société de Développement Agricole Mater- Jalta, filiale BNA (Président du CA) 6- Société de Développement Agricole Baten - Leghzal"
Pcc4ad0d4ae,person,Nour El Houda BEN CHEIKH,0,,,,,1,Nour El Houda BEN CHEIKH
Pcc6b6566b1,person,Fadhel BEN OTHMEN,0,,,,,1,Fadhel BEN OTHMEN
Pcc88ad039c,person,Habib MEKKI,0,,,,,1,Habib MEKKI
Pccf7fa7637,person,ACCTIONNAIRES ETRANGERS,0,,,,,1,ACCTIONNAIRES ETRANGERS
Pcd00fb997f,person,MrMoez TERZI,0,,,,,1,MrMoez TERZI
Pcd3bcdecc7,person,Alia ABDALLAH,0,,,,,1,Alia ABDALLAH
Pcd49b8e8fb,person,Directeur General,0,,,,,2,Directeur General | Directeur général
Pcd577cf4c2,person,Hédi BEN CHEIKH,0,,,,,1,Hédi BEN CHEIKH
Pcdab443043,person,Hédi BAYAR,0,,,,,1,Hédi BAYAR
Pce195597e9,person,Lacéramic,0,,,,,1,Lacéramic
Pce304b5600,person,Guillaume D’ADHEMAR,0,,,,,2,Guillaume D’ADHEMAR | M.Guillaume D’ADHEMAR
Pce50f0c438,person,Younes BOUCHOUCHA,0,,,,,1,Younes BOUCHOUCHA
Pce68df5b98,person,Moncef Bousannouga ZAMMOURI,0,,,,,1,Moncef Bousannouga ZAMMOURI
Pcee046905b,person,Walid SAMHOURI,0,,,,,1,Walid M. SAMHOURI
Pcf39825f61,person,Abderrahmen FATMI,0,,,,,1,Abderrahmen FATMI
Pcf5d21aef9,person,Abdelaziz YAACOUBI*,0,,,,,1,Abdelaziz YAACOUBI*
Pcf97036338,person,Abdelwaheb Bellâaj,0,,,,,1,Abdelwaheb Bellâaj
Pcf986bc615,person,Leila BEN KHEMIS BELHEDI,0,,,,,1,Leila BEN KHEMIS BELHEDI
Pcfa144ed63,person,Abdeikader HAMROUNI,0,,,,,1,Abdeikader HAMROUNI
Pcfbc4ed17c,person,HORCHANI DATTES,0,,,,,1,HORCHANI DATTES
Pcfffd4e4ad,person,MOUNIR BEN JEMAA,0,,,,,1,MOUNIR BEN JEMAA
Pd0279a0bdf,person,Khaled BECHIKH,0,,,,,1,Khaled BECHIKH
Pd034a07756,person,les Actionnaires ou en dehors d'eux,0,,,,,1,les Actionnaires ou en dehors d'eux
Pd061be207c,person,Essia Zaar,0,,,,,1,Essia Zaar
Pd0cd5eaf83,person,Mehdi TAMRZISTE,0,,,,,1,Mehdi TAMRZISTE
Pd12da1fde4,person,Mohamed Ali Elouani CHERIF,0,,,,,1,Mohamed Ali Elouani CHERIF
Pd15eb90144,person,Brignone Laurent,0,,,,,1,Brignone Laurent
Pd16e705e5c,person,Membre représentant PGI holding et SICOF,0,,,,,1,Membre représentant PGI holding et SICOF
Pd173a2d816,person,Najoua Ben Othman,0,,,,,1,Najoua Ben Othman
Pd1bdc83798,person,Ahmed RAHHOU,0,,,,,1,Ahmed RAHHOU
Pd1e1b0b074,person,Samir TRABELSI,0,,,,,1,Samir TRABELSI
Pd21d17071b,person,Selm RIAHI,0,,,,,1,Selm RIAHI
Pd239a7b9f9,person,Abdelaziz ESSASSI,0,,,,,1,Abdelaziz ESSASSI
Pd2833cabc1,person,Mohamed Habib BEN SAAD,0,,,,,3,M.Mohamed Habib BEN SAAD | Mohamed Habib BEN SAAD | Mohamed Habib Ben Saad
Pd28b4fa07b,person,Sadok Mzabi,0,,,,,1,Mr Sadok Mzabi
Pd295e7bdc3,person,BEN 'BAREK,0,,,,,1,BEN M'BAREK
Pd2fe4bdce2,person,Mohamed LASSOUED,0,,,,,1,Mohamed LASSOUED
Pd30b697448,person,Karim Gahbiche,0,,,,,1,Mr Karim Gahbiche
Pd32acfd305,person,Lotfi Maktouf,0,,,,,2,Lotfi MAKTOUF | Lotfi Maktouf
Pd32bfb4d78,person,Leila MILI,0,,,,,1,Leila MILI
Pd37902e16b,person,Président du Conseil d’Administration de la société PARENIN,0,,,,,1,Président du Conseil d’Administration de la société PARENIN
Pd3a712d2d5,person,Houeïda MEDDEB,0,,,,,1,Houeïda MEDDEB
Pd3e5dd3dad,person,Samira Maarouf Bouraoui,0,,,,,1,Mme Samira Maarouf Bouraoui
Pd4220c5dba,person,Ex administrateur CTA compagnie Touristique Arabe,0,,,,,1,Ex administrateur CTA compagnie Touristique Arabe
Pd42eea2602,person,régissant les sinistres,0,,,,,1,régissant les sinistres
Pd4a64ffc3d,person,Mokhtar Mhiri,0,,,,,1,Mokhtar Mhiri
Pd527edc153,person,Abdelaziz DAHMANI,0,,,,,1,Abdelaziz DAHMANI
Pd53f564ef4,person,Mokhtar FAKHFAKH,0,,,,,1,Mokhtar FAKHFAKH
Pd5cba25712,person,Mohamed Walid DACHRAOUI,0,,,,,1,Mohamed Walid DACHRAOUI
Pd5da4c2a75,person,Mi LAHMAR,0,,,,,1,Mi LAHMAR
Pd5fee95036,person,Yosri BEN HASSINE,0,,,,,1,Yosri BEN HASSINE
Pd604933440,person,Laroussi 'ZABI,0,,,,,1,Laroussi M'ZABI
Pd639c0923f,person,Madih ESSID,0,,,,,1,Madih ESSID
Pd65f400e3e,person,Mohamed Ali AYED,0,,,,,3,M. Mohamed Ali AYED | Mohamed Ali AYED | Mohamed Ali AYED**
Pd67a8cb44e,person,AGO statuant sur l'exercice 2014,0,,,,,1,AGO statuant sur l'exercice 2014
Pd691f27e54,person,Lui - même,0,,,,,4,Lui - même | Lui -même | Lui- même | Lui-même
Pd71ad11646,person,Ghaith Mismar,0,,,,,2,Ghaith MISMAR | Ghaith Mismar
Pd758d2fc71,person,Mohamed FKIH,0,,,,,1,Mohamed FKIH
Pd7a8903d58,person,la Sté ODYSSEE PALACE,0,,,,,1,la Sté ODYSSEE PALACE
Pd7a90a0e38,person,Jalel DRIDI,0,,,,,1,Jalel DRIDI
Pd7d0737830,person,Naoufel AMRI,0,,,,,1,Naoufel AMRI
Pd7d37f781c,person,HAMROUNI ABDELLATIF,0,,,,,2,Abdellatif HAMROUNI | HAMROUNI ABDELLATIF
Pd7ffd05627,person,2006,0,,,,,1,2006
Pd85355ed9b,person,Lotfi Charfeddine,0,,,,,2,Lotfi Charfeddine | Lotfi Charfeddine*
Pd87ee7cc96,person,Imeddine cherif,0,,,,,2,M. Imeddine CHERIF * | M. Imeddine cherif
Pd88746bf16,person,Yousri BEN HASSINE,0,,,,,1,Yousri BEN HASSINE
Pd8b986afba,person,"investissements, CRJ Construction, La Générale de Distribution, MTEI et Amilcar Holding",0,,,,,1,"investissements, CRJ Construction, La Générale de Distribution, MTEI et Amilcar Holding"
Pd93798315e,person,Hédi Karim SELLAMI,0,,,,,1,Hédi Karim SELLAMI
Pd9b6187688,person,Mohamed METHLOUTHI,0,,,,,2,Mohamed METHLOUTHI | Mohamed Methlouthi
Pd9baa29c08,person,2012,0,,,,,1,2012
Pd9bb4b7527,person,Habib BOUAZIZ,0,,,,,4,Habib BOUAZIZ | Habib Bouaziz | Habib Bouaziz (*) | Habib Bouaziz**
Pd9d4709970,person,Aziz MBAREK,0,,,,,1,Aziz MBAREK
Pd9dce53195,person,Hédi ZAR,0,,,,,1,Hédi ZAR
Pda0ba4c8a0,person,Kamel LOUHAICHI,0,,,,,2,Kamel LOUHAICHI | M.Kamel LOUHAICHI
Pda14c0da0b,person,Jameleddine CHICHTI,0,,,,,2,Jameleddine CHICHTI | Monsieur Jameleddine CHICHTI
Pda76f1bf3d,person,Mohamed KETTANI,0,,,,,1,Mohamed KETTANI
Pda78af1eb0,person,Tarek Ajroud,0,,,,,1,Tarek Ajroud
Pda9e199373,person,alimentation moins importante,0,,,,,1,alimentation moins importante
Pdab5099a9b,person,AMEN CAPITAL (Président du Conseil d’Administration),0,,,,,1,AMEN CAPITAL (Président du Conseil d’Administration)
Pdacfff8754,person,de la réunion de,0,,,,,1,de la réunion de
Pdad5126714,person,Ali AlAshhab,0,,,,,1,Ali AlAshhab
Pdb2d6cc2ea,person,Abdelatif JRIJENI,0,,,,,1,Abdelatif JRIJENI
Pdb64de29eb,person,NOUREDDINE BOUAOUAJA,0,,,,,2,NOUREDDINE BOUAOUAJA | Noureddine BOUAOUAJA
Pdbd8b23fee,person,Rachid TMAR,0,,,,,3,M TMAR RACHID | Mr Rachid TMAR * | Rachid TMAR
Pdc155a50c6,person,Directeur Général de Parenin,0,,,,,1,Directeur Général de Parenin
Pdc93e8263f,person,Faits marquants,0,,,,,1,Faits marquants
Pdcba01484a,person,Rapport d’activite 2012,0,,,,,1,Rapport d’activite 2012
Pdd2fd8bf39,person,"Groupe Médical Les Oliviers, Newrest Retail Tunisie, Almaviva",0,,,,,1,"Groupe Médical Les Oliviers, Newrest Retail Tunisie, Almaviva"
Pdd5998985a,person,Membres Nombres,0,,,,,1,Membres Nombres
Pdd61035586,person,Investment Trust Tunisia SA,0,,,,,2,INVESTMENT TRUST TUNISIA SA | Investment Trust Tunisia SA
Pddabb17a62,person,Noureddine HAJJI,0,,,,,2,Noureddine HAJJI | Noureddine Hajji
Pddbf9d330e,person,Mohamed GUERMAZI,0,,,,,1,Mohamed GUERMAZI
Pddc1d3747f,person,SAQR SALEM EL AMRI,0,,,,,1,SAQR SALEM EL AMRI
Pddc8693b7d,person,HOLDING,0,,,,,1,HOLDING
Pde250d52ac,person,Lassaad Ben Dhiab,0,,,,,1,Lassaad Ben Dhiab
Pde283abfa3,person,Les fonctions,0,,,,,1,Les fonctions
Pde2c2b574d,person,Brahim RIAHI,0,,,,,1,Brahim RIAHI
Pde3ed2f237,person,Abu Dhabi Fund,0,,,,,1,Abu Dhabi Fund
Pde42e74dcb,person,Le tableau suivant,0,,,,,1,Le tableau suivant
Pde5066c57a,person,TLG Finance (Membre du Conseil d'Administration),0,,,,,1,TLG Finance (Membre du Conseil d'Administration)
Pde8365cc81,person,Fehmi Guesmir,0,,,,,1,Fehmi Guesmir
Pdeaf8e929b,person,Marwène MABROUK,0,,,,,1,Marwène MABROUK
Pded4e90026,person,"Administrateur au sein : COMAR, Dar Zarrouk, GFCO, KAWARIS, La GENERALE ALIMENTAIRE, PGI",0,,,,,1,"Administrateur au sein : COMAR, Dar Zarrouk, GFCO, KAWARIS, La GENERALE ALIMENTAIRE, PGI"
Pdeff831607,person,Mohamed Anouar BEN AMMAR,0,,,,,1,Mohamed Anouar BEN AMMAR
Pdf0483728b,person,BASSEL HMAID,0,,,,,1,BASSEL HMAID
Pdf0f11b0fd,person,Famille CHAIEB,0,,,,,1,Famille CHAIEB
Pdf1bb761eb,person,Tunisie,0,,,,,1,Tunisie
Pdf2ae8387f,person,46,0,,,,,1,46
Pdf44d863d0,person,Eymen ERRAIS,0,,,,,1,Eymen ERRAIS
Pdf51d7166b,person,Karaouli Mohamed Habib,0,,,,,3,MOHAMED HABIB KARAOULI | Mohamed Habib KARAOULI | Mr Karaouli Mohamed Habib
Pdf9ab112d7,person,Moncef Abdelmoula,0,,,,,1,Moncef Abdelmoula
Pdfd67c3ddb,person,Directeur du recouvrement,0,,,,,1,Directeur du recouvrement
Pdfdcad9c78,person,Raouf NEGRA,0,,,,,3,Raouf NEGRA | Raouf Negra | Raouf Négra
Pe0043b1471,person,Amine Allam,0,,,,,2,Amine ALLAM | Amine Allam
Pe01dd80609,person,Samira BELKADHI,0,,,,,2,Samira BELKADHI | Samira Belkadhi
Pe0266161ee,person,Kamel NEJI,0,,,,,3,Kamel NEJI | Kamel NEJI* | M.Kamel NEJI
Pe056b95708,person,Nadia MEDDEB JILANI,0,,,,,1,Nadia MEDDEB JILANI
Pe0617ac50e,person,Bernard MUSELET,0,,,,,1,Bernard MUSELET
Pe061cdc9c6,person,Slim BEN NASR,0,,,,,1,Slim BEN NASR
Pe08e219703,person,Héni SAIHI,0,,,,,1,Héni SAIHI
Pe0b8ab11fd,person,Président du Conseil : Chokri BEN AYED,0,,,,,1,Président du Conseil : Chokri BEN AYED
Pe0d12d5f76,person,Rachid BEN JEMIA Expirant,0,,,,,1,Rachid BEN JEMIA Expirant
Pe0df50f375,person,Guy DE CLERCO,0,,,,,1,Guy DE CLERCO
Pe0efa00dd7,person,Cabinet FINOR,0,,,,,1,Cabinet FINOR
Pe122b84d9f,person,Habib BENHADJ,0,,,,,1,Habib BENHADJ
Pe1329183e2,person,Najoua Bouassida,0,,,,,1,Najoua Bouassida
Pe184519644,person,Abdelwaheb NACHI*,0,,,,,3,Abdelwaheb NACHI | Abdelwaheb NACHI* | NACHI ABDELWAHEB
Pe1f39a2f25,person,Sarra REJEB,0,,,,,1,Sarra REJEB
Pe2227ea224,person,Mongia CHABLY,0,,,,,1,Mongia CHABLY
Pe22850dd58,person,Hella MEHRI,0,,,,,1,Hella MEHRI
Pe22db857f4,person,Rachida Toumi,0,,,,,1,Rachida Toumi
Pe2435568b3,person,Dany MAKLOUF,0,,,,,3,Dany MAKLOUF | Dany MAKLOUF** | M. Dany MAKLOUF
Pe24510cce9,person,Robert J. TWIST,0,,,,,1,Robert J. TWIST
Pe257b4683d,person,en Europe qui est,0,,,,,1,en Europe qui est
Pe270660995,person,Lui-même Labid ZAAFRANE Hachem MOALLA Lui-même Ibrahim AL IBRAHIM Béchir BEN AMOR Med BRAIEK Lui-même Lui-même L u i - ê e,0,,,,,1,Lui-même Mr Labid ZAAFRANE Mr Hachem MOALLA Lui-même Mr Ibrahim AL IBRAHIM Mr Béchir BEN AMOR Mr Med BRAIEK Lui-même Lui-même L u i - m ê m e
Pe28985876f,person,Khalil Lajmi Président Comité des Risques,0,,,,,1,Khalil Lajmi Président Comité des Risques
Pe2d62b8128,person,Général Tumsie Télécom,0,,,,,1,Général Tumsie Télécom
Pe2f0476bf7,person,Elyès OUARDI,0,,,,,1,Elyès OUARDI
Pe325a23a5e,person,Abdellaziz YAAQOUBI*,0,,,,,1,Abdellaziz YAAQOUBI*
Pe34a676d43,person,Mehdi BEN RAYANA,0,,,,,1,Mehdi BEN RAYANA
Pe34b3c450e,person,LE G,0,,,,,1,LE G
Pe36e243778,person,Maamri Akremi,0,,,,,1,Maamri Akremi
Pe3a2de43b6,person,Pouvou du conseil,0,,,,,1,Pouvou du conseil
Pe3b11f5cee,person,Raouf El Ferktaji,0,,,,,1,Raouf El Ferktaji
Pe3b3122001,person,Rafiaa ABDELKEFI,0,,,,,1,Rafiaa ABDELKEFI
Pe3bd098e24,person,Salma BABBOU,0,,,,,1,Salma BABBOU
Pe3ce7d72c3,person,Rabih SOUKARIAH,0,,,,,1,Rabih SOUKARIAH
Pe44c47c326,person,Philipe TARTELIN,0,,,,,1,Philipe TARTELIN
Pe46bcd7602,person,2015,0,,,,,1,2015
Pe4930e26b8,person,Houcin DEBBECH,0,,,,,1,Houcin DEBBECH
Pe49bd069bd,person,FADHEL BEN OTHMAN,0,,,,,1,FADHEL BEN OTHMAN
Pe4e4dccd66,person,Contexte économique,0,,,,,1,Contexte économique
Pe4f5401483,person,Mohamed BEN SEDRINE,0,,,,,2,Mohamed BEN SEDRINE | Mohamed BEN SEDRINE Mr
Pe51f55f772,person,Khélifa BEN FREDJ,0,,,,,1,Khélifa BEN FREDJ
Pe522e7dcb9,person,Abaderrazak BEN AMMAR,0,,,,,1,Abaderrazak BEN AMMAR
Pe58ec328f7,person,Yahia CHAABOUNI,0,,,,,1,Yahia CHAABOUNI
Pe60f6f70e3,person,Héla BRIGUI,0,,,,,1,Héla BRIGUI
Pe63aa41c5e,person,Piero MOZZI,0,,,,,1,Piero MOZZI
Pe66ad713da,person,El Moatassim BELGHAZI,0,,,,,2,EL Moatassim BELGHAZI | El Moatassim BELGHAZI
Pe6b46c2293,person,Malek Triki,0,,,,,1,Mme Malek Triki
Pe6cae56b5c,person,Rejeb CHEBEL,0,,,,,1,Rejeb CHEBEL
Pe6ce3324d1,person,Elyes WALHA,0,,,,,1,Elyes WALHA
Pe6fafecc08,person,Directeur Général d’Amen Bank,0,,,,,1,Directeur Général d’Amen Bank
Pe728940892,person,Abderrazek Louati,0,,,,,1,Abderrazek Louati
Pe72b830415,person,Mohamed Hédi Ben Ayed,0,,,,,4,Mohamed Hedi BEN AYED | Mohamed Hedi Ben Ayed | Mohamed Hédi BEN AYED | Mr Mohamed Hédi Ben Ayed
Pe74cc5ce8f,person,Directeur Général de Tunisie Location Longue Durée,0,,,,,1,Directeur Général de Tunisie Location Longue Durée
Pe75a4ba873,person,Mohamed BOUSBIA,0,,,,,2,Mohamed BOUSBIA | Mohamed Bousbia
Pe7ac9ebf93,person,Les Pâtes Warda,0,,,,,1,Les Pâtes Warda
Pe7b2bc4363,person,Forme juridique,0,,,,,1,Forme juridique
Pe7efe20db6,person,Hechmi ABDELWAHED,0,,,,,1,Hechmi ABDELWAHED
Pe7fd2217b3,person,Alain MORFIN,0,,,,,1,Alain MORFIN
Pe822a73d00,person,STE CTKD,0,,,,,1,STE CTKD
Pe8308c3add,person,LAMIA AREM,0,,,,,2,Lamia AREM | Mme LAMIA AREM
Pe84b7dd7fb,person,Samia TNANI,0,,,,,1,Samia TNANI
Pe873d4062e,person,MOKHTAR MNAKRI,0,,,,,1,MOKHTAR MNAKRI
Pe88394487a,person,Abdelkader ESSEGHAIER,0,,,,,3,Abdelkader ESSEGHAIER | Abdelkader Esseghaier | Mr. Abdelkader ESSEGHAIER
Pe8ba63beee,person,e La restructuration du capital,0,,,,,1,e La restructuration du capital
Pe8efc2be0d,person,"291% -18,16%",0,,,,,1,"291% -18,16%"
