spell_id,person_id,person_label,org_id,org_label,role_canonical,layer,tie_class,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_interval_censored,terminus_interval_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,expected_end_date,duration_days,duration_lo,duration_hi,evidence_n,evidence_tier,link_status,confidence,needs_review
SP_15fe54f9ed6f5398b8ef,PERSON_SENDI_ZOUBEIDA,ZOUBEIDA SENDI,CO_MARNA_TEX,MARNA TEX,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e5e5b17ea88af9f3e4b9,PERSON_BENYEDER_ABDELHAMID,ABDELHAMID BEN-YEDDER,CO_MAROQUINERIE_ELAN_MAC_ELAN,MAROQUINERIE ELAN MAC ELAN,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9d9c35665fcd0e6a2b7a,PERSON_BECKER_JOCHEN,JOCHEN BECKER,CO_MARQUARDT_MECATRONIQUE_TUNISIE,MARQUARDT MECATRONIQUE TUNISIE SARL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7034161e84c822c8cf9d,PERSON_DERBEL_FAYCEL,FAYCEL DERBEL,CO_MARSA_FASHION_COMPANM,MARSA FASHION COMPANM FC,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2dcc80d52de5519ef2fd,PERSON_HAMROUNI_FATMA,FATMA HAMROUNI,CO_MARSA_FOOT_ACADEMY,MARSA FOOT ACADEMY,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2a8abc6a7bc0155eb9cc,PERSON_MZABI_MZOUGHI,MZOUGHI MZABI,CO_MARSA_IMMOBILIERE,MARSA IMMOBILIERE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_297b9b0ea5a1b89bda3e,PERSON_SASI_FARHAT,FARHAT SASSI,CO_MARSA_TRADING,MARSA TRADING,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b3d25be92e7b2f1f6d52,PERSON_KESKES_MOUHIB,MOUHIB KESKES,CO_MARWA_CONFECTION,MARWA DE CONFECTION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_949383dd7a59cd1d0d19,PERSON_SASI_TIJANI,TIJANI SASSI,CO_MARYSE_COMMERCE_DISTRIBUTION,MARYSE COMMERCE ET DISTRIBUTION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7205436100714adf5029,PERSON_MABROUK_KARIM,KARIM MABROUK,CO_MAS_MAINTENANCE_SERVICE,MAS MAINTENANCE ET SERVICE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_d55b6f17def36e44da81,PERSON_KAMOUN_BAYREM,BAYREM KAMMOUN,CO_MAS_METAL,MAS METAL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_eeb05aa32263a1d173bc,PERSON_DERBEL_HICHEM,HICHEM DERBEL,CO_MAS_METAL,MAS METAL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_8ae2829d009f1b544d01,PERSON_AMOUS_MOHAMED,MOHAMED AMOUS,CO_MAS_METAL,MAS METAL,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_7b8ce7aff0b686f6b79b,PERSON_AMOUS_MOHAMED_HEDI,MOHAMED HEDI AMOUS,CO_MAS_METAL,MAS METAL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_007f6f7e1999d8ef06a8,PERSON_ENEIFER_ELYES,ELYES ENNEIFER,CO_MASRAFNA_DEQUIPEMENT_GENERAL,MASRAFNA DEQUIPEMENT GENERAL,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_8a2dddb5706d3ab259aa,PERSON_HAMAMI_KAIS,KAIS HAMMAMI,CO_MASSI_INVESTISSEMENTS_SERVICES_TUNISIA,MASSI INVESTISSEMENTS ET SERVICES TUNISIA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_8b567cc47cef389a07d9,PERSON_MERGHENI_SAIFEDINE,SAIFEDDINE MERGHENI,CO_MASTER_FRANCHISE,MASTER FRANCHISE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_46ea7ccf55d4f6174648,PERSON_BOURICHA_KHALED,KHALED BOURICHA,CO_MASTER_RETAIL,MASTER RETAIL,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_1d9ba217261aeb38dd1f,PERSON_BOURICHA_SLIM,SLIM BOURICHA,CO_MASTER_RETAIL,MASTER RETAIL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ff5a6dd8d23958357290,PERSON_BOURICHA_SONIA,SONIA BOURICHA,CO_MASTER_RETAIL,MASTER RETAIL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_36935145a4f159f2a2f6,PERSON_CHLAIFA_ZEINEB,ZEINEB CHLAIFA,CO_MASTER_SERRURES,MASTER SERRURES,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_cb4534ba2c9c67ab392d,PERSON_CHLAIFA_ZEINEB,ZEINEB CHLAIFA,CO_MASTER_SERRURES,MASTER SERRURES,representant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_26a91f80e752595007cd,PERSON_FEKI_MONCEF,MONCEF FEKI,CO_MAT_SPORT,MAT SPORT,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_efdfdbc4d5de25693a04,PERSON_DEBRAY_BENOIT,BENOIT DEBRAY,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_544369c038288cde38c2,PERSON_BOUATOUR_DALILA,DALILA BOUATTOUR,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_35edfcc1eaf946bc46c3,PERSON_JEMAIL_FRIDA,FRIDA JEMAIL,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c847d20049464c2ebaba,PERSON_MAHJOUB_HAYTHEM,HAYTHEM MAHJOUB,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2ed699ca9e902942c4ce,PERSON_KOUBI_JAMELEDINE,JAMELEDDINE KOUBI,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_faba3d5e2814b7962242,PERSON_HAMZA_JAMIL,JAMIL HAMZA,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c6291d0db7090c3c316b,PERSON_GAOUA_KARIM,KARIM GAOUA,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c2f7f2d088b3c5eaab88,PERSON_MAXWEL_PHILIPE,PHILIPE MAXWELL,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_1774ff95514ad9e6c0d0,PERSON_BENDALY_RCHID,RCHID BEN-DALY,CO_MATERAP,MATERAP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_cba876ebcd791cad3ab7,PERSON_MNAFAKH_BELGACEM,BELGACEM MNAFFAKH,CO_MATERIAUX_CONSTRUCTION_SUD_MACOSUD,MATERIAUX DE CONSTRUCTION DU SUD MACOSUD,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_606179c101884a32a552,PERSON_CHARIOUT_SOFIEN,SOFIEN CHARIOUT,CO_MATERIAUX_CONSTRUCTION_SUD_MACOSUD,MATERIAUX DE CONSTRUCTION DU SUD MACOSUD,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_95998ebc56658e138994,PERSON_SLAMA_ALI,ALI SLAMA,CO_MATERIEL_POUR_L_INDUSTRIE_BUREAUTIQUE_MIB,MATERIEL POUR L'INDUSTRIE ET LA BUREAUTIQUE MIB,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b298c23af525fb029cc1,PERSON_SLAMA_CHIHEBEDINE,CHIHEBEDDINE SLAMA,CO_MATERIEL_POUR_L_INDUSTRIE_BUREAUTIQUE_MIB,MATERIEL POUR L'INDUSTRIE ET LA BUREAUTIQUE MIB,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ed783087a09e63abf31d,PERSON_SLAMA_FAOUZIA_KHALFALAH,FAOUZIA KHALFALLAH SLAMA,CO_MATERIEL_POUR_L_INDUSTRIE_BUREAUTIQUE_MIB,MATERIEL POUR L'INDUSTRIE ET LA BUREAUTIQUE MIB,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_46c1fc44bc2138ccc892,PERSON_ELKATEB_FOUED,FOUED EL-KATEB,CO_MATERIELS_AUTOS_DERIVES,MATERIELS AUTOS ET DERIVES MAD,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c2c8b566908b28e74e4a,PERSON_SASI_SEIFALAH,SEIFALLAH SASSI,CO_MATEX_TUNISIE,MATEX TUNISIE,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_354f9aae90dc52e93cb0,PERSON_ELOUMI_WISEM,WISSEM ELLOUMI,CO_MATEX_TUNISIE,MATEX TUNISIE,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_056a8ce722fe0d04e71b,PERSON_TURKI_HASEN,HASSEN TURKI,CO_MAVERICK_CONSULT,MAVERICK CONSULT,dg,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_8579a098e85c421bf4be,PERSON_ZOUARI_SAWSEN,SAWSEN ZOUARI,CO_MAVIEBIO,MAVIEBIO+,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_4129bca7275fbacba9ea,PERSON_ELOUMI_MARWA,MARWA ELLOUMI,CO_MAWAZINE,MAWAZINE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_770e68aea9efd1d38176,PERSON_AOUADI_RAOUF,RAOUF AOUADI,CO_MAXULA_PLACEMENT_SICAV,MAXULA PLACEMENT SICAV,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_76b994d72988fa32c608,PERSON_KHALDI_SALWA,SALWA KHALDI,CO_MAXULA_PLACEMENT_SICAV,MAXULA PLACEMENT SICAV,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_80783fd16f9ad75fc20a,PERSON_TELMOUDI_ABDELKARIM,ABDELKARIM TELMOUDI,CO_MAXULA_PRADES_CALL_CENTER,MAXULA PRADES CALL CENTER,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_6938456b85795c93d165,PERSON_BANOURI_MOHAMED_HAMZA,MOHAMED HAMZA BANNOURI,CO_MAXULA_PRINT,MAXULA PRINT,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_87b4499d5cf9b0191f47,PERSON_TLEMCANI_MOHAMED_ESAIED,MOHAMED ESSAIED TLEMCANI,CO_MAXULA_SERVICES,MAXULA SERVICES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_4775780439efe5279975,PERSON_TLILI_RIMEH,RIMEH TLILI,CO_MAXULA_SERVICES_SOMAS,MAXULA SERVICES SOMAS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e77e0fac00cb22aa2855,PERSON_GHARBI_MUSTAPHA,MUSTAPHA GHARBI,CO_MAXXENCE,MAXXENCE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_29e027b8c0ced9443011,PERSON_KAMOUN_AMENI,AMENI KAMMOUN,CO_MAYA,MAYA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_471e561651b0f818c783,PERSON_BENCHAABANE_MOURAD,MOURAD BEN-CHAABANE,CO_MAYA,MAYA,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_843603d8e6192d866bf0,PERSON_ABDELKEFI_HABIBA,HABIBA ABDELKEFI,PERSON_ALOUCHE_MAYA,MAYA ALLOUCHE,parent_of,interpersonal,kinship,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_1d3a553b29c56a4adcc0,PERSON_ALOUCHE_MABOUK,MABOUK ALLOUCHE,PERSON_ALOUCHE_MAYA,MAYA ALLOUCHE,parent_of,interpersonal,kinship,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_333a89df256283ff0665,PERSON_AOUAD_KAMEL,KAMEL AOUAD,PERSON_AOUAD_MAYA,MAYA AOUAD,parent_of,interpersonal,kinship,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2c769c16e84624fc03ad,PERSON_KAMOUN_ABDERAHMAN_BENROMDHANE,ABDERRAHMAN BEN-ROMDHANE KAMMOUN,CO_MAYCEN_COMMERCE,MAYCEN DE COMMERCE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9a590e664ccd5f46688c,PERSON_SASI_MOUNIR,MOUNIR SASSI,CO_MAYDAY_SECURITE,MAYDAY SECURITE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_5e9ee5510cbc22e84f8e,PERSON_HORMANSEDER_WILHELM,WILHELM HORMANSEDER,CO_MAYER_MELNHOF_PACKAGING_INTERNATIONAL,MAYER MELNHOF PACKAGING INTERNATIONAL,representant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_69da08e031a8f57fff59,PERSON_MLIKA_ABDERAHMAN,ABDERRAHMAN MLIKA,CO_MAYET_ZAGHOUAN,MAYET ZAGHOUAN,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ec11f78f6e370685aa7f,PERSON_MLIKA_ABDESATAR,ABDESSATTAR MLIKA,CO_MAYET_ZAGHOUAN,MAYET ZAGHOUAN,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e611d874bedbacda271b,PERSON_MLIKA_MOHAMED,MOHAMED MLIKA,CO_MAYET_ZAGHOUAN,MAYET ZAGHOUAN,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_dc0381be3df8e8fe4351,PERSON_MLIKA_MOHAMED,MOHAMED MLIKA,CO_MAYET_ZAGHOUAN,MAYET ZAGHOUAN,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_8dbe8b70572e90da022f,PERSON_MLIKA_MOKHTAR,MOKHTAR MLIKA,CO_MAYET_ZAGHOUAN,MAYET ZAGHOUAN,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_521a4aa5cbf81300de42,PERSON_TRIKI_SABER,SABER TRIKI,CO_MAYHANA_COMMERCE,MAYHANA DE COMMERCE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_ddfd3655b14a049696b6,PERSON_SALAANI_RAMZI,RAMZI SALAANI,CO_MAYSSA_CONFECTION,MAYSSA CONFECTION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b8bf3680c62632bcddda,PERSON_SALAANI_RAMZI,RAMZI SALAANI,CO_MAYSSA_CONFECTION,MAYSSA CONFECTION,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_a0727ace7e3e9cc8ae5f,PERSON_SALAANI_SONIA,SONIA SALAANI,CO_MAYSSA_CONFECTION,MAYSSA CONFECTION,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_39561296d53afadc7b9a,PERSON_FRADI_MOURAD,MOURAD FRADI,CO_MAZARS_GROUP,MAZARS GROUP,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_6500f5c8719ae203da76,PERSON_SASI_ALI,ALI SASSI,CO_MAZI_GROUP,MAZI GROUP,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_35431e358bb4f9dd0315,PERSON_HAMAMI_NASREDINE,NASREDDINE HAMMAMI,CO_MB_COLECT,MB COLECT,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_5bbece606b3ce4819263,PERSON_CHEHATA_BELIGH,BELIGH CHEHATA,CO_MB_CONFECTION,MB CONFECTION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_bfec2c6a3fa20fbe00e9,PERSON_TOUMI_MARIEM,MARIEM TOUMI,CO_MB_CONFECTION,MB CONFECTION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_5a1d1980dcfed5d58639,PERSON_AMDOUNI_MOURAD,MOURAD AMDOUNI,CO_MB_CONSULTING,MB CONSULTING,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_772ec5c2c3b23819f725,PERSON_KAMOUN_ANIS,ANIS KAMMOUN,CO_MB_KAMMOUN_IMMOBILIERE,MB KAMMOUN IMMOBILIERE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b30c6cc95b3a93d30e5d,PERSON_BENSALEM_ALI,ALI BEN-SALEM,CO_MBA_QUINCAILLERIE,MBA QUINCAILLERIE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_af63b50db95912216b90,PERSON_MBAREK_HOUSEM_BENHADJ,HOUSSEM BEN-HADJ MBAREK,CO_MBC_SICAF,MBC SICAF,representant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_a8f95989d2d4b937ae55,PERSON_MBAREK_MOHAMED_MONCEF_BENHAJ,MOHAMED MONCEF BEN-HAJ MBAREK,CO_MBC_SICAF,MBC SICAF,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_67d9cbd3cfdf3c26d4fa,PERSON_BOURICHA_ABDELHAMID,ABDELHAMID BOURICHA,CO_MBG,MBG,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_009dc76ffe74e6790057,PERSON_BENKHELIFA_KHELIFA,KHELIFA BEN-KHELIFA,CO_MBK_HOLDING,MBK HOLDING,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_6997a722fadc1654005d,PERSON_BENKHELIFA_MOHAMED,MOHAMED BEN-KHELIFA,CO_MBK_HOLDING,MBK HOLDING,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_db4090e2032a5034f975,PERSON_BENKHELIFA_KHELIFA,KHELIFA BEN-KHELIFA,CO_MBK_HOLDING,MBK HOLDING SARL,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_49988490b3bcb510cce2,PERSON_KAMOUN_MOHAMED,MOHAMED KAMMOUN,CO_MBKAMMOUN_AGRICULTURE,MBKAMMOUN AGRICULTURE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_dafe6eb4a8369d1a1e34,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,CO_MBM_ELECTRONICS,MBM ELECTRONICS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_c78545cd113682e9d992,PERSON_MAHJOUB_MOHAMED,MOHAMED MAHJOUB,CO_MBM_INFORMATIQUE_SERVICES,MBM INFORMATIQUE ET SERVICES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2024c626dacd6b7ada94,PERSON_AREM_JAMEL,JAMEL AREM,CO_MBM_INTERNATIONAL,MBM INTERNATIONAL,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_58904577d9356782c220,PERSON_BENSLAMA_MOHAMED,MOHAMED BEN-SLAMA,CO_MBS_CONSEIL_ASSISTANCE,MBS CONSEIL ET ASSISTANCE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9ef8415e009ba23288f6,PERSON_BENETOUMI_MOHAMED,MOHAMED BEN-ETTOUMI,CO_MBTM_MOHAMED_BEN_ETTOUMI,MBTM MOHAMED BEN-ETTOUMI,shareholder,corporate,ownership,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_b883e053ea5ea2396f4d,PERSON_CHAABANE_MOEZ,MOEZ CHAABANE,CO_MC_CONSULTING,MC CONSULTING,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_0913c69c8eeb1d87f950,PERSON_CHAABANE_MEHDI,MEHDI CHAABANE,CO_MC_EVENTS,MC EVENTS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_185987649363d5786c62,PERSON_SETHOM_MEHDI,MEHDI SETHOM,CO_MCF_TUNISIE,MCF TUNISIE,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_3b7507952ad1c95b3a1e,PERSON_AYED_WALID,WALID AYED,CO_MCF_TUNISIE,MCF TUNISIE,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_72ce69a7111d3f62955d,PERSON_AYED_WALID,WALID AYED,CO_MCF_TUNISIE,MCF TUNISIE,administrateur,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_dbb133c4f18e876a1964,PERSON_NOVELI_MASIMILIANO,MASSIMILIANO NOVELLI,CO_MCW,MCW,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_fe390c33ae3a6f5e14a1,PERSON_ZOUARI_MOHAMED_ALI,MOHAMED ALI ZOUARI,CO_MDA_FASHION,MDA FASHION,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_2713f15395a75aa8b084,PERSON_BOURICHA_DORA,DORRA BOURICHA,CO_MDB_COSMETIC,MDB COSMETIC,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_e1d3b42e71a45ddeb346,PERSON_BOURICHA_DORA,DORRA BOURICHA,CO_MDBBOUTIQUES,MDBBOUTIQUES,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_9af46881daec8e5f91bf,PERSON_STURDIVAN_JOSHUA_JOEL_HOMER,JOSHUA JOEL HOMER STURDIVAN,CO_ME_CONSULTANTS,ME CONSULTANTS,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
SP_a1810ccfc561753327ee,PERSON_DRIS_SLIM,SLIM DRISS,CO_MEC,MEC,gerant,corporate,corporate_officer,,,,,,,True,True,False,False,seed_current_tie,,,,,,,,0,seed_undated,seed,0.5,False
