mention_key,person_mention,org_mention,org_mf,resolved_person_id,resolved_person_label,resolved_org_id,resolved_org_label,score,link_status,s_name,s_org,s_mf,s_cooccur,s_role,n_candidates,margin_to_runner_up,runner_up_person_id,n_events,first_event_date,last_event_date,seed_degree,name_ambiguity,mention_cluster_id,evidence_quote
Mourad Fradi||TUNISIA BROADCASTING SA,Mourad Fradi,TUNISIA BROADCASTING SA,1147434Q,PERSON_FRADI_MOURAD,MOURAD FRADI,CO_TUNISIA_BROADCASTING,TUNISIA BROADCASTING,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,7,0.3,PERSON_BENALI_SIRINE,2,2010-04-19,2010-04-19,10,1,PERSON_FRADI_MOURAD,La société ECC Mazars représentée par Monsieur Mourad Fradi a été nommée
Nejib Doghri||Société Immobilière Mahboubine S.A,Nejib Doghri,Société Immobilière Mahboubine S.A,,PERSON_DOGHRI_NEJIB,NEJIB DOGHRI,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,2,2009-10-01,2009-10-01,10,1,PERSON_DOGHRI_NEJIB,"6/ La nomination de Mrs Khaled Benjemaa, Lotfi Benjemaa, Nejib Doghri et la société Tunibat comme les premiers administrateurs de la société."
Néji MHIRI||Société d'Investissements Hôteliers El Mouradi SIHM,Néji MHIRI,Société d'Investissements Hôteliers El Mouradi SIHM,,PERSON_MHIRI_NEJI,NEJI MHIRI,CO_DINVESTISSEMENTS_HOTELIERS_EL_MOURADI,SOCIETE DINVESTISSEMENTS HOTELIERS EL-MOURADI,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.21,PERSON_MHIRI_MOURAD,1,2008-04-02,2008-04-02,15,1,PERSON_MHIRI_NEJI,* Le Conseil d'administration du 10 avril 2007 a nommé M. Sami MHIRI en tant que nouveau PDG de la société. M. Néji MHIRI a gardé sa fonction de membre dans le Conseil d'Administration
Néji Mhiri||SOCIETE D'INVESTISSEMENTS HOTELIERS EL MOURADI,Néji Mhiri,SOCIETE D'INVESTISSEMENTS HOTELIERS EL MOURADI,,PERSON_MHIRI_NEJI,NEJI MHIRI,CO_DINVESTISSEMENTS_HOTELIERS_EL_MOURADI,SOCIETE DINVESTISSEMENTS HOTELIERS EL-MOURADI,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,4,0.285,PERSON_MHIRI_SAMI,1,2011-08-16,2011-08-16,15,1,PERSON_MHIRI_NEJI,5. Renouvellement du mandat du 2ème Directeur Général Adjoint Monsieur Néji Mhiri pour trois ans.
Néji Mhiri||Société d'exploitation et de Promotion Touristique,Néji Mhiri,Société d'exploitation et de Promotion Touristique,,PERSON_MHIRI_NEJI,NEJI MHIRI,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,3,0.41,PERSON_MHIRI_NAJOUA,1,2010-06-28,2010-06-28,15,1,PERSON_MHIRI_NEJI,5. Nomination de Monsieur Néji Mhiri 2ème directeur général adjoint pour une durée de trois (03) ans.
Néji Mhiri||Société de Promotion Touristique de Mahdia,Néji Mhiri,Société de Promotion Touristique de Mahdia,10973D,PERSON_MHIRI_NEJI,NEJI MHIRI,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,0.65,ambiguous,1.0,0.0,1.0,1.0,1.0,3,0.51,PERSON_MHIRI_NAJOUA,1,2010-06-26,2010-06-26,15,1,PERSON_MHIRI_NEJI,5. Nomination de Monsieur Néji Mhiri 2ème directeur général adjoint pour une durée de trois (03) ans.
Rachid Ben Yedder||Mise à jour des statuts,Rachid Ben Yedder,Mise à jour des statuts,1027107K,PERSON_BENYEDER_RACHID,RACHID BEN-YEDDER,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,1,2011-08-04,2011-08-04,15,1,PERSON_BENYEDER_RACHID,"- La nomination des premiers Administrateurs suivants, pour un mandat de 3 ans prenant fin à l'issue de l'A.G.O statuant sur les comptes de l'exercice 2013 : Monsieur Béchir Ben Yedder - Monsieur Rach"
Sami Smaoui||Nomination d'un gérant,Sami Smaoui,Nomination d'un gérant,983313F,PERSON_SMAOUI_SAMI,SAMI SMAOUI,CO_DELIVERY,SOCIETE DELIVERY,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,4,0.05,PERSON_SMAOUI_SAMIA_SELAMI,1,2012-05-21,2012-05-21,15,1,PERSON_SMAOUI_SAMI,- Nomination de Mr Sami Smaoui en tant que gérant.
Slim Zeghal||FZ Holding SA,Slim Zeghal,FZ Holding SA,,PERSON_ZEGHAL_SLIM,SLIM ZEGHAL,CO_FZ_HOLDING,FZ HOLDING,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,1,0.475,,3,2008-09-09,2012-05-31,5,1,PERSON_ZEGHAL_SLIM,"- A nommé comme premiers administrateurs, pour une durée de trois années : Mr Mohamed Hadi Zeghal, Mr Slim Zeghal et Mme Nadia Zeghal Marrakchi."
Tarek Hammami||Société d'Equipement Electrique et de Maintenance,Tarek Hammami,Société d'Equipement Electrique et de Maintenance,,PERSON_HAMAMI_TAREK,TAREK HAMMAMI,CO_DEQUIPEMENT_ELECTRIQUE_MAINTENANCE_SEEM,SOCIETE DEQUIPEMENT ELECTRIQUE ET MAINTENANCE SEEM,0.6716,ambiguous,1.0,0.919,0.0,0.0,0.0,4,0.5316,PERSON_HAMAMI_TAOUFIK,1,2009-12-30,2009-12-30,15,1,PERSON_HAMAMI_TAREK,Mr Tarek Hammami cède cent (100) parts sociales de ses parts sociales dans la société à Monsieur Omar Hammami. Par conséquent l'article six et sept des statuts ont été modifiés.
Tarek Hammami. Par||Société d'Equipement Electrique et de Maintenance,Tarek Hammami. Par,Société d'Equipement Electrique et de Maintenance,,PERSON_HAMAMI_TAREK,TAREK HAMMAMI,CO_DEQUIPEMENT_ELECTRIQUE_MAINTENANCE_SEEM,SOCIETE DEQUIPEMENT ELECTRIQUE ET MAINTENANCE SEEM,0.6191,ambiguous,0.85,0.919,0.0,0.0,0.0,1,0.6191,,1,2010-01-25,2010-01-25,15,1,PERSON_PAR_TAREK_HAMAMI,Mr Mohamed Hammami cède l'ensemble des parts sociales (450 parts sociales) dans la société à Monsieur Tarek Hammami. Par conséquent l'article six et sept des statuts ont été modifiés.
Badra Driss||Délibération de l'assemblée générale ordinaire,Badra Driss,Délibération de l'assemblée générale ordinaire,,PERSON_DRIS_BADRA,BADRA DRISS,CO_GENERALE,SOCIETE GENERALE,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.335,PERSON_DRIS_BASEM,2,2012-06-24,2012-06-24,9,1,PERSON_DRIS_BADRA,"4) Renouvellement du mandat d'administrateur de Monsieur Hamed Karoui et Mesdames Badra Driss, Zohra Driss et Aicha Driss Jenayah ceci pour une durée de trois années jusqu'à l'issue de l'assemblée gén"
Hakim Ben Yedder||Parc d'Engins Industriels et Agricoles,Hakim Ben Yedder,Parc d'Engins Industriels et Agricoles,,PERSON_BENYEDER_HAKIM,HAKIM BEN-YEDDER,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.21,PERSON_BENYEDER_HALIM,1,2009-05-30,2009-05-30,14,1,PERSON_BENYEDER_HAKIM,"En vertu du procès-verbal de l'assemblée générale ordinaire, qui a eu lieu en date du 30 mai 2009, enregistré à la recette des finances sous le numéro 09803473, les actionnaires ont décidé la ratifica"
Hamadi Abbas||Amwell Capital Ventures,Hamadi Abbas,Amwell Capital Ventures,1044608A,PERSON_ABAS_HAMADI,HAMMADI ABBAS,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,1,0.5,,2,2008-02-15,2011-06-24,9,1,PERSON_ABAS_HAMADI,Directeur général adjoint : Monsieur Hamadi Abbas.
Maher Kallel||MEDFACTOR s,Maher Kallel,MEDFACTOR s,,PERSON_KALEL_MAHER,MAHER KALLEL,CO_MEDFACTOR,MEDFACTOR,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,3,0.335,PERSON_KALEL_MEHDI,1,2010-06-17,2010-06-17,14,1,PERSON_KALEL_MAHER,"Et suivant procès verbal de 1ère Conseil d'Administration en date du 23/7/2010 enregistré à la recette des finances de Boumhell le 29/7/2010 sous le n° 10702174, il a été décidé de nommer Mr Maher Kal"
Maher Kallel||Société Conseil Assistance Formation International,Maher Kallel,Société Conseil Assistance Formation International,1158100E,PERSON_KALEL_MAHER,MAHER KALLEL,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,4,0.36,PERSON_KALEL_MEHDI,1,2012-02-23,2012-02-23,14,1,PERSON_KALEL_MAHER,L'acceptation de la démission du gérant Mr Mohamed Habib Kechaou de ses fonctions de la gérance et de désigner Mr Maher Kallel en qualité de gérant de la société pour un mandat de trois ans.
Mounir El Hamdi||IMMOBILIÈRE SICCA VENERIA,Mounir El Hamdi,IMMOBILIÈRE SICCA VENERIA,,PERSON_HAMDI_MOUNIR,MOUNIR HAMDI,CO_IMMOBILIERE_SICCA_VENERIA,IMMOBILIERE SICCA VENERIA,0.6917,ambiguous,0.833,1.0,0.0,0.0,1.0,2,0.5517,PERSON_ELHAMDI_MOHAMED,1,2010-01-04,2010-01-04,14,1,PERSON_ELHAMDI_MOUNIR,Gérance : Mr Mounir El Hamdi gérant de la société avec tout pouvoir étendu.
Ridha Essaidi||Union Général d'Organisation des Foires UGF,Ridha Essaidi,Union Général d'Organisation des Foires UGF,,PERSON_SAIDI_RIDHA,RIDHA SAIDI,CO_UNION_GENERAL_DORGANISATION_FOIRES,UNION GENERAL DORGANISATION DES FOIRES,0.6631,ambiguous,0.909,0.986,0.0,0.0,0.0,1,0.6631,,1,2012-03-31,2012-03-31,14,1,PERSON_ESAIDI_RIDHA,"Suivant acte sous seing privé en date du 31 mars 2012, enregistré à la recette d'enregistrement des actes des sociétés commerciales bureau n°1 Tunis le 11 Avril 2012 sous le numéro 12502809 quittance "
Saidi Ridha||la Générale de l'entreprise et de commerce,Saidi Ridha,la Générale de l'entreprise et de commerce,111827S,PERSON_SAIDI_RIDHA,RIDHA SAIDI,CO_GENERALE,SOCIETE GENERALE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_KOOLI_ALI,1,2012-06-27,2012-06-27,14,1,PERSON_RIDHA_SAIDI,Nomination d'un nouveau gérant : Mr Saidi Ridha nouveau gérant unique de la société.
Walid Loukil||---,Walid Loukil,---,,PERSON_LOUKIL_WALID,WALID LOUKIL,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,2,0.26,PERSON_LOUKIL_WAHIDA,1,2010-03-17,2010-03-17,14,1,PERSON_LOUKIL_WALID,"- La nomination de Mr Mohamed Fekih, Mr Bassem Loukil, Mr Walid Loukil, Mr Aidan Barker et Mr Khaled Kamoun en qualité d'administrateurs pour les exercices 2010, 2011 et 2012."
Walid Loukil||Mediterranean Communications Company SA,Walid Loukil,Mediterranean Communications Company SA,844580A,PERSON_LOUKIL_WALID,WALID LOUKIL,CO_MEDITERRANEAN_COMMUNICTIONS_COMPANY,MEDITERRANEAN COMMUNICTIONS COMPANY,0.525,ambiguous,1.0,0.0,1.0,0.5,0.0,2,0.31,PERSON_LOUKIL_WAHIDA,1,2012-06-08,2012-06-08,14,1,PERSON_LOUKIL_WALID,"- Renouvellement du mandat de Mr Walid Loukil, en tant que Directeur Général Adjoint, pour une période de 3 années arrivant à expiration à l'occasion de l'Assemblée Générale appelée à statuer sur les "
Abdelhakim Slama||Nomination commissaires aux comptes,Abdelhakim Slama,Nomination commissaires aux comptes,,PERSON_SLAMA_ABDELHAKIM,ABDELHAKIM SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,27,0.0,PERSON_SLAMA_ABDELHAKIRN,1,2004-05-12,2004-05-12,13,1,PERSON_SLAMA_ABDELHAKIM,"- Le renouvellement du mandat de Mr Abdelhakim Slama, Mr Lassaad Slama, Mr Mohamed Amine Slama, société STAF, Société SOPROTIC, Société Nejma Huiles et la société International SICAR et ce en qualité "
Ali El Mabrouk||Sté AROUA» Des produits Agricoles,Ali El Mabrouk,Sté AROUA» Des produits Agricoles,,PERSON_MABROUK_ALI,ALI MABROUK,CO_AROUA_PRODUITS_AGRICOLES,SOCIETE AROUA DES PRODUITS AGRICOLES,0.6562,ambiguous,0.875,1.0,0.0,0.0,0.0,1,0.6562,,1,2011-04-10,2011-04-10,13,1,PERSON_ELMABROUK_ALI,Gérance : L'associé unique Mr Ali El Mabrouk avec les pouvoirs les plus étendus.
Idris Mehrez||Société Agrichimie,Idris Mehrez,Société Agrichimie,9418N,PERSON_MEHREZ_IDRIS,IDRIS MEHREZ,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,3,2012-06-17,2012-06-17,3,1,PERSON_MEHREZ_IDRIS,"- La nomination de Monsieur Idris Mehrez en qualité de Directeur Général Adjoint pour une durée de trois années et ce pour les exercices 2013, 2014, 2015."
Karim Ammar||TUNISIE DEVELOPPEMENT SICAR S.A,Karim Ammar,TUNISIE DEVELOPPEMENT SICAR S.A,,PERSON_AMAR_KARIM,KARIM AMMAR,CO_TUNISIE_SICAR,TUNISIE SICAR,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,4,0.285,PERSON_AMAR_KAMEL,1,2009-11-04,2009-11-04,13,1,PERSON_AMAR_KARIM,"Et suivant procès-verbal de 1er Conseil d'Administration en date du 20/11/2009 enregistré à la recette des finances de Boumhell le même jour sous le n° 09702026, il a été décidé de nommer Mr Abdelwahe"
Karim Ben Yedder||Mise à jour des statuts,Karim Ben Yedder,Mise à jour des statuts,1027107K,PERSON_BENYEDER_KARIM,KARIM BEN-YEDDER,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,2,0.41,PERSON_BENYEDER_KHADIJA,1,2011-08-04,2011-08-04,13,1,PERSON_BENYEDER_KARIM,"- La nomination des premiers Administrateurs suivants, pour un mandat de 3 ans prenant fin à l'issue de l'A.G.O statuant sur les comptes de l'exercice 2013 : Monsieur Béchir Ben Yedder - Monsieur Rach"
Mohamed Habib Karaouli||CAPSA Capital Partners,Mohamed Habib Karaouli,CAPSA Capital Partners,,PERSON_KARAOULI_HABIB,HABIB KARAOULI,CO_CAPSA_CAPITAL_PARTNERS,CAPSA CAPITAL PARTNERS,0.7,ambiguous,1.0,1.0,0.0,0.0,0.0,4,0.0,PERSON_KARAOULI_MOHAMED_HABIB,2,2012-05-15,2012-05-15,8,1,PERSON_KARAOULI_MOHAMED_HABIB,- Nommé comme premiers administrateurs pour une durée de trois ans qui prend fin avec l'A.G.O qui statuera sur les comptes du troisième exercice de la société - Monsieur Mohamed Habib Karaouli
Mohsen Sellami||Société civile Agricole Selma » au capital de 20.000 D,Mohsen Sellami,Société civile Agricole Selma » au capital de 20.000 D,,PERSON_SELAMI_MOHSEN,MOHSEN SELLAMI,,,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,27,0.21,PERSON_SELAMI_MAHMOUD,1,2009-08-04,2009-08-04,13,1,PERSON_SELAMI_MOHSEN,"Suivant contrat de cession des parts sociales, daté le 24 juin 2009, enregistré à la recette des Finances Charguia I, le 23 juillet 2009 quittance n° 41313 dont deux exemplaires ont été déposés au gre"
Mounir Hammami||Société d'ingénierie et de Maintenance Médicale (SIM MEDICALE),Mounir Hammami,Société d'ingénierie et de Maintenance Médicale (SIM MEDICALE),1224615B,PERSON_HAMAMI_MOUNIR,MOUNIR HAMMAMI,CO_DINGENIERIE_MAINTENANCE_MEDICALE_SIM_MEDICALE,SOCIETE DINGENIERIE ET DE MAINTENANCE MEDICALE SIM MEDICALE,0.6952,ambiguous,1.0,0.986,0.0,0.0,0.0,58,0.3452,PERSON_HAMAMI_MOUNIRA,1,2012-05-15,2012-05-15,13,1,PERSON_HAMAMI_MOUNIR,"Suivant acte sous seing privé en date du 15 mai 2012 enregistré à la recette de l'enregistrement des actes de sociétés à Sfax le 15 juin 2012, sous le n° 12102913, quittance M003086, Mr Youssef Aboulk"
Ali BAABOURA||Société ODYSSEE HOTELS SARL,Ali BAABOURA,Société ODYSSEE HOTELS SARL,42898K,PERSON_BAABOURA_ALI,ALI BAABOURA,CO_ODYSSEE_HOTELS,ODYSSEE HOTELS,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,5,0.45,PERSON_HORCHANI_FARES,3,2008-12-22,2010-11-20,2,1,PERSON_BAABOURA_ALI,- renouvellement du mandat du gérant Mr Ali BAABOURA pour une année renouvelable.
Ali Haj Mohamed||Société Générale Propreté et Services SOGEPROS,Ali Haj Mohamed,Société Générale Propreté et Services SOGEPROS,,PERSON_HAMAMI_MOHAMED_ALI,MOHAMED ALI HAMMAMI,CO_GENERALE_SERVICES,SOCIETE GENERALE DE SERVICES,0.6882,ambiguous,0.824,1.0,0.0,0.0,1.0,2,0.6882,PERSON_HAMAMI_SONIA,1,2010-09-09,2010-09-09,12,1,PERSON_HAJMOHAMED_ALI,Gérance : Monsieur Ali Haj Mohamed est nommé gérant de la société.
Fares MABROUK||Société VIAMOBILE,Fares MABROUK,Société VIAMOBILE,1123386X,PERSON_MABROUK_FARES,FARES MABROUK,CO_VIAMOBILE,VIAMOBILE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,10,0.36,PERSON_MABROUK_FOUED,1,2010-06-29,2010-06-29,12,1,PERSON_MABROUK_FARES,- Démission de Mr Fares MABROUK en tant que Président Directeur général ;
Fethi Mokhtar||Nomination du Président Directeur Général et du Directeur Général Adjoint,Fethi Mokhtar,Nomination du Président Directeur Général et du Directeur Général Adjoint,774253X,PERSON_MOKHTAR_FETHI,FETHI MOKHTAR,,,0.55,ambiguous,1.0,0.0,0.0,1.0,1.0,1,0.55,,3,2011-06-13,2012-05-16,2,1,PERSON_MOKHTAR_FETHI,- Monsieur Fethi Mokhtar est désigné comme Président Directeur Général pour la durée de son mandat d'administrateur avec tous les pouvoirs prévus par l'article 21 des statuts.
Ichraf Ben Sedrine Bouhafa||Procès-verbal de l'assemblée générale extraordinaire du 18 décembre 2010,Ichraf Ben Sedrine Bouhafa,Procès-verbal de l'assemblée générale extraordinaire du 18 décembre 2010,859644B,PERSON_BOUHAFA_ICHRAF_BENSEDRINE,ICHRAF BEN-SEDRINE BOUHAFA,CO_GENERALE,SOCIETE GENERALE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_KOOLI_ALI,1,2010-12-18,2010-12-18,12,1,PERSON_BOUHAFA_ICHRAF_BENSEDRINE,4- Nomination de l'ATD SICAR et Madame Ichraf Ben Sedrine Bouhafa en tant que deux nouveaux administrateurs de la société.
Kais SELLAMI||Renouvellement du mandat des membres du Conseil d'Administration,Kais SELLAMI,Renouvellement du mandat des membres du Conseil d'Administration,36452T,PERSON_SELAMI_KAIS,KAIS SELLAMI,CO_CONSEIL,SOCIETE LE CONSEIL,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,12,0.31,PERSON_SELAMI_KHALIL_BENHABIB,1,2008-04-04,2008-04-04,12,1,PERSON_SELAMI_KAIS,Société «MBS » représentée par Mr. Kais SELLAMI.
Kais Sellami||---,Kais Sellami,---,,PERSON_SELAMI_KAIS,KAIS SELLAMI,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,11,0.285,PERSON_SELAMI_KHALED,1,2009-07-11,2009-07-11,12,1,PERSON_SELAMI_KAIS,- Mr Kais Sellami et Mr Jalel Besbes sont nommés respectivement directeur général et directeur général adjoint pour une durée trois (3) années avec délégation des pouvoirs nécessaires.
Kais Sellami||MAISON DU BOIS DU SUD M.B.S,Kais Sellami,MAISON DU BOIS DU SUD M.B.S,18370Q,PERSON_SELAMI_KAIS,KAIS SELLAMI,CO_MAISON_BOIS_SUD,MAISON DU BOIS DU SUD,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,12,0.31,PERSON_SELAMI_KHALIL,1,2011-06-04,2011-06-04,12,1,PERSON_SELAMI_KAIS,"- Renouvellement du mandat de Monsieur Kais Sellami en tant que Directeur Général de la société pour la durée de son mandat d'administrateur et la reconduction de sa rémunération, avantages et intéres"
Kais Sellami||Trium Technology,Kais Sellami,Trium Technology,883367P,PERSON_SELAMI_KAIS,KAIS SELLAMI,CO_TRIUM_TECHNOLOGY,TRIUM TECHNOLOGY,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,11,0.31,PERSON_SELAMI_KHALIL,1,2012-05-20,2012-05-20,12,1,PERSON_SELAMI_KAIS,- Nomination de Monsieur Kais Sellami en qualité de gérant en remplacement de Monsieur Mourd Younsi pour la durée restante de son mandat expirant avec l'assemblée générale ordinaire statuant sur l'exe
Kamel Ayedi||Institut Mondial du Leadership,Kamel Ayedi,Institut Mondial du Leadership,,PERSON_AYADI_KAMEL,KAMEL AYADI,CO_INSTITUT_MONDIAL_LETHIQUE_LEADERSHIP,INSTITUT MONDIAL LETHIQUE ET LEADERSHIP,0.68,ambiguous,0.8,1.0,0.0,0.0,1.0,1,0.68,,1,2009-10-08,2009-10-08,12,1,PERSON_AYEDI_KAMEL,Gérance : Mr Kamel Ayedi est nommé gérant de la société avec tous les pouvoirs énoncés aux statuts.
Karim Ghenim||Société Hôtellerie et Touristique Hammamet Sud,Karim Ghenim,Société Hôtellerie et Touristique Hammamet Sud,385000K,PERSON_GHENIM_KARIM,KARIM GHENIM,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,2,0.45,PERSON_DRIS_HICHEM,1,2008-12-23,2008-12-23,12,1,PERSON_GHENIM_KARIM,- L'acceptation de démission des deux administrateurs : la BIAT représentée par Mr Karim Ghenim et l'AMEN BANK représentée par Mr. Mounir Jradi.
Karim Ghenim||Sté Golf Sousse Monastir,Karim Ghenim,Sté Golf Sousse Monastir,296377W,PERSON_GHENIM_KARIM,KARIM GHENIM,CO_GOLF_SOUSSE_MONASTIR,SOCIETE GOLF SOUSSE MONASTIR,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,1,0.5,,1,2011-06-23,2011-06-23,12,1,PERSON_GHENIM_KARIM,"- Suite à la démission de Monsieur Karim Ghenim de ses fonctions d'Administrateur et Président de Conseil, les administrateurs décident de nommer Monsieur Slah Maatoug en tant que membre et Président "
Lassaad Slama||Nomination commissaires aux comptes,Lassaad Slama,Nomination commissaires aux comptes,,PERSON_SLAMA_LASAAD,LASSAAD SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,5,0.285,PERSON_SLAMA_LEILA_DRIS,1,2004-05-12,2004-05-12,12,1,PERSON_SLAMA_LASAAD,"- Le renouvellement du mandat de Mr Abdelhakim Slama, Mr Lassaad Slama, Mr Mohamed Amine Slama, société STAF, Société SOPROTIC, Société Nejma Huiles et la société International SICAR et ce en qualité "
Lassaad Slama||Renouvellement du mandat des administrateurs,Lassaad Slama,Renouvellement du mandat des administrateurs,,PERSON_SLAMA_LASAAD,LASSAAD SLAMA,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,5,0.285,PERSON_SLAMA_LEILA_DRIS,1,2010-09-07,2010-09-07,12,1,PERSON_SLAMA_LASAAD,"- Le renouvellement du mandat de Mr Tarak Slama, Mr Abdelhakim Slama, Mr Mohamed Amine Slama, Mr Lassaad Slama, Société INTERNATIONAL SICAR, Société SLAMA FRERES, Société STAF et la Société GIAS et ce"
Lassad Slama||Société : Les Grandes Carrières du Sahel,Lassad Slama,Société : Les Grandes Carrières du Sahel,,PERSON_SLAMA_LASAAD,LASSAAD SLAMA,CO_GRANDES_CARRIERES_SAHEL,LES GRANDES CARRIERES DU SAHEL GCS,0.5,ambiguous,1.0,0.0,0.0,1.0,0.0,9,0.285,PERSON_SLAMA_ALI,1,2010-02-02,2010-02-02,12,1,PERSON_SLAMA_LASAD,"1) Par transaction boursière enregistrée le 26 janvier 2010 sous le n° E2010073, Mr Abdelhakim Slama a cédé (800 actions), Mr Lassad Slama (2.000 actions), Mr Rejeb Elloumi (600 actions) et Mr Ali Sla"
Mohamed Amin Chabchoub||Société réseaux télécommunications RETEL,Mohamed Amin Chabchoub,Société réseaux télécommunications RETEL,,PERSON_CHABCHOUB_MOHAMED,MOHAMED CHABCHOUB,CO_RESEAUX_TELECOMMUNICATIONS_RETEL,RESEAUX DE TELECOMMUNICATIONS RETEL,0.75,ambiguous,1.0,1.0,0.0,0.0,1.0,6,0.0,PERSON_CHABCHOUB_MOHAMED_AMIN,1,2010-10-15,2010-10-15,12,1,PERSON_CHABCHOUB_MOHAMED_AMIN,1/ Le renouvellement de la nomination de Mr Mohamed Amin Chabchoub entant que Directeur Général pour une durée de trois ans 2010-2011-2012.
Mohamed Habib Ben Saad||Sté Yesmine de Promotion Immobilière,Mohamed Habib Ben Saad,Sté Yesmine de Promotion Immobilière,1084688P,PERSON_BENSAAD_MOHAMED_HABIB,MOHAMED HABIB BEN-SAAD,CO_YESMINE,SOCIETE YESMINE,0.6,ambiguous,1.0,0.0,1.0,1.0,0.0,5,0.15,PERSON_BENSAAD_MOHAMED_ELHABIB,1,2009-01-30,2009-01-30,12,2,PERSON_BENSAAD_MOHAMED_HABIB,Gérance : Mr Mohamed Ali Ben Saad est nommé gérant et Mr Abdelaziz Ben Saad et Mr Mohamed Habib Ben Saad comme cogérant avec les pouvoirs les plus étendus.
Mohamed Zine El Abidine Cherif||de Conditionnement de l'Huile International SOCOHUILE INTERNATIONAL,Mohamed Zine El Abidine Cherif,de Conditionnement de l'Huile International SOCOHUILE INTERNATIONAL,1197625Y,PERSON_CHERIF_MOHAMED,MOHAMED CHERIF,CO_SOCOHUILE,SOCOHUILE,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,12,0.0,PERSON_CHERIF_MOHAMED_ZINE_ELABIDINE,2,2011-04-20,2011-04-20,7,1,PERSON_CHERIF_MOHAMED_ZINE_ELABIDINE,la société AMC Ernst And Young membre de l'ordre des experts comptables de Tunisie représentée par Monsieur Mohamed Zine El Abidine Cherif
"Moncef Kammoun||Actes, parts sociales et changement de gérant",Moncef Kammoun,"Actes, parts sociales et changement de gérant",620509B,PERSON_KAMOUN_MONCEF,MONCEF KAMMOUN,,,0.475,ambiguous,1.0,0.0,0.0,0.5,1.0,28,0.075,PERSON_KAMOUN_MOHAMED_ELMONCEF,1,2012-03-12,2012-03-12,12,1,PERSON_KAMOUN_MONCEF,- Nomination de Monsieur Moncef Kammoun gérant de la société pour une période illimitée avec les pouvoirs les plus étendus.
Moncef Kamoun||POLYCLINIQUE INTERNATIONALE RIADH ENNASR SA PIRESA,Moncef Kamoun,POLYCLINIQUE INTERNATIONALE RIADH ENNASR SA PIRESA,1236746B,PERSON_KAMOUN_MONCEF,MONCEF KAMMOUN,CO_POLYCLINIQUE_INTERNATIONALE_RIADH_ENNASR_PIRESA,POLYCLINIQUE INTERNATIONALE RIADH ENNASR PIRESA,0.5,ambiguous,1.0,0.0,1.0,0.0,1.0,29,0.0,PERSON_KAMOUN_MOHAMED_ELMONCEF,1,2011-11-19,2011-11-19,12,1,PERSON_KAMOUN_MONCEF,- STE EMA-KAMOUN représentée par son gérant : Monsieur Moncef Kamoun.
