strategy,scope,replicate,removed,f,S,mean_other,components
coreness,lcc,0,778,0.31008369868473495,0.0019928258270227183,1.1113972955569864,1554
coreness,lcc,0,803,0.32004782781984853,0.0011956954962136308,1.0987096774193548,1551
coreness,lcc,0,828,0.33001195695496216,0.0011956954962136308,1.0846800258564964,1548
coreness,lcc,0,853,0.33997608609007574,0.0007971303308090873,1.0691661279896574,1548
coreness,lcc,0,878,0.3499402152251893,0.0007971303308090873,1.056420233463035,1543
coreness,lcc,0,903,0.3599043443603029,0.0007971303308090873,1.042235217673814,1540
coreness,lcc,0,928,0.3698684734954165,0.0007971303308090873,1.0273259596616786,1538
coreness,lcc,0,953,0.3798326026305301,0.0007971303308090873,1.0156862745098039,1531
coreness,lcc,0,979,0.3901952969310482,0.0007971303308090873,1.001310615989515,1527
coreness,lcc,0,1004,0.40015942606616184,0.00039856516540454366,1.0,1505
coreness,lcc,0,1029,0.4101235552012754,0.00039856516540454366,1.0,1480
coreness,lcc,0,1054,0.420087684336389,0.00039856516540454366,1.0,1455
coreness,lcc,0,1079,0.43005181347150256,0.00039856516540454366,1.0,1430
coreness,lcc,0,1104,0.4400159426066162,0.00039856516540454366,1.0,1405
coreness,lcc,0,1129,0.44998007174172977,0.00039856516540454366,1.0,1380
coreness,lcc,0,1154,0.45994420087684335,0.00039856516540454366,1.0,1355
coreness,lcc,0,1179,0.469908330011957,0.00039856516540454366,1.0,1330
coreness,lcc,0,1204,0.47987245914707055,0.00039856516540454366,1.0,1305
coreness,lcc,0,1229,0.4898365882821841,0.00039856516540454366,1.0,1280
coreness,lcc,0,1254,0.4998007174172977,0.00039856516540454366,1.0,1255
coreness,lcc,0,1280,0.5101634117178159,0.00039856516540454366,1.0,1229
coreness,lcc,0,1305,0.5201275408529294,0.00039856516540454366,1.0,1204
coreness,lcc,0,1330,0.530091669988043,0.00039856516540454366,1.0,1179
coreness,lcc,0,1355,0.5400557991231566,0.00039856516540454366,1.0,1154
coreness,lcc,0,1380,0.5500199282582702,0.00039856516540454366,1.0,1129
coreness,lcc,0,1405,0.5599840573933839,0.00039856516540454366,1.0,1104
coreness,lcc,0,1430,0.5699481865284974,0.00039856516540454366,1.0,1079
coreness,lcc,0,1455,0.579912315663611,0.00039856516540454366,1.0,1054
coreness,lcc,0,1480,0.5898764447987246,0.00039856516540454366,1.0,1029
coreness,lcc,0,1505,0.5998405739338382,0.00039856516540454366,1.0,1004
coreness,lcc,0,1530,0.6098047030689517,0.00039856516540454366,1.0,979
coreness,lcc,0,1556,0.6201673973694699,0.00039856516540454366,1.0,953
coreness,lcc,0,1581,0.6301315265045835,0.00039856516540454366,1.0,928
coreness,lcc,0,1606,0.6400956556396971,0.00039856516540454366,1.0,903
coreness,lcc,0,1631,0.6500597847748106,0.00039856516540454366,1.0,878
coreness,lcc,0,1656,0.6600239139099243,0.00039856516540454366,1.0,853
coreness,lcc,0,1681,0.6699880430450379,0.00039856516540454366,1.0,828
coreness,lcc,0,1706,0.6799521721801515,0.00039856516540454366,1.0,803
coreness,lcc,0,1731,0.689916301315265,0.00039856516540454366,1.0,778
coreness,lcc,0,1756,0.6998804304503786,0.00039856516540454366,1.0,753
coreness,lcc,0,1781,0.7098445595854922,0.00039856516540454366,1.0,728
coreness,lcc,0,1806,0.7198086887206058,0.00039856516540454366,1.0,703
coreness,lcc,0,1832,0.7301713830211239,0.00039856516540454366,1.0,677
coreness,lcc,0,1857,0.7401355121562375,0.00039856516540454366,1.0,652
coreness,lcc,0,1882,0.7500996412913511,0.00039856516540454366,1.0,627
coreness,lcc,0,1907,0.7600637704264648,0.00039856516540454366,1.0,602
coreness,lcc,0,1932,0.7700278995615784,0.00039856516540454366,1.0,577
coreness,lcc,0,1957,0.7799920286966919,0.00039856516540454366,1.0,552
coreness,lcc,0,1982,0.7899561578318055,0.00039856516540454366,1.0,527
coreness,lcc,0,2007,0.7999202869669191,0.00039856516540454366,1.0,502
coreness,lcc,0,2032,0.8098844161020327,0.00039856516540454366,1.0,477
coreness,lcc,0,2057,0.8198485452371462,0.00039856516540454366,1.0,452
coreness,lcc,0,2082,0.8298126743722599,0.00039856516540454366,1.0,427
coreness,lcc,0,2108,0.840175368672778,0.00039856516540454366,1.0,401
coreness,lcc,0,2133,0.8501394978078916,0.00039856516540454366,1.0,376
coreness,lcc,0,2158,0.8601036269430051,0.00039856516540454366,1.0,351
coreness,lcc,0,2183,0.8700677560781188,0.00039856516540454366,1.0,326
coreness,lcc,0,2208,0.8800318852132324,0.00039856516540454366,1.0,301
coreness,lcc,0,2233,0.889996014348346,0.00039856516540454366,1.0,276
coreness,lcc,0,2258,0.8999601434834595,0.00039856516540454366,1.0,251
coreness,lcc,0,2283,0.9099242726185731,0.00039856516540454366,1.0,226
coreness,lcc,0,2308,0.9198884017536867,0.00039856516540454366,1.0,201
coreness,lcc,0,2333,0.9298525308888003,0.00039856516540454366,1.0,176
coreness,lcc,0,2358,0.939816660023914,0.00039856516540454366,1.0,151
coreness,lcc,0,2384,0.950179354324432,0.00039856516540454366,1.0,125
coreness,lcc,0,2409,0.9601434834595456,0.00039856516540454366,1.0,100
coreness,lcc,0,2434,0.9701076125946593,0.00039856516540454366,1.0,75
coreness,lcc,0,2459,0.9800717417297728,0.00039856516540454366,1.0,50
coreness,lcc,0,2484,0.9900358708648864,0.00039856516540454366,1.0,25
coreness,lcc,0,2509,1.0,0.0,0.0,0
participation,lcc,0,0,0.0,1.0,0.0,1
participation,lcc,0,25,0.00996412913511359,0.9190912714228776,29.666666666666668,7
participation,lcc,0,50,0.01992825827022718,0.9015544041450777,28.142857142857142,8
participation,lcc,0,75,0.029892387405340774,0.6962933439617377,4.189024390243903,165
participation,lcc,0,100,0.03985651654045436,0.5823037066560383,5.096774193548387,187
participation,lcc,0,125,0.04982064567556795,0.18413710641689918,5.789156626506024,333
participation,lcc,0,151,0.06018333997608609,0.0657632522917497,4.841059602649007,454
participation,lcc,0,176,0.07014746911119968,0.047827819848545235,3.669983416252073,604
participation,lcc,0,201,0.08011159824631327,0.03029095257074532,2.57439446366782,868
participation,lcc,0,226,0.09007572738142686,0.021123953766440814,2.0272727272727273,1101
participation,lcc,0,251,0.10003985651654046,0.010761259465922678,1.8050161812297734,1237
participation,lcc,0,276,0.11000398565165405,0.00996412913511359,1.6576576576576576,1333
participation,lcc,0,301,0.11996811478676764,0.00996412913511359,1.5682471264367817,1393
participation,lcc,0,326,0.12993224392188124,0.00876843363889996,1.4720708446866484,1469
participation,lcc,0,351,0.13989637305699482,0.00876843363889996,1.4164456233421752,1509
participation,lcc,0,376,0.14986050219210842,0.0039856516540454365,1.393044619422572,1525
participation,lcc,0,401,0.159824631327222,0.0039856516540454365,1.3312182741116751,1577
participation,lcc,0,427,0.17018732562774014,0.0039856516540454365,1.2837670384138786,1615
participation,lcc,0,452,0.1801514547628537,0.0039856516540454365,1.2620221948212085,1623
participation,lcc,0,477,0.19011558389796732,0.0039856516540454365,1.2382118799755053,1634
participation,lcc,0,502,0.20007971303308092,0.0027899561578318055,1.224739742804654,1634
participation,lcc,0,527,0.2100438421681945,0.0023913909924272616,1.2012158054711246,1646
participation,lcc,0,552,0.2200079713033081,0.0023913909924272616,1.1689634511683642,1670
participation,lcc,0,577,0.22997210043842167,0.0019928258270227183,1.1395623891188646,1692
participation,lcc,0,602,0.23993622957353528,0.0019928258270227183,1.1214622641509433,1697
participation,lcc,0,627,0.24990035870864885,0.0019928258270227183,1.116597263533611,1682
participation,lcc,0,652,0.2598644878437625,0.0011956954962136308,1.1115107913669064,1669
participation,lcc,0,677,0.26982861697887606,0.0011956954962136308,1.1064730792498487,1654
participation,lcc,0,703,0.2801913112793942,0.0011956954962136308,1.0980511571254568,1643
participation,lcc,0,728,0.29015544041450775,0.0011956954962136308,1.08812729498164,1635
participation,lcc,0,753,0.3001195695496214,0.0011956954962136308,1.081431215299198,1622
participation,lcc,0,778,0.31008369868473495,0.0011956954962136308,1.0732919254658384,1611
participation,lcc,0,803,0.32004782781984853,0.0007971303308090873,1.0663329161451816,1599
participation,lcc,0,828,0.33001195695496216,0.0007971303308090873,1.0579710144927537,1588
participation,lcc,0,853,0.33997608609007574,0.0007971303308090873,1.049492385786802,1577
participation,lcc,0,878,0.3499402152251893,0.0007971303308090873,1.0395660497766432,1568
participation,lcc,0,903,0.3599043443603029,0.0007971303308090873,1.0308483290488433,1557
participation,lcc,0,928,0.3698684734954165,0.0007971303308090873,1.0213454075032342,1547
participation,lcc,0,953,0.3798326026305301,0.0007971303308090873,1.011060507482108,1538
participation,lcc,0,979,0.3901952969310482,0.0007971303308090873,1.0,1529
participation,lcc,0,1004,0.40015942606616184,0.00039856516540454366,1.0,1505
participation,lcc,0,1029,0.4101235552012754,0.00039856516540454366,1.0,1480
participation,lcc,0,1054,0.420087684336389,0.00039856516540454366,1.0,1455
participation,lcc,0,1079,0.43005181347150256,0.00039856516540454366,1.0,1430
participation,lcc,0,1104,0.4400159426066162,0.00039856516540454366,1.0,1405
participation,lcc,0,1129,0.44998007174172977,0.00039856516540454366,1.0,1380
participation,lcc,0,1154,0.45994420087684335,0.00039856516540454366,1.0,1355
participation,lcc,0,1179,0.469908330011957,0.00039856516540454366,1.0,1330
participation,lcc,0,1204,0.47987245914707055,0.00039856516540454366,1.0,1305
participation,lcc,0,1229,0.4898365882821841,0.00039856516540454366,1.0,1280
participation,lcc,0,1254,0.4998007174172977,0.00039856516540454366,1.0,1255
participation,lcc,0,1280,0.5101634117178159,0.00039856516540454366,1.0,1229
participation,lcc,0,1305,0.5201275408529294,0.00039856516540454366,1.0,1204
participation,lcc,0,1330,0.530091669988043,0.00039856516540454366,1.0,1179
participation,lcc,0,1355,0.5400557991231566,0.00039856516540454366,1.0,1154
participation,lcc,0,1380,0.5500199282582702,0.00039856516540454366,1.0,1129
participation,lcc,0,1405,0.5599840573933839,0.00039856516540454366,1.0,1104
participation,lcc,0,1430,0.5699481865284974,0.00039856516540454366,1.0,1079
participation,lcc,0,1455,0.579912315663611,0.00039856516540454366,1.0,1054
participation,lcc,0,1480,0.5898764447987246,0.00039856516540454366,1.0,1029
participation,lcc,0,1505,0.5998405739338382,0.00039856516540454366,1.0,1004
participation,lcc,0,1530,0.6098047030689517,0.00039856516540454366,1.0,979
participation,lcc,0,1556,0.6201673973694699,0.00039856516540454366,1.0,953
participation,lcc,0,1581,0.6301315265045835,0.00039856516540454366,1.0,928
participation,lcc,0,1606,0.6400956556396971,0.00039856516540454366,1.0,903
participation,lcc,0,1631,0.6500597847748106,0.00039856516540454366,1.0,878
participation,lcc,0,1656,0.6600239139099243,0.00039856516540454366,1.0,853
participation,lcc,0,1681,0.6699880430450379,0.00039856516540454366,1.0,828
participation,lcc,0,1706,0.6799521721801515,0.00039856516540454366,1.0,803
participation,lcc,0,1731,0.689916301315265,0.00039856516540454366,1.0,778
participation,lcc,0,1756,0.6998804304503786,0.00039856516540454366,1.0,753
participation,lcc,0,1781,0.7098445595854922,0.00039856516540454366,1.0,728
participation,lcc,0,1806,0.7198086887206058,0.00039856516540454366,1.0,703
participation,lcc,0,1832,0.7301713830211239,0.00039856516540454366,1.0,677
participation,lcc,0,1857,0.7401355121562375,0.00039856516540454366,1.0,652
participation,lcc,0,1882,0.7500996412913511,0.00039856516540454366,1.0,627
participation,lcc,0,1907,0.7600637704264648,0.00039856516540454366,1.0,602
participation,lcc,0,1932,0.7700278995615784,0.00039856516540454366,1.0,577
participation,lcc,0,1957,0.7799920286966919,0.00039856516540454366,1.0,552
participation,lcc,0,1982,0.7899561578318055,0.00039856516540454366,1.0,527
participation,lcc,0,2007,0.7999202869669191,0.00039856516540454366,1.0,502
participation,lcc,0,2032,0.8098844161020327,0.00039856516540454366,1.0,477
participation,lcc,0,2057,0.8198485452371462,0.00039856516540454366,1.0,452
participation,lcc,0,2082,0.8298126743722599,0.00039856516540454366,1.0,427
participation,lcc,0,2108,0.840175368672778,0.00039856516540454366,1.0,401
participation,lcc,0,2133,0.8501394978078916,0.00039856516540454366,1.0,376
participation,lcc,0,2158,0.8601036269430051,0.00039856516540454366,1.0,351
participation,lcc,0,2183,0.8700677560781188,0.00039856516540454366,1.0,326
participation,lcc,0,2208,0.8800318852132324,0.00039856516540454366,1.0,301
participation,lcc,0,2233,0.889996014348346,0.00039856516540454366,1.0,276
participation,lcc,0,2258,0.8999601434834595,0.00039856516540454366,1.0,251
participation,lcc,0,2283,0.9099242726185731,0.00039856516540454366,1.0,226
participation,lcc,0,2308,0.9198884017536867,0.00039856516540454366,1.0,201
participation,lcc,0,2333,0.9298525308888003,0.00039856516540454366,1.0,176
participation,lcc,0,2358,0.939816660023914,0.00039856516540454366,1.0,151
participation,lcc,0,2384,0.950179354324432,0.00039856516540454366,1.0,125
participation,lcc,0,2409,0.9601434834595456,0.00039856516540454366,1.0,100
participation,lcc,0,2434,0.9701076125946593,0.00039856516540454366,1.0,75
participation,lcc,0,2459,0.9800717417297728,0.00039856516540454366,1.0,50
participation,lcc,0,2484,0.9900358708648864,0.00039856516540454366,1.0,25
participation,lcc,0,2509,1.0,0.0,0.0,0
state_first,lcc,0,0,0.0,1.0,0.0,1
state_first,lcc,0,25,0.00996412913511359,0.1980868872060582,4.396017699115045,453
state_first,lcc,0,50,0.01992825827022718,0.1980868872060582,3.908366533864542,503
state_first,lcc,0,75,0.029892387405340774,0.11558389796731766,2.7487179487179487,781
state_first,lcc,0,100,0.03985651654045436,0.03387803905938621,2.3884892086330933,974
state_first,lcc,0,125,0.04982064567556795,0.019529693104822637,2.079252003561888,1124
state_first,lcc,0,151,0.06018333997608609,0.010761259465922678,1.8603351955307263,1254
state_first,lcc,0,176,0.07014746911119968,0.010761259465922678,1.7390648567119156,1327
state_first,lcc,0,201,0.08011159824631327,0.010761259465922678,1.637473079684135,1394
state_first,lcc,0,226,0.09007572738142686,0.00876843363889996,1.5571625344352618,1453
state_first,lcc,0,251,0.10003985651654046,0.00876843363889996,1.475907590759076,1516
state_first,lcc,0,276,0.11000398565165405,0.00876843363889996,1.4264516129032259,1551
state_first,lcc,0,301,0.11996811478676764,0.0039856516540454365,1.402680280791321,1568
state_first,lcc,0,326,0.12993224392188124,0.0039856516540454365,1.3522090852520223,1608
state_first,lcc,0,351,0.13989637305699482,0.0039856516540454365,1.3041894353369763,1648
state_first,lcc,0,376,0.14986050219210842,0.0035870864886408927,1.2802893309222423,1660
state_first,lcc,0,401,0.159824631327222,0.0027899561578318055,1.2595923261390887,1669
state_first,lcc,0,427,0.17018732562774014,0.0027899561578318055,1.2365911799761622,1679
state_first,lcc,0,452,0.1801514547628537,0.0023913909924272616,1.2259414225941423,1674
state_first,lcc,0,477,0.19011558389796732,0.0023913909924272616,1.1988165680473373,1691
state_first,lcc,0,502,0.20007971303308092,0.0023913909924272616,1.1722319859402461,1708
state_first,lcc,0,527,0.2100438421681945,0.0019928258270227183,1.1514269073966221,1718
state_first,lcc,0,552,0.2200079713033081,0.0019928258270227183,1.1296296296296295,1729
state_first,lcc,0,577,0.22997210043842167,0.0019928258270227183,1.1183981427742309,1724
state_first,lcc,0,602,0.23993622957353528,0.0019928258270227183,1.1142355008787346,1708
state_first,lcc,0,627,0.24990035870864885,0.0011956954962136308,1.1098641464855286,1694
state_first,lcc,0,652,0.2598644878437625,0.0011956954962136308,1.1042287075640262,1680
state_first,lcc,0,677,0.26982861697887606,0.0011956954962136308,1.0971805638872225,1668
state_first,lcc,0,703,0.2801913112793942,0.0011956954962136308,1.086144578313253,1661
state_first,lcc,0,728,0.29015544041450775,0.0011956954962136308,1.079538554948391,1648
state_first,lcc,0,753,0.3001195695496214,0.0011956954962136308,1.0702075702075702,1639
state_first,lcc,0,778,0.31008369868473495,0.0007971303308090873,1.064,1626
state_first,lcc,0,803,0.32004782781984853,0.0007971303308090873,1.058385093167702,1611
state_first,lcc,0,828,0.33001195695496216,0.0007971303308090873,1.0520050125313283,1597
state_first,lcc,0,853,0.33997608609007574,0.0007971303308090873,1.042875157629256,1587
state_first,lcc,0,878,0.3499402152251893,0.0007971303308090873,1.0356007628734902,1574
state_first,lcc,0,903,0.3599043443603029,0.0007971303308090873,1.0262316058861165,1564
state_first,lcc,0,928,0.3698684734954165,0.0007971303308090873,1.0213454075032342,1547
state_first,lcc,0,953,0.3798326026305301,0.0007971303308090873,1.0136986301369864,1534
state_first,lcc,0,979,0.3901952969310482,0.0007971303308090873,1.0052631578947369,1521
state_first,lcc,0,1004,0.40015942606616184,0.00039856516540454366,1.0,1505
state_first,lcc,0,1029,0.4101235552012754,0.00039856516540454366,1.0,1480
state_first,lcc,0,1054,0.420087684336389,0.00039856516540454366,1.0,1455
state_first,lcc,0,1079,0.43005181347150256,0.00039856516540454366,1.0,1430
state_first,lcc,0,1104,0.4400159426066162,0.00039856516540454366,1.0,1405
state_first,lcc,0,1129,0.44998007174172977,0.00039856516540454366,1.0,1380
state_first,lcc,0,1154,0.45994420087684335,0.00039856516540454366,1.0,1355
state_first,lcc,0,1179,0.469908330011957,0.00039856516540454366,1.0,1330
state_first,lcc,0,1204,0.47987245914707055,0.00039856516540454366,1.0,1305
state_first,lcc,0,1229,0.4898365882821841,0.00039856516540454366,1.0,1280
state_first,lcc,0,1254,0.4998007174172977,0.00039856516540454366,1.0,1255
state_first,lcc,0,1280,0.5101634117178159,0.00039856516540454366,1.0,1229
state_first,lcc,0,1305,0.5201275408529294,0.00039856516540454366,1.0,1204
state_first,lcc,0,1330,0.530091669988043,0.00039856516540454366,1.0,1179
state_first,lcc,0,1355,0.5400557991231566,0.00039856516540454366,1.0,1154
state_first,lcc,0,1380,0.5500199282582702,0.00039856516540454366,1.0,1129
state_first,lcc,0,1405,0.5599840573933839,0.00039856516540454366,1.0,1104
state_first,lcc,0,1430,0.5699481865284974,0.00039856516540454366,1.0,1079
state_first,lcc,0,1455,0.579912315663611,0.00039856516540454366,1.0,1054
state_first,lcc,0,1480,0.5898764447987246,0.00039856516540454366,1.0,1029
state_first,lcc,0,1505,0.5998405739338382,0.00039856516540454366,1.0,1004
state_first,lcc,0,1530,0.6098047030689517,0.00039856516540454366,1.0,979
state_first,lcc,0,1556,0.6201673973694699,0.00039856516540454366,1.0,953
state_first,lcc,0,1581,0.6301315265045835,0.00039856516540454366,1.0,928
state_first,lcc,0,1606,0.6400956556396971,0.00039856516540454366,1.0,903
state_first,lcc,0,1631,0.6500597847748106,0.00039856516540454366,1.0,878
state_first,lcc,0,1656,0.6600239139099243,0.00039856516540454366,1.0,853
state_first,lcc,0,1681,0.6699880430450379,0.00039856516540454366,1.0,828
state_first,lcc,0,1706,0.6799521721801515,0.00039856516540454366,1.0,803
state_first,lcc,0,1731,0.689916301315265,0.00039856516540454366,1.0,778
state_first,lcc,0,1756,0.6998804304503786,0.00039856516540454366,1.0,753
state_first,lcc,0,1781,0.7098445595854922,0.00039856516540454366,1.0,728
state_first,lcc,0,1806,0.7198086887206058,0.00039856516540454366,1.0,703
state_first,lcc,0,1832,0.7301713830211239,0.00039856516540454366,1.0,677
state_first,lcc,0,1857,0.7401355121562375,0.00039856516540454366,1.0,652
state_first,lcc,0,1882,0.7500996412913511,0.00039856516540454366,1.0,627
state_first,lcc,0,1907,0.7600637704264648,0.00039856516540454366,1.0,602
state_first,lcc,0,1932,0.7700278995615784,0.00039856516540454366,1.0,577
state_first,lcc,0,1957,0.7799920286966919,0.00039856516540454366,1.0,552
state_first,lcc,0,1982,0.7899561578318055,0.00039856516540454366,1.0,527
state_first,lcc,0,2007,0.7999202869669191,0.00039856516540454366,1.0,502
state_first,lcc,0,2032,0.8098844161020327,0.00039856516540454366,1.0,477
state_first,lcc,0,2057,0.8198485452371462,0.00039856516540454366,1.0,452
state_first,lcc,0,2082,0.8298126743722599,0.00039856516540454366,1.0,427
state_first,lcc,0,2108,0.840175368672778,0.00039856516540454366,1.0,401
state_first,lcc,0,2133,0.8501394978078916,0.00039856516540454366,1.0,376
state_first,lcc,0,2158,0.8601036269430051,0.00039856516540454366,1.0,351
state_first,lcc,0,2183,0.8700677560781188,0.00039856516540454366,1.0,326
state_first,lcc,0,2208,0.8800318852132324,0.00039856516540454366,1.0,301
state_first,lcc,0,2233,0.889996014348346,0.00039856516540454366,1.0,276
state_first,lcc,0,2258,0.8999601434834595,0.00039856516540454366,1.0,251
state_first,lcc,0,2283,0.9099242726185731,0.00039856516540454366,1.0,226
state_first,lcc,0,2308,0.9198884017536867,0.00039856516540454366,1.0,201
state_first,lcc,0,2333,0.9298525308888003,0.00039856516540454366,1.0,176
state_first,lcc,0,2358,0.939816660023914,0.00039856516540454366,1.0,151
state_first,lcc,0,2384,0.950179354324432,0.00039856516540454366,1.0,125
state_first,lcc,0,2409,0.9601434834595456,0.00039856516540454366,1.0,100
state_first,lcc,0,2434,0.9701076125946593,0.00039856516540454366,1.0,75
state_first,lcc,0,2459,0.9800717417297728,0.00039856516540454366,1.0,50
state_first,lcc,0,2484,0.9900358708648864,0.00039856516540454366,1.0,25
state_first,lcc,0,2509,1.0,0.0,0.0,0
orgs_first,lcc,0,0,0.0,1.0,0.0,1
orgs_first,lcc,0,25,0.00996412913511359,0.1980868872060582,4.291576673866091,464
orgs_first,lcc,0,50,0.01992825827022718,0.12036667995217218,3.879496402877698,557
orgs_first,lcc,0,75,0.029892387405340774,0.11119968114786767,3.448,626
orgs_first,lcc,0,100,0.03985651654045436,0.10641689916301315,3.25531914893617,659
orgs_first,lcc,0,125,0.04982064567556795,0.0693503387803906,3.189033189033189,694
orgs_first,lcc,0,151,0.06018333997608609,0.055001992825827024,3.0494505494505493,729
orgs_first,lcc,0,176,0.07014746911119968,0.05221203666799522,2.8746736292428197,767
orgs_first,lcc,0,201,0.08011159824631327,0.04862495017935432,2.7462311557788945,797
orgs_first,lcc,0,226,0.09007572738142686,0.03706656038262256,2.6904176904176906,815
orgs_first,lcc,0,251,0.10003985651654046,0.027102431247508968,2.6353790613718413,832
orgs_first,lcc,0,276,0.11000398565165405,0.02431247508967716,2.564344746162928,848
orgs_first,lcc,0,301,0.11996811478676764,0.02431247508967716,2.470655926352129,870
orgs_first,lcc,0,326,0.12993224392188124,0.02431247508967716,2.386951631046119,890
orgs_first,lcc,0,351,0.13989637305699482,0.02431247508967716,2.3069306930693068,910
orgs_first,lcc,0,376,0.14986050219210842,0.02431247508967716,2.225563909774436,932
orgs_first,lcc,0,401,0.159824631327222,0.02431247508967716,2.1457023060796647,955
orgs_first,lcc,0,427,0.17018732562774014,0.02431247508967716,2.0749486652977414,975
orgs_first,lcc,0,452,0.1801514547628537,0.02431247508967716,2.051387461459404,974
orgs_first,lcc,0,477,0.19011558389796732,0.023913909924272617,2.02672147995889,974
orgs_first,lcc,0,502,0.20007971303308092,0.022718214428058988,2.006172839506173,973
orgs_first,lcc,0,527,0.2100438421681945,0.021522518931845355,1.9835390946502058,973
orgs_first,lcc,0,552,0.2200079713033081,0.020326823435631726,1.9609053497942386,973
orgs_first,lcc,0,577,0.22997210043842167,0.019529693104822637,1.9392378990731205,972
orgs_first,lcc,0,602,0.23993622957353528,0.018333997608609008,1.9165808444902164,972
orgs_first,lcc,0,627,0.24990035870864885,0.018333997608609008,1.890834191555098,972
orgs_first,lcc,0,652,0.2598644878437625,0.017935432443204464,1.868041237113402,971
orgs_first,lcc,0,677,0.26982861697887606,0.01753686727779992,1.8452012383900929,970
orgs_first,lcc,0,703,0.2801913112793942,0.01753686727779992,1.8202479338842976,969
orgs_first,lcc,0,728,0.29015544041450775,0.01753686727779992,1.7944214876033058,969
orgs_first,lcc,0,753,0.3001195695496214,0.015942606616181746,1.7727272727272727,969
orgs_first,lcc,0,778,0.31008369868473495,0.014746911119968115,1.75,969
orgs_first,lcc,0,803,0.32004782781984853,0.01315265045834994,1.7300930713547054,968
orgs_first,lcc,0,828,0.33001195695496216,0.012355520127540853,1.7063081695966908,968
orgs_first,lcc,0,853,0.33997608609007574,0.012355520127540853,1.6804550155118925,968
orgs_first,lcc,0,878,0.3499402152251893,0.012355520127540853,1.654601861427094,968
orgs_first,lcc,0,903,0.3599043443603029,0.012355520127540853,1.6287487073422957,968
orgs_first,lcc,0,928,0.3698684734954165,0.011956954962136309,1.6039296794208893,968
orgs_first,lcc,0,953,0.3798326026305301,0.011956954962136309,1.578076525336091,968
orgs_first,lcc,0,979,0.3901952969310482,0.011558389796731766,1.5522233712512927,968
orgs_first,lcc,0,1004,0.40015942606616184,0.011558389796731766,1.5263702171664943,968
orgs_first,lcc,0,1029,0.4101235552012754,0.011558389796731766,1.500517063081696,968
orgs_first,lcc,0,1054,0.420087684336389,0.00996412913511359,1.4788004136504653,968
orgs_first,lcc,0,1079,0.43005181347150256,0.00996412913511359,1.452947259565667,968
orgs_first,lcc,0,1104,0.4400159426066162,0.00996412913511359,1.4270941054808686,968
orgs_first,lcc,0,1129,0.44998007174172977,0.00876843363889996,1.4043433298862462,968
orgs_first,lcc,0,1154,0.45994420087684335,0.008369868473495417,1.3795243019648398,968
orgs_first,lcc,0,1179,0.469908330011957,0.007971303308090873,1.3547052740434333,968
orgs_first,lcc,0,1204,0.47987245914707055,0.007971303308090873,1.328852119958635,968
orgs_first,lcc,0,1229,0.4898365882821841,0.007971303308090873,1.3029989658738366,968
orgs_first,lcc,0,1254,0.4998007174172977,0.007971303308090873,1.2797927461139897,966
orgs_first,lcc,0,1280,0.5101634117178159,0.00757273814268633,1.2551867219917012,965
orgs_first,lcc,0,1305,0.5201275408529294,0.006377042646472699,1.2323651452282158,965
orgs_first,lcc,0,1330,0.530091669988043,0.006377042646472699,1.2064315352697095,965
orgs_first,lcc,0,1355,0.5400557991231566,0.005579912315663611,1.1825726141078838,965
orgs_first,lcc,0,1380,0.5500199282582702,0.005579912315663611,1.1566390041493777,965
orgs_first,lcc,0,1405,0.5599840573933839,0.0051813471502590676,1.1317427385892116,965
orgs_first,lcc,0,1430,0.5699481865284974,0.0051813471502590676,1.1058091286307055,965
orgs_first,lcc,0,1455,0.579912315663611,0.00438421681944998,1.0819502074688796,965
orgs_first,lcc,0,1480,0.5898764447987246,0.0035870864886408927,1.058091286307054,965
orgs_first,lcc,0,1505,0.5998405739338382,0.0023913909924272616,1.0352697095435686,965
orgs_first,lcc,0,1530,0.6098047030689517,0.0007971303308090873,1.0134854771784232,965
orgs_first,lcc,0,1556,0.6201673973694699,0.00039856516540454366,1.0,953
orgs_first,lcc,0,1581,0.6301315265045835,0.00039856516540454366,1.0,928
orgs_first,lcc,0,1606,0.6400956556396971,0.00039856516540454366,1.0,903
orgs_first,lcc,0,1631,0.6500597847748106,0.00039856516540454366,1.0,878
orgs_first,lcc,0,1656,0.6600239139099243,0.00039856516540454366,1.0,853
orgs_first,lcc,0,1681,0.6699880430450379,0.00039856516540454366,1.0,828
orgs_first,lcc,0,1706,0.6799521721801515,0.00039856516540454366,1.0,803
orgs_first,lcc,0,1731,0.689916301315265,0.00039856516540454366,1.0,778
orgs_first,lcc,0,1756,0.6998804304503786,0.00039856516540454366,1.0,753
orgs_first,lcc,0,1781,0.7098445595854922,0.00039856516540454366,1.0,728
orgs_first,lcc,0,1806,0.7198086887206058,0.00039856516540454366,1.0,703
orgs_first,lcc,0,1832,0.7301713830211239,0.00039856516540454366,1.0,677
orgs_first,lcc,0,1857,0.7401355121562375,0.00039856516540454366,1.0,652
orgs_first,lcc,0,1882,0.7500996412913511,0.00039856516540454366,1.0,627
orgs_first,lcc,0,1907,0.7600637704264648,0.00039856516540454366,1.0,602
orgs_first,lcc,0,1932,0.7700278995615784,0.00039856516540454366,1.0,577
orgs_first,lcc,0,1957,0.7799920286966919,0.00039856516540454366,1.0,552
orgs_first,lcc,0,1982,0.7899561578318055,0.00039856516540454366,1.0,527
orgs_first,lcc,0,2007,0.7999202869669191,0.00039856516540454366,1.0,502
