node_id,label,node_class,degree,betweenness,eigenvector,closeness,coreness,participation,community,component,in_lcc
ORGE_bbd11f61c5e16b8788ad,Sté Euroflex Tunisie,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,2385,2357,0
ORGE_bbd93f559ebff77bbae3,STE FRERES DES PRODUITS MENAGERS,private,1,0.0,0.008641944409085438,0.14135948596550557,1,0.0,52,10,1
ORGE_bc035461b95a469cc454,Société Handassa Group INTL,private,1,0.0,0.00417415426081944,0.1442954950808354,1,0.0,10,10,1
ORGE_bc0f602717c3ec85f75b,LOGICA,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,1945,1917,0
ORGE_bc2dc58b65efd478c330,Sté STAR ELECTRO - SARL,private,1,0.0,1.0,1.0,1,0.0,2386,2358,0
ORGE_bc36405e74ca907a98e4,SOCIETE SENSATION EVENTS,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,554,529,0
ORGE_bc378d9ed9dd1cbca495,Adjoint de la société,private,3,2.346978021978022,1.3164405137170072e-06,0.09333482192698449,3,0.0,112,10,1
ORGE_bc3cce93fe27b5d79d49,Société Nouvelle Valeur de la Maille,private,1,0.0,0.5,0.5714285714285714,1,0.0,1716,1688,0
ORGE_bc54aac6dca547a808a5,Société Agricole SAFSAF,private,1,0.0,0.004209944642064818,0.144312100811324,1,0.0,10,10,1
ORGE_bc7e6a76395a8164981a,Nom de l'association : Association Médico-chirurgicale de Kairouan,private,1,0.0,0.5773502691896258,0.6,1,0.0,2387,2359,0
ORGE_bc878113b61a6ec8dd47,Société Immobilière Dahmani et Compagnie,private,1,0.0,0.00011903887334243158,0.11747622839477259,1,0.0,47,10,1
ORGE_bca3ca6368162f2d235e,Société TRC-2,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,2388,2360,0
ORGE_bcd571bf3c083c544067,Bio Village,private,1,0.0,1.0,1.0,1,0.0,2389,2361,0
ORGE_bce99abe4e96a27cb45f,Taverne,private,1,0.0,0.5773502691896257,0.6,1,0.0,2390,2362,0
ORGE_bd17bd06db4cb5fa47a4,Société Huile d'olive El Kalaa S,private,1,0.0,0.00015690746082897727,0.12181261838845986,1,0.0,81,10,1
ORGE_bd33bcc044d3aad51c27,RAYHANA,private,1,0.0,0.33333333333333337,0.5294117647058824,1,0.0,117,102,0
ORGE_bd411da58d8dd5e9a70d,Sté Linda Ménage,private,1,0.0,0.00028719541084619947,0.12066394034159249,1,0.0,47,10,1
ORGE_bd55ed01c4ef005f15b6,2- Approbation des états financiers arrêtés au 31/12/2009,private,2,3357.075412707024,0.014901139099429517,0.15746844980222263,2,0.5,52,10,1
ORGE_bd681f55f6dacf4ec9ee,Sté Electron Sécurité et Développent,private,1,0.0,0.7071067811865472,0.6666666666666666,1,0.0,2102,2074,0
ORGE_bd7286c5a902f3c0c70d,Société Phonie MOTORS,private,1,0.0,0.33333333333333326,0.5294117647058824,1,0.0,1594,1566,0
ORGE_bd8ab62313b0c6ab85b2,la société Les Carrières l'Essor,private,1,0.0,0.3937651910995714,0.42105263157894735,1,0.0,327,304,0
ORGE_bd95b2b270dc9b08719c,Société MECA JET» S,private,1,0.0,0.028913674549787376,0.15787485836585674,1,0.0,260,10,1
ORGE_bd9eab8acd0de6f85469,SOCIETE JTEX,private,1,0.0,1.0,1.0,1,0.0,2391,2363,0
ORGE_bdbfc793aaaa4b2b9e8d,DAR EL-FOUNOUN,private,1,0.0,1.0,1.0,1,0.0,2392,2364,0
ORGE_bdc3ccd53a3800b80c8f,Société EXIM S,private,1,0.0,1.0,1.0,1,0.0,2393,2365,0
ORGE_bdcf8b3d4564ab079391,de Distribution du Sahel SARL inscrite au RC : 1979611997,private,1,0.0,1.0,1.0,1,0.0,2010,1982,0
ORGE_bdda5ea77b5e1656d3b0,Société l'Immobilière de l'Ariana,private,1,0.0,0.00013049328520710297,0.11595543020944103,1,0.0,81,10,1
ORGE_bde771fd09ee570f40b1,Société Internationale de Comptabilité,private,1,0.0,0.5411961001461967,0.5,1,0.0,279,258,0
ORGE_bde7fd07846bf76827e4,ALTRAD CEDRIA,private,1,0.0,1.0,1.0,1,0.0,2394,2366,0
ORGE_be186e54880ab07f7678,Sté de Formation et de Recyclage,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,2395,2367,0
ORGE_be4ee552e566495af1b0,S.E.T.P.A.H Immobilière,private,1,0.0,1.0,1.0,1,0.0,2396,2368,0
ORGE_be73f39ceda4727001d9,Fatales,private,1,0.0,0.00013049328520710297,0.11595543020944103,1,0.0,81,10,1
ORGE_be7c247fc2697d87774b,ESPACE BALNEO BELLA DONNA,private,1,0.0,1.0,1.0,1,0.0,2397,2369,0
ORGE_be96e06b7b41d6c80357,Société SOGETRA - SARL,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,2398,2370,0
ORGE_bec22af64af4c1192aa3,Société ACTIV' Services,private,1,0.0,1.0,1.0,1,0.0,2399,2371,0
ORGE_bed096205d300cd8101a,Société Ben Salah Equipement Général,private,1,0.0,0.0068436369964352305,0.15141270224583434,1,0.0,52,10,1
ORGE_bee62360a881d13d75b3,Société de Promotion Immobilière et Touristique Ennejma S,private,3,15.0,0.7260620434954189,0.45,1,0.0,1208,1181,0
ORGE_bef392e441bbc3c1ec5b,Ben Rajeb,private,1,0.0,1.0,1.0,1,0.0,2400,2372,0
ORGE_bf0aee3f2285780a2ae8,TRESOR CUIR,private,1,0.0,3.4319304304842997e-05,0.11215956352578149,1,0.0,253,10,1
ORGE_bf21cc73b149bf9a4dc4,P.V SOCIETE CANDY FRUITS,private,1,0.0,3.04692485467491e-11,0.06522247939042468,1,0.0,78,10,1
ORGE_bf4109862fa5efd7f8e9,Société Boulangerie Chaibi,private,1,0.0,0.0001305788698661806,0.1184975194897236,1,0.0,53,10,1
ORGE_bf5aa502b1cc8788f094,ADDAR pour fabrication de gâteaux,private,1,0.0,0.577350269189626,0.6,1,0.0,1055,1028,0
ORGE_bf72213ccb24f1712a6b,Minemet Trading,private,1,0.0,2.8203091077620472e-08,0.0819956190538464,1,0.0,97,10,1
ORGE_bf815a9b242ad1e63094,Société de modélisations du fer (MODFER),private,1,0.0,0.00012210089242011788,0.11750925361945369,1,0.0,47,10,1
ORGE_bf93379232656cb108da,Institut Privé des Sciences Appliquées de Nabeul IPSAN,private,1,0.0,0.5773502691896257,0.6,1,0.0,1091,1064,0
ORGE_bf941d756c4e63ade5ad,Sté MCK Tazarka,private,1,0.0,0.008935758591917939,0.1405829596412556,1,0.0,52,10,1
ORGE_bf9467fd42b95d7d1d1e,Société Nouvelle d'Alimentation SNOUA,private,1,0.0,1.649764518592996e-07,0.09124977260323813,1,0.0,77,10,1
ORGE_bfa3809fb43208b058d3,SOCIETE DE PARTICIPATIONS ET DE PROMOTION DES INVESTISSEMENTS,private,1,0.0,2.3731251754799622e-08,0.08858434586041254,1,0.0,28,10,1
ORGE_bfa7d2dc10a18863463a,Société FRAMOLA Shoes,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,451,426,0
ORGE_bfacf4c897df275a2400,KAMMOUN DISTRIBUTION,private,1,0.0,0.11765930761483533,0.2430939226519337,1,0.0,50,45,0
ORGE_bfafbbf8ed0884990d7f,Société Immobilière Yahia,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,1633,1605,0
ORGE_bfe9372d535092b8ee44,STE DEVELOPPEMENT AGRICOLE FRIKHA SDAF a pour objet Oleicul,private,1,0.0,1.0,1.0,1,0.0,2401,2373,0
ORGE_bff403eced7bf531e411,Catégorie : Culturel,private,1,0.0,1.0,1.0,1,0.0,2402,2374,0
ORGE_c023f04438c32855e41b,Société Piscine Plus,private,1,0.0,1.0,1.0,1,0.0,2403,2375,0
ORGE_c04e6094c68a3560dc13,SKF Négoce SARL,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,1230,1203,0
ORGE_c053e0e396d2b7aad132,Société I.M.T - SARL,private,1,0.0,1.0,1.0,1,0.0,2404,2376,0
ORGE_c05f17f166bc6ef5eefc,Société GLOBO,private,1,0.0,0.5773502691896257,0.6,1,0.0,783,757,0
ORGE_c067091ba91a4a93cf80,Société Nihel Négoce,private,1,0.0,1.0,1.0,1,0.0,2405,2377,0
ORGE_c06d03bde091e68971f0,Société Exquise,private,1,0.0,0.5000000000000002,0.4,1,0.0,1018,991,0
ORGE_c071e2807c08576f8015,Société des travaux neufs,private,1,0.0,1.0,1.0,1,0.0,2406,2378,0
ORGE_c098b47507986f005894,Ben Dhiab Import Export,private,1,0.0,1.0,1.0,1,0.0,2407,2379,0
ORGE_c0c7b45c017f5e4028c8,Société ASATEX,private,1,0.0,1.0,1.0,1,0.0,2408,2380,0
ORGE_c0e8482eb28b0d6fb7ad,M. C. Textiles,private,1,0.0,1.0,1.0,1,0.0,2409,2381,0
ORGE_c10005b44c329f29a750,20.000DT,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,1320,1293,0
ORGE_c103935f83de87bd29df,Société Immobilière Promo Divers,private,1,0.0,0.3983218003122605,0.4090909090909091,1,0.0,276,255,0
ORGE_c10d94f8d98335fd0f46,pour les exercices 2005,private,2,4.0,1.0,0.6666666666666666,1,0.0,1745,1717,0
ORGE_c1371d731068d2a61988,Société PHYTOEXTRACTION,private,1,0.0,0.5773502691896255,0.6,1,0.0,740,715,0
ORGE_c13dad8f2f36d8e604dc,M S B,private,1,0.0,0.44721359549995776,0.5555555555555556,1,0.0,1787,1759,0
ORGE_c1419b1da6018aa6b544,Société Import Export Simex,private,1,0.0,0.49999999999999983,0.5714285714285714,1,0.0,1843,1815,0
ORGE_c157205104d965a79665,Electricité Industrielle,private,1,0.0,1.0,1.0,1,0.0,2410,2382,0
ORGE_c17f162f9198798c257d,Nom commercial : DIECI,private,1,0.0,1.0,1.0,1,0.0,2411,2383,0
ORGE_c18f3f6b59289c18dc28,Ranch Ponderosa,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,1816,1788,0
ORGE_c1be63e674790af5dfda,Arabic Insurance & Reinsurance Opérations (AIRO),private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,487,462,0
ORGE_c1c2953fdab8ebbf7974,Société Polyclinique Les Palmiers de Gafsa » S.A,private,1,0.0,0.7071067811865471,0.6666666666666666,1,0.0,2364,2336,0
ORGE_c1cc8ac9f6f6d390d1f5,PSI,private,1,0.0,0.002087213231958887,0.13274757846821575,1,0.0,141,10,1
ORGE_c1d388ede25d09014384,Société Tunisienne des Equipements de la Santé et de la Sécurité,private,1,0.0,0.6180339887498947,0.5,1,0.0,1845,1817,0
ORGE_c1d7f644cdb58271538e,EUROMARK TUNISIE,private,1,0.0,0.3779644730092271,0.5384615384615384,1,0.0,1579,1551,0
ORGE_c1dcc2b18088e90db95c,Société Procédés et Matériaux ENGINEERING - PROMAT ENGINEERING,private,1,0.0,1.0,1.0,1,0.0,1963,1935,0
ORGE_c1e396487ef815d12ac5,SOCIETE GENERALE DE QUINCAILLERIE,private,1,0.0,1.0,1.0,1,0.0,2412,2384,0
ORGE_c1f5d6b6b38fc6c2641c,SILVER SAPHIR,private,1,0.0,2.5017040417574744e-08,0.08210836470780815,1,0.0,97,10,1
ORGE_c2094d3a35c2c36201a7,Société El Iktiar S.A.R.L,private,1,0.0,0.00039301283235422725,0.12359550561797752,1,0.0,77,10,1
ORGE_c21cfa1dfa976daf6643,GORDIAN SERVICES INTERNATIONAL,private,1,0.0,0.01289177594006218,0.15089344804765056,1,0.0,10,10,1
ORGE_c225a02dd450525d0347,SOSIETE SONIPA SARL- 5012 Sahline,private,1,0.0,0.00015235897295150762,0.12233549582947173,1,0.0,77,10,1
ORGE_c229cf2f7863b53666f4,Société Le Renard,private,1,0.0,1.0,1.0,1,0.0,2413,2385,0
ORGE_c251a280be37bf5ec820,SOCIETE DAPPAREILLAGE ET EQUIPEMENT SCIENTIFIQUE AES,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,2078,2050,0
ORGE_c252d5c80499e1abdf9b,ART ET CERAMIQUE,private,1,0.0,1.0,1.0,1,0.0,2414,2386,0
ORGE_c254347ce7e231aacd3a,Société Etude Pilotage et Coordination,private,1,0.0,0.6180339887498947,0.5,1,0.0,816,789,0
ORGE_c25c7c787b3810d4e61a,STE AQUACULTURE DU SAHEL S,private,1,0.0,0.5773502691896258,0.6,1,0.0,1127,1100,0
ORGE_c261efbd7a972dc00923,Sté Royal de Commerce,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,2415,2387,0
ORGE_c26736f010dcb9ce2136,SOCIETE DEQUIPEMENTS MODERNES DE BATIMENTS SEMOBAT PRO,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,1234,1207,0
ORGE_c275d8ffd2a967bfaacd,EZZAHRAA,private,2,12515.0,0.0018304864020823822,0.13708663569281224,1,0.0,52,10,1
ORGE_c27783e73a109482023c,Société Frigorifique et d'Electricité FRIGELEC – SARL,private,1,0.0,0.5773502691896257,0.6,1,0.0,1773,1745,0
ORGE_c27d7ce43c1b7cc0279d,STAFF SYSTEM,private,1,0.0,0.004521908477870014,0.14462833746612075,1,0.0,17,10,1
ORGE_c292dbe6c41180c0e9d3,SOCIETE CARTHAGE DE LEAU MINERALE PALMA,private,1,0.0,1.0,1.0,1,0.0,2416,2388,0
ORGE_c295332511292ad3eb91,Sté Lezdihar SARL,private,1,0.0,4.0623355112757234e-06,0.10044857417494393,1,0.0,790,10,1
ORGE_c2a8c327e18bfe8d6a1f,Société Berbers,private,1,0.0,1.0,1.0,1,0.0,2417,2389,0
ORGE_c2b206d217cf3edac2fb,Syndic des propriétaire Immeubles Mahdia Centre,private,2,2507.0,0.006900370483018008,0.15143098659582177,1,0.0,52,10,1
ORGE_c2c6cd275c5c364cba92,SOCIETE AMEN SYSTEMES,private,1,0.0,1.0,1.0,1,0.0,2418,2390,0
ORGE_c2ceedb5db72f8f69d01,DITAFIX,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,843,816,0
ORGE_c2e9598aa3c8814144eb,Sté SOTUPRA (DETAIL),private,1,0.0,1.0,1.0,1,0.0,2419,2391,0
ORGE_c3208de4092ce9f8dc4d,Société Nouri Commerce et Services,private,1,0.0,9.379132795547958e-06,0.10716574798102807,1,0.0,52,10,1
ORGE_c354016d725331110a4a,Société les Frères des Travaux,private,1,0.0,0.7071067811865474,0.6666666666666666,1,0.0,2385,2357,0
ORGE_c36e9de5d97c9efe43e3,Société Fedy Rent à Car,private,3,12521.0,0.00015467178444702605,0.12171802960446494,1,0.0,81,10,1
ORGE_c391e7268d2551b8b0ba,Société Somodis,private,1,0.0,0.5000000000000001,0.5714285714285714,1,0.0,1769,1741,0
ORGE_c3a823825210cc5933e2,1)- Mise à jour des statuts de la société,private,1,0.0,1.0,1.0,1,0.0,2420,2392,0
ORGE_c3afabc0fa34f00661b1,Société d'aquaculture et de pêches,private,1,0.0,0.38571099044711116,0.375,1,0.0,1402,1375,0
ORGE_c3b270fe6f4d8e841c4e,MEUBLE DRIRA,private,1,0.0,0.0007584146401653667,0.1285890073831009,1,0.0,43,10,1
ORGE_c3be757c284419b73246,Société TUNI-PLAF,private,1,0.0,0.5773502691896258,0.6,1,0.0,1692,1664,0
ORGE_c3c21981f958bf55b4be,Société pour la Gestion de l'Entreprise,private,1,0.0,0.4759631494779682,0.42857142857142855,1,0.0,1784,1756,0
ORGE_c3c3637a35872a63ee84,la Société Expansion Investissement et Services à la Société Maghreb Invest Sicaf,private,2,4653.788519122579,9.725934971160603e-08,0.09350184543115983,2,0.0,231,10,1
ORGE_c3cac88141f49ac05c0a,SOFRECO,private,1,0.0,1.0,1.0,1,0.0,2421,2393,0
ORGE_c3d257b3a7d0ae1a104b,Société Meubles Karaouli,private,1,0.0,7.949767100004357e-05,0.11619718309859155,1,0.0,10,10,1
ORGE_c3d2df1cbb2cec3ced73,Sté TEKZOO EQUIPEMENTS,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,914,887,0
ORGE_c3d3040a2c7991438823,Accessoires Décoration Fourniture (A D F) SARL,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,957,930,0
ORGE_c3f19ccb23f15e996f4a,Société OPTY-GROS,private,1,0.0,0.00883706851150071,0.14037837232732564,1,0.0,790,10,1
ORGE_c4158defb375c103f37d,NEAPOLIS BRODERIE,private,1,0.0,0.5773502691896258,0.6,1,0.0,511,486,0
ORGE_c42d7885a525247f48bb,cautionnement de la société en couverture des crédits contractés par la Société elle même,private,1,0.0,1.0,1.0,1,0.0,2422,2394,0
ORGE_c447258e9ee4467b9818,Société GELOI SPORT,private,1,0.0,0.5773502691896258,0.6,1,0.0,1692,1664,0
ORGE_c4513d732cf060a1bbf2,Hydrolics Systhemes,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,1395,1368,0
ORGE_c452512896a545e558ec,Société Sellami Frères,private,1,0.0,0.7071067811865477,0.6666666666666666,1,0.0,2415,2387,0
ORGE_c462509b6adee6a29ba6,Société des Ateliers Métallurgiques SAMETAL,private,1,0.0,1.8045883066770674e-07,0.08904668915320434,1,0.0,102,10,1
ORGE_c4733ca5a2bb0b1fcd8e,HYGIENE ET SANTE,private,1,0.0,0.00039301283235422725,0.12359550561797752,1,0.0,77,10,1
ORGE_c49ad981f1890440c72c,Société Café l'Espoire SUARL,private,1,0.0,1.2929415594193027e-06,0.0979113800507515,1,0.0,81,10,1
ORGE_c4b3dc48e7105cc35830,Société Des Oasis Maritimes OAMARIT,private,1,0.0,1.0,1.0,1,0.0,2423,2395,0
ORGE_c4cccb3e52b65bfb8d0f,CLASSICA,private,1,0.0,0.4999999999999999,0.5714285714285714,1,0.0,1786,1758,0
ORGE_c4d36c002392cec277d2,Société B.V.M,private,1,0.0,1.0,1.0,1,0.0,2424,2396,0
ORGE_c4d7561c04616f5ccd4d,TUNISIAN SHIPPING AGENCY TSA,private,1,0.0,1.0,1.0,1,0.0,2425,2397,0
ORGE_c4e1569e1c134beb3173,Prestige SARL en contre parti Mr Ridha Ktari a cédé à Mr Mour,private,1,0.0,1.0,1.0,1,0.0,1736,1708,0
ORGE_c4f25b372b4661c3cf64,Compagnie de travaux et d'aménagement COTAM,private,1,0.0,0.00029544554774352374,0.12780269058295965,1,0.0,790,10,1
ORGE_c4ff3232e3e3ae2d8247,ORGANISATION ET SERVICE INFORMATIQUE,private,1,0.0,0.5773502691896258,0.6,1,0.0,1644,1616,0
ORGE_c50569e369864cfcfe1a,Décoceram,private,1,0.0,0.7071067811865478,0.6666666666666666,1,0.0,1267,1240,0
ORGE_c50960e60b09324a0f6c,Société Mutuelle Principale de Services Agricoles ELIKHLASS,private,1,0.0,0.010188850442624919,0.1470019342359768,1,0.0,141,10,1
ORGE_c50b00c63991c6daf3d3,HUILERIE DU NORD OUEST HNO,private,2,1.0,1.0,1.0,1,0.0,2426,2398,0
ORGE_c517c71b9717abb404db,ART ET TECHNIQUE DU MARBRE,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,2427,2399,0
ORGE_c5405d760ca07d9f8fc5,MINISTERE DU DEVELOPPEMENT ECONOMIQUE,state,33,170868.10858037884,0.092740971659879,0.17246596066565809,3,0.18181818181818182,10,10,1
ORGE_c543945fd502823b1e8a,MCA la Méditerranéenne pour le Conditionnement d'Air,private,1,0.0,0.0007688190758921122,0.12826020251610923,1,0.0,10,10,1
ORGE_c546e511e728ccbcd34e,Société SINEW Tunisie SA,private,1,0.0,1.0,1.0,1,0.0,2428,2400,0
ORGE_c54dc4d4db598dd241f4,SOCIETE MEDITERRANEENNE DE DISTRIBUTION DE BOISSONS SMDB,private,1,0.0,1.0,1.0,1,0.0,2429,2401,0
ORGE_c5591a22d19460396b3e,Société Hamila de Promotion Immobilière (SHPI),private,1,0.0,7.292480360590816e-05,0.10903399704373533,1,0.0,47,10,1
ORGE_c559db8b38001b2c91a7,BWC Tunisia,private,1,0.0,1.0,1.0,1,0.0,2430,2402,0
ORGE_c5904e7c657e0e8dc1a0,sté UTIQUE TRADING,private,1,0.0,1.0,1.0,1,0.0,2431,2403,0
ORGE_c5afb4e0c9aef566b433,Société CREATIXPUB - S.A.R.L,private,1,0.0,0.447213595499958,0.5555555555555556,1,0.0,1841,1813,0
ORGE_c5bd36252663d4afd038,Alyssa Business Center A,private,1,0.0,0.0018528383491594215,0.13197916118507605,1,0.0,141,10,1
ORGE_c5c3497cb1c1d18b952b,Société Barberousse S,private,1,0.0,0.0083592593441808,0.13908606921029282,1,0.0,141,10,1
ORGE_c5c944c4f28f3a2c785c,STE Eurotec,private,1,0.0,0.008289961406827868,0.13907064433847177,1,0.0,141,10,1
ORGE_c5d4174918725e663fae,Sté Ikbal Mode,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,2432,2404,0
ORGE_c5dd8061c05ef982277d,DDCom,private,1,0.0,1.0,1.0,1,0.0,2433,2405,0
ORGE_c5df469a20fa6a31c3ba,Société d'Investissement du Groupe STB,private,1,0.0,1.0,1.0,1,0.0,2434,2406,0
ORGE_c5fa1602bafd2e55f026,Société en nom collectif,private,1,0.0,0.004839162603526535,0.14589029143156304,1,0.0,10,10,1
ORGE_c61837382d5e45d23a16,Mineral And Chemical Of Tunisia MIN,private,1,0.0,0.447213595499958,0.5555555555555556,1,0.0,786,760,0
ORGE_c626ea98b7b3fc953463,Société Galerie des Palmiers SOGAPAL,private,1,0.0,1.0,1.0,1,0.0,2435,2407,0
ORGE_c627149ae7b0e1a73cba,SOCIETE DE TRANSPORT MEDITERRANEENE (S.T.M),private,1,0.0,7.41766081404517e-05,0.10896767466110532,1,0.0,1426,10,1
ORGE_c632e4b081a2bb76effe,LES MOULINS MAHJOUB,private,5,10022.0,0.00021508957363616937,0.11979937903033198,1,0.0,10,10,1
ORGE_c64d08df4d1745f4362c,LI & FUNG (Exports) Ltd Tunisia,private,1,0.0,1.0,1.0,1,0.0,2436,2408,0
ORGE_c6543968c17db412f4b3,African Gate,private,1,0.0,1.0,1.0,1,0.0,2437,2409,0
ORGE_c66b4a52b15071c3b576,Société Imer,private,1,0.0,0.46821319246213566,0.46153846153846156,1,0.0,1336,1309,0
ORGE_c678ffeb7792d65fab56,Société Civile De Développement Agricole ELARDH ETTAIBA,private,1,0.0,1.0,1.0,1,0.0,2438,2410,0
ORGE_c6d975eacbb88f954783,Société LOISIMEUBLES,private,1,0.0,1.0,1.0,1,0.0,2439,2411,0
ORGE_c6fdd3a48a434140150d,Tunisienne des Métiers de Bouche,private,1,0.0,0.5773502691896256,0.6,1,0.0,2004,1976,0
ORGE_c6fee7ae2adf2a2a043e,"Rue 8366, Espace El Aziz, Bloc B",private,1,0.0,1.0,1.0,1,0.0,2440,2412,0
ORGE_c7110d94f0d599f1d564,Société SENSEI,private,1,0.0,0.5773502691896257,0.6,1,0.0,1873,1845,0
ORGE_c732a6d3c93515316657,INTERNATIONALE DE RECOUVREMENT DES CREANCES,private,2,1.0,1.0,1.0,1,0.0,2441,2413,0
ORGE_c73b4095da491e01cb70,Election du Président Directeur Général et nomination du directeur général Adjoint,private,2,24909.999999999996,9.474303691973446e-06,0.10745040915127886,2,0.0,337,10,1
ORGE_c74bdcae5ad7822177f1,ASSEMBLEE NATIONALE,state,7,27325.461108422256,0.011187497623042669,0.15083899681241356,2,0.14285714285714285,81,10,1
ORGE_c75d7a14cfa1aba78a33,Label Bleu,private,2,12.0,0.10053401811510924,0.30952380952380953,1,0.0,1524,1496,0
ORGE_c76971e859d19a08fb79,LA TUNISIENNE DAMBULANCES,private,1,0.0,1.0,1.0,1,0.0,2442,2414,0
ORGE_c77123b731e450db9baa,MIXTA TUNISIA IMMOBILIERE S.A,private,1,0.0,0.7071067811865476,0.6666666666666666,1,0.0,2270,2242,0
ORGE_c7754c38ad23763e150d,Société Alu Moderne,private,1,0.0,0.0006349221476767587,0.12388855957320688,1,0.0,10,10,1
ORGE_c7ad40ecb7b51a74a876,Société la Promotion de l'IMage,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,1209,1182,0
ORGE_c7b66ef9248cb3a05b20,art et décore,private,1,0.0,1.0,1.0,1,0.0,2443,2415,0
ORGE_c7ca226e31b366636b5a,Globale Sécurité Internationale SUARL,private,2,2378.393555537374,0.0012792853676660107,0.1351584393188187,2,0.5,52,10,1
ORGE_c7f9595812f0093efb53,Société Cleanpool,private,1,0.0,0.5000000000000001,0.5714285714285714,1,0.0,1699,1671,0
ORGE_c7fef6a89d3d28ad7eb0,SAYARA,private,1,0.0,1.0,1.0,1,0.0,2444,2416,0
ORGE_c81a7829974334741d69,MINISTERE DE LA FORMATION PROFESSIONNELLE ET DE L'EMPLOI,state,16,51502.9246828405,0.006957549335840845,0.14376612209802236,2,0.1875,10,10,1
ORGE_c8395da5a22e8a1edd93,APRELIUM,private,1,0.0,1.0,1.0,1,0.0,2445,2417,0
ORGE_c8694437f384aa8fbc20,Société COMMEK RECORDES,private,1,0.0,1.0,1.0,1,0.0,2446,2418,0
ORGE_c86bc55025903731fa12,Minikem's SARL,private,1,0.0,1.0,1.0,1,0.0,2447,2419,0
ORGE_c871f84d8a11bee6d68b,Méditerranée Fashion,private,1,0.0,1.0,1.0,1,0.0,2448,2420,0
ORGE_c87792201f171f5e7766,Sté Relai Nautic Express R N E,private,1,0.0,0.5,0.5714285714285714,1,0.0,1550,1522,0
ORGE_c898ea5906d384f6d761,"SOCIETE SARAH DANIMATION JEUNESSE, CULTURE ET LOISIRS",private,1,0.0,1.0,1.0,1,0.0,2449,2421,0
ORGE_c89b8edaaab91ded6ab3,Société Cap-Bon des Services - SARL,private,1,0.0,0.7071067811865475,0.6666666666666666,1,0.0,711,686,0
ORGE_c8a75ef338542299f607,CLIN D'OEIL,private,1,0.0,1.0,1.0,1,0.0,2450,2422,0
ORGE_c8aa4abe6000e9e9e2c3,Société HOLIMED SARL,private,1,0.0,0.0007218482370389308,0.12961240310077518,1,0.0,52,10,1
ORGE_c8bab9c3707f90249bfe,Société,private,1,0.0,5.55988113364761e-19,0.04671260942447383,1,0.0,313,10,1
ORGE_c8c11e7d9057a77e9ceb,Société Tunisienne de Travaux & Constructions,private,1,0.0,0.01033405557618915,0.14335524435553015,1,0.0,141,10,1
ORGE_c8d4a82a5ecd8c79653e,N,private,3,611.0,0.13671847874418563,0.33587786259541985,1,0.0,50,45,0
ORGE_c8fdd02ef457afb647f4,Téboulba Tunisian Fish T,private,1,0.0,1.0,1.0,1,0.0,2451,2423,0
ORGE_c8fdfc9c3d282c7bf0d1,Your Maghrebian Trade Connection YMTC,private,1,0.0,0.46821319246213544,0.46153846153846156,1,0.0,55,48,0
ORGE_c907346e6884fbb0cd97,Société Top x International Business Totalement exportatrice T,private,1,0.0,1.0,1.0,1,0.0,2452,2424,0
ORGE_c91ce42ebe230daa155d,Société Palois de Fer Martelais ALLANI,private,1,0.0,1.0,1.0,1,0.0,2453,2425,0
ORGE_c94401b3304923ae1370,Sté J/R,private,1,0.0,0.5000000000000001,0.5714285714285714,1,0.0,1699,1671,0
ORGE_c960fcec82342a62abdf,CARGO TRAIL SA,private,3,916.9055555555084,9.210216406122051e-08,0.08856870431189745,3,0.0,391,10,1
ORGE_c97cfee8dfdca30c47ea,SERVER,private,1,0.0,0.0022705072923223254,0.13644524236983843,1,0.0,52,10,1
ORGE_c9c72a910ed7cb498be2,SOCIETE DIAR CHADILIA SARL,private,1,0.0,1.7369656890781024e-05,0.1091906482650529,1,0.0,790,10,1
ORGE_c9f23d3b7f82c5a95963,STE SATRAP,private,1,0.0,1.0,1.0,1,0.0,2454,2426,0
ORGE_c9f9e182bf19a14996a1,Pole de Développement & Exploitation d'un Pole de Compétitivité,private,1,0.0,0.006474742192285686,0.15054925265622185,1,0.0,141,10,1
