vertex.id,node_id,label,node_type
7167,PERSON_SLAMA_SIMON_GERARD,SIMON GERARD SLAMA,PERSON
7168,CO_PICCOLA_ITALIA,PICCOLA ITALIA,ORG
7169,CO_GARGOURI_COMMERCE_INTERNATIONAL,GARGOURI DE COMMERCE INTERNATIONAL,ORG
7170,PERSON_FRANCESCO_POLICE,POLLICE FRANCESCO,PERSON
7171,CO_DEVIS_TUNISIE,DEVIS TUNISIE,ORG
7172,PERSON_FRANCESCO_LEONE,LEONE FRANCESCO,PERSON
7173,PERSON_NOUIRA_NAILA_DJILANI,NAILA DJILANI NOUIRA,PERSON
7174,CO_ACRYLAINE,SOCIETE ACRYLAINE,ORG
7175,PERSON_BOUSAA_SKANDER,SKANDER BOUSSAA,PERSON
7176,PERSON_HAJI_FAYCEL,FAYCEL HAJJI,PERSON
7177,CO_NOUVELAIR,NOUVELAIR,ORG
7178,PERSON_LAKHOUA_FOUED,FOUED LAKHOUA,PERSON
7179,PERSON_OLIVIER_DIDIER,DIDIER OLIVIER,PERSON
7180,PERSON_LAKHOUA_RIM,RIM LAKHOUA,PERSON
7181,CO_HORIZON_EXPORT_SERVICES_SOHEX,SOCIETE HORIZON EXPORT SERVICES SOHEX,ORG
7182,CO_VELONCIA_NETWORDK_AND_SERVICES,VELONCIA NETWORDK AND SERVICES,ORG
7183,PERSON_HAMAMI_MUSTAPHA,MUSTAPHA HAMMAMI,PERSON
7184,CO_PAST_PIZZA,SOCIETE PAST ET PIZZA,ORG
7185,PERSON_CHIBA_NAJI,NAJI CHIBA,PERSON
7186,CO_ROI_DENIM,LE ROI DENIM,ORG
7187,CO_TUNISIENNE_TRANSPORTS_SERVICES_TRAVAUX_AERIENS_TUNISAVIA,SOCIETE TUNISIENNE DE TRANSPORTS SERVICES ET TRAVAUX AERIENS TUNISAVIA,ORG
7188,CO_AUTOMOBILE_INVESTMENT_COMPANY,AUTOMOBILE INVESTMENT COMPANY AIC,ORG
7189,PERSON_CHABCHOUB_AMIN,AMIN CHABCHOUB,PERSON
7190,PERSON_BOUCHAMAOUI_KHALED,KHALED BOUCHAMAOUI,PERSON
7191,PERSON_BOUCHAMAOUI_TAREK,TAREK BOUCHAMAOUI,PERSON
7192,PERSON_BOUCHAMAOUI_ZIED,ZIED BOUCHAMAOUI,PERSON
7193,CO_TUNISIAN_INVESTMENT_CARS,TUNISIAN INVESTMENT CARS,ORG
7194,CO_COMPTOIR_JAWEHER_PRODUITS_SANITAIRES,COMPTOIR JAWEHER DES PRODUITS SANITAIRES,ORG
7195,PERSON_HAFAIEDH_ABDELMAJID,ABDELMAJID HAFAIEDH,PERSON
7196,CO_AON_TUNISIE,AON TUNISIE,ORG
7197,PERSON_RENAUDIE_HERVE,HERVE RENAUDIE,PERSON
7198,PERSON_LANXADE_AMIRAL_JACQUES,AMIRAL JACQUES LANXADE,PERSON
7199,PERSON_MLAYAH_RIDHA,RIDHA MLAYAH,PERSON
7200,PERSON_GHARBI_NEJIA,NEJIA GHARBI,PERSON
7201,PERSON_BOUCHAMAOUI_RAOUF,RAOUF BOUCHAMAOUI,PERSON
7202,CO_D_AMENAGEMENT_FONCIER_SAF,SOCIETE D'AMENAGEMENT FONCIER SAF,ORG
7203,PERSON_JARAYA_SADOK,SADOK JARRAYA,PERSON
7204,CO_ARMATECH,ARMATECH,ORG
7205,CO_KAMI_IMPORT,KAMI IMPORT,ORG
7206,PERSON_TRIKI_AFIF,AFIF TRIKI,PERSON
7207,CO_EL_WALID_CONSERVATION_RESTAURATION_RELIURE,"EL WALID CONSERVATION, RESTAURATION ET RELIURE",ORG
7208,PERSON_HAMROUNI_TAHER,TAHER HAMROUNI,PERSON
7209,PERSON_AYED_SAMI,SAMI AYED,PERSON
7210,CO_JAWHARA,SOCIETE JAWHARA,ORG
7211,CO_BAYA,SOCIETE BAYA,ORG
7212,PERSON_KAMOUN_ADLEN,ADLEN KAMMOUN,PERSON
7213,CO_ELIUM,SOCIETE ELIUM,ORG
7214,CO_CFK_INTERNATIONAL,CFK INTERNATIONAL,ORG
7215,PERSON_HAJI_ZIED,ZIED HAJJI,PERSON
7216,PERSON_ZOUARI_SAMIR,SAMIR ZOUARI,PERSON
7217,CO_ALTO_LUSSO,ALTO LUSSO,ORG
7218,PERSON_HAMROUNI_ZOUHEIR,ZOUHEIR HAMROUNI,PERSON
7219,CO_HAMROUNI_SERVICES_AGRICOLES,HAMROUNI SERVICES AGRICOLES,ORG
7220,PERSON_MATOUSI_MONCEF,MONCEF MATOUSSI,PERSON
7221,CO_NATIONALE_DISTRIBUTION_PETROLES_AGIL,SOCIETE NATIONALE DE DISTRIBUTION DES PETROLES AGIL,ORG
7222,PERSON_BACOUCHE_HANENE,HANENE BACCOUCHE,PERSON
7223,CO_INDUSTRIELLE_COLLES_PEINTURES_SICOP,SOCIETE INDUSTRIELLE DE COLLES ET PEINTURES SICOP,ORG
7224,CO_ORGANISATION_CONGRES,SOCIETE ORGANISATION CONGRES,ORG
7225,PERSON_ABID_OMAR,OMAR ABID,PERSON
7226,PERSON_FERCHIOU_SLIM,SLIM FERCHIOU,PERSON
7227,CO_ZARKA_EL_YAMAMA,ZARKA EL-YAMAMA,ORG
7228,PERSON_ARMANDO_MILIOTI,MILIOTTI ARMANDO,PERSON
7229,CO_INTERNATIONAL_TRADING_ITALY,INTERNATIONAL TRADING ITALY,ORG
7230,PERSON_BENAYED_WALID,WALID BEN-AYED,PERSON
7231,CO_AMAL_COMMERCE,AMAL DE COMMERCE,ORG
7232,PERSON_PELIZARO_GERARDE,GERARDE PELLIZARO,PERSON
7233,ORGMENTION_S.I.T.A.M,S.I.T.A.M,ORG
7234,CO_MEC,MEC,ORG
7235,CO_CHIC,CHIC,ORG
7236,PERSON_BOURICHA_HABIB,HABIB BOURICHA,PERSON
7237,CO_TANDEM_INTERNATIONAL,TANDEM INTERNATIONAL,ORG
7238,PERSON_SMIDA_NOUHA_MABROUK,NOUHA MABROUK SMIDA,PERSON
7239,CO_MIRAL_INVESTMENTS,MIRAL INVESTMENTS,ORG
7240,CO_AGRICOLE_ZOHRA,SOCIETE AGRICOLE ZOHRA,ORG
7241,PERSON_HAMAMI_KHEDIJA_MZOUGHI,KHEDIJA MZOUGHI HAMMAMI,PERSON
7242,CO_GREEN_POWER_EQUIPEMENT,GREEN POWER EQUIPEMENT,ORG
7243,CO_ALDALIA_TUNISIE,ALDALIA TUNISIE,ORG
7244,CO_CAPITAL_CLUB_TUNISIE,CAPITAL CLUB TUNISIE SA,ORG
7245,PERSON_BELAAJ_SADOK_KINDER,SADOK KINDER BELLAAJ,PERSON
7246,PERSON_ZOUARI_HOUDA,HOUDA ZOUARI,PERSON
7247,CO_MULTITECH_PLUS,MULTITECH PLUS,ORG
7248,CO_SIBHON,SIBHON,ORG
7249,CO_TUNISIENNE_DASSURANCE_LLOYD_TUNISIEN,TUNISIENNE DASSURANCE LLOYD TUNISIEN,ORG
7250,CO_AGET,AGET,ORG
7251,CO_LACALU,LACALU,ORG
7252,PERSON_DERBEL_HICHEM,HICHEM DERBEL,PERSON
7253,PERSON_JOMAA_MOHAMED,MOHAMED JOMAA,PERSON
7254,CO_INDUSTRIELLE_HYDRO_MECANIQUE_HYDROMECA_SYSTEMS,SOCIETE INDUSTRIELLE HYDRO MECANIQUE HYDROMECA SYSTEMS,ORG
7255,PERSON_SELAMI_BEHIJA,BEHIJA SELLAMI,PERSON
7256,CO_BE_COMM,BE : COMM,ORG
7257,CO_BEST_TOURS,BEST TOURS,ORG
7258,PERSON_BOUKADIDA_IMED,IMED BOUKADIDA,PERSON
7259,PERSON_MAJOUL_ABDELMAJID,ABDELMAJID MAJOUL,PERSON
7260,PERSON_BERGUIGA_HICHERN,HICHERN BERGUIGA,PERSON
7261,PERSON_SASI_SAIDA,SAIDA SASSI,PERSON
7262,CO_BEN_DEVELOPPEMENT,SOCIETE BEN-DEVELOPPEMENT,ORG
7263,PERSON_DAOUED_MOHAMED_MABROUK,MOHAMED MABROUK DAOUED,PERSON
7264,CO_TUNISIA_SCAPI,TUNISIA SCAPI,ORG
7265,PERSON_MERLE_REMI,REMI MERLE,PERSON
7266,CO_DAV_TUNISIE,DAV TUNISIE,ORG
7267,PERSON_KILANI_MOHAMED_AFIF,MOHAMED AFIF KILANI,PERSON
7268,CO_EMBALL_INDUSTRIE,SOCIETE EMBALL INDUSTRIE,ORG
7269,PERSON_ABDELKEFI_FATMA_KAMOUN,FATMA KAMMOUN ABDELKEFI,PERSON
7270,CO_GENIUS_ACADEMY,GENIUS ACADEMY,ORG
7271,PERSON_ELOUMI_MOHAMED_AZIZ,MOHAMED AZIZ ELLOUMI,PERSON
7272,CO_CONSULTING_PLUS,CONSULTING PLUS,ORG
7273,PERSON_MUSLAT_ABDELAZIZ,ABDELAZIZ MUSLAT,PERSON
7274,CO_AMERICAN_INTERNATIONAL_INVESTMENT_GROUP,AMERICAN INTERNATIONAL INVESTMENT GROUP,ORG
7275,PERSON_BAROUNI_FADHEL,FADHEL BAROUNI,PERSON
7276,PERSON_TRABELSI_NAHAD,NAHAD TRABELSSI,PERSON
7277,CO_TUN_ITALY,SOCIETE TUN ITALY,ORG
7278,CO_PROMOTION_IMMOBILIERE_EL_MADINA,SOCIETE DE PROMOTION IMMOBILIERE EL-MADINA,ORG
7279,PERSON_BOURAOUI_MAHER,MAHER BOURAOUI,PERSON
7280,PERSON_HORMANSEDER_WILHELM,WILHELM HORMANSEDER,PERSON
7281,PERSON_ABES_MOHAMED_AZIZ,MOHAMED AZIZ ABBES,PERSON
7282,CO_SFAX_ROULEMENT,SOCIETE SFAX ROULEMENT,ORG
7283,PERSON_ZAABI_AMENI,AMENI ZAABI,PERSON
7284,CO_STAR_CONFECTION,SOCIETE STAR CONFECTION +,ORG
7285,PERSON_ZOUARI_HICHEM,HICHEM ZOUARI,PERSON
7286,PERSON_AZOUZ_MAHER_BENMOHAMED,MAHER BEN-MOHAMED AZOUZ,PERSON
7287,CO_MJF_CONFECTION,MJF CONFECTION,ORG
7288,CO_HAVAS_TUNISIE,HAVAS TUNISIE,ORG
7289,PERSON_HELARA_WALID,WALID HELLARA,PERSON
7290,PERSON_BENSEDRINE_MOHAMED_AMIN,MOHAMED AMIN BEN-SEDRINE,PERSON
7291,CO_AMINOV,AMINOV,ORG
7292,CO_OGEC_EQUIPMENTS_SUPPLY,OGEC EQUIPMENTS SUPPLY,ORG
7293,PERSON_HAMROUNI_ISAME,ISSAME HAMROUNI,PERSON
7294,CO_MACOCAP,MACOCAP,ORG
7295,CO_PRO_TECHNOLOGY_SYSTEM,PRO TECHNOLOGY SYSTEM,ORG
7296,PERSON_BERADHI_RIADH,RIADH BERRADHI,PERSON
7297,CO_ITALIAN_CONSTRUCTION_EXPERTS,ITALIAN CONSTRUCTION EXPERTS,ORG
7298,CO_NASR_NAVALE,NASR NAVALE,ORG
7299,PERSON_HAMROUNI_ABDENACEUR,ABDENNACEUR HAMROUNI,PERSON
7300,PERSON_BARBOUCHE_NOURA,NOURA BARBOUCHE,PERSON
7301,ORG_AMERICAN_AFRICAN_UNION_AMAFU,"AMERICAN AFRICAN UNION ""AMAFU""",ORG
7302,PERSON_CHAABOUNI_KHALIFA,KHALIFA CHAABOUNI,PERSON
7303,PERSON_KRAIEM_BASAM,BASSAM KRAIEM,PERSON
7304,PERSON_DIMASI_IBRAHIM,IBRAHIM DIMASSI,PERSON
7305,PERSON_GAZOUANI_AHMED,AHMED GAZOUANI,PERSON
7306,PERSON_SELAMI_NOUREDINE,NOUREDDINE SELLAMI,PERSON
7307,CO_SELLAMI_COMMERCE_BRIQUES_EN_GROS,SOCIETE SELLAMI DE COMMERCE DES BRIQUES EN GROS SCBG,ORG
7308,CO_ROUTES_CARTHAGE,LES ROUTES DE CARTHAGE,ORG
7309,PERSON_BAYAHI_ASMA,ASMA BAYAHI,PERSON
7310,CO_CINQ_CINQ_5_5,CINQ CINQ 5 5,ORG
7311,CO_CAN_LIGNE_BLEUE,CAN LIGNE BLEUE,ORG
7312,CO_SPOSA_ITALIA,SOCIETE SPOSA ITALIA,ORG
7313,PERSON_HAMROUNI_WASIM,WASSIM HAMROUNI,PERSON
7314,CO_TUNISIE_MEUBLES,SOCIETE TUNISIE MEUBLES,ORG
7315,CO_TUNISIA_POWER_SYSTEMS,TUNISIA POWER SYSTEMS,ORG
7316,CO_TUNISIA_BEAUTY_CENTER,TUNISIA BEAUTY CENTER,ORG
7317,PERSON_MADSEN_SVEN_ERIK,SVEN ERIK MADSEN,PERSON
7318,CO_CIMENTS_JBEL_OUST,SOCIETE DES CIMENTS DE JBEL OUST,ORG
7319,PERSON_MLIKA_MOHAMED,MOHAMED MLIKA,PERSON
7320,PERSON_JAMOUSI_AHMED,AHMED JAMOUSI,PERSON
7321,CO_EXACIT_INTERNATIONAL,EXACIT INTERNATIONAL,ORG
7322,CO_IMMOBILIERE_SABLES_DOR,SOCIETE IMMOBILIERE LES SABLES DOR,ORG
7323,PERSON_ZOUARI_OLFA,OLFA ZOUARI,PERSON
7324,CO_DAR_BEN_ABDALLAH,SOCIETE DAR BEN-ABDALLAH,ORG
7325,PERSON_TRIKI_SABER,SABER TRIKI,PERSON
7326,CO_MODERNE_MOUSSE_SMM,SOCIETE MODERNE DE MOUSSE SMM,ORG
7327,PERSON_BOUGHAMOURA_SLIM,SLIM BOUGHAMOURA,PERSON
7328,CO_FABRICATION_ARTICLES_PHARMACEUTIQUES_SOFAP,SOCIETE DE FABRICATION DES ARTICLES PHARMACEUTIQUES SOFAP,ORG
7329,ORGMENTION_Société industrielle de meubles et tapisserie,Société industrielle de meubles et tapisserie,ORG
7330,PERSON_BOUBAHRI_SAMI,SAMI BOUBAHRI,PERSON
7331,CO_TRANSFO_2,SOCIETE TRANSFO 2,ORG
7332,PERSON_GUEZAH_KHALED,KHALED GUEZZAH,PERSON
7333,CO_FRANCO_TUNISIENNE_COMMERCE,SOCIETE FRANCO TUNISIENNE DE COMMERCE FTC,ORG
7334,PERSON_SLAMA_RIHAB,RIHAB SLAMA,PERSON
7335,CO_COMPUTECH,COMPUTECH,ORG
7336,PERSON_MABROUK_OLFA,OLFA MABROUK,PERSON
7337,PERSON_DEMURS_MICHEL_MARIUS_DESIRE,MICHEL MARIUS DESIRE DEMURS,PERSON
7338,CO_FRENCH_LUXURY_UNDERWEAR,FRENCH LUXURY UNDERWEAR,ORG
7339,CO_MEDITERRANEAN_BUSINESS_CENTER,SOCIETE MEDITERRANEAN BUSINESS CENTER MBC,ORG
7340,PERSON_KILANI_SINDA,SINDA KILANI,PERSON
7341,CO_FARAH_DISTRIBUTION,FARAH DE DISTRIBUTION,ORG
7342,PERSON_CHOUCHENE_MOHAMED_ALI,MOHAMED ALI CHOUCHENE,PERSON
7343,CO_GENERALE_TOURISME,SOCIETE GENERALE DE TOURISME,ORG
7344,CO_SLAMA_SERVICES_INDUSTRIEL_3SI,SLAMA DE SERVICES INDUSTRIEL 3SI,ORG
7345,PERSON_SOFIEN_ABDENADHER,ABDENNADHER SOFIEN,PERSON
7346,CO_BENEFICE,BENEFICE,ORG
7347,PERSON_HAMAMI_BILEL,BILEL HAMMAMI,PERSON
7348,CO_NEW_VISION,NEW VISION,ORG
7349,PERSON_TRIKI_EZEDINE,EZZEDDINE TRIKI,PERSON
7350,CO_MECANIQUE_INDUSTRIELLE_CONSTRUCTION_METALLIQUE,SOCIETE DE MECANIQUE INDUSTRIELLE ET DE CONSTRUCTION METALLIQUE,ORG
7351,PERSON_HAMAMI_DHAFRALAH,DHAFRALLAH HAMMAMI,PERSON
7352,CO_VALEO_TUNISIE,VALEO TUNISIE,ORG
7353,CO_QUARTZ_INVEST,QUARTZ INVEST,ORG
7354,CO_ALUCOLOR,ALUCOLOR,ORG
7355,ORG_TAYSIR,TAYSIR,ORG
7356,PERSON_TRABELSI_NIDHAL,NIDHAL TRABELSI,PERSON
7357,PERSON_GAROUI_SAMIRA,SAMIRA GARROUI,PERSON
7358,CO_AROMA_ITALIANO,AROMA ITALIANO,ORG
7359,CO_ADVANCE_CONSULTING,ADVANCE CONSULTING,ORG
7360,CO_ROYAL_METAL,SOCIETE ROYAL METAL,ORG
7361,CO_WINNCARE_TUNISIA,WINNCARE TUNISIA,ORG
7362,CO_MENA_INVEST,MENA INVEST,ORG
7363,PERSON_KABIL_TAREK,TAREK KABIL,PERSON
7364,PERSON_SASI_HELA,HELA SASSI,PERSON
7365,CO_ENGINEERING_TECHNOLOGY_SERVICES,ENGINEERING TECHNOLOGY SERVICES,ORG
7366,CO_WORLD_FREIGHT_SERVICE,WORLD FREIGHT SERVICE,ORG
7367,PERSON_BENGHARBIA_LEILA,LEILA BEN-GHARBIA,PERSON
7368,PERSON_AISA_MOURAD,MOURAD AISSA,PERSON
7369,ORG_ONLUS_FONDAZIONE_XENAGOS_TUNISIA,ONLUS FONDAZIONE XENAGOS TUNISIA,ORG
7370,PERSON_KHOUAJA_TAHER,TAHER KHOUAJA,PERSON
7371,CO_CLINIQUE_ESSAFA_HEMODIALYSE,CLINIQUE ESSAFA HEMODIALYSE,ORG
7372,CO_ILLUMINA,ILLUMINA,ORG
7373,CO_OK_TRANSPORT,OK TRANSPORT,ORG
7374,CO_PACK_PACK_DISTRIBUTION,PACK ET PACK DISTRIBUTION,ORG
7375,CO_SFAX_FLUIDES_SSF,SOCIETE SFAX FLUIDES SSF,ORG
7376,CO_HINA,HINA,ORG
7377,PERSON_MABROUK_AMER,AMER MABROUK,PERSON
7378,CO_MAGHREB_AGRO_SYSTEMES,MAGHREB AGRO SYSTEMES,ORG
7379,PERSON_DIALO_MAMADO,MAMADO DIALLO,PERSON
7380,CO_SERITEX_CONFECTION,SERITEX CONFECTION,ORG
7381,PERSON_MUSUMECI_FILIPO,FILIPPO MUSUMECI,PERSON
7382,CO_ITALIAN_CHAIR_FACTORY,ITALIAN CHAIR FACTORY ICF,ORG
7383,PERSON_MRABET_FETHI,FETHI MRABET,PERSON
7384,CO_GOLF_BETON,GOLF BETON,ORG
7385,PERSON_VILIER_DOMINIQUE,DOMINIQUE VILLIER,PERSON
7386,CO_FRANCO_TUNISIENNE_DENERGIE_NOUVELLE_SOFTEN,SOCIETE FRANCO TUNISIENNE DENERGIE NOUVELLE SOFTEN,ORG
7387,CO_HOTELIERE_RIADH,HOTELIERE RIADH,ORG
7388,PERSON_BELHADI_OUSAMA,OUSSAMA BELHADI,PERSON
7389,CO_TUNISIAN_AMERICAN_OLIVE_OIL_COMPANY,TUNISIAN AMERICAN OLIVE OIL COMPANY,ORG
7390,PERSON_SASI_ZIED,ZIED SASSI,PERSON
7391,CO_GLOBAL_HEALTH,GLOBAL HEALTH,ORG
7392,CO_EL_HOUDA_TRAVAUX,SOCIETE EL-HOUDA DES TRAVAUX,ORG
7393,PERSON_ARFAOUI_HOUCINE,HOUCINE ARFAOUI,PERSON
7394,CO_NETCOM,NETCOM,ORG
7395,PERSON_MOUSA_MOHAMED_EZEDINE,MOHAMED EZZEDDINE MOUSSA,PERSON
7396,CO_IMEN_SERVICE,IMEN SERVICE,ORG
7397,CO_CITY_CARS,CITY CARS,ORG
7398,PERSON_MAHJOUB_MEHDI,MEHDI MAHJOUB,PERSON
7399,CO_ONE_TECH_HOLDING,ONE TECH HOLDING,ORG
7400,CO_TUNISIAN_TRAVEL_SERVICE,TUNISIAN TRAVEL SERVICE,ORG
7401,PERSON_SGHAIER_AHMED,AHMED SGHAIER,PERSON
7402,CO_ULYSSE_GROUPE,SOCIETE ULYSSE GROUPE,ORG
7403,CO_NOVATIVE_TUNISIE,NOVATIVE TUNISIE,ORG
7404,CO_KAMMOUN_CONSEIL,SOCIETE KAMMOUN CONSEIL,ORG
7405,CO_COUSTO,COUSTO,ORG
7406,CO_TUNISIENNE_CARRIERS_MARBRE,SOCIETE TUNISIENNE DES CARRIERS DE MARBRE,ORG
7407,CO_HAMT,HAMT,ORG
7408,PERSON_BENHASEN_RACHID_HICHEM,RACHID HICHEM BEN-HASSEN,PERSON
7409,CO_MODERTEX,MODERTEX,ORG
7410,CO_VIVO_ENERGY_TUNISIE,SOCIETE ET VIVO ENERGY TUNISIE,ORG
7411,PERSON_HAMAMI_KARIM,KARIM HAMMAMI,PERSON
7412,CO_TUNISIENNE_AUTOMOBILE_FINANCIERE_IMMOBILIERE_MARITIME_STAFIM,SOCIETE TUNISIENNE AUTOMOBILE FINANCIERE IMMOBILIERE ET MARITIME STAFIM,ORG
7413,PERSON_AROUI_MOHSEN,MOHSEN AROUI,PERSON
7414,CO_TECHNOFLEX,TECHNOFLEX,ORG
7415,CO_FEDE_BEAUTE,FEDE BEAUTE,ORG
7416,PERSON_ABURISH_MABROUK_ABDALAH_MOHAMED,MABROUK ABDALLAH MOHAMED ABURRISH,PERSON
7417,CO_MONOTIGER,SOCIETE MONOTIGER,ORG
7418,CO_EXCEL_PLAST_TUNISIE,EXCEL PLAST TUNISIE,ORG
7419,CO_AFRICA_IMPORT_EXPORT,AFRICA IMPORT EXPORT,ORG
7420,CO_PAILLETTE,PAILLETTE,ORG
7421,PERSON_GAMRA_JAMEL,JAMEL GAMRA,PERSON
7422,CO_JIT_COMPUTER_SERVICES,SOCIETE JIT COMPUTER SERVICES,ORG
7423,CO_I_THINK,SOCIETE I THINK,ORG
7424,PERSON_BOUSAID_MOUNIR,MOUNIR BOUSSAID,PERSON
7425,CO_ORIENT_TEA,ORIENT TEA,ORG
7426,CO_AGENCEMENT_MENUISERIE_GENERALE,SOCIETE AGENCEMENT MENUISERIE GENERALE AMG,ORG
7427,CO_ALFA_PACK,ALFA PACK,ORG
7428,CO_WORLD_SERVICES_AGENCY,WORLD SERVICES AGENCY,ORG
7429,PERSON_KILANI_NEFAA,NEFAA KILANI,PERSON
7430,CO_LINA_FOOD,LINA FOOD,ORG
7431,CO_TUNISIENNE_NETTOYAGE_SERVICES,SOCIETE TUNISIENNE DE NETTOYAGE ET DE SERVICES,ORG
7432,CO_TUNISIAN_MARTIAL_ARTS,SOCIETE TUNISIAN MARTIAL ARTS,ORG
7433,PERSON_KHECHINE_SAHBI,SAHBI KHECHINE,PERSON
7434,CO_MIRA_COM,MIRA COM,ORG
7435,PERSON_HADAJI_SAMIR,SAMIR HADDAJI,PERSON
7436,CO_RUNGINS_PLAST_LTD,RUNGINS PLAST LTD,ORG
7437,PERSON_HAMAMI_AHMED_BENMOHAMED_BENCHAOUCH,AHMED BEN-MOHAMED BEN-CHAOUCH HAMMAMI,PERSON
7438,CO_ITALCOS,SOCIETE ITALCOS,ORG
7439,PERSON_MAALEJ_FRAJ,FRAJ MAALEJ,PERSON
7440,CO_SOMAFI,SOMAFI,ORG
7441,PERSON_JAMALI_MOUNIR,MOUNIR JAMALI,PERSON
7442,CO_ABRASIF_ITALIA,SOCIETE ABRASIF ITALIA,ORG
7443,CO_GRAPHIC_65_CREATIONS,GRAPHIC 65 CREATIONS,ORG
7444,PERSON_ABID_AMINE,AMINE ABID,PERSON
7445,CO_NORTH_AMERICAN_PRIVATE_UNIVERSITY_BUSINESS,NORTH AMERICAN PRIVATE UNIVERSITY BUSINESS,ORG
7446,CO_MEDITERRANEENNE_BTP_SMBTP,MEDITERRANEENNE DE BTP SMBTP,ORG
7447,PERSON_SASI_SAMIR,SAMIR SASSI,PERSON
7448,CO_TOURISTIQUE_HOTEL_KHEOPS,SOCIETE TOURISTIQUE HOTEL KHEOPS,ORG
7449,PERSON_KAMOUN_IMTIEZ,IMTIEZ KAMMOUN,PERSON
7450,CO_MODERN_DECO,MODERN DECO,ORG
7451,PERSON_SLAMA_SAMIRA_BEIZIG,SAMIRA BEIZIG SLAMA,PERSON
7452,CO_MEDITERRANEE_CONSULTING_MARKETING,MEDITERRANEE CONSULTING ET MARKETING MCM,ORG
7453,PERSON_ALAYA_FETIHA,FETIHA ALAYA,PERSON
7454,CO_JUMEAUX_TEX,JUMEAUX TEX +,ORG
7455,CO_TELNET_INNOVATION_LABS,TELNET INNOVATION LABS,ORG
7456,CO_ABRAJ_TUNIS_PROMOTION_IMMOBILIERE,ABRAJ TUNIS DE PROMOTION IMMOBILIERE,ORG
7457,CO_SERVICOM_HOLDING,SERVICOM HOLDING,ORG
7458,PERSON_AREM_NAJEH,NAJEH AREM,PERSON
7459,CO_BATIMENT_AREM,SOCIETE BATIMENT AREM,ORG
7460,CO_HORCHANI_DATTES_INTERNATIONAL,SOCIETE HORCHANI DATTES INTERNATIONAL HDI,ORG
7461,CO_ASW,ASW,ORG
7462,CO_COMPTOIR_MONASTIRIEN_MATERIAUX_CONSTRUCTION,COMPTOIR MONASTIRIEN DE MATERIAUX DE CONSTRUCTION,ORG
7463,PERSON_BENOMRANE_ZIED,ZIED BEN-OMRANE,PERSON
7464,CO_BOMEXPORT_BM,BOMEXPORT BM,ORG
7465,CO_KAMCO,KAMCO,ORG
7466,PERSON_MANSOUR_KAREM,KAREM MANSOUR,PERSON
7467,ORGMENTION_SIDU,SIDU,ORG
7468,PERSON_BENZINA_RIDHA,RIDHA BENZINA,PERSON
7469,PERSON_ZOUARI_SALEM,SALEM ZOUARI,PERSON
7470,CO_ABDEL_HEDI_ZOUARI_STATION,SOCIETE ABDEL HEDI ET ZOUARI STATION AZ,ORG
7471,PERSON_HAMROUNI_AHMED_TAHA,AHMED TAHA HAMROUNI,PERSON
7472,CO_NADA_PRODUCTION,NADA DE PRODUCTION,ORG
7473,PERSON_ATIA_SADOK,SADOK ATTIA,PERSON
7474,CO_ITALY_SMOKE,ITALY SMOKE,ORG
7475,PERSON_BENHASINE_RACHID_NACEUR,RACHID NACEUR BEN-HASSINE,PERSON
7476,PERSON_SOMAI_SLIM,SLIM SOMAI,PERSON
7477,CO_COTIF_SICAR,COTIF SICAR,ORG
7478,PERSON_BENMAMI_SALIMA,SALIMA BEN-MAMI,PERSON
7479,CO_WEBSTORE,WEBSTORE,ORG
7480,PERSON_MENSI_MOHAMED,MOHAMED MENSI,PERSON
7481,CO_EUROPEENNE_TUNISIENNE_CONFECTION,EUROPEENNE TUNISIENNE CONFECTION ETC,ORG
7482,PERSON_HOUSAINI_MOHAMED_ALI,MOHAMED ALI HOUSSAINI,PERSON
7483,CO_FRANCE_AUTO_PIECES,FRANCE AUTO PIECES,ORG
7484,CO_MILLENIUM_TRADING,MILLENIUM TRADING,ORG
7485,PERSON_BOYE_PHILIPE,PHILIPPE BOYE,PERSON
7486,CO_BARAKA_CONDITIONNEMENT_DATTES,SOCIETE BARAKA DE CONDITIONNEMENT DE DATTES,ORG
7487,CO_CONSEIL_D_ENTREPRISE_EN_ELEVATEURS,SOCIETE DE CONSEIL D'ENTREPRISE EN ELEVATEURS,ORG
7488,CO_KARTHAGO_GROUP,SOCIETE KARTHAGO GROUP,ORG
7489,PERSON_BOURICHA_DORA,DORRA BOURICHA,PERSON
7490,CO_MDB_COSMETIC,MDB COSMETIC,ORG
7491,CO_BIM_EXPERTS,BIM EXPERTS,ORG
7492,PERSON_BENKIRANE_YOUSEF,YOUSSEF BENKIRANE,PERSON
7493,CO_PRINTEC,PRINTEC,ORG
7494,PERSON_HAMROUNI_RAMI,RAMI HAMROUNI,PERSON
7495,CO_DREAM_PARK,DREAM PARK,ORG
7496,PERSON_MABROUK_HOSNI,HOSNI MABROUK,PERSON
7497,CO_FASHION_EVENTS_TUNISIE,SOCIETE FASHION EVENTS TUNISIE,ORG
7498,CO_NETOPTIM,NETOPTIM,ORG
7499,CO_INSTITUT_ROBERT_SORBON,INSTITUT ROBERT DE SORBON,ORG
7500,CO_ANONYME_TUNISIENNE_DHUILE_DOLIVE_PURE,SOCIETE ANONYME TUNISIENNE DHUILE DOLIVE PURE,ORG
7501,CO_SWICORP_INTAJ,SWICORP INTAJ,ORG
