node_id,label,node_class,degree,in_giant_component
CO_AGENCE_GESTION_PATRIMOINE_IMMOBILIER,AGENCE DE GESTION DU PATRIMOINE IMMOBILIER,company,1,1
CO_AGENCE_IMMOBILIERE_HAMMAMI,SOCIETE AGENCE IMMOBILIERE HAMMAMI,company,1,1
CO_AGENCE_IMMOBILIERE_PRESTIGE,AGENCE IMMOBILIERE LE PRESTIGE,company,1,0
CO_AGENCE_MARITIME_TAHER,AGENCE MARITIME TAHER,company,1,1
CO_AGENCE_MARITIME_TAHER_BOURICHA_CIE,AGENCE MARITIME TAHER BOURICHA ET CIE,company,2,1
CO_AGENCE_MARITIME_TAHER_BOURICHA_CIE_AMATAB,AGENCE MARITIME TAHER BOURICHA ET CIE AMATAB,company,4,1
CO_AGENCE_MATIMITE_MOHAB,AGENCE MATIMITE MOHAB,company,1,1
CO_AGENCE_METROPOLITAINE_COMMUNICATION,AGENCE METROPOLITAINE DE COMMUNICATION AMC,company,1,0
CO_AGENCE_NATIONALE_MAITRISE_L_ENERGIE,AGENCE NATIONALE DE MAITRISE DE L'ENERGIE,state body,1,1
CO_AGENCE_NATIONAL_MAITRISE_L_ENERGIE,AGENCE NATIONAL DE MAITRISE DE L'ENERGIE,company,1,0
CO_AGENCE_PROMOTION_L_INDUSTRIE_L_INNOVATION,AGENCE DE PROMOTION DE L'INDUSTRIE ET DE L'INNOVATION,company,1,1
CO_AGENCE_SASSI_VOYAGES,AGENCE SASSI VOYAGES,company,1,1
CO_AGENCE_TUNISIENNE_DINTERNET,AGENCE TUNISIENNE DINTERNET,company,1,1
CO_AGENCE_TUNISIENNE_DINTERNET_ATI,AGENCE TUNISIENNE DINTERNET ATI,company,1,1
CO_AGENCE_TUNISIENNE_PRODUITS_PHARMACEUTIQUES_MEDICAL_DEVICE,AGENCE TUNISIENNE DE PRODUITS PHARMACEUTIQUES MEDICAL DEVICE,company,1,1
CO_AGENCE_ZRELLI_IMMOBILIERE,SOCIETE AGENCE ZRELLI IMMOBILIERE,company,1,1
CO_AGEPI_AGENCE_GESTION_PATRIMOINE_IMMOBILIER,AGEPI AGENCE DE GESTION DU PATRIMOINE IMMOBILIER,company,1,1
CO_AGET,AGET,company,3,1
CO_AGET_COMMERCE_INTERNATIONAL,AGET DE COMMERCE INTERNATIONAL,company,1,1
CO_AGET_CONSTRUCTION,AGET CONSTRUCTION,company,1,1
CO_AGET_TECHNOLOGIE,AGET TECHNOLOGIE,company,1,1
CO_AGHIR,AGHIR,company,3,1
CO_AGIC_TUNISIE,AGIC TUNISIE,company,3,1
CO_AGIL_GESTION_SERVICES,SOCIETE AGIL DE GESTION ET DE SERVICES,company,2,1
CO_AGIP,SOCIETE AGIP,company,1,1
CO_AGL_TECHNOLOGIES,AGL TECHNOLOGIES,company,1,1
CO_AGOMED,AGOMED,company,5,1
CO_AGORA,AGORA,company,2,1
CO_AGRAL,AGRAL,company,2,1
CO_AGRIBAT,AGRIBAT,company,1,1
CO_AGRICO,AGRICO,company,1,1
CO_AGRICOLEKHAYRAT_EL_MEHRINE,SOCIETE AGRICOLEKHAYRAT EL-MEHRINE,company,2,1
CO_AGRICOLE_ABDERRAZEK_HAMMAMI_FILS,SOCIETE AGRICOLE ABDERRAZEK HAMMAMI ET FILS,company,1,1
CO_AGRICOLE_ALFARAJ,SOCIETE AGRICOLE ALFARAJ,company,1,1
CO_AGRICOLE_AL_AHRAM,SOCIETE AGRICOLE AL-AHRAM,company,1,1
CO_AGRICOLE_BRANCHE_DOREE,AGRICOLE BRANCHE DOREE,company,1,1
CO_AGRICOLE_CHOISIE,SOCIETE AGRICOLE CHOISIE,company,1,1
CO_AGRICOLE_COMMERCIALE_INDUSTRIELLE_SUD_SACIS,"SOCIETE AGRICOLE, COMMERCIALE, INDUSTRIELLE DU SUD SACIS",company,5,1
CO_AGRICOLE_CULTURES_PROSPECTIVES,SOCIETE AGRICOLE ET CULTURES PROSPECTIVES,company,1,0
CO_AGRICOLE_DAHLIA,SOCIETE AGRICOLE DAHLIA,company,1,1
CO_AGRICOLE_DAKHLA,SOCIETE AGRICOLE DAKHLA,company,1,1
CO_AGRICOLE_DALIA,AGRICOLE DALIA,company,1,0
CO_AGRICOLE_DAR_EL_HANA,SOCIETE AGRICOLE DAR EL-HANA,company,1,1
CO_AGRICOLE_DAR_EL_KHIR,SOCIETE AGRICOLE DAR EL-KHIR,company,2,1
CO_AGRICOLE_DICK,AGRICOLE DICK SA,company,1,1
CO_AGRICOLE_EL_AITHA,SOCIETE AGRICOLE EL-AITHA,company,2,1
CO_AGRICOLE_EL_AMRA,SOCIETE AGRICOLE EL-AMRA,company,1,1
CO_AGRICOLE_EL_ATTHA,SOCIETE AGRICOLE EL-ATTHA,company,2,1
CO_AGRICOLE_EL_BARAKA,SOCIETE AGRICOLE EL-BARAKA,company,2,1
CO_AGRICOLE_EL_BOSTEN,SOCIETE AGRICOLE EL-BOSTEN,company,1,1
CO_AGRICOLE_EL_HADAYEK,SOCIETE AGRICOLE EL-HADAYEK,company,2,1
CO_AGRICOLE_ENNAJEH,SOCIETE AGRICOLE ENNAJEH,company,1,1
CO_AGRICOLE_ESSANIA,SOCIETE AGRICOLE ESSANIA,company,1,1
CO_AGRICOLE_EZZOHRA,SOCIETE AGRICOLE EZZOHRA,company,3,1
CO_AGRICOLE_FARAH,SOCIETE AGRICOLE FARAH,company,1,1
CO_AGRICOLE_FARAH_SAF,AGRICOLE FARAH SAF,company,1,1
CO_AGRICOLE_FROID_TRADING,LA SOCIETE AGRICOLE ET FROID TRADING,company,1,0
CO_AGRICOLE_FRUITS_IDEALES_SAFI,SOCIETE AGRICOLE DE FRUITS IDEALES SAFI,company,1,1
CO_AGRICOLE_GARGOURI,SOCIETE AGRICOLE GARGOURI,company,1,1
CO_AGRICOLE_JAWAHER,SOCIETE AGRICOLE JAWAHER,company,2,1
CO_AGRICOLE_JSK,SOCIETE AGRICOLE JSK,company,3,1
CO_AGRICOLE_KHEDIJA,SOCIETE AGRICOLE KHEDIJA,company,1,0
CO_AGRICOLE_MAHARAT_AGROMA,SOCIETE AGRICOLE MAHARAT AGROMA,company,1,0
CO_AGRICOLE_MARGHERITA_SAMAR,SOCIETE AGRICOLE MARGHERITA SAMAR,company,1,1
CO_AGRICOLE_MORNAG_SAM,SOCIETE AGRICOLE MORNAG SAM,company,1,0
CO_AGRICOLE_NAMAA,SOCIETE AGRICOLE NAMAA,company,1,0
CO_AGRICOLE_RAOUDHA,SOCIETE AGRICOLE RAOUDHA,company,1,1
CO_AGRICOLE_REMIL,SOCIETE AGRICOLE REMIL,company,1,1
CO_AGRICOLE_SAAD,SOCIETE AGRICOLE SAAD,company,4,1
CO_AGRICOLE_SABA,SOCIETE AGRICOLE SABA,company,3,1
CO_AGRICOLE_SAOUEF,AGRICOLE SAOUEF,company,6,1
CO_AGRICOLE_SIDI_DAOUED,AGRICOLE SIDI DAOUED,company,2,1
CO_AGRICOLE_SIDI_MESSAOUD,SOCIETE AGRICOLE SIDI MESSAOUD,company,1,1
CO_AGRICOLE_SIRINEE,SOCIETE AGRICOLE SIRINEE,company,6,1
CO_AGRICOLE_TABA,AGRICOLE TABA,company,1,1
CO_AGRICOLE_TAISSIR,AGRICOLE TAISSIR,company,2,1
CO_AGRICOLE_TESTOUR,SOCIETE AGRICOLE DE TESTOUR,company,2,1
CO_AGRICOLE_TOUIR,SOCIETE AGRICOLE TOUIR,company,1,0
CO_AGRICOLE_TRIAGA,SOCIETE AGRICOLE TRIAGA,company,6,1
CO_AGRICOLE_VERGERS_REGUEB,SOCIETE AGRICOLE LES VERGERS DE REGUEB,company,1,1
CO_AGRICOLE_ZARDOUB,AGRICOLE ZARDOUB,company,1,1
CO_AGRICOLE_ZOHRA,SOCIETE AGRICOLE ZOHRA,company,2,1
CO_AGRICO_PLAST,AGRICO PLAST,company,1,1
CO_AGRIMED,AGRIMED,company,11,1
CO_AGRIMEN,SOCIETE AGRIMEN,company,1,1
CO_AGRINDUS,AGRINDUS,company,3,1
CO_AGRISUD,SOCIETE AGRISUD,company,1,1
CO_AGRITUNISIA,AGRITUNISIA,company,1,0
CO_AGRI_21,AGRI 21,company,1,1
CO_AGRI_ART,SOCIETE AGRI ART,company,1,1
CO_AGRI_BUSINESS_COMPANY_ABCO,AGRI BUSINESS COMPANY ABCO,company,4,1
CO_AGRI_BUSINESS_COMPANY_ABCO_SIDI_DAOUD,SOCIETE AGRI BUSINESS COMPANY ABCO SIDI DAOUD,company,2,1
CO_AGRI_PRODUCTION,AGRI –PRODUCTION,company,2,1
CO_AGRLCOLE_SAHEL,SOCIETE AGRLCOLE DU SAHEL,company,1,0
CO_AGROCO_MED,AGROCO MED,company,1,1
CO_AGROFINTY_DISTRIBUTION_COUFFIN_SYMPA,AGROFINTY DISTRIBUTION COUFFIN SYMPA,company,1,1
CO_AGROLAND_TUNISIE,AGROLAND TUNISIE,company,2,0
CO_AGROLITO_TUNISIE,AGROLITO TUNISIE,company,1,1
CO_AGROLIVA_INTERNATIONAL,AGROLIVA INTERNATIONAL,company,1,0
CO_AGROLIVE_SERVICES,AGROLIVE SERVICES,company,6,1
CO_AGROMED,AGROMED,company,5,1
CO_AGROMILLORAMEDITERRANEE,AGROMILLORAMEDITERRANEE,company,1,1
CO_AGRONAT,AGRONAT,company,1,0
CO_AGRONATURE,AGRONATURE,company,2,1
CO_AGRONORD,AGRONORD,company,3,1
CO_AGROPACK,AGROPACK,company,1,1
CO_AGROTECHNOLOGIES,AGROTECHNOLOGIES,company,2,1
CO_AGROUPEMENT_COGELEX_ALSTOM_EL_FRANCE,AGROUPEMENT COGELEX ALSTOM EL-FRANCE,company,2,0
CO_AGROVET,AGROVET,company,1,1
CO_AGRO_ALIMENTAIRE_TUNISIENNE,SOCIETE AGRO ALIMENTAIRE TUNISIENNE,company,3,1
CO_AGRO_CRC,AGRO CRC,company,1,1
CO_AGRO_EXPORT,AGRO EXPORT,company,2,1
CO_AGRO_EXPORT_SAHEL_SAGES,SOCIETE AGRO EXPORT SAHEL SAGES,company,1,0
CO_AGRO_FOOD,AGRO FOOD,company,2,1
CO_AGRO_FREDH,AGRO FREDH,company,1,1
CO_AGRO_ITALO_TUNISIENNE,AGRO ITALO TUNISIENNE,company,1,0
CO_AGRO_MELANGE_TECHNOLOGIE_EN_ABREGE,AGRO MELANGE TECHNOLOGIE EN ABREGE AMT,company,4,1
CO_AGRO_PLUS,AGRO PLUS,company,1,1
CO_AGRO_SERVICES,AGRO SERVICES,company,2,1
CO_AGRO_ZITEX,AGRO ZITEX,company,6,1
CO_AGRUMES_GOLFE,LES AGRUMES DU GOLFE,company,8,1
CO_AGRUMES_GOLF_PLUS,LES AGRUMES DU GOLF PLUS,company,2,1
CO_AGR_INDUSTRIE,AGR INDUSTRIE,company,1,0
CO_AHLEM_DANIMATION_TOURISTIQUE,AHLEM DANIMATION TOURISTIQUE,company,2,1
CO_AHMED_BEN_MOHSEN_TRIKI,AHMED BEN-MOHSEN TRIKI,company,1,0
CO_AHMED_CONFECTION,AHMED CONFECTION,company,1,0
CO_AHMED_DAGRICULTURE,AHMED DAGRICULTURE,company,1,0
CO_AHMED_EL_KARM,AHMED EL-KARM,company,1,1
CO_AHMED_GAALOUL_FILS,ETABLISSEMENT AHMED GAALOUL ET FILS,company,3,1
CO_AHMED_HAMMAMI,AHMED HAMMAMI,company,1,1
CO_AHMED_IMPORT_EXPORT,AHMED IMPORT EXPORT,company,1,1
CO_AHMED_MABROUK,AHMED MABROUK,company,1,1
CO_AHMED_SHOES,AHMED SHOES,company,1,0
CO_AHMINI,AHMINI,company,1,1
CO_AH_CREATION,SOCIETE AH CREATION,company,1,0
CO_AICHA_DAGRICULTURE_SAA,SOCIETE AICHA DAGRICULTURE SAA,company,1,1
CO_AICHA_HAMROUNI_VENTE_PLANTES_MEDICINALES_MATERIELS_PARAMEDIC,AICHA HAMROUNI VENTE PLANTES MEDICINALES ET MATERIELS PARAMEDICALES,company,1,0
CO_AIDA_AGRICOLE,AIDA AGRICOLE,company,3,1
CO_AIDA_VOYAGES,AIDA VOYAGES,company,1,1
CO_AID_SICAR,AID SICAR,company,3,1
CO_AID_TUNISIA,AID TUNISIA,company,1,1
CO_AIGLES_SURVEILLANCE_JARDINAGE_SERVICE,"LES AIGLES DE SURVEILLANCE, DE JARDINAGE ET SERVICE",company,1,1
CO_AIGLE_ROYAL_PROMOTION,SOCIETE AIGLE ROYAL PROMOTION,company,1,1
CO_AIG_AFRICAN_INFRASTRUCTURE_FUND_LLC,AIG AFRICAN INFRASTRUCTURE FUND LLC,company,1,1
CO_AILLEURS_RENT_A_CAR,AILLEURS RENT A CAR,company,1,0
CO_AIL_MAGHREBIN,AIL MAGHREBIN,company,1,1
CO_AIN_FAOUARA_MERIEM,SOCIETE AIN FAOUARA MERIEM,company,2,1
CO_AIRESOFT_INTEGRATION,AIRESOFT INTEGRATION,company,1,1
CO_AIR_CLIM,AIR CLIM,company,5,1
CO_AIR_FRANCE,AIR FRANCE,company,5,1
CO_AIR_FRANCE_FRANCE,AIR FRANCE FRANCE,company,2,1
CO_AIR_LIQUIDE_INTERNATIONAL,AIR LIQUIDE INTERNATIONAL,company,1,1
CO_AIR_LIQUIDE_SPECNA,AIR LIQUIDE SPECNA,company,5,1
CO_AIR_LIQUIDE_TUNISIE,AIR LIQUIDE TUNISIE,company,15,1
CO_AIR_LIQUIDE_TUNISIE_SERVICES,AIR LIQUIDE TUNISIE SERVICES,company,29,1
CO_AIR_MAGHREB,SOCIETE AIR MAGHREB,company,2,1
CO_AIR_PRESS_CONSULTING,SOCIETE AIR PRESS CONSULTING,company,2,0
CO_AIR_SEPARATION_TUNISIE,AIR SEPARATION TUNISIE,company,2,1
CO_AISA,AISA,company,1,1
CO_AI_AZHAR_PRODUITS_MER,AI AZHAR DES PRODUITS DE LA MER,company,1,0
CO_AI_YOSR_DEVELOPPEMENT_AGRICOLE,SOCIETE AI YOSR DE DEVELOPPEMENT AGRICOLE,company,1,1
CO_AJMI_FILS_SAFI,SOCIETE AJMI ET FILS SAFI,company,1,0
CO_AK2R_CONFECTION,AK2R CONFECTION,company,4,0
CO_AKKACHA_MATERIAUX_CONSTRUCTION_SAMC,SOCIETE AKKACHA DE MATERIAUX DE CONSTRUCTION SAMC,company,1,0
CO_AKOTIKA,AKOTIKA,company,1,1
CO_AKOUDA_LINGERIE,AKOUDA LINGERIE,company,4,1
CO_AKOUI_TEX,AKOUI TEX,company,1,0
CO_AKRO_PLASTIC_GMBH,AKRO-PLASTIC GMBH,company,1,1
CO_AKWA_IMMOBILIERE,AKWA IMMOBILIERE,company,1,1
CO_AKYES,AKYES,company,5,1
CO_AK_CONSULTING_INT,AK CONSULTING INT,company,1,0
CO_AK_DINVESTISSEMENT,AK DINVESTISSEMENT,company,1,1
CO_AK_INVEST_HOLDING,AK INVEST HOLDING,company,2,1
CO_ALAA_SERVICES,ALAA SERVICES,company,1,1
CO_ALAE_ERRAHMEN,ALAE ERRAHMEN,company,1,0
CO_ALAYA_PROMOTEUR_IMMOBILIER_SAPIM,SOCIETE ALAYA PROMOTEUR IMMOBILIER SAPIM,company,1,1
CO_ALA_METAL,ALA METAL,company,1,1
CO_ALBATROS_TUNISIAN_TRAVEL,ALBATROS TUNISIAN TRAVEL,company,1,0
CO_ALCHIMY,ALCHIMY,company,2,1
CO_ALCOVET,SOCIETE ALCOVET,company,1,0
CO_ALDALIA_TUNISIE,ALDALIA TUNISIE,company,1,1
CO_ALDIANA_DJERBA,ALDIANA DJERBA,company,2,1
CO_ALDOVI_PELLETERIA_ITALIA,ALDOVI PELLETERIA ITALIA,company,5,0
CO_ALDOVI_PELLITERIA_ITALIA,ALDOVI PELLITERIA ITALIA,company,2,0
CO_ALD_SICAR,ALD SICAR,company,1,1
CO_ALEONAT,SOCIETE ALEONAT,company,2,1
CO_ALEXANDRE_WOOLLEN,SOCIETE ALEXANDRE WOOLLEN,company,1,0
CO_ALFA,SOCIETE ALFA,company,5,1
CO_ALFACOM,ALFACOM,company,4,1
CO_ALFAROS,ALFAROS,company,2,0
CO_ALFA_CLIM,SOCIETE ALFA CLIM,company,1,1
CO_ALFA_CONSEIL,LA SOCIETE ALFA CONSEIL,company,1,1
CO_ALFA_EXPORT,SOCIETE ALFA EXPORT,company,1,0
CO_ALFA_MARMI,ALFA MARMI,company,1,1
CO_ALFA_PACK,ALFA PACK,company,2,1
CO_ALFA_TRADING_INTERNATIONAL,ALFA TRADING INTERNATIONAL,company,1,1
CO_ALFET_EL_MACHIA,ALFET EL-MACHIA,company,2,1
CO_ALFET_EL_MACHIA_SAM,ALFET EL-MACHIA SAM,company,5,1
CO_ALGERO_TUNISIENNE_BATTERIES,SOCIETE ALGERO TUNISIENNE DE BATTERIES,company,1,1
CO_ALGERO_TUNISIENNE_COMMERCE_INTERNATIONAL_SATCI,SOCIETE ALGERO TUNISIENNE DE COMMERCE INTERNATIONAL SATCI,company,1,1
CO_ALHAMD_DINVESTISSEMENT_IMMOBILIERE,SOCIETE ALHAMD DINVESTISSEMENT IMMOBILIERE,company,1,1
CO_ALHIFADH_SICAV,ALHIFADH SICAV,company,8,1
CO_ALICIA,ALICIA,company,1,1
CO_ALIF,ALIF,company,1,1
CO_ALIF_CONSULT,SOCIETE ALIF CONSULT,company,1,0
CO_ALIM,SOCIETE ALIM,company,3,1
CO_ALIMENTAIRE_SUD,SOCIETE ALIMENTAIRE DU SUD,company,1,1
CO_ALIMENTAIRE_SUD_SAS,SOCIETE ALIMENTAIRE DU SUD SAS,company,1,1
CO_ALIMENTAIRE_SUD_S_A_S,SOCIETE ALIMENTAIRE DU SUD S A S,company,1,1
CO_ALIMENTS_CENTRE,SOCIETE LES ALIMENTS DU CENTRE AC,company,2,1
CO_ALIMENTS_COMPOSES_NORD,LES ALIMENTS COMPOSES DU NORD ACN,company,2,1
CO_ALIMENTS_CONCENTRES_CENTRE_OUEST,SOCIETE LES ALIMENTS CONCENTRES DU CENTRE OUEST,company,1,1
CO_ALIMENTS_CONCENTRES_CENTRE_OUEST_ALICO,LES ALIMENTS CONCENTRES DU CENTRE OUEST ALICO,company,1,1
CO_ALIMEX,ALIMEX,company,1,1
CO_ALIMINIUM_VITRES,SOCIETE ALIMINIUM ET VITRES,company,1,1
CO_ALIM_PACK,ALIM PACK,company,2,1
CO_ALISOL_LALTERNATIVE_ELECTRIQUE,ALISOL LALTERNATIVE ELECTRIQUE,company,1,1
CO_ALISSA_SERVICE,SOCIETE ALISSA DE SERVICE,company,1,1
CO_ALKARAMA_HOLDING,ALKARAMA HOLDING,company,1,1
CO_ALKHIR_PRODUCTION_AGRICOLE,ALKHIR DE PRODUCTION AGRICOLE,company,1,0
CO_ALKILANI_DISTRIHUTION,SOCIETE ALKILANI DISTRIHUTION,company,1,0
CO_ALKIMIA,ALKIMIA,company,2,1
CO_ALKIMIA_PACKAGING,ALKIMIA PACKAGING,company,5,1
CO_ALLDIAG_TUNISLE,ALLDIAG TUNISLE,company,1,1
CO_ALLEGORY,ALLEGORY,company,1,0
CO_ALLEMANDE_POUR_PROGRES_AGRICOLE,SOCIETE ALLEMANDE POUR LE PROGRES AGRICOLE,company,1,0
CO_ALLEMANDE_TECHNOLOGIES_D_ENERGIE_RENOUVELABLE_SATER,SOCIETE ALLEMANDE DES TECHNOLOGIES D'ENERGIE RENOUVELABLE SATER,company,3,1
CO_ALLEMANDE_TUNISIEN_ENERGIE_RENOUVELABLE,SOCIETE ALLEMANDE TUNISIEN ENERGIE RENOUVELABLE,company,1,0
CO_ALLEMAND_INDUSTRIES,ALLEMAND INDUSTRIES,company,1,0
CO_ALLEMAND_PLUS,ALLEMAND PLUS,company,1,1
CO_ALLEMAND_TUNISIENNE_COMMERCE,SOCIETE ALLEMAND TUNISIENNE DE COMMERCE,company,1,0
CO_ALLEMAND_TUNISIEN_D_ENERGIE_SOLAIRE_SATES,SOCIETE ALLEMAND TUNISIEN D'ENERGIE SOLAIRE - SATES,company,1,0
CO_ALLIACOM_TUNISIE,ALLIACOM TUNISIE,company,1,0
CO_ALLIANCES_MEDITERRANNEE,ALLIANCES MEDITERRANNEE,company,1,1
CO_ALLIANCE_AND_CO,ALLIANCE AND CO,company,3,1
CO_ALLIANCE_AUTOS_SERVICES,ALLIANCE AUTOS SERVICES,company,3,1
CO_ALLIANCE_BUSINESS_COMPANY,ALLIANCE BUSINESS COMPANY,company,1,1
CO_ALLIANCE_CAR_REPAIR,ALLIANCE CAR REPAIR,company,1,1
CO_ALLIANCE_CO,ALLIANCE ET CO,company,4,1
CO_ALLIANCE_DECO,ALLIANCE DECO,company,1,0
CO_ALLIANCE_DIFFUSION,SOCIETE ALLIANCE DIFFUSION,company,2,1
CO_ALLIANCE_DISTRIBUTION,ALLIANCE DISTRIBUTION,company,1,1
CO_ALLIANCE_ETUDES,SOCIETE ALLIANCE ETUDES,company,1,1
CO_ALLIANCE_EXPORT,SOCIETE ALLIANCE EXPORT,company,1,0
CO_ALLIANCE_FINANCIAL_CORPORATION,ALLIANCE FINANCIAL CORPORATION,company,3,1
CO_ALLIANCE_FOOD,ALLIANCE FOOD,company,2,1
CO_ALLIANCE_IMMOBILIERE,ALLIANCE IMMOBILIERE,company,4,1
CO_ALLIANCE_NEGOCES,SOCIETE ALLIANCE NEGOCES,company,1,0
CO_ALLIANCE_ORGANISATION_COMMUNICATION,ALLIANCE ORGANISATION ET COMMUNICATION,company,1,0
CO_ALLIANCE_OUTSOURCING_COMPANY,ALLIANCE OUTSOURCING COMPANY,company,1,1
CO_ALLIANCE_PHARMA,ALLIANCE PHARMA,company,8,1
CO_ALLIANCE_SICAF,ALLIANCE SICAF,company,2,1
CO_ALLIANCE_SYNERGIE,ALLIANCE SYNERGIE ENTREPRISE,company,1,1
CO_ALLIANCE_TECHNOLOGIES,ALLIANCE TECHNOLOGIES,company,3,1
CO_ALLIANCE_TUNISIE,ALLIANCE TUNISIE,company,2,1
CO_ALLO_TAXI_SFAX,ALLO TAXI SFAX,company,1,1
CO_ALLUMENAGE,SOCIETE ALLUMENAGE,company,1,1
CO_ALLUMNUIM_VITRES,SOCIETE ALLUMNUIM ET VITRES,company,1,1
CO_ALLUX_INJECTION,SOCIETE ALLUX INJECTION,company,1,1
CO_ALL_MARKETING_SERVICES,ALL MARKETING SERVICES,company,1,1
CO_ALL_PRINT_CHAHMI,ALL PRINT CHAHMI,company,1,0
CO_ALMA,SOCIETE ALMA,company,1,1
CO_ALMAIDA_TN,ALMAIDA TN,company,1,1
CO_ALMAS,ALMAS,company,1,1
CO_ALMA_CONFECTION,ALMA CONFECTION,company,1,1
CO_ALMA_PRODUCTION_VENTE_PRODUITS_DETERGENTS,SOCIETE ALMA DE PRODUCTION ET VENTE DES PRODUITS DETERGENTS,company,1,1
CO_ALMES,ALMES,company,9,1
CO_ALMES_II,ALMES II,company,1,0
CO_ALMES_IV,ALMES IV,company,1,1
CO_ALMIA_REFRIGERATION,SOCIETE ALMIA REFRIGERATION,company,1,1
CO_ALMINARA_CONSULTING,ALMINARA CONSULTING,company,1,1
CO_ALMORY_DISTRIBUTION,ALMORY DISTRIBUTION,company,1,1
CO_ALMOUBARAKA,SOCIETE ALMOUBARAKA,company,1,1
CO_ALNAJEH_AGRICOLE,SOCIETE ALNAJEH AGRICOLE,company,1,1
CO_ALOA_BEACH_DIFFUSION,ALOA BEACH DIFFUSION,company,1,1
CO_ALPHANIS,ALPHANIS,company,1,0
CO_ALPHA_ART,ALPHA ART,company,2,1
CO_ALPHA_BUS_TUNISIE,ALPHA BUS TUNISIE,company,4,1
CO_ALPHA_CONSTRUCTION,ALPHA CONSTRUCTION,company,1,1
CO_ALPHA_CUISINE,ALPHA CUISINE,company,1,0
CO_ALPHA_ETIQUETTES,ALPHA ETIQUETTES,company,2,0
CO_ALPHA_FORD,ALPHA FORD,company,4,1
CO_ALPHA_GTI_CROISSANCE,ALPHA GTI CROISSANCE,company,9,1
CO_ALPHA_HYUNDAI_MOTOR,ALPHA HYUNDAI MOTOR,company,2,1
CO_ALPHA_INGENIERIE_INFORMATIQUE,ALPHA INGENIERIE INFORMATIQUE,company,1,0
CO_ALPHA_INTERNATIONAL_TUNISIE,ALPHA INTERNATIONAL TUNISIE,company,2,1
CO_ALPHA_LIGHTING_DETAIL,ALPHA LIGHTING DETAIL,company,1,0
CO_ALPHA_SECURITY,ALPHA SECURITY,company,1,1
CO_ALPHA_SOLUTIONS,ALPHA SOLUTIONS,company,1,1
CO_ALPHA_TRAVAUX_SERVICES_SATRAS,SOCIETE ALPHA DE TRAVAUX ET SERVICES SATRAS,company,1,0
CO_ALPHA_TUNISIA,ALPHA TUNISIA,company,1,1
CO_ALSENAM_TUNISIE,ALSENAM TUNISIE,company,1,0
CO_ALSTOM_TRANSPORT,ALSTOM TRANSPORT,company,1,1
CO_ALSTOM_TRANSPORT_FRANCE,ALSTOM TRANSPORT FRANCE,company,5,1
CO_ALS_TUNIS,ALS TUNIS,company,1,1
CO_ALTAIR_GETC,ALTAIR GETC,company,1,0
CO_ALTAWASSOL_EDITIONS_DISTRIBUTION_AEETD,ALTAWASSOL EDITIONS ET DISTRIBUTION AEETD,company,1,0
CO_ALTA_MEUBLES,ALTA MEUBLES,company,1,0
CO_ALTEA_PACKAGING,ALTEA PACKAGING,company,1,1
CO_ALTEA_PACKAGING_HOLDING_TUNISIE,ALTEA PACKAGING HOLDING TUNISIE,company,4,1
CO_ALTEA_PACKAGING_LIMITED,ALTEA PACKAGING LIMITED,company,1,1
CO_ALTERNATIVE_CAPITAL_PARTNERS,ALTERNATIVE CAPITAL PARTNERS,company,5,1
CO_ALTESSE_TRAVEL_SERVICE,ALTESSE TRAVEL SERVICE,company,1,0
CO_ALTISSIMO_CONSULTING,ALTISSIMO CONSULTING,company,1,1
CO_ALTOJJAR,ALTOJJAR,company,2,1
CO_ALTO_LUSSO,ALTO LUSSO,company,1,0
CO_ALTRAD_CEDRIA,ALTRAD CEDRIA,company,1,0
CO_ALTRAD_EQUIPEMENT_FRANCE,ALTRAD EQUIPEMENT FRANCE,company,3,0
CO_ALTRAD_INDUSTRIE_FRANCE,ALTRAD INDUSTRIE FRANCE,company,1,0
CO_ALTRAN_TECHNOLOGIES,ALTRAN TECHNOLOGIES,company,1,1
CO_ALTRAN_TELNET_CORPORATION,ALTRAN TELNET CORPORATION,company,12,1
CO_ALTUTEX_COMPANY,SOCIETE ALTUTEX COMPANY,company,1,0
CO_ALTUTEX_INTERNATIONAL,SOCIETE ALTUTEX INTERNATIONAL,company,2,0
CO_ALUBAF_INTERNATIONAL_BANK,ALUBAF INTERNATIONAL BANK,company,4,0
CO_ALUCOLOR,ALUCOLOR,company,1,1
CO_ALUFOND,ALUFOND,company,3,1
CO_ALULUX,ALULUX,company,1,1
CO_ALULUX_SUD,ALULUX SUD,company,2,1
CO_ALUMENAGE,ALUMENAGE,company,1,1
CO_ALUMINIUM_CHARPENTE_METALLIQUE_SACM,SOCIETE ALUMINIUM ET CHARPENTE METALLIQUE SACM,company,1,1
CO_ALUMINIUM_SAHEL,ALUMINIUM DU SAHEL,company,3,0
CO_ALUMINIUM_TECHNIQUE,ALUMINIUM TECHNIQUE,company,2,0
CO_ALUMINIUM_TECHNOLOGIQUE_ALUTEC,ALUMINIUM TECHNOLOGIQUE ALUTEC,company,1,0
CO_ALUSTAR,ALUSTAR,company,1,0
CO_ALUVERI_ITALIA,ALUVERI ITALIA,company,6,0
CO_ALU_BOIS,ALU BOIS,company,9,1
CO_ALU_COLOR,SOCIETE ALU COLOR,company,1,0
CO_ALU_CORPS,ALU CORPS,company,1,1
CO_ALU_GLASS,ALU GLASS +,company,1,0
CO_ALU_METAL,SOCIETE ALU METAL,company,2,1
