id_type,value_normalised,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,seed_org_id,seed_org_label,match_basis,match_score,is_identity,n_jort_orgs
registre_commerce,B079572005,SOCIETE MULTIPAC INTERNATIONAL,مولتيباك الدولية,SOCIETE,2005,,,generic_fuzzy,0.9,0,1
registre_commerce,B0795742007,STE INTERNATIONAL PROCESS CONCEPT,انتارناسيونال بروساس كونسابت,SOCIETE,2007,,,generic_fuzzy,1.0,0,1
registre_commerce,B079582008,EL BARAKA INDUSTRIE S.A.R.L,شركة البركة  للصناعة,SOCIETE,2008,,,generic_fuzzy,1.0,0,1
registre_commerce,B0796072011,STE BIZEYES S.A.R.L,شركة بسيس,SOCIETE,2011,,,none,0.0,0,1
registre_commerce,B079622006,STE MOHAMED B ABDALLAH   MAHMOUD &FILS,شركة محمد بن عبدالله محمود وابناؤه,SOCIETE,2006,,,generic_fuzzy,0.8,0,1
registre_commerce,B079622010,STE LE MONDE DES PNEUS,شركة عالم العجلات,SOCIETE,2010,,,discriminating_fuzzy,0.6667,0,1
registre_commerce,B079682008,STE TOURISM SERVICES CLUB,نادي  الخدمات  السياحية,SOCIETE,2008,,,discriminating_fuzzy,0.8649,0,1
registre_commerce,B0798682015,STE DE PRODUITS ET SERVICES AGRICOLES S.A.R.L,شركة المنتوجات والخدمات الفلاحية,SOCIETE,2015,,,generic_fuzzy,0.871,0,2
registre_commerce,B0799392016,LE SPECIALISTE DES ARTICLES ET MATRIELS DE COLLECTIVITE,الشركة المختصة للادوات والمعدات للجماعات المحلية,SOCIETE,2016,,,generic_fuzzy,0.6571,0,2
registre_commerce,B0799542009,STE M T E AUTO S.A.R.L,م ت ا اوتو,SOCIETE,2009,,,generic_fuzzy,0.7143,0,1
registre_commerce,B0799872011,STE LES TROIS COUTURES S.A.R.L,الخياطات الثلاث,SOCIETE,2011,CO_TROIS_S,LES TROIS S,discriminating_fuzzy,1.0,1,1
registre_commerce,B0799952011,C F T HAMMAMET,س أف ت حمامات,SOCIETE,2011,,,generic_fuzzy,0.5714,0,1
registre_commerce,B08100232009,DISPRO,شركة  ديسبرو,SOCIETE,2009,,,none,0.0,0,1
registre_commerce,B08100832013,STE EL FERDAOUS,شركة الفردوس,SOCIETE,2013,CO_MAINTENANCE_EL_FERDAOUS,SOCIETE DE MAINTENANCE EL-FERDAOUS,discriminating_fuzzy,1.0,1,1
registre_commerce,B08100942010,SHOPPING CLUB,نادى التسوق,SOCIETE,2010,,,generic_fuzzy,1.0,0,1
registre_commerce,B0810122007,STE MASRAFNA D'EQUIPEMENT GENERAL,شركة مصرفنا للتجهيزالعام,SOCIETE,2007,CO_MASRAFNA_DEQUIPEMENT_GENERAL,MASRAFNA DEQUIPEMENT GENERAL,discriminating_fuzzy,0.9825,1,1
registre_commerce,B08101672013,STE L'ESCARGOT DE PROMOTION IMMOBILIERE,شركة الاسكارقو للبعث العقاري,SOCIETE,2013,,,generic_fuzzy,0.8667,0,1
registre_commerce,B08101852013,IMMOBILIERE IBN JOUBAIR,عقارية ابن جبير,SOCIETE,2013,,,generic_fuzzy,0.7317,0,1
registre_commerce,B0810192007,,شركة دريم  سنتر,SOCIETE,2007,,,no_french_name,,0,1
registre_commerce,B08101932015,STE H.S.T.COM,شركة الخدمات الرفيعة للأتصالات,SOCIETE,2015,,,none,0.0,0,1
registre_commerce,B08102342011,STE MULTI STYLE,شركة ميلتي ستيل,SOCIETE,2011,,,generic_fuzzy,0.7143,0,1
registre_commerce,B08102362013,STE IDEALE BEAUTE,شركة ايديال بوتى,SOCIETE,2013,,,generic_fuzzy,0.7692,0,1
registre_commerce,B08102782015,STE LAMINE D'EXPLOITATION AGRICOLE,شركة لمين للأستغلال الفلاحي,SOCIETE,2015,,,generic_fuzzy,0.8462,0,1
registre_commerce,B08103292012,SOCIETE WACHY TOURISME,شركة فانشي للسياحة,SOCIETE,2012,,,generic_fuzzy,0.8,0,1
registre_commerce,B0810452018,STE MOHAMED FRIKHA ET CIE,شركة محمد الفريخة و شركاؤه,SOCIETE,2018,CO_MOHAMED_FRIKHA_CIE,SOCIETE MOHAMED FRIKHA ET CIE,exact,1.0,1,1
registre_commerce,B08104572012,STE DE DEVELOPPEMENT AGRICOLE DU SUD SODAS,شركة التنمية  الفلاحية بالجنوب سوداس,SOCIETE,2012,,,generic_fuzzy,0.9538,0,1
registre_commerce,B08105392013,STE AFRICA CONSULTING & SERVICES,شركة أفريكا كونسيلتينق & سرفيس,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08105562017,STE ZEN VOYAGE,شركة زان للاسفار,SOCIETE,2017,,,generic_fuzzy,0.8182,0,1
registre_commerce,B08105722017,STE WIKI DISTRIBUTION,شركة ويكي للتوزيع,SOCIETE,2017,,,generic_fuzzy,0.9143,0,1
registre_commerce,B08106312015,STE I.R.K TRADE COMPANY,شركة أرك للتجارة,SOCIETE,2015,,,generic_fuzzy,0.9,0,1
registre_commerce,B08106412013,STE TEXTIMED PLUS,شركة تاكستيماد بليس,SOCIETE,2013,,,generic_fuzzy,0.7273,0,1
registre_commerce,B08106662014,STE TAYSIR DE COMMERCE ET TRAVAUX D'ELECTRICITE,شركة تيسير للتجارة و الخدمات الكهربائية,SOCIETE,2014,,,generic_fuzzy,0.7778,0,1
registre_commerce,B081072005,STE S P A,شركة الانتاج الفلاحي - البدر -,SOCIETE,2005,,,none,0.0,0,1
registre_commerce,B0810732004,STE GRIN PARAPHA,شركة قرينبارافا,SOCIETE,2004,CO_GRIN_PARA_PHA,GRIN PARA PHA,discriminating_fuzzy,0.96,1,1
registre_commerce,B08107512016,STE LEADER ACADEMY,شركة لايدر أكاديمي,SOCIETE,2016,,,generic_fuzzy,0.7692,0,1
registre_commerce,B08107842009,Société Sfax de Forage,شركة صفاقس للحفر,SOCIETE,2009,,,generic_fuzzy,0.7619,0,1
registre_commerce,B08108012017,STE SALMA AGRICOLE,شركة سلمى الفلاحية,SOCIETE,2017,CO_SALMA,SOCIETE SALMA,discriminating_fuzzy,1.0,1,1
registre_commerce,B08108162009,CENTRALE COMMERCIALE MODERNE,المركزية التجارية الحديثة,SOCIETE,2009,,,generic_fuzzy,0.7778,0,1
registre_commerce,B0810842005,SO.SU.CO.D,شركة الحنوب للتجارة والتوزيع SO.SU.CO.D,SOCIETE,2005,,,none,0.0,0,1
registre_commerce,B0810842007,SOCIETE ALFA PLAST,شركة الفا بلاست,SOCIETE,2007,CO_ALFA,SOCIETE ALFA,discriminating_fuzzy,1.0,1,1
registre_commerce,B08108802013,STE DARY CONFORT,شركة داري للرفاهة,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08109002018,STE BEST PUB AND DESIGN,شركة أفضل اشهار و تصميم,SOCIETE,2018,,,generic_fuzzy,1.0,0,1
registre_commerce,B0810962007,SAHAR SERVICES,شركة سحر للخدمات,SOCIETE,2007,,,generic_fuzzy,0.8966,0,1
registre_commerce,B08109852017,STE GELPAT,شركة جالبات,SOCIETE,2017,,,none,0.0,0,1
registre_commerce,B0810992007,STE AMAL SERVICES,شركة امل للخدمات,SOCIETE,2007,CO_AMAL_SERVICES,AMAL SERVICES,exact,1.0,1,1
registre_commerce,B0811002004,STE ETS GUIDARA    ET BOUDAOUARA,مؤسسات قيدارة وبودوارة,SOCIETE,2004,,,discriminating_fuzzy,0.4828,0,1
registre_commerce,B08110162009,Sté Universal Optical',الشركة العالمية للنظارات,SOCIETE,2009,,,generic_fuzzy,0.8182,0,1
registre_commerce,B081102005,STE PARASUD,شركة بلور الجنوب,SOCIETE,2005,,,none,0.0,0,1
registre_commerce,B081102017,STE LES ABATTOIRS CHAHIA,شركة مذابح شهية,SOCIETE,2017,CO_CHAHIA,SOCIETE CHAHIA,discriminating_fuzzy,1.0,1,2
registre_commerce,B08110362016,STE ROYAL TRADING COMPANY,شركة روايال ترادينق كومبني,SOCIETE,2016,,,generic_fuzzy,1.0,0,1
registre_commerce,B08110992014,STE FIVE CONSULTING,شركة فايف كونسيلتينق,SOCIETE,2014,,,generic_fuzzy,1.0,0,1
registre_commerce,B08111632016,STE PHYTOTHERAPIE AROMTHERAPIE-PHYTAROM,STE PHYTOTHERAPIE AROMTHERAPIE-PHYTAROM,SOCIETE,2016,,,none,0.0,0,1
registre_commerce,B0811172015,STE CASA NOVA SHOES,شركة كازا نوفا شوز,SOCIETE,2015,,,generic_fuzzy,1.0,0,1
registre_commerce,B08111782017,STE BOTRIA OIL COMPANY,شركة بوتريا أويل كمبني,SOCIETE,2017,,,generic_fuzzy,0.8462,0,1
registre_commerce,B08112018,STE OLIVIERA,شركة أوليفيارا,SOCIETE,2018,,,none,0.0,0,1
registre_commerce,B08112922011,STE MALLEK STYLE DE CONFECTION,شركة ملاك ستيل للخياطة,SOCIETE,2011,,,generic_fuzzy,1.0,0,1
registre_commerce,B0811312011,STE VALPONI,شركة فالبوني,SOCIETE,2011,,,none,0.0,0,1
registre_commerce,B08113222011,STE FAYZA,شركة فايزة,SOCIETE,2011,,,none,0.0,0,1
registre_commerce,B08113222016,STE TECHNIQUE DU PAPIER EN CONTINU-T.P.C,شركة تقنية الورق المسترسل,SOCIETE,2016,CO_TECHNIQUE_PAPIER_EN_CONTINU,TECHNIQUE DU PAPIER EN CONTINU TPC,discriminating_fuzzy,1.0,1,1
registre_commerce,B08114202011,STE ELAREM RENTA CAR,شركة العارم لكراء السيارات,SOCIETE,2011,,,discriminating_fuzzy,0.75,0,1
registre_commerce,B0811422018,STE EL BARAKA PACK,شركة البركة باك,SOCIETE,2018,,,generic_fuzzy,1.0,0,1
registre_commerce,B0811442007,STE SFAX AUTOS JAPON,صفاقس للسيارات اليبانية,SOCIETE,2007,CO_SFAX_AUTOS_JAPON,SFAX AUTOS JAPON,exact,1.0,1,1
registre_commerce,B0811442010,SOCIETE SAFIR -INTER,شركة سفير الدولية,SOCIETE,2010,,,generic_fuzzy,0.7273,0,1
registre_commerce,B08114742014,STE TAOUFIK INDUSTRIELLE,شركة التوفيق الصناعية,SOCIETE,2014,,,generic_fuzzy,0.8421,0,1
registre_commerce,B08114972013,STE TUNISIENNE D'INDUSTRIE D'EMBALLAGE-SOTEM,الشركة التونسية لتصنيع مواد التعبئة و التغليف,SOCIETE,2013,,,generic_fuzzy,0.7714,0,2
registre_commerce,B081152005,STE LUCAS CONFECTION,شركة لوكاس للخياطة,SOCIETE,2005,,,generic_fuzzy,1.0,0,1
registre_commerce,B08115312012,STE TRANSPORT INTERMODAL OMNICOLORE,شركة تريو TRIO,SOCIETE,2012,,,generic_fuzzy,0.8571,0,1
registre_commerce,B08115432014,GENERAL ENERGY AND MAINTENANCE SERVICES,العامة للطاقة و خدمات الصيانة,SOCIETE,2014,,,generic_fuzzy,0.8421,0,1
registre_commerce,B08115692009,,شركة التجهيز العصري بالجنوب,SOCIETE,2009,,,no_french_name,,0,1
registre_commerce,B0811572010,S.Q.M,شركة المنيف لبيع المواد الحديدية,SOCIETE,2010,,,none,0.0,0,1
registre_commerce,B08115782014,KERKENNAH GUARD AND SECURITY SERVICES,قرقنة لخدمات الحراسة والحماية,SOCIETE,2014,,,generic_fuzzy,0.8421,0,1
registre_commerce,B08115942016,STE ELITES SCHOOL,شركة النخبة للتربية و التكوين,SOCIETE,2016,,,generic_fuzzy,0.96,0,1
registre_commerce,B0811682005,STE AMAL DE DEVELOPPEMENT AGRICOLE,شركة امل للانماء الفلاحي,SOCIETE,2005,,,generic_fuzzy,0.8966,0,1
registre_commerce,B08116822013,STE L'ORCHIDEE DE PROMOTION IMMOBILIERE,شركة الاركيد للبعث العقاري,SOCIETE,2013,,,generic_fuzzy,0.8571,0,1
registre_commerce,B081172010,ITF,شركة انتار اكتيف الطرابلسي اخوان,SOCIETE,2010,,,none,0.0,0,1
registre_commerce,B08117212017,SOCIETE BOB,شركة بوب,SOCIETE,2017,,,none,0.0,0,1
registre_commerce,B08117402010,STE KAMAR DE DISTRIBUTION,شركة قمر للتوزيع,SOCIETE,2010,,,generic_fuzzy,0.9091,0,1
registre_commerce,B0811742005,IPEM,شركة صناعة مواد الكهرباء والالية IPEM,SOCIETE,2005,,,none,0.0,0,2
registre_commerce,B0811742014,STE EL FATH DE PROGES AGRICOLE,شركة الفتح للنهوض الفلاحي,SOCIETE,2014,CO_EL_FATH,EL FATH,discriminating_fuzzy,1.0,1,1
registre_commerce,B08117442016,STE CLIC IMAGE ET SON,شركة كليك للصورة و الصوت,SOCIETE,2016,,,discriminating_fuzzy,0.7143,0,1
registre_commerce,B08118492016,STE HORIZON TRADING,شركة اوريزون ترايدينق,SOCIETE,2016,,,generic_fuzzy,0.9677,0,1
registre_commerce,B08118572014,STE EUROPE DECOR,شركة أوروب ديكور,SOCIETE,2014,,,generic_fuzzy,0.7692,0,1
registre_commerce,B0811862006,LA SOCIETE AGRICOLE JAWAHER,الشركة الفلاحية جواهر,SOCIETE,2006,CO_AGRICOLE_JAWAHER,SOCIETE AGRICOLE JAWAHER,exact,1.0,1,1
registre_commerce,B08118772015,COMPTOIR TUNISIEN DE  METAUX -C.T.M,المصرف التونسي للمعادن,SOCIETE,2015,,,generic_fuzzy,0.8679,0,1
registre_commerce,B08118792018,STE FLORABIO,شركة فلورابيو,SOCIETE,2018,,,none,0.0,0,1
registre_commerce,B0811902009,ENVISAN SA,أنفيزان فرع بتونس,SOCIETE,2009,,,none,0.0,0,1
registre_commerce,B08119022011,STE MEUBLES CHIKHROUHOU FRERES,شركة شيخ روحه اخوان للموبيلية,SOCIETE,2011,,,generic_fuzzy,0.7568,0,1
registre_commerce,B081192006,STE MEDIA TECHNOLOGY SERVICE,شركة خدمات التكنولوجيا والميديا,SOCIETE,2006,,,generic_fuzzy,0.8511,0,1
registre_commerce,B08119202014,SOCIETE V.P.A.D,شركة فباد,SOCIETE,2014,,,none,0.0,0,1
registre_commerce,B08119682014,STE GHOFRANE DE CCE PIECES D’OCCASION,شركة غفران لبيع قطع الغيار  المستعملة للسيارات,SOCIETE,2014,,,generic_fuzzy,0.7059,0,2
registre_commerce,B08119752016,STE WELIKE,شركة وي لايك,SOCIETE,2016,,,none,0.0,0,1
registre_commerce,B08119842014,STE MED TWO COM,شركة ماد تو كوم,SOCIETE,2014,,,none,0.0,0,1
registre_commerce,B0812009,,ش الجمل لبيع المعدات الفلاحية والصناعية سوجوماى,SOCIETE,2009,,,no_french_name,,0,1
registre_commerce,B081202004,STE SFAX HUILE,شركة زيت صفاقس,SOCIETE,2004,,,generic_fuzzy,0.7,0,2
registre_commerce,B0812022005,STE B M S INFORMATIQUE,شركة مكتب الميلتيميديا والخدمات الاعلامية,SOCIETE,2005,,,generic_fuzzy,0.8889,0,1
registre_commerce,B08120482013,STE BOIS D'OLIVIER ART -BOA,شركة فنون خشب الزيتون,SOCIETE,2013,,,generic_fuzzy,0.6667,0,1
registre_commerce,B08120602013,STE KAFFEL D'AMANDE ET DERIVES,شركة القفال لللوز و مشتقاته,SOCIETE,2013,,,discriminating_fuzzy,0.6364,0,1
registre_commerce,B08120872015,STE AUTO SERVICES,شركة خدمات السيارات,SOCIETE,2015,,,generic_fuzzy,1.0,0,1
registre_commerce,B08120982017,STE MANARET EL KODS,شركة منارة القدس,SOCIETE,2017,,,none,0.0,0,1
registre_commerce,B0812102010,SOCIETE LE MOTEUR JAPONAIS,شركة المحرك الياباني,SOCIETE,2010,CO_MOTEUR,LE MOTEUR,discriminating_fuzzy,1.0,1,1
registre_commerce,B08121172013,STE INNO  BAT  MOALLA-I.B.M,شركة اينوبات معلى,SOCIETE,2013,,,generic_fuzzy,0.5333,0,1
registre_commerce,B081212006,SOCIETE GENERALE CONFORT SANITAIRE,العامة للرفاهة الصحية,SOCIETE,2006,,,generic_fuzzy,1.0,0,1
registre_commerce,B08121222013,STE SMART DE PUBLICITE,شركة سمارت للاشهار,SOCIETE,2013,,,generic_fuzzy,0.7692,0,1
registre_commerce,B0812132007,STE DE COMMERCE ET  DE MAINTENANCE INDUS,شركة التجارة والصيانة الصناعية,SOCIETE,2007,,,generic_fuzzy,0.8772,0,1
registre_commerce,B08121592018,STE MOUNA DE CARRIERE DE SABLE,شركة منى لمقاطع الرمال,SOCIETE,2018,,,discriminating_fuzzy,0.8095,0,1
registre_commerce,B08121722013,SUPER TRAM,شركة سيبار للمواد العازلة والايصال الميكانيكي بالتفصيل,SOCIETE,2013,,,generic_fuzzy,0.7619,0,1
registre_commerce,B08122322016,STE SIALA ORIGINALE,شركة السيالة الأصلية,SOCIETE,2016,,,discriminating_fuzzy,0.5926,0,2
registre_commerce,B0812262016,STE TUNISIENNE DE PROD-ALIMENTAIRES/DELIFOOD,الشركة التونسية لصناعة المواد الغذائية دليفود,SOCIETE,2016,,,generic_fuzzy,0.8108,0,1
registre_commerce,B08122752015,STE ELHIBA,شركة الهبة,SOCIETE,2015,,,none,0.0,0,1
registre_commerce,B08122962013,EL JAOUDA DE BATIMENT,مقاولات الجودة للبناء,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08123022015,STE CONCEPT REFRIGERATION ET CLIMATISATION -C.R.C,شركة التبريد و تكييف الهواء سي.آر.سي,SOCIETE,2015,,,generic_fuzzy,1.0,0,1
registre_commerce,B08123072018,STE SYPHAX BETON,شركة سيفاكس بيتون,SOCIETE,2018,CO_SYPHAX_BETON,SYPHAX BETON,exact,1.0,1,1
registre_commerce,B081232008,Ste SALEEMA   TEXTILE,شركة سليمة للاقمشة,SOCIETE,2008,,,generic_fuzzy,0.8235,0,1
registre_commerce,B08123502013,STE COMPTOIR PIECES MOTOCYCLES PLUS,شركة مصرف قطع غيار الدراجات النارية بليس,SOCIETE,2013,,,generic_fuzzy,0.8,0,1
registre_commerce,B08123572009,SOCIETE MAHMOUD DE PRET A PORTER,شركة محمود للملابس الجاهزة,SOCIETE,2009,,,generic_fuzzy,0.85,0,1
registre_commerce,B0812362006,SOSEMA,شركة الخدمات والصيانة للاشغال الكهربائية والصناعية,SOCIETE,2006,,,none,0.0,0,1
registre_commerce,B08123882014,GROUPEMENT PROFESSIONNEL D'ABATAGE DU CHEPTEL AUX ABATTOIRS MUNICIPAUX DE SFAX,المجمع المهني لذبح الماشية بالمسالخ البلدية بصفاقس,SOCIETE,2014,,,generic_fuzzy,0.7143,0,1
registre_commerce,B0812482010,Sté CHERIF DE PIECES DE RECHANGES AUTOMOBILES,شركة الشريف لقطع غيارالسيارات بالتفصيل,SOCIETE,2010,,,generic_fuzzy,0.878,0,1
registre_commerce,B08124932013,STE DIGITAL MEDICAL SYSTEMS INDUSTRIES,شركة الانظمة الرقمية الطبية للصناعة,SOCIETE,2013,,,generic_fuzzy,0.8696,0,1
registre_commerce,B0812562018,STE CERATECH,شركة سارتاك,SOCIETE,2018,,,none,0.0,0,1
registre_commerce,B08126082016,STE TUNISIE MOTOCYCLE-TUNI MOTO,الشركة التونسية للدراجات النارية,SOCIETE,2016,,,generic_fuzzy,0.8235,0,1
registre_commerce,B08126212014,STE INTERNATIONAL CONSTRUCTIONS SEVICES -I.C.S,شركة العالمية للمقاولات و الخدمات,SOCIETE,2014,,,generic_fuzzy,0.8667,0,1
registre_commerce,B0812642017,STE ESPACE MECANIQUE AUTO,شركة فضاء ميكانيك أوتو,SOCIETE,2017,,,generic_fuzzy,0.8,0,1
registre_commerce,B08126992016,STE EL ROCHD,شركة الرشد,SOCIETE,2016,,,none,0.0,0,1
registre_commerce,B08127982012,SOCIETE GENERAL DE COMMERCE DES ARTICLES ELECTRIQUES ET TUBES EN GROS,الشركة العامة لتجارة المواد الكهربائية و الانابسب بالجملة سوجيمات,SOCIETE,2012,,,generic_fuzzy,0.7778,0,1
registre_commerce,B0812802008,La Caravane,شركة القافلة  لنقل  البضائع,SOCIETE,2008,CO_CARAVANE_ALADIN,SOCIETE CARAVANE ALADIN,discriminating_fuzzy,1.0,1,1
registre_commerce,B0812812005,FIRST YUNG ACOUNTING  COMPAGNY 'FYAC',الرائدة للمحاسبين الشبان,SOCIETE,2005,,,generic_fuzzy,0.7273,0,1
registre_commerce,B08128472014,STE INDUSTRIELLE L'EXPERT DE TREFILAGE-S.I.E.T,الشركة الصناعية الخبير لقلد الحديد,SOCIETE,2014,,,generic_fuzzy,0.6562,0,1
registre_commerce,B08128602013,SOBATRAM,الشركة الحديثة للبناء و الاشغال العامة,SOCIETE,2013,CO_MODERNE_BATIMENT_TRAVAUX_PUBLICS_SOBATRAM,SOCIETE MODERNE DE BATIMENT ET TRAVAUX PUBLICS SOBATRAM,discriminating_fuzzy,1.0,1,2
registre_commerce,B08128682011,STE IMMOBILIERE NAJLA,الشركة العقارية  نجلاء,SOCIETE,2011,,,generic_fuzzy,0.8125,0,1
registre_commerce,B08129892012,PIZZARIA DIAVOLA,بيتزاريا ديافولا,SOCIETE,2012,,,generic_fuzzy,0.5581,0,1
registre_commerce,B0813012006,OK.OIL,شركة شيماء لبيع الزيوت والمصافي وتوابعها OK.OIL,SOCIETE,2006,,,none,0.0,0,2
registre_commerce,B08130412014,GENERAL TRADING COMPANY,الشركة العامة للتجارة,SOCIETE,2014,,,generic_fuzzy,0.8571,0,1
registre_commerce,B0813072017,STE AGRICOLE KHADIJA,الشركة الفلاحية خديجة,SOCIETE,2017,,,generic_fuzzy,0.9375,0,1
registre_commerce,B08130752015,STE TECHNO.FILM,شركة تاكنو فيلم,SOCIETE,2015,,,generic_fuzzy,0.7826,0,1
registre_commerce,B08130832009,SOCIETE CHAUSSURES CAROLIE,شركة أحذية كارولي,SOCIETE,2009,,,generic_fuzzy,0.7027,0,1
registre_commerce,B0813122005,STE TOP SELECTION,شركة توب سيليكسيون,SOCIETE,2005,CO_SELECTION,SELECTION,discriminating_fuzzy,1.0,1,1
registre_commerce,B0813132004,SOCIETE SOCOMEZ,شركة سكوماز,SOCIETE,2004,,,none,0.0,0,1
registre_commerce,B08131342011,STE RADHOUANE DE PECHE,شركة رضوان للصيد,SOCIETE,2011,,,generic_fuzzy,0.6897,0,1
registre_commerce,B08131862015,STE OMEGA FISH DISTRIBUTION,شركة أوميقافيش للتوزيع,SOCIETE,2015,,,generic_fuzzy,0.8889,0,1
registre_commerce,B08132072015,STE SANI ROSA,شركة سانيروزا,SOCIETE,2015,CO_ROSA,LA ROSA,discriminating_fuzzy,1.0,1,1
registre_commerce,B08132302015,STE JULEP,شركة جولاب,SOCIETE,2015,,,none,0.0,0,1
registre_commerce,B08132852017,STE CRAFTS WOOD,شركة الحرف الخشبية,SOCIETE,2017,CO_CRAFTS_WOOD,CRAFTS WOOD,exact,1.0,1,1
registre_commerce,B081332006,SAADA,شركة عتورة العروسية للتنمية الفلاحية SAADA,SOCIETE,2006,CO_CAFE_PATISSERIE_SAADA,SOCIETE CAFE ET PATISSERIE SAADA,discriminating_fuzzy,1.0,1,1
registre_commerce,B08133202013,SOCIETE KIDS LAND,شركة كيدس لند,SOCIETE,2013,,,generic_fuzzy,0.7778,0,1
registre_commerce,B08133262013,SOCIETE GENERALE DE MEUBLES,الشركة العامة للاثاث,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08133552017,STE ASMA AGRICOLE,شركة أسماء الفلاحية,SOCIETE,2017,CO_ASMA,SOCIETE ASMA,discriminating_fuzzy,1.0,1,1
registre_commerce,B0813362008,,الشركةالتجارية للتجهيزات السياحية,SOCIETE,2008,,,no_french_name,,0,1
registre_commerce,B081342013,PROCESS TECHNOLOGIES GROUP  PTG,شركة مجمع النظم التكنولوجية,SOCIETE,2013,,,generic_fuzzy,0.8571,0,1
registre_commerce,B08135012012,SOCIETE DE BATIMENT ET TRAVAUX PUBLICS,شركة البناء والاشغال العامة,SOCIETE,2012,CO_BATIMENT_TRAVAUX_PUBLICS,BATIMENT ET TRAVAUX PUBLICS,exact,1.0,1,2
registre_commerce,B0813592016,STE SAIF GROS,شركة سيف بالجملة,SOCIETE,2016,CO_SAIF_GROS,SAIF GROS,exact,1.0,1,1
registre_commerce,B08136052014,STE AUBERGINE IMMOBILIERE,شركة اوبارجين العقارية,SOCIETE,2014,,,generic_fuzzy,0.8,0,1
registre_commerce,B08136142010,STE WORLD ENGENEERING SERVICES & TRADING,الشركة العالمية للهندسة والصيانة والتجارة,SOCIETE,2010,,,generic_fuzzy,0.8667,0,1
registre_commerce,B08136402013,STE TUNISO-MAROCAINE DE CONSULTING,الشركة التونسية المغربية للاستشارات,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08136452012,STE GOLDEN FIBRES,شركة قولدن فيبر,SOCIETE,2012,,,generic_fuzzy,0.7692,0,1
registre_commerce,B08136982016,STE AGRO FOOD INDUSTRY,شركة أقرو فوود انديستري,SOCIETE,2016,,,generic_fuzzy,1.0,0,1
registre_commerce,B08137102010,STE CARTHAGE IMMO,شركة قرطاج العقارية,SOCIETE,2010,,,generic_fuzzy,0.8462,0,1
registre_commerce,B0813762011,STE INFONET -SERVICES,شركة انفونات سرفيس,SOCIETE,2011,,,generic_fuzzy,0.8966,0,1
registre_commerce,B0813772016,STE PRESTIGE,شركة برستيج,SOCIETE,2016,CO_PRESTIGE,PRESTIGE,exact,1.0,1,1
registre_commerce,B08139192013,STE GENERALE D'INSTALLATION ET MAINTENANCE ELECTRIQUE,الشركة العامة للتركيب و صيانة الكهربائية,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
registre_commerce,B08139462013,SOCIETY OF INTERNATIONAL TRADING,الشركة العالمية للتجارة,SOCIETE,2013,,,generic_fuzzy,0.9333,0,1
registre_commerce,B08139672014,STE SPLENDIDE PRO IMMOBILIERE,شركة سبلنديد برو العقارية,SOCIETE,2014,,,generic_fuzzy,0.8182,0,1
registre_commerce,B08140152013,SOCIETE SKY OPTICAL,شركة السماء للنظارات,SOCIETE,2013,,,discriminating_fuzzy,0.7778,0,1
registre_commerce,B081402010,SOCIETE CARTHAGE DE COMMERCE,شركة قرطاج للتجارة,SOCIETE,2010,,,generic_fuzzy,0.8387,0,1
registre_commerce,B0814052005,STE 'GROUP IMPRIM',شركة مجمع الطباعة,SOCIETE,2005,,,none,0.0,0,1
registre_commerce,B08141642016,STE LA GENERALE DE TRANSFORMATION DE PLASTIQUES,الشركة العامة لتحويل البلاستيك,SOCIETE,2016,,,generic_fuzzy,1.0,0,1
registre_commerce,B0814172015,STE SO.D.FA,شركة دجين فافا -سودفا,SOCIETE,2015,,,none,0.0,0,1
registre_commerce,B08141752009,SETS,شركة التجهيزات التقنية والعلمية,SOCIETE,2009,,,none,0.0,0,1
registre_commerce,B0814202004,SOCIETE L'ART DE LA NATURE,شركة فن الطبيعة,SOCIETE,2004,,,generic_fuzzy,0.7619,0,1
registre_commerce,B08142702010,STE SERVILAB MAGHREB,شركة سارفيلاب  المغرب,SOCIETE,2010,,,generic_fuzzy,0.7778,0,1
registre_commerce,B0814272009,,شركة  جواهر  للتوزيع  وخدمات  اخرى,SOCIETE,2009,,,no_french_name,,0,1
registre_commerce,B08142972009,"ETABLISSEMENT  DE TRAVAUX MULTIPLES ""ETM",مؤسسة  الاشغال المتعددة,SOCIETE,2009,,,generic_fuzzy,0.7778,0,1
registre_commerce,B0814302007,SOCIETE RIM BEN SAAD ET RIM MILADI,ريم بنسعد وريم الميلادى  للعلاج الط وتقويم اعضاء,SOCIETE,2007,CO_SAAD,SAAD,discriminating_fuzzy,1.0,1,1
registre_commerce,B08144182016,STE NOVACOIF,شركة نوفاكواف,SOCIETE,2016,,,none,0.0,0,1
registre_commerce,B081442009,,شركة  ستندار  ميديكال,SOCIETE,2009,,,no_french_name,,0,1
registre_commerce,B0814432013,STE GENERALE D'EQUIPEMENT MODERNE     G.E.M,الشركة العامة للتجهيز الحديث,SOCIETE,2013,,,generic_fuzzy,1.0,0,1
