source,target,category
ORGE_0e43f809cfa0935aa2e6,PERSON_CASINI_CLAUDIO,1 · shares or board seat
ORGE_0e64365ddb544c6a69a9,ORGE_bcf789dd96762c1f703b,5 · organisation owns organisation
ORGE_0e6f5bbc0be0cba5ba1f,PERSON_KHALFALAH_MOHAMED,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_BADRELDINE_AHMED,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_ELJAIEZ_MOUNIR,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_GOUCHA_ADEL,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_KABIL_TAREK,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_MEZNI_ACHREF,1 · shares or board seat
ORGE_0e7eaa37853159d570c7,PERSON_MEZNI_JALILA,1 · shares or board seat
ORGE_0e7fc541671b19049221,PERSON_TOUMI_MOHSEN,1 · shares or board seat
ORGE_0ea0ad52ac914250ac7a,PERSON_SALEM_MOHAMED_BENHADJ,1 · shares or board seat
ORGE_0ea20c3bdd4f4ee76921,PERSON_RIAHI_ANIS,1 · shares or board seat
ORGE_0ea3e684a45eb48d24ff,PERSON_HACHED_JALEL,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_ABID_AHMED,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_AMAR_ABDELMAJID,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_BENHASINE_AMOR,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_BENKHALIFA_AHMED_FAOUZI,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_BOUAZIZ_NAJIB,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_CHAKER_MOHAMED,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_DRIRA_MOHAMED,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_FERJANI_HAYET,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_HACHICHA_MONGI,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_HAMZA_MOHAMED,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_HAMZA_RIDHA,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_LAHIANI_MOKHTAR,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_REKIK_MOHAMED,1 · shares or board seat
ORGE_0ea8178ae633974dd328,PERSON_ZAABI_MOHAMED,1 · shares or board seat
ORGE_0eaa281edbe942a3e1ff,PERSON_GHEDAMSI_MOHAMED_SALAH,1 · shares or board seat
ORGE_0ead6b0ecb828a42fa5c,PERSON_AYACHI_MOHAMED,1 · shares or board seat
ORGE_0eae6fc8631a267959e1,PERSON_BENAYED_ZIED,1 · shares or board seat
ORGE_0eb11edf065c34500a24,PERSON_AKID_KHALED,1 · shares or board seat
ORGE_0eb3bb033008d2ba85de,PERSON_SANDINI_PAOLA,1 · shares or board seat
ORGE_0ec9e39084e790a97563,PERSON_ALHAMAMI_ABIR,1 · shares or board seat
ORGE_0ed0ebea54413fc5e53f,ORGE_230c4c5d451c692a9a3b,5 · organisation owns organisation
ORGE_0ed0ebea54413fc5e53f,ORGE_4ea8a8220175db8ccac4,5 · organisation owns organisation
ORGE_0ed774974550f0cdb707,PERSON_GARGOURI_ABDELAZIZ,1 · shares or board seat
ORGE_0eea82cf1da42fd03a68,PERSON_NAKBI_MOHAMED,1 · shares or board seat
ORGE_0ef24fcba4ebdc3d86d1,PERSON_SASI_RIDHA_BENDHAYA,1 · shares or board seat
ORGE_0ef51fb70f76cc654202,PERSON_DIMASI_MOHAMED,1 · shares or board seat
ORGE_0ef9630fe0656de018a6,PERSON_SELAMI_KHEIREDINE,1 · shares or board seat
ORGE_0f03079302c3ffc5b678,PERSON_MBARKI_IMED,1 · shares or board seat
ORGE_0f0548601c8eda3b1413,PERSON_AMARA_ALI,1 · shares or board seat
ORGE_0f0548601c8eda3b1413,PERSON_BENJANET_LAMIA,1 · shares or board seat
ORGE_0f054a4f88cb88cc024a,PERSON_JMAL_AHMED,1 · shares or board seat
ORGE_0f15d0108885fa60ea1b,PERSON_MAHJOUB_MOHAMED,1 · shares or board seat
ORGE_0f15eb3bf178be33bb94,ORGE_e3d08c348ca6982cd88c,5 · organisation owns organisation
ORGE_0f176380093789f3b60b,PERSON_BENSLAMA_MOHAMED,1 · shares or board seat
ORGE_0f23b37d8ba3944321dd,PERSON_SOLTANI_MOHAMED,1 · shares or board seat
ORGE_0f2bd868891f19480b21,PERSON_SAADALAH_SOFIEN,1 · shares or board seat
ORGE_0f41815f8b4824c2ec54,PERSON_TRIKI_ADEL,1 · shares or board seat
ORGE_0f424c115415399fe97a,PERSON_AOUADI_NABIL,1 · shares or board seat
ORGE_0f42ce04ba02ff875465,PERSON_BENSASI_SAHBI,1 · shares or board seat
ORGE_0f4cbac2c5f17a00cd24,ORGE_163630cb4cceaf7117da,5 · organisation owns organisation
ORGE_0f526a1423fc0601f9e9,ORGE_94478b5a8c6bbbd9f2ba,5 · organisation owns organisation
ORGE_0f52f9d9c4dcec73555b,PERSON_CLERCQ_GUY_DE,1 · shares or board seat
ORGE_0f52f9d9c4dcec73555b,PERSON_MARTIGNAC_GILES,1 · shares or board seat
ORGE_0f52f9d9c4dcec73555b,PERSON_SEIDENSTICKER_SAMIA_TNANI,1 · shares or board seat
ORGE_0f5ae620ff40ca34c65f,PERSON_LAYOUNI_SAMIR,1 · shares or board seat
ORGE_0f5dc58e881dac5ded1c,PERSON_KANOU_HAMDI,1 · shares or board seat
ORGE_0f6a52644fca7773eb3d,PERSON_ZAHMOUL_MOHAMED,1 · shares or board seat
ORGE_0f75d4ec57db17bae932,PERSON_ZITOUNI_AHMED,1 · shares or board seat
ORGE_0f86d46fa784fd631511,PERSON_JENANE_MONCEF,1 · shares or board seat
ORGE_0f98cd891d60b5d66b0f,ORGE_585bd2d97e5cc730263c,5 · organisation owns organisation
ORGE_0fa06b93665d140b451c,PERSON_CHEBI_KARIM,1 · shares or board seat
ORGE_0fa4ebac98565a3b96bc,ORGE_57b1ff034c9c967d6937,5 · organisation owns organisation
ORGE_0fa4ebac98565a3b96bc,PERSON_HAMROUNI_JALILA,1 · shares or board seat
ORGE_0fa4ebac98565a3b96bc,PERSON_SALAH_SAMI,1 · shares or board seat
ORGE_0fa972270b83c4e7c65e,PERSON_VALENTI_LUIGI,1 · shares or board seat
ORGE_0fca6fabfa0c8255d761,ORGE_d2929b70e74db6edd302,5 · organisation owns organisation
ORGE_0fce2d68b03ce15e6543,PERSON_ELAIR_MOHAMED,1 · shares or board seat
ORGE_0fed2689d20258c6deba,PERSON_ATROUS_SLIMA,1 · shares or board seat
ORGE_0ff33f243e87dc9a0690,PERSON_BENALI_MOHAMED,1 · shares or board seat
ORGE_0ffc00db0ae354ee31b1,PERSON_BOUGUERA_SLIM,1 · shares or board seat
ORGE_1010f87b3ac687895d33,PERSON_ELOUMI_MONDHER,1 · shares or board seat
ORGE_102375f7822bcfb9426a,PERSON_BOUAZIZ_SAMI,1 · shares or board seat
ORGE_1026225f8a0f979ffe47,PERSON_AYED_NIZAR,1 · shares or board seat
ORGE_1027bb820baeef8834eb,ORGE_98f73c1372feac15ca44,5 · organisation owns organisation
ORGE_10291e738e34d44563a3,PERSON_LIMAM_WIEM,1 · shares or board seat
ORGE_102c3c64bbf2b79206b2,ORGE_518b86446dddbde7164b,5 · organisation owns organisation
ORGE_102fa733e25e364c5cf1,PERSON_HACHICHA_MOHAMED_ALI,1 · shares or board seat
ORGE_1034360c9d9de8f9ec4d,PERSON_TRABELSI_RADHIA,1 · shares or board seat
ORGE_1036d27e766650d4d460,PERSON_CHAABANE_FAKHREDINE,1 · shares or board seat
ORGE_103a9700b8aeb8df5552,PERSON_MABROUK_MONCEF,1 · shares or board seat
ORGE_10427281218539a8207a,PERSON_BAUMGARTNER_SILKE,1 · shares or board seat
ORGE_1042c014189fc17f4abf,PERSON_GHARIANI_MOHAMED,1 · shares or board seat
ORGE_104dbc00d1c23c952363,ORGE_638c793f15dee1726d0b,5 · organisation owns organisation
ORGE_105c527ae9155fb3f6e6,ORGE_1834fd16741d443679c8,5 · organisation owns organisation
ORGE_10730fefb2fcaa87aeba,PERSON_SALEM_ALI,1 · shares or board seat
ORGE_107f6ba54d420c800590,PERSON_MHIRI_MOURAD,1 · shares or board seat
ORGE_107f6ba54d420c800590,PERSON_MHIRI_NEJI,1 · shares or board seat
ORGE_10806d51ada674cafee6,PERSON_MEKI_ABDELATIF,"3 · association board, party organ"
ORGE_108d7daf2c08f420dcb5,PERSON_OUERGHI_ALI,1 · shares or board seat
ORGE_109556dc31d0f1d640c4,PERSON_HADAD_MOHAMED,1 · shares or board seat
ORGE_10a38c16082385c6ab22,PERSON_TAKTAK_MOURAD,1 · shares or board seat
ORGE_10b485d792a59f62b204,PERSON_SANAA_BRAHIM,1 · shares or board seat
ORGE_10b576b6ba1d76a9d810,PERSON_BENASR_KARIM_SALEM,1 · shares or board seat
ORGE_10c5bddb6f5bca679748,PERSON_SASI_SALAH,1 · shares or board seat
ORGE_10cb2d306deeae5fed83,PERSON_MOALA_TAHA,1 · shares or board seat
ORGE_10d1de757102e3d1b4ed,PERSON_SAID_SAMI,1 · shares or board seat
ORGE_10d49b633bb778380f49,PERSON_ANABI_MOHAMED_SALAH,1 · shares or board seat
ORGE_10db7f1d390522f63a42,PERSON_KRAUT_MARC,1 · shares or board seat
ORGE_10ee677ec9864fb8ab31,PERSON_CHOUK_MOHAMED,1 · shares or board seat
ORGE_10f81cc9406b402ce0fb,PERSON_KAMOUN_KARIM,1 · shares or board seat
ORGE_110cb7c72b339d491fc4,PERSON_HAMDI_IMED,1 · shares or board seat
ORGE_1119e9a4b6bc55b786ba,PERSON_ATIA_FATOUMA,1 · shares or board seat
ORGE_112c8adaf08c0943d9df,ORGE_5cc391e240e33a7056fd,5 · organisation owns organisation
ORGE_11450eb5a7966aeacf1b,PERSON_CHERIF_MOHAMED,"3 · association board, party organ"
ORGE_114ca6a5f31a65e8c946,PERSON_BENMOALEM_HAITHEM,1 · shares or board seat
ORGE_115df5fc060b9ff3bd9c,PERSON_MALEK_ABDELAZIZ_BENMOHAMED,1 · shares or board seat
ORGE_116393df296d1fd5a7e8,PERSON_ABDALAH_MOHAMED_ERKIKI,1 · shares or board seat
ORGE_11691feae4a2f67ae27c,PERSON_MOKHTAR_SADRI,1 · shares or board seat
ORGE_118320ddbc6368a26aa7,PERSON_JEDIDI_MOHAMED,1 · shares or board seat
ORGE_11894a1544df22579fae,PERSON_SELAMI_MOHAMED_AMIN,1 · shares or board seat
ORGE_118e8b0f0df8c0dec3b7,ORGE_fef4a93d78907b2d55b9,5 · organisation owns organisation
ORGE_11952fac98f3ff6e8a90,PERSON_NOUASRIA_KHELIFA,1 · shares or board seat
ORGE_1195be00fe3715a290ec,PERSON_LOUHICHI_MOHAMED,1 · shares or board seat
ORGE_119e31d56bb63c3ba035,PERSON_MARTIA_PERIN_CLAUDE_PIERE,1 · shares or board seat
ORGE_11a0900a4649b4c46233,PERSON_ABDELJAOUED_KHALED,1 · shares or board seat
ORGE_11a3cd0d2ed824b178f1,PERSON_MANI_CHAIMA,1 · shares or board seat
ORGE_11a3ea4f1b2fce5147cf,PERSON_SAID_HECHMI,1 · shares or board seat
ORGE_11aec857f2b0c0b7f815,PERSON_MAALEJ_SLIM,1 · shares or board seat
ORGE_11b728dbd3a8a1b022dc,PERSON_ISAOUI_SAMIR,1 · shares or board seat
ORGE_11bfc243bc6b868e6e80,ORGE_529ff896eea6e16c5560,5 · organisation owns organisation
ORGE_11ca31f6e5fcda006d88,ORGE_616c75fe361d366e6116,5 · organisation owns organisation
ORGE_11da6576768f918e6ce9,PERSON_RIAHI_ANIS,1 · shares or board seat
ORGE_11e7298006c183e0b214,PERSON_BENSLAMA_MOHAMED,1 · shares or board seat
ORGE_11e91239e0f060854635,PERSON_SLAMA_AMOR,"3 · association board, party organ"
ORGE_11fafe4b418c3d158577,PERSON_GARGOURI_MOHAMED,1 · shares or board seat
ORGE_11fd34d2f85dde47f954,PERSON_BOUABDALAH_ADNEN,1 · shares or board seat
ORGE_12062ea02d756aad05a2,PERSON_HAMAMI_HANA,1 · shares or board seat
ORGE_1210ae9d61b93a50fe40,PERSON_CHARFI_IMEN,1 · shares or board seat
ORGE_1210ae9d61b93a50fe40,PERSON_DHAOUI_HICHEM,1 · shares or board seat
ORGE_121a6d29a997a3ad9a4d,PERSON_TLILI_MABROUK,1 · shares or board seat
ORGE_121d9265db259fce2cbe,PERSON_KOUBAA_AHMED_BILAL,1 · shares or board seat
ORGE_12224a688410144b0646,PERSON_MHIRI_MAHER,1 · shares or board seat
ORGE_123ff50f766b8d1e9020,PERSON_JENAYAH_OMAR,1 · shares or board seat
ORGE_124140bfbf672b07ea75,PERSON_SELAMI_MOHAMED,1 · shares or board seat
ORGE_124140bfbf672b07ea75,PERSON_SELAMI_SONIA_BENOTHMAN,1 · shares or board seat
ORGE_124339447312a8107255,ORGE_819292b668dfaa7a670c,5 · organisation owns organisation
ORGE_12462493a50d56e9fe67,PERSON_DOGHRI_TAOUFIK,1 · shares or board seat
ORGE_1252b3a61ecf7baf90e8,PERSON_RINALDI_CLAUDIO_BIOLCATI,1 · shares or board seat
ORGE_12553a68ef04eec35214,PERSON_MANSOUR_SELIM,1 · shares or board seat
ORGE_125949f2d40803e8a032,PERSON_DERBEL_HICHEM,1 · shares or board seat
ORGE_125da97e8343d5c18343,PERSON_MAKNI_MOHAMED,1 · shares or board seat
ORGE_125ee31fc267cb50cd91,PERSON_DHAOUI_ALI,1 · shares or board seat
ORGE_126ffa7096a468737b40,PERSON_FALAH_SAMI,1 · shares or board seat
ORGE_1271a7f15c5784a734a9,PERSON_CHAIEB_MOURAD,1 · shares or board seat
ORGE_127a04a6f857c6811998,PERSON_KAMOUN_CHOKRI,1 · shares or board seat
ORGE_1282b985039e9fee694f,PERSON_BOUZID_MOHAMED,1 · shares or board seat
ORGE_129799f55961c59975a9,PERSON_BENGHORBEL_MOHAMED_FARHAT,1 · shares or board seat
ORGE_1299ce42cf3629b24b9e,PERSON_ZOUAGHI_RIADH,"3 · association board, party organ"
ORGE_129e4e4bba27ba5b3f4f,PERSON_SIALA_MOHAMED_ALI,1 · shares or board seat
ORGE_12a2a944d0523b3fec62,PERSON_SASI_SAMIR,1 · shares or board seat
ORGE_12a3970d9640c0af8e3e,PERSON_GHARBI_AMOR,1 · shares or board seat
ORGE_12a6bea5587568372a6f,PERSON_KHEMIRI_HEDIA,1 · shares or board seat
ORGE_12b38a347140459c3dd7,PERSON_GHARBI_MOHAMED,1 · shares or board seat
ORGE_12b3fbc202fb10488546,PERSON_DARGHOUTH_MOHAMED_RADHI,1 · shares or board seat
ORGE_12c7c74beb681b33c65a,PERSON_CHEBIL_MOHAMED_MONCEF,1 · shares or board seat
ORGE_12cb4c373b0066b5a90e,PERSON_ATIA_IMED,1 · shares or board seat
ORGE_12dcd78b75b8095418de,PERSON_KALAI_AMEUR,1 · shares or board seat
ORGE_12df317e01c186b40427,PERSON_BENMOHAMED_MOHAMED,1 · shares or board seat
ORGE_12e2ce00e36f6ad810e0,PERSON_BENSALEM_MOURAD,1 · shares or board seat
ORGE_13025790efa08d10d506,PERSON_GHARIANI_MOHAMED,1 · shares or board seat
ORGE_130aefb7d4651be3782a,ORGE_46fc7883f57ceb4d406d,5 · organisation owns organisation
ORGE_131bb11a15442fe4d2e8,PERSON_MOALA_KHALED,1 · shares or board seat
ORGE_132859b6392d414726f6,PERSON_MEZGHANI_SLIM,1 · shares or board seat
ORGE_1332e53ea9b88a446c4c,PERSON_BOURICHA_MOURAD,1 · shares or board seat
ORGE_1338ea11572d332d4c03,PERSON_MBAREK_HOUSEM_BENHADJ,1 · shares or board seat
ORGE_133ef7b3abede9b87844,PERSON_MANSOUR_KAMEL,1 · shares or board seat
ORGE_13408956a49443c9d073,PERSON_ESASI_ABDELAZIZ,1 · shares or board seat
ORGE_134a446de5b0a0691f98,PERSON_SIALA_MAHMOUD,1 · shares or board seat
ORGE_1353ffe817e0a73e1435,PERSON_MZOUGHI_MOHAMED_ALI,1 · shares or board seat
ORGE_1369cd07e7d1b1ab49fd,PERSON_BACOUCHE_AHMED,1 · shares or board seat
ORGE_137be4f4b279dcc8143c,PERSON_CHOURA_MONCEF,1 · shares or board seat
ORGE_137c6256b38db39f948c,PERSON_KESENTINI_ABDELMAJID,1 · shares or board seat
ORGE_137d9317e7419ec42837,PERSON_CAPI_ROBERTO,1 · shares or board seat
ORGE_138576e12b6ba85c38c0,PERSON_BENAMAR_HAMOUDA,1 · shares or board seat
ORGE_138d669c0d47d928d05a,PERSON_MABROUK_MONGI,1 · shares or board seat
ORGE_13a1a5717bb661ecdf27,PERSON_TRIFI_AHMED,1 · shares or board seat
ORGE_13a1a5717bb661ecdf27,PERSON_TRIFI_BORHANE,1 · shares or board seat
ORGE_13ab0e65181db31f531e,PERSON_MILED_MOHAMED_AMIN,1 · shares or board seat
ORGE_13ad339079b554798f83,PERSON_JERBI_MOHAMED,1 · shares or board seat
ORGE_13b0588e1383aa5f1008,ORGE_9ec444880266c535855c,5 · organisation owns organisation
ORGE_13b316542d2daf2ca546,ORGE_9ec51bb2da59d2ed976e,5 · organisation owns organisation
ORGE_13b316542d2daf2ca546,ORGE_bcb0ca62d329f353cd64,5 · organisation owns organisation
ORGE_13b7930d0311710f88b0,PERSON_JENDOUBI_ABDELAZIZ,1 · shares or board seat
ORGE_13c531ccc0b1edbe23f6,ORGE_4505219b76c8e914b0cc,5 · organisation owns organisation
ORGE_13caa3571b47039887ba,PERSON_MHIRI_NEJI,1 · shares or board seat
ORGE_13d479402329385a5642,PERSON_ABDERAHIM_HAMZA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ACHOUR_MAHMOUD,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ALI_ALI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_AMRI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ATIA_NIDHAL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BACAR_ABDERAHMAN,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BAHROUN_HAKIM,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENALI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENAYED_ZIED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENJEMAA_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENROMDHANE_MONTASAR,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENSALAH_KHALIL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENSALEM_KHELIFA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENSALEM_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BENSEDRINE_SIHEM,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BOURAOUI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BOUSETA_MOHAMED_IYADH,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BOUTAR_AKRAM,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_BOUZID_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_CHAABOUNI_ANIS,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_CHARFI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_CHATI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_CHHIMI_ADNEN,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_DRIDI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_DRIS_LATIFA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ELHAMDI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ELOUAER_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ELOUMI_FAOUZI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_FEKIH_HOUCINE,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_GHANOUCHI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_GMATI_TEJEDINE,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HAJI_NABIL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HAMAMI_ABDELKARIM_BENMOHAMED_BENMANSOUR,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HAMAMI_LOTFI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HAMAMI_NOUREDINE,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HAMDI_SALEM,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_HOUIDI_FETHI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_KHEMIRI_IMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_LOUHAICHI_KAMEL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MAJDOUB_MHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MALKI_JAMIL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MANSOURI_ALA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MANSOURI_NIHEL,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MOHAMED_AHMED_BENSI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_MZOUGHI_MOHAMED_ALI,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_NEBLI_AMINA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_OUESLATI_MOHAMED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_SAHNOUN_KHALED,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_SLAMA_BASEM,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_SOUISI_ABDERAZEK,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_TAHER_HASEN,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_TRIKI_NAJLA,"3 · association board, party organ"
ORGE_13d479402329385a5642,PERSON_ZARAI_ZIED,"3 · association board, party organ"
ORGE_13dcd8ede9851ca21960,ORGE_7a3c0754cd9cd9cbc327,5 · organisation owns organisation
ORGE_13e3f03f0a221ffa418d,PERSON_BOUATOUR_MOHAMED,1 · shares or board seat
ORGE_13ebd2fe8184bdb317cd,PERSON_HOUAS_MEHDI,1 · shares or board seat
ORGE_13eea299e277c597df5d,PERSON_KACEM_MOHAMED,1 · shares or board seat
ORGE_13ef929d361fb9ffba41,PERSON_KACEM_MOHAMED,1 · shares or board seat
ORGE_13f98250123b7d5cb47a,PERSON_ZAIED_SALAH,1 · shares or board seat
ORGE_13fc13b05f504b1c6563,PERSON_AMAR_RIDHA,1 · shares or board seat
ORGE_14035a49b7d6e4962940,ORGE_d4d373e3b679079fa310,5 · organisation owns organisation
ORGE_14155de740a19dc3a926,PERSON_SALEM_YOUSEF,1 · shares or board seat
ORGE_14239f90bf94a7af83ed,PERSON_GHEDAMSI_MOHAMED_SALAH,1 · shares or board seat
ORGE_14239f90bf94a7af83ed,PERSON_HACHICHA_SAMI,1 · shares or board seat
ORGE_14239f90bf94a7af83ed,PERSON_HAMROUNI_MONDHER,1 · shares or board seat
ORGE_14239f90bf94a7af83ed,PERSON_TRIKI_WAJDI,1 · shares or board seat
ORGE_1424e5841833b41cce61,PERSON_GHARIANI_MOHAMED,1 · shares or board seat
ORGE_142782d883eb76888804,PERSON_AYED_NABIL,1 · shares or board seat
ORGE_142ca73963efb8a4d336,PERSON_BENAMARA_MOURAD,1 · shares or board seat
ORGE_1438e065415ac759e214,PERSON_AMOUS_MOHAMED,1 · shares or board seat
ORGE_1443bcdb4bd44e6ec83f,PERSON_FENDRI_AHMED,1 · shares or board seat
ORGE_144587adbec1a358f226,PERSON_HAMZA_MOHAMED,1 · shares or board seat
ORGE_1475a55381b635caa224,PERSON_DOGHRI_DRIS,1 · shares or board seat
ORGE_1475a55381b635caa224,PERSON_DOGHRI_TAOUFIK,1 · shares or board seat
ORGE_1484364c769801c8b7c6,PERSON_CHIKHAOUI_IMED,1 · shares or board seat
ORGE_1484f5de8fb7ddfdd27d,PERSON_NAMOUCHI_FOUED,1 · shares or board seat
ORGE_1488f50f9db9253bf1cf,PERSON_KHEMIRI_RAFIK,1 · shares or board seat
ORGE_148944ed08a0253ecb5a,ORGE_7fd65c95ba05b2f3b47e,5 · organisation owns organisation
ORGE_149b3b09a57992486f15,PERSON_MABROUK_MOHAMED,"3 · association board, party organ"
ORGE_149f256f7c5a5f1b3b53,PERSON_KAROUI_MOHAMED,1 · shares or board seat
ORGE_14a462695e0d5f227295,ORGE_406a2897bc38cb4f0342,5 · organisation owns organisation
ORGE_14acb333884985c9ff5c,PERSON_FOURATI_MOHAMED,1 · shares or board seat
ORGE_14b34ae4d97e41920abb,PERSON_ZOUARI_SONIA,1 · shares or board seat
ORGE_14bc87cad65583482ad6,ORGE_d3f23d2fc84cbfddede9,5 · organisation owns organisation
ORGE_14d61922ffbca6b41885,PERSON_BELGACEM_SALEM,"3 · association board, party organ"
ORGE_14dc5c60628937c6787d,PERSON_ZAHAF_SLAHEDINE,1 · shares or board seat
ORGE_14e4a24173fc80440667,ORGE_1b7d138ab38782da9fc4,5 · organisation owns organisation
ORGE_14f4a00bdee3350d3cb2,PERSON_BENSALAH_SOUHAIL,1 · shares or board seat
ORGE_14f9e19928fa0b6a476a,ORGE_2cfaad6e666fafca405d,5 · organisation owns organisation
ORGE_14fc9d7ab216f1fedac6,PERSON_ZAABI_LOTFI,4 · government and parliament
ORGE_15072a6dd0a1648f06b0,PERSON_SAIDANE_NEILA,1 · shares or board seat
ORGE_150b4352f25b6fc24251,PERSON_CHAABANE_SLIM,1 · shares or board seat
ORGE_152c481d80f4ea7bfc66,PERSON_ACHOUR_MOHAMED,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_AMRI_MOHAMED,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_BELKHODJA_ZAKARIA,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_BENLETAIEF_MUSTAPHA,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_BENROMDHANE_RACHED,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_BENSALEM_MONCEF,1 · shares or board seat
ORGE_152c481d80f4ea7bfc66,PERSON_BESBES_SLIM,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_BETAIEB_ADNEN,1 · shares or board seat
ORGE_152c481d80f4ea7bfc66,PERSON_CHERNI_MAJDOULINE,"3 · association board, party organ"
ORGE_152c481d80f4ea7bfc66,PERSON_EZINE_TAREK,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_FEHRI_HAMADI,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_GHARBI_MOHAMED,1 · shares or board seat
ORGE_152c481d80f4ea7bfc66,PERSON_HAJSASI_KAMEL,4 · government and parliament
ORGE_152c481d80f4ea7bfc66,PERSON_HAMAMI_WASILA,1 · shares or board seat
ORGE_152c481d80f4ea7bfc66,PERSON_HAMDI_MOHAMED,4 · government and parliament
