company_key,matricule,num_registre,identifiers_in_gazette,legal_form,legal_form_first,is_conversion,conversion_date,minority_forms,form_basis,forms_stated,n_forms_stated,rne_name_fr,rne_name_ar,rne_category,rne_year_creation,jort_label,org_entity_id,seed_org_id,first_seen,last_seen,n_events,n_persons,n_persons_seed_elite,n_persons_gazette_only
B01101822013,1299712L,B01101822013,1299712L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ZODIAC IMMOBILIERE,عقارية زودياك ش م م,SOCIETE,2013,"Société ZODIAC IMMOBILIERE-, SARL",ORGE_0cb832be050c767f12cc,,2013-05-10,2013-05-10,2,1,0,1
B01101822018,1563580V,B01101822018,1563580V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE FULLA DE CONFECTION ET DE BRODERIE,شركة فلة للخياطة و الطريزة,SOCIETE,2018,STE FULLA DE CONFECTION ET DE BRODERIE,ORGE_a2a11f4378c52397d7b7,,2018-03-16,2018-03-16,2,1,0,1
B01101842016,1456200T,B01101842016,1456200T,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,ASSAYED,شركة السيد ش ش م م,SOCIETE,2016,Sté Assayed,ORGE_4b6feade20a606316779,,2016-05-03,2016-05-03,2,1,0,1
B01101842017,1513850W,B01101842017,1513850W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté BASTIDE TUNISIE,باستيد تونس ش م م,SOCIETE,2017,Société BASTIDE TUNISIE,ORGE_3f7da8cff1d23cdf3283,,2017-04-26,2017-04-26,2,1,0,1
B01101872018,1564097S,B01101872018,1564097S,SARL,SARL,0,,,gazette_rubric,SARL:2,1,L'ATELIER COSY,الورشة كوزي,SOCIETE,2018,Sté L'atelier Cosy,ORGE_e29394f7cc0bf80a636e,,2018-04-24,2018-04-24,2,1,0,1
B01101882013,1298377M,B01101882013,1298377M|B01101882013,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,س و أ بزناس,SOCIETE,2013,S.A BUSINESS - S.A.R.L,ORGE_46784cb6e39b19f9ffad,,2013-07-10,2013-07-10,1,1,0,1
B01101882016,1434723Y,B01101882016,1434723Y,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CTPEE,كونتوار تونزيان دي برودوي دي كونومي دينارجي ش م م,SOCIETE,2016,Comptoir Tunisien des produits d'économie d'énergie,ORGE_3e0acef7b662895e8e63,,2016-05-10,2016-05-10,2,1,1,0
B01101892014,1350278K,B01101892014,1350278K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,O2 TRACK,أو دو تراك,SOCIETE,2014,Société O 2 TRACK,ORGE_4346cdff54ac4b06aae3,,2014-05-08,2014-05-08,2,1,0,1
B01101902014,1350285J,B01101902014,1350285J,SARL,SARL,0,,,gazette_rubric,SARL:9,1,LES 3TULIPES,لي تروا توليب,SOCIETE,2014,Société LES 3 TULIPES,ORGE_c4d853274125f565db1b,,2014-05-08,2016-02-25,9,4,0,4
B01101902018,1558312R,B01101902018,1558312R,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE MITSLOGOS,شركة ميتسلوغوس,SOCIETE,2018,Société MITSLOGOS,ORGE_c9a4f5fb4e910d109608,,2018-02-28,2018-02-28,1,0,0,0
B01101922016,1456707S,B01101922016,1456707S,SARL,SARL,0,,,gazette_rubric,SARL:1,1,,شركة أولاد ابراهيم ش م م,SOCIETE,2016,Société Auled Ibrahim,ORGE_eeeaf9e7e5141d14bacc,,2016-05-10,2016-05-10,1,0,0,0
B01101942015,1402808C,B01101942015,1402808C,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE COCO VOYAGES,كوكو للاسفار,SOCIETE,2015,COCO VOYAGES,ORGE_3d6254fbd20a21e35e16,,2015-05-12,2015-05-12,2,1,0,1
B01101952014,1350516E,B01101952014,1350516E,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté FAIR TRAINING,فار تراينينق ش م م,SOCIETE,2014,FAIR TRAINING,ORGE_3c1c8b48d345fb57a46b,,2014-05-14,2014-05-14,2,1,0,1
B01101962015,1402134G,B01101962015,1402134G,SUARL,SUARL,0,,,gazette_rubric,SUARL:3,1,,شركة بن سياري بيلدينق,SOCIETE,2015,Société Ben Sayari Building ; -Siège social : 35 Avenue Habib Bourguiba App 4ème étage Le,ORGE_ebf37918a943d4c523cb,,2015-05-05,2018-01-30,3,1,0,1
B01101962017,1513804P,B01101962017,B01101962017,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة سباير بارتس للتوزيع,SOCIETE,2017,SPARE PART DISTRIBUTION (SARL),ORGE_edeae0178fc0f319c4d0,,2018-01-10,2018-01-10,2,1,0,1
B01102052009,1106735A,B01102052009,1106735A|B01102052009,SARL,SARL,0,,,gazette_rubric,SARL:3,1,SOCIETE PORTEFEUILLE INVEST,شركة بورتفاي أنفست,SOCIETE,2009,Société PORTEFEUILLE INVEST,CO_PORTEFEUILLE_INVEST,CO_PORTEFEUILLE_INVEST,2009-06-24,2016-06-20,3,2,0,2
B01102052014,1350450D,B01102052014,1350450D,SARL,SARL,0,,,gazette_rubric,SARL:4,1,NETWORKS ENGINEERING AND EXPERTISE TUNISIE,نتوركس أنجونيرينغ أند أكسبرتيز تونيزي ش م م,SOCIETE,2014,Networks Engineering And Expertise sarl,ORGE_1f6a6e004c24a50377a8,,2014-05-08,2014-05-08,4,1,0,1
B01102062015,1403285B,B01102062015,1403285B|B01102062015,SARL,SARL,0,,,gazette_rubric,SARL:3,1,StéPING,شركة بينق ش م م,SOCIETE,2015,"Société PING, SARL",ORGE_26638ff99b2715669fae,,2015-05-14,2015-09-21,3,1,1,0
B01102132011,1202435E,B01102132011,1202435E|B01102132011,SARL,SARL,0,,,gazette_rubric,SARL:4,1,SOGEPRESSE,الشركة العامة للنشر والصحافة والاشهار,SOCIETE,2011,Revue Internationale des Foires et Expositions EXPO MAGAZINE,ORGE_023ab51e7a87944876f4,CO_SOGEPRESSE,2011-04-11,2016-03-31,4,3,0,3
B01102142017,1513903R,B01102142017,1513903R,SARL,SARL,0,,,gazette_rubric,SARL:1,1,PRO POWER SOLUTION INTERNATIONAL,بروباور سوليوشن أنتارناسيونال,SOCIETE,2017,PRO POWER SOLUTION INTERNATIONAL P.P.S.I,ORGE_cc8fa1ba150992c8ca8a,,2017-05-03,2017-05-03,1,0,0,0
B01102162015,1403309R,B01102162015,1403309R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,FAIR SOFT TECHNOLOGY,فاير صوفت تكنولوجي ش م م,SOCIETE,2015,Fair Soft Technology SFT,ORGE_8ab965326c0ff985362f,,2015-05-10,2015-05-10,2,1,0,1
B01102162016,1457406L,B01102162016,1457406L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,ماسك للانتاج ش م م,SOCIETE,2016,Sté MASQUE PROD,ORGE_8ef17f93a4928c91a77b,,2018-05-24,2018-05-24,2,2,0,2
B01102192011,1201409Y,B01102192011,1201409Y,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE BEN SOLTAN,شركة بن سلطان,SOCIETE,2011,Société BEN SOLTANE,ORGE_56eece6e39d001c5c35a,,2011-05-27,2011-05-27,2,1,0,1
B01102212018,1567102J,B01102212018,1567102J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE LINACOM,ليناكوم,SOCIETE,2018,LINACOM,ORGE_a6cb1fbe57a4e0fa13cc,,2018-04-23,2018-04-23,2,1,0,1
B0110222005,893145G,B0110222005,893145G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة لابال ياسمين,SOCIETE,2005,La Belle Yasmine,ORGE_b1229804688cda70e105,,2004-10-04,2004-10-04,2,1,0,1
B0110222007,989816B,B0110222007,B0110222007,SARL,SARL,0,,,gazette_rubric,SARL:3,1,STE GALAXY NEGOCE,شركة قلاكسي نقوس,SOCIETE,2007,SOCIETE GALAXY NEGOCE SARL,ORGE_70b21dc0565aa3594949,,2017-12-26,2017-12-26,3,1,0,1
B01102242011,1200497L,B01102242011,B01102242011,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,STE DE TRANSPORT EL MAJD - STM,شركة المجد للنقل,SOCIETE,2011,Société de Transport ElMajd S.T.M,ORGE_f9fa2e392bc51c67f8cc,CO_EL_MAJD,2011-10-10,2011-10-10,1,0,0,0
B01102272018,1566994C,B01102272018,1566994C,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE IMMOBILIERE M.S.A INVEST,شركة عقارية آم..آس.أ إنفست,SOCIETE,2018,Société immobilière M,ORGE_5866cac35a3fe79d65ba,,2018-04-03,2018-04-03,2,1,0,1
B01102292017,1513979N,B01102292017,1513979N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE ASSIL DE COMMERCE,أسيل للتجارة ساسيكو,SOCIETE,2017,Sté SASSICO,ORGE_9b1a10684a31797715b9,,2017-05-04,2017-05-04,2,1,0,1
B01102302016,1454734M,B01102302016,1454734M,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SOCIETE LE PETIT MOINEAU BORJI FRERES,شركة البرجي اخوان,SOCIETE,2016,Sté Le petit moineau El Borji Frères,ORGE_d619d0cba83270de0867,,2016-05-10,2016-05-10,1,0,0,0
B01102312012,1250153Q,B01102312012,1250153Q,SUARL,SUARL,0,,,gazette_rubric,SUARL:1,1,OIL N GAZ CORPORATION,أويل إن غاز كوربوريشن,SOCIETE,2012,Société OIL'N GAZ CORPORATION,ORGE_2b2c832d156a0d6dd6f4,,2012-04-11,2012-04-11,1,0,0,0
B0110232016,1436256A,B0110232016,1436256A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE YAHIA INTERNATIONAL TRADING,يحيى للتجارة الدولية,SOCIETE,2016,"Sté Yahia International Traiding, Capital : 20",ORGE_293f343fc82151657d43,,2016-01-19,2016-01-19,2,1,0,1
B01102322015,1403361W,B01102322015,1403361W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,WORLD BUREAUTIQUE,وورلد بيروتيك,SOCIETE,2015,"Sté World bureautique, siège : local 19 complexe galaxie 2000 galaxie Lafayette Tunis",ORGE_d46a49de34e6cc94907a,,2015-05-14,2015-05-14,2,1,0,1
B01102382018,1567104L,B01102382018,1567104L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE DEPETRIADVENTURE - ERG,ديبيتري أدفنتير أ.ر.ج.,SOCIETE,2018,Sté Depetri Adventure ERG,ORGE_3c76d743485dee4738d1,,2018-04-20,2018-04-20,2,1,0,1
B01102392016,1456776G,B01102392016,1456776G|B01102392016,SARL,SARL,0,,,gazette_rubric,SARL:5,1,EXIM - TIMBER,اكسيم تانبر,SOCIETE,2016,EXIM-TIMBER,ORGE_0d264b5610dad39c522b,,2016-04-26,2019-06-28,5,2,1,1
B01102412015,1401211Y,B01102412015,B01102412015,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté MARLO & ISAURE,مارلو و إزور ش م م,SOCIETE,2015,Société MARLO & ISAURE» SARL,ORGE_006077ef70c3e340ba1d,,2015-10-02,2015-10-02,2,1,0,1
B01102442017,1511483J,B01102442017,1511483J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOCIETE BIKY,شركة بيكي,SOCIETE,2017,BIKY,ORGE_2756df3531b269b05eb5,,2017-03-24,2017-03-24,2,1,0,1
B01102452012,1250209P,B01102452012,1250209P|B01102452012,SARL,SARL,0,,,gazette_rubric,SARL:5,1,GLOBAL ENGINEERING ENERGY ET CONSTRUCTION,GLOBAL ENGINEERING ENERGY ET CONSTRUCTION,SOCIETE,2012,GEEC,ORGE_6b85f1370a5df52fb7ed,,2013-04-30,2015-10-06,5,2,0,2
B01102452014,1350282F,B01102452014,1350282F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,FAST SHIPPING AGENCY,فاست شيبينق أجنسي,SOCIETE,2014,Fast-Shipping Agency,ORGE_cbb29b3f0823f7e08d6f,,2014-05-14,2014-05-14,2,1,0,1
B01102462013,1297370A,B01102462013,1297370A,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,LA MAISON DU SATELLITE,SOCIETE,2013,Société La Maison du Satellite,ORGE_383ede57e40f5a55333f,,2013-04-22,2013-04-22,2,1,0,1
B01102502017,1513181F,B01102502017,1513181F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE TUNIS DE MESURE ET MAINTENANCE,الشركة التونسية للقيس والصيانة,SOCIETE,2017,Société Tunisienne de mesure et maintenance ST2M,ORGE_b1f1868254133e657bae,,2017-05-05,2017-05-05,2,1,0,1
B0110252016,1436501T,B0110252016,1436501T|B0110252016,SARL,SARL,0,,SA:1,gazette_rubric,SA:1|SARL:2,2,STE KNSD,شركة ك ن س د,SOCIETE,2016,"Sté KNSD, Capital : 6",ORGE_1187ba50a3a2fea8948b,,2016-01-18,2017-11-15,3,1,0,1
B0110252017,1493357Z,B0110252017,1493357Z,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE MADO1,شركة مادو1,SOCIETE,2017,MADO I,ORGE_93f8ef3a1877b8a4ed9d,,2017-01-13,2017-01-13,2,1,0,1
B01102522017,1513889M,B01102522017,1513889M,SARL,SARL,0,,,gazette_rubric,SARL:4,1,,شركة ماس ش م م,SOCIETE,2017,MASS,CO_MAS,,2017-04-21,2019-04-16,4,2,0,2
B01102532017,1512550G,B01102532017,1512550G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,LYNX INTERNATIONAL TRADING,لينكس  للتجارة العالمية,SOCIETE,2017,LYNX INTERNATIONAL TRADING,ORGE_327b2e28ab4b9ba0d15e,,2017-04-26,2017-04-26,2,1,0,1
B01102542016,1457404J,B01102542016,1457404J,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE SOTUGAZ,شركة سوتيقاز,SOCIETE,2016,Société Tunisienne des réseaux de gaz,ORGE_c31799cdeda490152612,,2016-05-10,2016-05-10,2,1,0,1
B01102552016,1457545X,B01102552016,1457545X,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,HANO TRADING,هانو ترادينق ش ش م م,SOCIETE,2016,Sté Hano Trading,ORGE_df0ec22a6eadbbf8c890,,2016-05-10,2016-05-10,2,1,0,1
B01102562017,1509801G,B01102562017,1509801G,SARL,SUARL,1,2017-05-02,SUARL:2,gazette_rubric,SARL:2|SUARL:2,2,LYNX CONSULTING,لينكس كونسيلتينق,SOCIETE,2017,GTI GROUP,ORGE_b244fd54c00ecd950ec0,,2017-03-16,2017-05-02,4,2,0,2
B01102582017,1513956F,B01102582017,1513956F,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,,هيرو أند ماري ش ش م م,SOCIETE,2017,HERO AND MERRY,ORGE_190a7071e74006706a97,,2017-04-26,2017-04-26,2,1,0,1
B01102592017,1510955R,B01102592017,1510955R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE G.T.F,شركة جي تي أف,SOCIETE,2017,Sté G,ORGE_b239e5c461b1b48e8094,,2017-04-17,2017-04-17,2,1,0,1
B0110262014,1331353X,B0110262014,1331353X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,MAC CONSULTING,ماك كنسيلتينق ش م م,SOCIETE,2014,MAC CONSULTING,ORGE_58089645b6332e88f940,,2014-01-16,2014-01-16,2,1,0,1
B0110262018,1547320G,B0110262018,1547320G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SUN SOLUTION,سان سولوشن,SOCIETE,2018,Société Sun Solution SS,ORGE_1294a6e5d7ea4f6e3fc5,,2018-01-25,2018-01-25,2,1,0,1
B01102632018,1567110J,B01102632018,1567110J|B01102632018,SARL,SARL,0,,,gazette_rubric,SARL:3,1,L'ECOLE DE LA VIE,مدرسة الحياة,SOCIETE,2018,L'ECOLE DE LA VIE,ORGE_fa2d27fa4b4a0e7008ac,,2018-04-20,2018-12-29,3,2,0,2
B01102652018,1567284G,B01102652018,1567284G,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE YAHYAOUI DE TRAVAUX -SYT-,شركة اليحياوي للأشغال,SOCIETE,2018,Sté Yahyaoui de Travaux SYT,ORGE_bce89bdfbfa186bb2577,,2018-04-12,2018-04-12,2,1,0,1
B01102672010,1153422Z,B01102672010,1153422Z,SARL,SARL,0,,,gazette_rubric,SARL:5,1,,شاو بينك ش م م,SOCIETE,2010,Société SHOW PINK,ORGE_d25859b93088ad8536b8,,2010-05-24,2012-03-31,5,1,0,1
B01102682016,1457615T,B01102682016,1457615T,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE H S TRADING,هاش   أس   ترايدينق,SOCIETE,2016,Sté HS Tradine,ORGE_f93c343bebd3ab42680a,,2016-05-09,2016-05-09,2,1,0,1
B01102682017,1514087N,B01102682017,1514087N,SARL,SARL,0,,,gazette_rubric,SARL:1,1,SK CONSULTING,س.ك كونسلتينق ش م م,SOCIETE,2017,SK CONSULTING,ORGE_02c91b56dd6d7d49b9ca,CO_SK_WOOD_CONSULTING,2017-05-03,2017-05-03,1,0,0,0
B01102692016,1457614S,B01102692016,1457614S,SARL,SARL,0,,,gazette_rubric,SARL:2,1,Sté M.H DES SERVICES,م.ح للخدمات ش ش م م,SOCIETE,2016,M,ORGE_0e9e0ef1e30c0a29e5a8,,2016-05-10,2016-05-10,2,1,0,1
B01102692018,1567018P,B01102692018,1567018P,SARL,SARL,0,,,gazette_rubric,SARL:2,1,INTERNATIONAL DELIGHTS,انترنشيونال ديلايتز,SOCIETE,2018,INTERNATIONAL DELIGHTS,ORGE_cddb41cc0009df20abf7,,2018-04-11,2018-04-11,2,1,0,1
B01102702014,1350508E,B01102702014,1350508E,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,SOCIETE V P A,شركة بيع النتوجات التقليدية,SOCIETE,2014,Société VPA,ORGE_f2f0f2f90ee0456648bf,,2014-05-15,2014-05-15,2,1,0,1
B0110272006,949489K,B0110272006,949489K,SARL,SARL,0,,,gazette_and_register_name_agree,SARL:7,1,HYDRO PRO TUNISIE   SARL,شركة إيدروبرو تونس,SOCIETE,2006,STE HYDRO- PRO TUNISIE SARL,ORGE_349051cc23f8b30c5890,,2010-10-28,2015-03-26,7,3,0,3
B01102752013,1298800F,B01102752013,1298800F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,LA VICTOIRE,لافكتوار,SOCIETE,2013,Société LA VICTOIRE» s,ORG_VICTOIRE_POUR_FEMME_RURALE,ORG_VICTOIRE_POUR_FEMME_RURALE,2013-05-10,2013-05-10,2,1,0,1
B01102772018,1567165A,B01102772018,1567165A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,SOCIETE AZIZ KHALED,شركة عزيز خالد,SOCIETE,2018,Aziz Khaled,ORGE_83d63891aefc2934c5b3,,2018-04-04,2018-04-04,2,1,0,1
B01102832016,1457626X,B01102832016,1457626X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,أيرو كار سرفيس ش م م,SOCIETE,2016,AEROCAR service,ORGE_b9d53d83376a2899a422,,2016-05-10,2016-05-10,2,1,0,1
B01102832018,1543719K,B01102832018,1543719K,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE M. C. A,م. س. أ. تصرف . ارشاد. احاطة,SOCIETE,2018,"Sté MCA Management Consulting, Assistance",ORGE_de76e76ff449a13b3eb3,,2018-05-10,2018-05-10,2,1,0,1
B01102862018,1567209V,B01102862018,1567209V,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CODINBEST,كودين باست,SOCIETE,2018,CODINBEST,ORGE_8ab5908d3a5476e87717,,2018-03-26,2018-03-26,2,1,0,1
B01102882016,1457403H,B01102882016,1457403H,SARL,SARL,0,,,gazette_rubric,SARL:2,1,VITAE TRADE,فيتا للتجارة ش م م,SOCIETE,2016,VitaeTrade,ORGE_901209904928e7c96cb9,,2016-05-10,2016-05-10,2,1,0,1
B01102882018,1567114N,B01102882018,1567114N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,UNIVERS SANTE,عالم الصحة,SOCIETE,2018,UNIVERS SANTE,ORGE_426cc4ff8b2321d47c28,,2018-04-15,2018-04-15,2,1,0,1
B01102902015,1403509Y,B01102902015,1403509Y,SARL,SARL,0,,,gazette_rubric,SARL:2,1,LES DELICES D'ALGERIE,دليس الجزائر,SOCIETE,2015,Sté Les Délices d'Algérie,ORGE_9bbd43c53a8aa16ada9d,,2015-05-15,2015-05-15,2,1,0,1
B01102902016,1456676D,B01102902016,1456676D,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE MSAADIA FRERES DE LUSTRAGE,شركة مساعدية وأخواته للتلميع,SOCIETE,2016,Sté Msaadia Frères de Lustrage,ORGE_2b5ee1c453c82a803f90,,2016-05-19,2016-05-19,2,1,0,1
B0110292005,906338K,B0110292005,B0110292005,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE TECHNO ALARME,شركة تقنيات النجدة تكنو الارم,SOCIETE,2005,Société TECHNO ALARME,ORGE_8cbbb08961653a8166fc,,2014-04-01,2014-04-01,1,1,0,1
B0110292015,1381540A,B0110292015,1381540A,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ONE CAR,وان كار,SOCIETE,2015,Société One Car,ORGE_29e6a44adc20e91df422,,2015-01-08,2015-01-08,2,1,0,1
B01102932015,1403480C,B01102932015,1403480C,SARL,SARL,0,,,gazette_rubric,SARL:1,1,AL BOCHRA TRADING COMPANY,البشرى ترادينق كومبني,SOCIETE,2015,Al Bochra Trading Company,ORGE_59404d4a7dda8e215f21,,2015-05-15,2015-05-15,1,0,0,0
B01102942009,1107138N,B01102942009,1107138N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,ELYSSA PIERRE,شركة إليسا بيار,SOCIETE,2009,société Elyassa Pierres,ORGE_415f061a38ff5c108a1a,,2009-06-25,2009-06-25,2,1,0,1
B01102942018,1567236Y,B01102942018,1567236Y,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CARTHAGE SERVICES CONSULTING,قرطاج سرفيس كنسلتينق,SOCIETE,2018,CARTHAGE SERVICES CONSULTING,ORGE_dd60a3dad053a26a192f,,2018-04-12,2018-04-12,2,1,0,1
B01102982015,1403521T,B01102982015,1403521T,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE NET SERVICES TECHNOLOGIE,شركة نات سرفيس تكنولوجي,SOCIETE,2015,Ste Net Services Technologie,ORGE_20fbc0a3bbcd5ab8f6ee,,2015-05-15,2015-05-15,2,1,0,1
B01102992009,1105812R,B01102992009,1105812R,SARL,SARL,0,,,gazette_rubric,SARL:2,1,,شركة سلطانة للخدمات,SOCIETE,2009,Sté SOLTANA SERVICES,CO_SOLTANA,,2009-05-28,2009-05-28,2,1,0,1
B01102992018,1567227X,B01102992018,1567227X,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,TN DATA CALL,تي آن داتا كال,SOCIETE,2018,TN DATA CALL,ORGE_2443ace2eafe238c3b01,,2018-03-26,2018-03-26,2,1,0,1
B01103062014,1349430H,B01103062014,1349430H|B01103062014,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE EFS FACILITIES SERVICES TUNISIE,شركة اي اف اس فاسيليتي سرفيس تونس,SOCIETE,2014,EFS Tunisie,ORGE_cb1075606574cfefbae2,,2018-07-30,2018-07-30,1,1,0,1
B01103062018,1566915L,B01103062018,1566915L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,GENERAL CONSULTING,جنرال كنسلتينق,SOCIETE,2018,GENERAL CONSULTING,CO_GENERAL_CONSULTING,CO_GENERAL_CONSULTING,2018-04-13,2018-04-13,2,1,0,1
B01103092015,1403549G,B01103092015,1403549G,SARL,SARL,0,,,gazette_rubric,SARL:1,1,CPL JOBS TUNISIE,س ب ل جوبس تونس ش م م,SOCIETE,2015,Société CPL JOBS TUNISIE SARL,ORGE_d9029df3e6d0aef8a0cc,,2018-05-10,2018-05-10,1,1,0,1
B0110312014,1328301J,B0110312014,1328301J,SARL,SARL,0,,,gazette_rubric,SARL:4,1,DIAM PRESTIGE TUNISIA,ديام برستيج تونيزيا,SOCIETE,2014,Société Diam Prestige Tunisia,ORGE_2810b889ce21e6570b61,,2013-12-25,2015-12-01,4,1,0,1
B01103172014,1350642K,B01103172014,1350642K|B01103172014,SA,SA,0,,,gazette_rubric,SA:3,1,CHAKETMA PHOSPHATES,شاكتما فوسفاط,SOCIETE,2014,Société Chaketma Phosphates,ORGE_a189a05db0aa74535cb6,,2015-03-19,2017-10-05,3,2,0,2
B01103182015,1403572F,B01103182015,1403572F,SARL,SARL,0,,,gazette_rubric,SARL:1,1,NORTH GATE TRADING COMPANY,شركة البوابة الشمالية للتجارةش م م,SOCIETE,2015,Sté North Gate Trading Company,CO_NORTH_GATE_TRADING_COMPANY,CO_NORTH_GATE_TRADING_COMPANY,2015-05-15,2015-05-15,1,0,0,0
B01103192016,1457722W,B01103192016,1457722W,SARL,SARL,0,,,gazette_rubric,SARL:2,1,U2C,ا 2 س,SOCIETE,2016,Sté U2C,ORGE_afc4a81d61f70cf07d6c,,2016-05-10,2016-05-10,2,1,1,0
B011032017,1490640L,B011032017,1490640L,SARL,SARL,0,,,gazette_rubric,SARL:2,1,CHAUSSURES PALERMO,أحذية بلارمو ش م م,SOCIETE,2017,CHAUSSURES PALERMO,ORGE_0dcfac625027bca5e11e,,2016-12-29,2016-12-29,2,1,0,1
B01103212015,1400416F,B01103212015,1400416F,SARL,SARL,0,,,gazette_rubric,SARL:1,1,STE SOUID ET FILS DE BOIS,شركة سويد و ابنائه للخشب,SOCIETE,2015,Société Suid et Fils de Bois S,ORGE_5214d8a56f88059a02f5,,2015-04-27,2015-04-27,1,0,0,0
B01103242018,1567212P,B01103242018,1567212P|B01103242018,SARL,SARL,0,,,gazette_rubric,SARL:4,1,MODO CONCEPT,مودو كنسبت,SOCIETE,2018,MODO CONCEPT,ORGE_4ffc970ddca8b030b620,,2018-04-23,2018-09-22,4,1,0,1
B01103252015,1403579N,B01103252015,1403579N,SARL,SARL,0,,,gazette_rubric,SARL:2,1,LA CARTHAGINOISE,قرطاجنة ش م م,SOCIETE,2015,Sté La Carthaginoise,CO_CARTHAGINOISE_PRODUCTION_AGRICOLE,CO_CARTHAGINOISE_PRODUCTION_AGRICOLE,2015-05-15,2015-05-15,2,1,0,1
B01103262018,1567056W,B01103262018,1567056W,SUARL,SUARL,0,,,gazette_rubric,SUARL:2,1,STE IN CO,شركة اين -كو,SOCIETE,2018,IN CO,ORGE_cc80673ff491f418987e,,2018-04-11,2018-04-11,2,1,0,1
B01103282017,1513794F,B01103282017,1513794F,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE SMART IO,سمارت ايو,SOCIETE,2017,Sté SMART IO,CO_SMART_IO,CO_SMART_IO,2017-04-25,2017-04-25,2,1,0,1
B0110332017,1493363X,B0110332017,1493363X,SARL,SARL,0,,,gazette_rubric,SARL:2,1,STE BEN HMIDA FRERES BHF,شركة بن حميدة فرار,SOCIETE,2017,Ben Hmida Frères BHF,ORGE_9022bdbdd54d44f1af47,,2017-01-13,2017-01-13,2,1,0,1
B01103332015,1403592K,B01103332015,1403592K,SARL,SARL,0,,,gazette_rubric,SARL:1,1,Sté COMPANY BAYDA TUNIS,شركة كا م ب ن بيدا تونس ش م م,SOCIETE,2015,"Sté Company Bayda Tunis, capital : 150",ORGE_d34ae037a78fe2352f1a,,2015-05-15,2015-05-15,1,0,0,0
B01103352017,1514046D,B01103352017,1514046D,SARL,SARL,0,,,gazette_rubric,SARL:3,1,SOCIETE NOUVELLE GENIE CIVIL,شركة نوفال جيني سيفيل,SOCIETE,2017,Sté Nouvelle Génie Civil,ORGE_e3cce13445ee91e95285,,2017-05-05,2018-12-31,3,2,0,2
