node_id,label,node_kind,asserted_degree,candidate_extra_ties,would_become_degree,sources,detail
PERSON_BOUDEN_CHIHEB,CHIHEB BOUDEN,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_ENSEIGNEMENT_SUPERIEUR_RECHERCHE_SCIENTIFIQUE
PERSON_BOUDEN_OMAR,OMAR BOUDEN,person,2,1,3,same_name_elsewhere,CO_INTER_CAUDE
PERSON_BOUDOKHANE_ANIS,ANIS BOUDOKHANE,person,2,1,3,same_name_elsewhere,CO_ARC_EN_CIEL
PERSON_BOUFTIRA_MOHAMED_SAID,MOHAMED SAID BOUFTIRA,person,1,1,2,same_name_elsewhere,CO_BANQUE_TUNISO_LIBYENNE
PERSON_BOUGHAMOURA_LOTFI,LOTFI BOUGHAMOURA,person,1,1,2,same_name_elsewhere,CO_ITALIA_TRADING
PERSON_BOUGUERA_RAOUF,RAOUF BOUGUERRA,person,1,1,2,same_name_elsewhere,CO_BISCUITERIE_MEDITERRANEENNE
PERSON_BOUJBEL_WISEM,WISSEM BOUJBEL,person,2,1,3,same_name_elsewhere,CO_TOURISTIQUE_BOUJBEL
PERSON_BOUJMIL_RAJA,RAJA BOUJMIL,person,2,1,3,same_name_elsewhere,CO_CIE_TUNISIENNE_FABRICATION_PEINTURE_VALIREX
PERSON_BOUJNAH_SALMA_DRIS,SALMA DRISS BOUJNAH,person,1,1,2,same_name_elsewhere,CO_TUNISIENNE_GRANDS_ATELIERS_NAASSEN_STUGAN
PERSON_BOUKADIDA_ALI,ALI BOUKADIDA,person,2,1,3,same_name_elsewhere,CO_GENERAL_CAKE
PERSON_BOUKHRIS_MOHAMED_RIDHA,MOHAMED RIDHA BOUKHRIS,person,2,1,3,same_name_elsewhere,CO_SAFOUANE_HUILERIE_COND_DHUILES_ALIMENTAIRES
PERSON_BOUKHROUF_MOHAMED,MOHAMED BOUKHROUF,person,2,1,3,same_name_elsewhere,CO_DARKOM
PERSON_BOURAOUI_MAHER,MAHER BOURAOUI,person,2,1,3,same_name_elsewhere,CO_ARCO_CERAME
PERSON_BOURAOUI_ZINEDINE,ZINEDDINE BOURAOUI,person,2,1,3,same_name_elsewhere,CO_MARQUAGE_SIGNALISATION_SECURITE_SERVICES_M3S
PERSON_BOURAS_ANIS,ANIS BOURAS,person,2,1,3,same_name_elsewhere,CO_INTELLIGENT_SYSTEM_ENGINEERING_INSEN
PERSON_BOURICHA_AMIRA,AMIRA BOURICHA,person,1,1,2,same_name_elsewhere,CO_DAR_EL_HLOU
PERSON_BOURICHA_MALIKA,MALIKA BOURICHA,person,1,1,2,same_name_elsewhere,CO_AFRIQUE_TRAVAUX
PERSON_BOURICHA_MOHAMED_BENHASEN,MOHAMED BEN-HASSEN BOURICHA,person,1,1,2,same_name_elsewhere,CO_COMMERCIALISATION_MATERIEL_ELECTRIQUE_SIGNALISATION_SOCOMES
PERSON_BOURICHA_MUSTAPHA,MUSTAPHA BOURICHA,person,1,1,2,same_name_elsewhere,CO_TUNISO_ITALIENNE_FABRICATION_MEUBLES_STIFAM
PERSON_BOURICHA_NACEUR,NACEUR BOURICHA,person,2,1,3,same_name_elsewhere,CO_HOTELIERE_TOURISTIQUE_KHAYAM_GARDEN
PERSON_BOURICHA_RADHOUANE,RADHOUANE BOURICHA,person,1,1,2,same_name_elsewhere,CO_DAR_EL_HLOU
PERSON_BOUSBIA_BOUBAKER,BOUBAKER BOUSBIA,person,2,1,3,same_name_elsewhere,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE
PERSON_BOUSLAMA_MOHAMED_MOURAD,MOHAMED MOURAD BOUSLAMA,person,1,1,2,same_name_elsewhere,CO_NUTRICHEM_INTERNATIONAL
PERSON_BOUSLIMI_MONIA,MONIA BOUSLIMI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_ENSEIGNEMENT_SUPERIEUR_RECHERCHE_SCIENTIFIQUE
PERSON_BOUTERAA_OLA,OLA BOUTERAA,person,1,1,2,same_name_elsewhere,CO_OLA_TEX
PERSON_BOUTERAA_SALIHA,SALIHA BOUTERAA,person,2,1,3,same_name_elsewhere,CO_SOFRIM
PERSON_BOUZAYEN_SABER,SABER BOUZAYEN,person,2,1,3,declined_dyad;same_name_elsewhere,CO_SOTUPA
PERSON_BOUZGUENDA_HASEN,HASSEN BOUZGUENDA,person,2,1,3,same_name_elsewhere,CO_IMMOBILIERE_MILLENIUM
PERSON_BOUZID_RAOUDAH_TRIKI,,person,1,1,2,declined_dyad,CO_D_ETUDES_DASSISTANCE_MULTIDISCIPLINAIRES_SEAM
PERSON_BOUZOUITA_KAMEL,KAMEL BOUZOUITA,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_SANTE_PUBLIQUE
PERSON_BOUZOUITA_NADER,NADER BOUZOUITA,person,1,1,2,same_name_elsewhere,CO_COMPTOIR_INDUSTRIEL_PLASTIQUE
PERSON_BRAHAM_RIDHA,RIDHA BRAHAM,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_BRAHEM_HABIB,HABIB BRAHEM,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_BRAHEM_JAMEL,,person,1,1,2,declined_dyad,CO_ROYALE_CREATION
PERSON_BRAHEM_RIDHA,RIDHA BRAHEM,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_BRAHIM_AMIR,AMIR BRAHIM,person,1,1,2,same_name_elsewhere,CO_PALAIS_CONFECTION
PERSON_BRETAGNOLE_DENIS,DENIS BRETAGNOLLE,person,1,1,2,same_name_elsewhere,CO_SEA_LATELEC
PERSON_BRUYERE_PATRICK,PATRICK BRUYERE,person,2,1,3,same_name_elsewhere,CO_CYLALIDE_TUNISIE
PERSON_BUVRY_VIRGINIE,VIRGINIE BUVRY,person,1,1,2,same_name_elsewhere,CO_ALSTOM_TRANSPORT_FRANCE
PERSON_BZIOUECH_ABDELHAMID,ABDELHAMID BZIOUECH,person,1,1,2,same_name_elsewhere,CO_FATEX
PERSON_CASINI_CLAUDIO,CLAUDIO CASINI,person,2,1,3,declined_dyad;same_name_elsewhere,CO_CIESSE_ITALIAN_TRICOT_CLT
PERSON_CASINI_ROBERTO,,person,1,1,2,declined_dyad,CO_ITALIAN_STYLE
PERSON_CELAMARE_GIUSEPE,GIUSEPPE CELLAMMARE,person,1,1,2,same_name_elsewhere,CO_MAINTENANCE_SERVICE_ITALIA
PERSON_CHAABANE_ALI,ALI CHAABANE,person,2,1,3,same_name_elsewhere,CO_JASMIN_IMMOBILIERE
PERSON_CHAABANE_AMANI,AMANI CHAABANE,person,2,1,3,declined_dyad;same_name_elsewhere,CO_TUNISIENNE_DAMBULANCES
PERSON_CHAABANE_ATEF,ATEF CHAABANE,person,1,1,2,same_name_elsewhere,CO_AZIZ_CONFECTION
PERSON_CHAABANE_FARHAT,FARHAT CHAABANE,person,2,1,3,same_name_elsewhere,CO_IMMOBILIERE_DIAR_RAMINE
PERSON_CHAABANE_FERID,FERID CHAABANE,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_FINANCES
PERSON_CHAABANE_HAMDI,HAMDI CHAABANE,person,2,1,3,same_name_elsewhere,CO_HAMDI_CHAABANE_COMPAGNIES_COMMERCE_PRODUITS_SANITAIRES_CERAM
PERSON_CHAABANE_HAMZA,HAMZA CHAABANE,person,1,1,2,same_name_elsewhere,CO_TARA_PLUS
PERSON_CHAABANE_IBRAHIM,IBRAHIM CHAABANE,person,2,1,3,same_name_elsewhere,CO_AIDA_AGRICOLE
PERSON_CHAABANE_IMEN,IMEN CHAABANE,person,2,1,3,same_name_elsewhere,CO_MAGAZIN_EL_WIFEK
PERSON_CHAABANE_ISMAIL,ISMAIL CHAABANE,person,2,1,3,same_name_elsewhere,CO_TUNIS_DRIP
PERSON_CHAABANE_KARIM,KARIM CHAABANE,person,1,1,2,declined_dyad,CO_KMR_MODE
PERSON_CHAABANE_KHALIL,KHALIL CHAABANE,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_AGRICULTURE_RESSOURCES_HYDRAULIQUES_PECHE
PERSON_CHAABANE_MANEL,MANEL CHAABANE,person,2,1,3,same_name_elsewhere,CO_SLECTION_DISTRIBUTION
PERSON_CHAABANE_MONCEF_BENTAIEB,MONCEF BEN-TAIEB CHAABANE,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_CHAABANE_NAJLA_SIRINE,,person,1,1,2,declined_dyad,CO_ARROUM_TRANSPORT_SATM
PERSON_CHAABANE_NEJIB,NEJIB CHAABANE,person,2,1,3,same_name_elsewhere,CO_SERVICOM
PERSON_CHAABANE_NOURI_BENALI,,person,1,1,2,declined_dyad,CO_CARRIERES_LESSOR
PERSON_CHAABANE_OUSAMA,OUSSAMA CHAABANE,person,2,1,3,same_name_elsewhere,CO_MAISON_INTERNATIONALE_LENFANT_MIE
PERSON_CHAABANE_RADHOUANE,RADHOUANE CHAABANE,person,2,1,3,declined_dyad;same_name_elsewhere,CO_HUILERIE_EZZAYATINE
PERSON_CHAABANE_RASIL,RASSIL CHAABANE,person,1,1,2,same_name_elsewhere,CO_OCALME_MEDICAL
PERSON_CHAABANE_SAMIA,SAMIA CHAABANE,person,2,1,3,declined_dyad,CO_SAM_MEDICAL
PERSON_CHAABANE_SOFIEN,SOFIEN CHAABANE,person,2,1,3,same_name_elsewhere,CO_COMPTOIR_PIECES_RECHANGE
PERSON_CHAABANE_TAOUFIK,TAOUFIK CHAABANE,person,1,1,2,declined_dyad;same_name_elsewhere,CO_HUILERIE_CHAABANE
PERSON_CHAABANE_THAMEUR,THAMEUR CHAABANE,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_FINANCES
PERSON_CHAABANE_YASMINE,YASMINE CHAABANE,person,2,1,3,same_name_elsewhere,CO_SMUGS
PERSON_CHAABANE_YOUSEF,YOUSSEF CHAABANE,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_SANTE_PUBLIQUE
PERSON_CHAABOUNI_AHMED,AHMED CHAABOUNI,person,1,1,2,declined_dyad,CO_CYMOD
PERSON_CHAABOUNI_MOEZ,,person,1,1,2,declined_dyad,CO_LOGEMENT
PERSON_CHAABOUNI_MOUNA,MOUNA CHAABOUNI,person,1,1,2,same_name_elsewhere,CO_HYDCO
PERSON_CHAARI_HASEN,HASSEN CHAARI,person,2,1,3,declined_dyad;same_name_elsewhere,CO_EZDIHAR
PERSON_CHAARI_WISEM,WISSEM CHAARI,person,1,1,2,same_name_elsewhere,CO_ETS_MONGI_CHAARI
PERSON_CHABCHOUB_SOUHEILA,SOUHEILA CHABCHOUB,person,1,1,2,same_name_elsewhere,ORG_COMPAGNIE_TUNISIENNE_POUR_L_ASSURANCE_COMMERCE_EXTERIEUR_COT
PERSON_CHABIR_ABDELAZIZ,ABDELAZIZ CHABIR,person,1,1,2,same_name_elsewhere,CO_TUNISIENNE_PRODUITS_CHIMIQUES_STPC_COLLA
PERSON_CHAHED_EMNA,EMNA CHAHED,person,1,1,2,same_name_elsewhere,CO_BB
PERSON_CHAHER_MONGI,MONGI CHAHER,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_CHAKER_ABDELMAJID,ABDELMAJID CHAKER,person,2,1,3,same_name_elsewhere,CO_COMUNIQUE
PERSON_CHAKROUN_AMEUR,AMEUR CHAKROUN,person,1,1,2,same_name_elsewhere,CO_FABRICATION_PRODUITS_ELECTRIQUES_SFPE
PERSON_CHALINE_RAPHAEL,RAPHAEL CHALINE,person,1,1,2,same_name_elsewhere,CO_C2E_TN
PERSON_CHAMLI_MOHAMED,MOHAMED CHAMLI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_FINANCES
PERSON_CHAOUACHI_TAREK,,person,1,1,2,declined_dyad,CO_TRANSFORMATION_PRODUITS_ALIMENTAIRES_STPA
PERSON_CHAOUCH_SLAHEDINE,SLAHEDDINE CHAOUCH,person,2,1,3,declined_dyad,CO_CHAOUCH_CIE_PRODUITS_ALIMENTAIRE
PERSON_CHAOUCH_WISEM,WISSEM CHAOUCH,person,1,1,2,same_name_elsewhere,CO_FASHION_HOUSE
PERSON_CHARFI_RIDHA,RIDHA CHARFI,person,1,1,2,same_name_elsewhere,CO_FRIGO
PERSON_CHATI_HABIB,HABIB CHATTI,person,2,1,3,same_name_elsewhere,CO_BANQUE_CENTRALE_TUNISIE
PERSON_CHAUSE_GILES,GILLES CHAUSSE,person,1,1,2,same_name_elsewhere,CO_AGENCE_FRANCAISE_DEVELOPPEMENT_FRANCE
PERSON_CHEBIL_RIDHA,RIDHA CHEBIL,person,2,1,3,same_name_elsewhere,CO_ALPHANIS
PERSON_CHEBIL_SAMIA,SAMIA CHEBIL,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_SANTE
PERSON_CHEHIDA_HATEM,HATEM CHEHIDA,person,1,1,2,same_name_elsewhere,CO_AGRUMES_GOLFE
PERSON_CHEIKHROUHOU_HELA,HELA CHEIKHROUHOU,person,1,1,2,same_name_elsewhere,GOV_CHAHED_GOVERNMENT
PERSON_CHEIKHROUHOU_MONCEF,MONCEF CHEIKHROUHOU,person,1,1,2,same_name_elsewhere,CO_ASSISTANCE_TECHNIQUE_REPRESENTATION
PERSON_CHELBI_MOHAMED_AFIF,MOHAMED AFIF CHELBI,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INDUSTRIE
PERSON_CHELBI_MOHAMED_KILANI,MOHAMED KILANI CHELBI,person,1,1,2,declined_dyad;same_name_elsewhere,CO_MISE_EN_VALEUR_DEVELOPPEMENT_AGRICOLE
PERSON_CHENOUFI_WALID,WALID CHENNOUFI,person,2,1,3,same_name_elsewhere,CO_SABBIA_DORO
PERSON_CHERIF_HEDI,HEDI CHERIF,person,2,1,3,same_name_elsewhere,CO_PROMOTION_IMMOBILIERE
PERSON_CHERIF_MOHAMED_SALAH,MOHAMED SALAH CHERIF,person,2,1,3,same_name_elsewhere,CO_TUNISIAN_ITALIAN_MOTORS
PERSON_CHERIF_NOUREDINE,NOUREDDINE CHERIF,person,1,1,2,same_name_elsewhere,CO_COMPAGNIE_TUNISIENNE_FORAGE
PERSON_CHETAOUI_NABIL,,person,2,1,3,declined_dyad,CO_TUNISIENNE_GRAINS_TUNIGRAIN
PERSON_CHIBOUB_BELHASEN,BELHASSEN CHIBOUB,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INDUSTRIE_PETITES_MOYENNES_ENTREPRISES
PERSON_CHIKHAOUI_LEILA,LEILA CHIKHAOUI,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_ENSEIGNEMENT_SUPERIEUR_RECHERCHE_SCIENTIFIQUE
PERSON_CHIKHA_IBRAHIM,IBRAHIM CHIKHA,person,1,1,2,same_name_elsewhere,CO_CHIKHA_FRERES_AROMES_DAFRIQUE
PERSON_CHKIOUA_TAREK,TAREK CHKIOUA,person,1,1,2,same_name_elsewhere,CO_COMPAGNIE_TUNISIENNE_FORAGE
PERSON_CHOUAIEB_MAHMOUD,MAHMOUD CHOUAIEB,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_DOMAINES_L_ETAT_AFFAIRES_FONCIERES
PERSON_CHOUIKHA_AYMEN,AYMEN CHOUIKHA,person,1,1,2,same_name_elsewhere,CO_COTSAR
PERSON_CHOUIKHA_KHALED,KHALED CHOUIKHA,person,1,1,2,same_name_elsewhere,CO_AGROMED
PERSON_CHOUROU_SADOK,SADOK CHOUROU,person,2,1,3,same_name_elsewhere,CO_CENTRE_ESSADOK_POUR_CULTURE_DEVELOPPEMENT
PERSON_COMBAT_MICHEL,MICHEL COMBAT,person,2,1,3,same_name_elsewhere,CO_MMC
PERSON_CONDAMIN_JEAN_MICHEL,JEAN MICHEL CONDAMIN,person,1,1,2,same_name_elsewhere,CO_ZODIAC_SEATS_TUNISIE
PERSON_CRUSE_XAVIER_LUCIEN_STEPHANE,XAVIER LUCIEN STEPHANE CRUSE,person,2,1,3,same_name_elsewhere,CO_COMPAGNIE_FROMAGERE
PERSON_CURTIT_GILES,GILLES CURTIT,person,1,1,2,same_name_elsewhere,CO_EPAU_NOVA_TUNISIE
PERSON_DABABI_MONGI,MONGI DABBABI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_DACHRAOUI_MOEZ,MOEZ DACHRAOUI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_DAHECH_MOHAMED_LASAAD,MOHAMED LASSAAD DAHECH,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_AGRICULTURE_RESSOURCES_HYDRAULIQUES_PECHE
PERSON_DAHMANE_KAMEL_FAOUZI,KAMEL FAOUZI DAHMANE,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_INDUSTRIE
PERSON_DALY_KAIS,KAIS DALY,person,2,1,3,same_name_elsewhere,CO_TANKAGE_MEDITERRANEE_TANKMED
PERSON_DAMAK_ACHRAF,ACHRAF DAMAK,person,2,1,3,same_name_elsewhere,CO_TRANSFORMATION_CONDITIONNEMENT_EPICES_SOTRACO
PERSON_DAMAK_RACEM,RACEM DAMMAK,person,1,1,2,same_name_elsewhere,CO_DAMMAK_FRERES_SODAF
PERSON_DAMORE_ENRICO,ENRICO DAMORE,person,1,1,2,same_name_elsewhere,CO_ALFA
PERSON_DAOUD_NOZHA,NOZHA DAOUD EP CHARFI,person,1,1,2,same_name_elsewhere,CO_ENGINEERING_PROCUREMENT_PROJECT_MANAGEMENT
PERSON_DARDOURI_RAOUF,RAOUF DARDOURI,person,1,1,2,same_name_elsewhere,CO_ABIDTEX
PERSON_DEBACHE_IBRAHIM,IBRAHIM DEBACHE,person,2,1,3,same_name_elsewhere,CO_ENNAKL
PERSON_DELOBRE_REGIS_MARCEL_LOUIS,REGIS MARCEL LOUIS DELOBRE,person,1,1,2,same_name_elsewhere,CO_GLOBERS
PERSON_DEMRI_JEAN_JACQUES,JEAN JACQUES DEMRI,person,2,1,3,same_name_elsewhere,CO_D_ETUDE_PROJETS
PERSON_DENDANA_ISAM,ISSAM DENDANA,person,1,1,2,same_name_elsewhere,CO_SUPER_CABLES
PERSON_DERGAA_AHMED,AHMED DERGAA,person,1,1,2,same_name_elsewhere,CO_COMMERCIALE_SPORTIVE_SFAXIENNE
PERSON_DHAOU_SAYEH,SAYEH DHAOU,person,1,1,2,same_name_elsewhere,CO_UNION_FACTORING
PERSON_DHEMAIED_MONGI,MONGI DHEMAIED,person,1,1,2,same_name_elsewhere,CO_AMED_PHARMA
PERSON_DIMASI_SOFIENE,SOFIENE DIMASSI,person,1,1,2,same_name_elsewhere,CO_MARBRERIE_BEN_DHIAB_MARBRE_SANITAIRE
PERSON_DJAIT_AMEL,AMEL DJAIT,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_TOURISME
PERSON_DJEMALI_HOSNI,HOSNI DJEMMALI,person,2,1,3,same_name_elsewhere,CO_SIPAH
PERSON_DJERAD_ABDELMAJID_KILANI,ABDELMAJID KILANI DJERAD,person,2,1,3,same_name_elsewhere,CO_VETEMENTS_INDUSTRIELS_SVI
PERSON_DJERBI_MOHAMED,MOHAMED DJERBI,person,2,1,3,same_name_elsewhere,CO_LEMBALLAGE_METALLIQUE_TUNISIEN
PERSON_DJILANI_DADOU,DADOU DJILANI,person,1,1,2,same_name_elsewhere,CO_AMILCAR_LLD
PERSON_DJILANI_NEFISA,NEFISSA DJILANI,person,2,1,3,same_name_elsewhere,CO_KUBICA_ARCHITECTURE
PERSON_DKHAR_MABROUK,MABROUK DKHAR,person,1,1,2,same_name_elsewhere,CO_CENTRE_SCIENTIFIQUE_TECHNIQUE_PATHALOGIES
PERSON_DKHIL_RAFAA,,person,1,1,2,declined_dyad,CO_NATIONALE_DISTRIBUTION_PETROLES_SNDP
PERSON_DOMENET_ERIC,,person,1,1,2,declined_dyad,CO_LEONI
PERSON_DOUAGI_FATMA_WYEME_BENMRAD,FATMA WYEME BEN-MRAD DOUAGI,person,1,1,2,same_name_elsewhere,ORG_ASSOCIATION_TUNISIENNE_SCIENCES_COMPTABLES_FINANCES_APPLIQUE
PERSON_DOUIRI_AHMED_ISMAIL,AHMED ISMAIL DOUIRI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_DRAFATE_MEHDI_JALIL,,person,1,1,2,declined_dyad,CO_BMCE_CAPITAL
PERSON_DRIDI_HEDI,HEDI DRIDI,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_DRIDI_MABROUK,MABROUK DRIDI,person,2,1,3,same_name_elsewhere,CO_TECHNIQUES_VERRES_SVT
PERSON_DRIDI_NEJIBA,NEJIBA DRIDI,person,1,1,2,same_name_elsewhere,CO_EL_BOUSTEN
PERSON_DRIDI_YOUSEF_BENABDALAH,YOUSSEF BEN-ABDALLAH DRIDI,person,2,1,3,same_name_elsewhere,GOV_MINISTERE_L_INTERIEUR
PERSON_DRINE_MOHAMED,MOHAMED DRINE,person,2,1,3,same_name_elsewhere,CO_TUNISIA_WELCOME_SERVICE
PERSON_DRIRA_MOUCIR,MOUCIR DRIRA,person,1,1,2,same_name_elsewhere,CO_ITALO_TUNISIENNE_DALUMINIUM
PERSON_DRIRA_SAID,,person,2,1,3,declined_dyad,CO_VE_TUNISIE
PERSON_DRIS_AHMED,AHMED DRISS,person,2,1,3,same_name_elsewhere,CO_SANTA_FE
PERSON_DRIS_CHIRAZ,CHIRAZ DRISS,person,1,1,2,same_name_elsewhere,CO_PROMOTION_IMMOBILIERE
PERSON_DRIS_FADHEL,FADHEL DRISS,person,1,1,2,same_name_elsewhere,CO_CADRE_SUPER_STAR
PERSON_DRIS_FAYCEL,FAYCEL DRISS,person,1,1,2,same_name_elsewhere,CO_PROFIL_METAL_RACCORDS
PERSON_DRIS_FETHI,FETHI DRISS,person,1,1,2,same_name_elsewhere,CO_CENTRE_INTERNATIONAL_DINGENIERIE
PERSON_DRIS_HABIB,HABIB DRISS,person,2,1,3,same_name_elsewhere,CO_PROFIL_METAL
PERSON_DRIS_JALEL,JALEL DRISS,person,2,1,3,same_name_elsewhere,CO_HOTELIERE_TOURISTIQUE_MARABOUT
PERSON_DRIS_KARIM,KARIM DRISS,person,1,1,2,same_name_elsewhere,CO_HOTELIERE_TOURISTIQUE_MARABOUT
PERSON_DRIS_LATIFA,LATIFA DRISS,person,2,1,3,same_name_elsewhere,CO_TUNISIENNE_POUR_PROMOTION_SYNDICS
PERSON_DRIS_MARIEM,MARIEM DRISS,person,2,1,3,same_name_elsewhere,CO_HOTELIERE_TOURISTIQUE_BALNEAIRE_MARHABA
PERSON_DRIS_MOHAMED_TAIEB,MOHAMED TAIEB DRISS,person,2,1,3,same_name_elsewhere,CO_PROFIL_METAL_RACCORDS
PERSON_DRIS_MOUELHI,MOUELHI DRISS,person,1,1,2,same_name_elsewhere,CO_BAUXIT
PERSON_DRIS_NAJEH,,person,1,1,2,declined_dyad,CO_HOTELIERE_TOURISTIQUE_BALNEAIRE_MARHABA
PERSON_DRIS_RAFIAA,RAFIAA DRISS,person,1,1,2,declined_dyad,CO_PROFIL_METAL_RACCORDS
PERSON_DRIS_RAOUDHA_CHAABOUNI,RAOUDHA CHAABOUNI DRISS,person,1,1,2,same_name_elsewhere,CO_SPORT_LOISIRS
PERSON_DRIS_TAOUFIK,TAOUFIK DRISS,person,2,1,3,same_name_elsewhere,CO_PROFIL_METAL
PERSON_DUBRAY_FRANCK,FRANCK DUBRAY,person,1,1,2,same_name_elsewhere,CO_INTRINSEC_AFRIQUE
PERSON_DUCESCHI_MARCO,MARCO DUCCESCHI,person,1,1,2,same_name_elsewhere,CO_THE_ITALIAN_SWEATER_CAMPANY
PERSON_ELABED_IMED,IMED EL-ABED,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_FINANCES
PERSON_ELAMRI_HABIB,HABIB EL-AMRI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_ELANABI_WALID,WALID EL-ANNABI,person,1,1,2,same_name_elsewhere,CO_HYGIENE_SANTE
PERSON_ELAREM_MOHAMED,MOHAMED ELAREM,person,2,1,3,declined_dyad,CO_AUTOTEC
PERSON_ELBANANI_LASAAD,,person,1,1,2,declined_dyad,CO_FORUM
PERSON_ELBA_TAREK,TAREK ELBA,person,2,1,3,same_name_elsewhere,CO_TUNISO_ANDALOUSE_CIMENT_BLANC_SOTACIB
PERSON_ELBEHI_IMED,IMED EL-BEHI,person,2,1,3,declined_dyad,CO_PROMOCUISINE
PERSON_ELBRIGUI_SAMI,SAMI ELBRIGUI,person,1,1,2,same_name_elsewhere,CO_MEDITERANEENE_LAGRO_ALIMENTAIRE
PERSON_ELEUCH_MEHDI,,person,1,1,2,declined_dyad,CO_EL_KARAMA_POUR_L_INVESTISSEMENT_AGRICOLE
PERSON_ELEUCH_SLIM,SLIM EL-EUCH,person,1,1,2,same_name_elsewhere,CO_BLOW_PACK
PERSON_ELGHOUL_HAZEM,HAZEM EL-GHOUL,person,2,1,3,same_name_elsewhere,CO_SERVICES_PHARMACEUTIQUES_A_DOMICILE_SERPHADOM
PERSON_ELKAROUI_HAKIM,HAKIM EL-KAROUI,person,1,1,2,same_name_elsewhere,CO_ORANGE_TUNISIE
PERSON_ELMATRI_OMAR,OMAR EL-MATRI,person,1,1,2,same_name_elsewhere,CO_MITIGAN_CREDIT_INSURANCE
PERSON_ELOUAKAA_ZOUHEIR,ZOUHEIR ELOUAKAA,person,1,1,2,same_name_elsewhere,CO_BANQUE_TUNISO_LIBYENNE
PERSON_ELOUMI_BILEL_AHMED,BILEL AHMED ELLOUMI,person,1,1,2,same_name_elsewhere,CO_TUNISIENNE_ARTICLES_DIVERS_STAD
PERSON_ELOUMI_ELYES,ELYES ELLOUMI,person,2,1,3,same_name_elsewhere,CO_ICEC_MED
PERSON_ELOUMI_HAMDI,HAMDI ELLOUMI,person,2,1,3,same_name_elsewhere,CO_SERVIPUB
PERSON_ELOUMI_IMED,IMED ELLOUMI,person,2,1,3,same_name_elsewhere,CO_COMPTOIR_GENERAL_BUREAUTIQUE
PERSON_ELOUMI_KHEIREDINE,KHEIREDDINE ELLOUMI,person,1,1,2,same_name_elsewhere,CO_CREATIVE_TUNISIA
PERSON_ELOUMI_MONCEF,MONCEF ELLOUMI,person,1,1,2,declined_dyad,CO_SOTES_IMMOBILIERE
PERSON_ELOUMI_RAOUDHA,RAOUDHA ELLOUMI,person,2,1,3,same_name_elsewhere,CO_SABBIA_DORO
PERSON_ELOUMI_SABRINE,SABRINE ELLOUMI,person,2,1,3,same_name_elsewhere,CO_AL_MAZAR
PERSON_ELOUMI_SADOK,SADOK ELLOUMI,person,1,1,2,same_name_elsewhere,CO_SOTES_IMMOBILIERE
PERSON_ELOUMI_SALMA_REKIK,SALMA REKIK ELLOUMI,person,1,1,2,same_name_elsewhere,GOV_MINISTERE_L_EQUIPEMENT_L_HABITAT_L_AMENAGEMENT_TERRITOIRE
PERSON_ELOUMI_WASIM,WASSIM ELLOUMI,person,1,1,2,same_name_elsewhere,CO_SOLAR_ENERGY_SYSTEMS
PERSON_ELOUZE_LASAAD,LASSAAD ELLOUZE,person,1,1,2,same_name_elsewhere,CO_ABDELMAJID_TRIKI_TRANSPORT_MARCHANDISE
