suspect_id,kind,left_id,left_label,right_id,right_label,basis,detail,would_connect_persons
SH_0000120,split_organisation,CO_COMMERCIALISATION_TEXTILES_SOCOTEX,LA SOCIETE DE COMMERCIALISATION DES TEXTILES SOCOTEX,CO_COMMERCIALISATION_TEXTILE_SOCOTEX,SOCIETE DE COMMERCIALISATION DU TEXTILE SOCOTEX,shared_registre_commerce,registre_commerce=B146371996 on both nodes,0
SH_0000121,split_organisation,CO_AMEN_LEASING_AMEN_LEASE,SOCIETE AMEN DE LEASING AMEN LEASE,ORGE_d77fd1c85bccc0a8973b,ORGE_d77fd1c85bccc0a8973b,shared_matricule_fiscal,matricule_fiscal=492588B on both nodes,0
SH_0000122,split_organisation,CO_AMEN_LEASING_AMEN_LEASE,SOCIETE AMEN DE LEASING AMEN LEASE,ORGE_d77fd1c85bccc0a8973b,ORGE_d77fd1c85bccc0a8973b,shared_registre_commerce,registre_commerce=B162631996 on both nodes,0
SH_0000123,split_organisation,CO_AMEUR,SOCIETE AMEUR,CO_RIADH_SLAMA,ETABLISSEMENT RIADH SLAMA,shared_matricule_fiscal,matricule_fiscal=1175388K on both nodes,0
SH_0000124,split_organisation,CO_AMEUR_PLASTICS_NORD,SOCIETE AMEUR PLASTICS DU NORD,CO_PLASTICS,PLASTICS,shared_matricule_fiscal,matricule_fiscal=1527846Y on both nodes,2
SH_0000125,split_organisation,CO_AMI,SOCIETE AMI,CO_ANIS,SOCIETE ANIS,shared_matricule_fiscal,matricule_fiscal=1318390X on both nodes,0
SH_0000126,split_organisation,CO_AMILCAR_HOLDING,AMILCAR HOLDING,CO_HOTELIERE_IMMOBILIERE_AMILCAR,HOTELIERE ET IMMOBILIERE AMILCAR,shared_matricule_fiscal,matricule_fiscal=1183416S on both nodes,6
SH_0000127,split_organisation,CO_AMILCAR_LLD,AMILCAR LLD,CO_WAHRA_RENT,WAHRA RENT,shared_matricule_fiscal,matricule_fiscal=1116393D on both nodes,0
SH_0000128,split_organisation,CO_AMILCAR_LLD,AMILCAR LLD,CO_WAHRA_RENT,WAHRA RENT,shared_registre_commerce,registre_commerce=B02143342009 on both nodes,0
SH_0000129,split_organisation,CO_AMINA,SOCIETE AMINA,CO_GAT_VIE,GAT VIE,shared_matricule_fiscal,matricule_fiscal=33270B on both nodes,4
SH_0000130,split_organisation,CO_AMINA,SOCIETE AMINA,ORGE_16428a3cf4ba45c85122,ORGE_16428a3cf4ba45c85122,shared_matricule_fiscal,matricule_fiscal=33270B on both nodes,0
SH_0000131,split_organisation,CO_GAT_VIE,GAT VIE,ORGE_16428a3cf4ba45c85122,ORGE_16428a3cf4ba45c85122,shared_matricule_fiscal,matricule_fiscal=33270B on both nodes,0
SH_0000132,split_organisation,CO_AMINA,SOCIETE AMINA,CO_GAT_VIE,GAT VIE,shared_registre_commerce,registre_commerce=B1154371997 on both nodes,4
SH_0000133,split_organisation,CO_AMP,AMP,ORGE_b8edabefb92176843ec8,ORGE_b8edabefb92176843ec8,shared_matricule_fiscal,matricule_fiscal=1177003L on both nodes,0
SH_0000134,split_organisation,CO_AMP,AMP,ORGE_78def62e1eb6ec0e7218,ORGE_78def62e1eb6ec0e7218,shared_matricule_fiscal,matricule_fiscal=1163196P on both nodes,0
SH_0000135,split_organisation,CO_AMP,AMP,ORGE_c6167d4b329684f7dc24,ORGE_c6167d4b329684f7dc24,shared_matricule_fiscal,matricule_fiscal=1019250V on both nodes,0
SH_0000136,split_organisation,CO_AMP,AMP,ORGE_78def62e1eb6ec0e7218,ORGE_78def62e1eb6ec0e7218,shared_registre_commerce,registre_commerce=B24140612010 on both nodes,0
SH_0000137,split_organisation,CO_AMP,AMP,ORGE_c6167d4b329684f7dc24,ORGE_c6167d4b329684f7dc24,shared_registre_commerce,registre_commerce=B2460562007 on both nodes,0
SH_0000138,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_TELNET_INCORPORATED_INC,TELNET INCORPORATED INC,shared_matricule_fiscal,matricule_fiscal=539731T on both nodes,0
SH_0000139,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_TELNET_HOLDING,TELNET HOLDING,shared_matricule_fiscal,matricule_fiscal=496236W on both nodes,0
SH_0000140,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_OXYGEN_INTERNATIONAL,OXYGEN INTERNATIONAL,shared_registre_commerce,registre_commerce=B119041998 on both nodes,0
SH_0000141,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_TELNET_INCORPORATED_INC,TELNET INCORPORATED INC,shared_registre_commerce,registre_commerce=B0152672004 on both nodes,0
SH_0000142,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_UNION_INTERNATIONALE_BANQUE,UNION INTERNATIONALE DE BANQUE UIB,shared_registre_commerce,registre_commerce=B6151996 on both nodes,0
SH_0000143,split_organisation,CO_ANONYME_IMMOBILIERE_NORD_TUNISIE,SOCIETE ANONYME IMMOBILIERE DU NORD DE LA TUNISIE,CO_TELNET_HOLDING,TELNET HOLDING,shared_registre_commerce,registre_commerce=B112711998 on both nodes,0
SH_0000144,split_organisation,CO_ANTINEA_MANUFACTURING_COMPANY,ANTINEA MANUFACTURING COMPANY,CO_YAZAKI_TUNISIA,YAZAKI TUNISIA,shared_matricule_fiscal,matricule_fiscal=1226147C on both nodes,0
SH_0000145,split_organisation,CO_ANTINEA_MANUFACTURING_COMPANY,ANTINEA MANUFACTURING COMPANY,CO_YAZAKI_TUNISIA,YAZAKI TUNISIA,shared_registre_commerce,registre_commerce=B24215832011 on both nodes,0
SH_0000146,split_organisation,CO_APEA,APEA,ORGE_bd369ea0129fbf3181d1,ORGE_bd369ea0129fbf3181d1,shared_matricule_fiscal,matricule_fiscal=864437E on both nodes,0
SH_0000147,split_organisation,CO_APEA,APEA,ORGE_b3ab14c8def8ab5a7576,ORGE_b3ab14c8def8ab5a7576,shared_registre_commerce,registre_commerce=B246852004 on both nodes,0
SH_0000148,split_organisation,CO_APEA,APEA,ORGE_bd369ea0129fbf3181d1,ORGE_bd369ea0129fbf3181d1,shared_registre_commerce,registre_commerce=B246852004 on both nodes,0
SH_0000149,split_organisation,ORGE_b3ab14c8def8ab5a7576,ORGE_b3ab14c8def8ab5a7576,ORGE_bd369ea0129fbf3181d1,ORGE_bd369ea0129fbf3181d1,shared_registre_commerce,registre_commerce=B246852004 on both nodes,0
SH_0000150,split_organisation,CO_AQUA_TUNISIE,AQUA TUNISIE,ORGE_4bfb656f5efc0c065589,ORGE_4bfb656f5efc0c065589,shared_matricule_fiscal,matricule_fiscal=635748S on both nodes,0
SH_0000151,split_organisation,CO_ARABE_REALISATIONS_IMMOBILIERES,SOCIETE ARABE DES REALISATIONS IMMOBILIERES,CO_ARABE_REALISATIONS_IMMOBILIERES_RC,SOCIETE ARABE DES REALISATIONS IMMOBILIERES SA RC,shared_matricule_fiscal,matricule_fiscal=539528S on both nodes,0
SH_0000152,split_organisation,CO_ARABE_REALISATIONS_IMMOBILIERES,SOCIETE ARABE DES REALISATIONS IMMOBILIERES,CO_ARABE_REALISATIONS_IMMOBILIERES_RC,SOCIETE ARABE DES REALISATIONS IMMOBILIERES SA RC,shared_registre_commerce,registre_commerce=B13603 on both nodes,0
SH_0000153,split_organisation,CO_ARAB_TUNISIAN_BANK,ARAB TUNISIAN BANK ATB,CO_ARAB_TUNISIAN_LEASE,ARAB TUNISIAN LEASE,shared_matricule_fiscal,matricule_fiscal=14161Q on both nodes,0
SH_0000154,split_organisation,CO_ARAB_TUNISIAN_BANK,ARAB TUNISIAN BANK ATB,CO_ARAB_TUNISIAN_LEASE,ARAB TUNISIAN LEASE,shared_registre_commerce,registre_commerce=B167001997 on both nodes,0
SH_0000155,split_organisation,CO_ARAB_TUNISIAN_INVEST_ATI_SICAF,ARAB TUNISIAN INVEST ATI SICAF,CO_ATI_SICAF,ATI SICAF,shared_matricule_fiscal,matricule_fiscal=492806R on both nodes,0
SH_0000156,split_organisation,CO_ARAB_TUNISIAN_INVEST_ATI_SICAF,ARAB TUNISIAN INVEST ATI SICAF,CO_ATI_SICAF,ATI SICAF,shared_registre_commerce,registre_commerce=B123661990 on both nodes,0
SH_0000157,split_organisation,CO_ARAMYS,ARAMYS,CO_ARTEX,SOCIETE ARTEX,shared_matricule_fiscal,matricule_fiscal=1157183W on both nodes,0
SH_0000158,split_organisation,CO_ARAMYS,ARAMYS,CO_ARTEX,SOCIETE ARTEX,shared_registre_commerce,registre_commerce=B05117292010 on both nodes,0
SH_0000159,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_HAUTE_INDUSTRIE_CONFECTION,CO_HAUTE_INDUSTRIE_CONFECTION,shared_matricule_fiscal,matricule_fiscal=335062Y on both nodes,0
SH_0000160,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_f9f9f0ab95d72ea95f20,ORGE_f9f9f0ab95d72ea95f20,shared_matricule_fiscal,matricule_fiscal=635563K on both nodes,0
SH_0000161,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_6a19af671cfb88a012c4,ORGE_6a19af671cfb88a012c4,shared_matricule_fiscal,matricule_fiscal=1234604D on both nodes,0
SH_0000162,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_AURES_AUTO,AURES AUTO,shared_matricule_fiscal,matricule_fiscal=271Y on both nodes,6
SH_0000163,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GENERALE_ALIMENTAIRE_JOUDA,CO_GENERALE_ALIMENTAIRE_JOUDA,shared_matricule_fiscal,matricule_fiscal=658P on both nodes,0
SH_0000164,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_ITALO_TUNISIENNE_DEXPLOITATION_PETROLIERE_SITEP,SOCIETE ITALO TUNISIENNE DEXPLOITATION PETROLIERE SITEP,shared_matricule_fiscal,matricule_fiscal=658P on both nodes,16
SH_0000165,split_organisation,CO_GENERALE_ALIMENTAIRE_JOUDA,CO_GENERALE_ALIMENTAIRE_JOUDA,CO_ITALO_TUNISIENNE_DEXPLOITATION_PETROLIERE_SITEP,SOCIETE ITALO TUNISIENNE DEXPLOITATION PETROLIERE SITEP,shared_matricule_fiscal,matricule_fiscal=658P on both nodes,0
SH_0000166,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_b8817e8111ce65f4f699,ORGE_b8817e8111ce65f4f699,shared_matricule_fiscal,matricule_fiscal=1021025H on both nodes,0
SH_0000167,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_BAYA,SOCIETE BAYA,shared_matricule_fiscal,matricule_fiscal=1099870M on both nodes,6
SH_0000168,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SYPHAX_AIRLINES,SYPHAX AIRLINES,shared_matricule_fiscal,matricule_fiscal=1214643A on both nodes,8
SH_0000169,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_cd98a67c188207f9e16e,ORGE_cd98a67c188207f9e16e,shared_matricule_fiscal,matricule_fiscal=419074Q on both nodes,0
SH_0000170,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GROS_21,GROS 21,shared_matricule_fiscal,matricule_fiscal=634411P on both nodes,0
SH_0000171,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_CHO_COMPANY,CHO COMPANY,shared_matricule_fiscal,matricule_fiscal=635822K on both nodes,2
SH_0000172,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_METALCO,METALCO,shared_matricule_fiscal,matricule_fiscal=635822K on both nodes,4
SH_0000173,split_organisation,CO_CHO_COMPANY,CHO COMPANY,CO_METALCO,METALCO,shared_matricule_fiscal,matricule_fiscal=635822K on both nodes,2
SH_0000174,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TOPIC,TOPIC,shared_matricule_fiscal,matricule_fiscal=716915P on both nodes,2
SH_0000175,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_1c4d15b2bf745d035a0e,ORGE_1c4d15b2bf745d035a0e,shared_matricule_fiscal,matricule_fiscal=745567B on both nodes,0
SH_0000176,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_JAEGER_CONTROLS_TUNISIA,JAEGER CONTROLS TUNISIA,shared_matricule_fiscal,matricule_fiscal=869249Z on both nodes,2
SH_0000177,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SOFEMED,SOFEMED,shared_matricule_fiscal,matricule_fiscal=1029528M on both nodes,2
SH_0000178,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_70c582ca009687d33983,ORGE_70c582ca009687d33983,shared_matricule_fiscal,matricule_fiscal=1045825M on both nodes,0
SH_0000179,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_6cb279fb9608f6808684,ORGE_6cb279fb9608f6808684,shared_matricule_fiscal,matricule_fiscal=1067244Q on both nodes,0
SH_0000180,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_56adc8c56622c3ce8739,ORGE_56adc8c56622c3ce8739,shared_matricule_fiscal,matricule_fiscal=1080496Q on both nodes,0
SH_0000181,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_EAGLES_TECHNOLOGIES,EAGLES TECHNOLOGIES,shared_matricule_fiscal,matricule_fiscal=1085807G on both nodes,0
SH_0000182,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_ICAR_DISTRIBUTION,ICAR DISTRIBUTION,shared_matricule_fiscal,matricule_fiscal=1092458Y on both nodes,2
SH_0000183,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_INDUSTRIE_CARROSSAGE_AUTOMOBILES_ICAR,CO_INDUSTRIE_CARROSSAGE_AUTOMOBILES_ICAR,shared_matricule_fiscal,matricule_fiscal=1092458Y on both nodes,0
SH_0000184,split_organisation,CO_ICAR_DISTRIBUTION,ICAR DISTRIBUTION,CO_INDUSTRIE_CARROSSAGE_AUTOMOBILES_ICAR,CO_INDUSTRIE_CARROSSAGE_AUTOMOBILES_ICAR,shared_matricule_fiscal,matricule_fiscal=1092458Y on both nodes,0
SH_0000185,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_CENTRALE_LAITIERE_SIDI_BOUZID,CENTRALE LAITIERE DE SIDI BOUZID CLSB,shared_matricule_fiscal,matricule_fiscal=1201903H on both nodes,2
SH_0000186,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,14
SH_0000187,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,8
SH_0000188,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_0c45d422efeba8266745,ORGE_0c45d422efeba8266745,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,0
SH_0000189,split_organisation,CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,0
SH_0000190,split_organisation,CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,ORGE_0c45d422efeba8266745,ORGE_0c45d422efeba8266745,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,0
SH_0000191,split_organisation,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,ORGE_0c45d422efeba8266745,ORGE_0c45d422efeba8266745,shared_matricule_fiscal,matricule_fiscal=2660R on both nodes,0
SH_0000192,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GALPHARMA,GALPHARMA,shared_matricule_fiscal,matricule_fiscal=420887N on both nodes,8
SH_0000193,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_LABORATOIRES_GALPHARMA,LABORATOIRES GALPHARMA,shared_matricule_fiscal,matricule_fiscal=420887N on both nodes,0
SH_0000194,split_organisation,CO_GALPHARMA,GALPHARMA,CO_LABORATOIRES_GALPHARMA,LABORATOIRES GALPHARMA,shared_matricule_fiscal,matricule_fiscal=420887N on both nodes,0
SH_0000195,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_ATELIERS_MECANIQUES_SAHEL,ATELIERS MECANIQUES DU SAHEL AMS,shared_matricule_fiscal,matricule_fiscal=4507R on both nodes,10
SH_0000196,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_2d217b0f9558f6d35c99,ORGE_2d217b0f9558f6d35c99,shared_matricule_fiscal,matricule_fiscal=45084Q on both nodes,0
SH_0000197,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_adcea22810bddc478bdd,ORGE_adcea22810bddc478bdd,shared_matricule_fiscal,matricule_fiscal=45084Q on both nodes,0
SH_0000198,split_organisation,ORGE_2d217b0f9558f6d35c99,ORGE_2d217b0f9558f6d35c99,ORGE_adcea22810bddc478bdd,ORGE_adcea22810bddc478bdd,shared_matricule_fiscal,matricule_fiscal=45084Q on both nodes,0
SH_0000199,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SMVDA_ETTIZEZ_III,CO_SMVDA_ETTIZEZ_III,shared_matricule_fiscal,matricule_fiscal=503753H on both nodes,0
SH_0000200,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GRANDS_MOULINS_GABES,LES GRANDS MOULINS DE GABES GMG,shared_matricule_fiscal,matricule_fiscal=539639Z on both nodes,0
SH_0000201,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_19da0203f65835bcb5ce,ORGE_19da0203f65835bcb5ce,shared_matricule_fiscal,matricule_fiscal=580004F on both nodes,0
SH_0000202,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_0370095b7b7e5245c9d3,ORGE_0370095b7b7e5245c9d3,shared_matricule_fiscal,matricule_fiscal=580240K on both nodes,0
SH_0000203,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_WORLD_LINGERIE_CONFECTION,WORLD LINGERIE CONFECTION,shared_matricule_fiscal,matricule_fiscal=584270Q on both nodes,0
SH_0000204,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_d0261114478988849f69,ORGE_d0261114478988849f69,shared_matricule_fiscal,matricule_fiscal=620895B on both nodes,0
SH_0000205,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_87b6c10147d4f688cbf9,ORGE_87b6c10147d4f688cbf9,shared_matricule_fiscal,matricule_fiscal=635852R on both nodes,2
SH_0000206,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_OMNIACOM,OMNIACOM,shared_matricule_fiscal,matricule_fiscal=719218H on both nodes,0
SH_0000207,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PARK_SERVICES,TUNISIE PARK SERVICES TPS,shared_matricule_fiscal,matricule_fiscal=820759G on both nodes,8
SH_0000208,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_POLYCLINIQUE_EL_ALYA,POLYCLINIQUE EL-ALYA,shared_matricule_fiscal,matricule_fiscal=825575X on both nodes,4
SH_0000209,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SAKMO_INVEST_AFMO,SOCIETE SAKMO INVEST AFMO,shared_matricule_fiscal,matricule_fiscal=853043E on both nodes,0
SH_0000210,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_HOTELIERE_GAMMARTH_NORD,SOCIETE HOTELIERE GAMMARTH NORD,shared_matricule_fiscal,matricule_fiscal=898281L on both nodes,4
SH_0000211,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIA_HOTEL_PROPERTIES,TUNISIA HOTEL PROPERTIES,shared_matricule_fiscal,matricule_fiscal=898281L on both nodes,0
SH_0000212,split_organisation,CO_HOTELIERE_GAMMARTH_NORD,SOCIETE HOTELIERE GAMMARTH NORD,CO_TUNISIA_HOTEL_PROPERTIES,TUNISIA HOTEL PROPERTIES,shared_matricule_fiscal,matricule_fiscal=898281L on both nodes,0
SH_0000213,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GOULETTE_SHIPPING_CRUISE,GOULETTE SHIPPING CRUISE,shared_matricule_fiscal,matricule_fiscal=922248C on both nodes,6
SH_0000214,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_KARAMA_HOLDING,KARAMA HOLDING,shared_matricule_fiscal,matricule_fiscal=922248C on both nodes,6
SH_0000215,split_organisation,CO_GOULETTE_SHIPPING_CRUISE,GOULETTE SHIPPING CRUISE,CO_KARAMA_HOLDING,KARAMA HOLDING,shared_matricule_fiscal,matricule_fiscal=922248C on both nodes,9
SH_0000216,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_2795fe0b990c5026fbc9,ORGE_2795fe0b990c5026fbc9,shared_matricule_fiscal,matricule_fiscal=930463E on both nodes,2
SH_0000217,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GRANDS_MOULINS_SUD,LES GRANDS MOULINS DU SUD GMS,shared_registre_commerce,registre_commerce=B131681997 on both nodes,4
SH_0000218,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_ITALO_TUNISIENNE_DEXPLOITATION_PETROLIERE_SITEP,SOCIETE ITALO TUNISIENNE DEXPLOITATION PETROLIERE SITEP,shared_registre_commerce,registre_commerce=B1118861996 on both nodes,16
SH_0000219,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_6a19af671cfb88a012c4,ORGE_6a19af671cfb88a012c4,shared_registre_commerce,registre_commerce=B2430602012 on both nodes,0
SH_0000220,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_c8ee1d3f6fc1b36b398a,ORGE_c8ee1d3f6fc1b36b398a,shared_registre_commerce,registre_commerce=B2430602012 on both nodes,0
SH_0000221,split_organisation,ORGE_6a19af671cfb88a012c4,ORGE_6a19af671cfb88a012c4,ORGE_c8ee1d3f6fc1b36b398a,ORGE_c8ee1d3f6fc1b36b398a,shared_registre_commerce,registre_commerce=B2430602012 on both nodes,0
SH_0000222,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_JAEGER_CONTROLS_TUNISIA,JAEGER CONTROLS TUNISIA,shared_registre_commerce,registre_commerce=B0255312005 on both nodes,2
SH_0000223,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_INOV_PSE,INOV PSE,shared_registre_commerce,registre_commerce=B0635312008 on both nodes,6
SH_0000224,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SIM_SICAR,SIM SICAR,shared_registre_commerce,registre_commerce=B153672002 on both nodes,4
SH_0000225,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TOPIC,TOPIC,shared_registre_commerce,registre_commerce=B153672002 on both nodes,2
SH_0000226,split_organisation,CO_SIM_SICAR,SIM SICAR,CO_TOPIC,TOPIC,shared_registre_commerce,registre_commerce=B153672002 on both nodes,2
SH_0000227,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,ORGE_1c4d15b2bf745d035a0e,ORGE_1c4d15b2bf745d035a0e,shared_registre_commerce,registre_commerce=B162462000 on both nodes,0
SH_0000228,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_COUSCOUSSERIES_SUD_CDS,LES COUSCOUSSERIES DU SUD CDS,shared_registre_commerce,registre_commerce=B112531996 on both nodes,2
SH_0000229,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_COMPTOIR_GENERAL_DIMPRESSION_TRAITEMENT_EMBALLAGES_LEGERS_CO,COMPTOIR GENERAL DIMPRESSION ET DE TRAITEMENT DES EMBALLAGES LEGERS COGITEL,shared_registre_commerce,registre_commerce=B113721997 on both nodes,0
SH_0000230,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PARK_SERVICES,TUNISIE PARK SERVICES TPS,shared_registre_commerce,registre_commerce=B12162003 on both nodes,8
SH_0000231,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_QATAR_NATIONAL_BANK,QATAR NATIONAL BANK QNB,shared_registre_commerce,registre_commerce=B122251996 on both nodes,4
SH_0000232,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIAN_QATARI_BANK,TUNISIAN QATARI BANK,shared_registre_commerce,registre_commerce=B122251996 on both nodes,2
SH_0000233,split_organisation,CO_QATAR_NATIONAL_BANK,QATAR NATIONAL BANK QNB,CO_TUNISIAN_QATARI_BANK,TUNISIAN QATARI BANK,shared_registre_commerce,registre_commerce=B122251996 on both nodes,2
SH_0000234,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_FLEXO_PRINT,FLEXO PRINT,shared_registre_commerce,registre_commerce=B123641996 on both nodes,4
SH_0000235,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_LEASING,TUNISIE LEASING,shared_registre_commerce,registre_commerce=B134091997 on both nodes,12
SH_0000236,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_LEASING_FACTORING,TUNISIE LEASING ET FACTORING,shared_registre_commerce,registre_commerce=B134091997 on both nodes,4
SH_0000237,split_organisation,CO_TUNISIE_LEASING,TUNISIE LEASING,CO_TUNISIE_LEASING_FACTORING,TUNISIE LEASING ET FACTORING,shared_registre_commerce,registre_commerce=B134091997 on both nodes,12
SH_0000238,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_GRANDS_MOULINS_GABES,LES GRANDS MOULINS DE GABES GMG,shared_registre_commerce,registre_commerce=B144161996 on both nodes,0
SH_0000239,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_SAKMO_INVEST_AFMO,SOCIETE SAKMO INVEST AFMO,shared_registre_commerce,registre_commerce=B149262003 on both nodes,0
SH_0000240,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,shared_registre_commerce,registre_commerce=B186061997 on both nodes,14
SH_0000241,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,shared_registre_commerce,registre_commerce=B186061997 on both nodes,8
SH_0000242,split_organisation,CO_TUNISIE_PROFILES_ALUMINIUM,LA SOCIETE TUNISIE PROFILES ALUMINIUM,CO_TUNISIE_PROFILES_ALUMINIUM_TPR,TUNISIE PROFILES ALUMINIUM TPR,shared_registre_commerce,registre_commerce=B186061997 on both nodes,0
SH_0000243,split_organisation,CO_ARC_EN_CIEL,ARC EN CIEL,CO_ICAR_DISTRIBUTION,ICAR DISTRIBUTION,shared_registre_commerce,registre_commerce=B2422942009 on both nodes,2
