org_spell_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,layer,onset,terminus,onset_lo,onset_hi,terminus_lo,terminus_hi,left_censored,right_censored,onset_rule,terminus_rule,onset_event_id,terminus_event_id,duration_days,evidence_n,evidence_tier,link_status,confidence,needs_review
OS_2f2f589ebdf99cba1dc509,CO_TROIS,SOCIETE TROIS,CO_FONDERIE_CHELLY,FONDERIE CHELLY,auditor,0,corporate_other,,,1957-01-01,2004-03-09,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ff39873967c66f2dbdf1,,,1,gazette_dated,resolved,0.885,False
OS_f1bddf6201f840d24998f0,ORG_PATES_WARDA,LES PATES WARDA,CO_PATES_WARDA,LES PATES WARDA,shareholder_confirmed,1,ownership,,,1957-01-01,2004-06-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_04e813bcac0b7cf0f619,,,1,gazette_dated,resolved,0.87,False
OS_168bc8c6a569b63949e321,CO_TROIS,SOCIETE TROIS,CO_IBN_ANNAFIS,IBN ANNAFIS,auditor,0,corporate_other,,,1957-01-01,2004-05-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_8c7999e6673d40212645,,,4,gazette_dated,resolved,0.985,False
OS_5fe004d9eee45d6e36a20d,CO_CONFECTION,SA CONFECTION,CO_MOUNA_CONFECTION,MOUNA CONFECTION,shareholder_confirmed,1,ownership,,,1957-01-01,2003-12-28,,2026-12-31,True,True,left_censored:first_confirmation,,EV_0a7ebe4eaf4e892c4fdd,,,2,gazette_dated,resolved,0.905,False
OS_3b303fb78c5c658085c06a,CO_BEL_AZUR,SOCIETE BEL AZUR,CO_BEL_AZUR_HOTEL,BEL AZUR HOTEL,shareholder_confirmed,1,ownership,,,1957-01-01,2002-08-02,,2026-12-31,True,True,left_censored:first_confirmation,,EV_494f9e17f527d1e18da6,,,6,gazette_dated,resolved,0.97,False
OS_2d319a87418efc118c5f3d,CO_TROIS,SOCIETE TROIS,CO_MANUFACTURE_TUNISIENNE_CERAMIQUES,MANUFACTURE TUNISIENNE DES CERAMIQUES,auditor,0,corporate_other,,,1957-01-01,2004-06-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_4d6c217d23061371f5f1,,,2,gazette_dated,resolved,0.92,False
OS_f8a3717816e0b527c70c71,CO_TROIS,SOCIETE TROIS,CO_JERBA_TOURISME_LOISIRS,SOCIETE JERBA TOURISME ET LOISIRS,auditor,0,corporate_other,,,1957-01-01,2004-06-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f9675878f1ea109340bd,,,1,gazette_dated,resolved,0.885,False
OS_37eaab9c682e00f908f5a6,CO_M,SOCIETE M,CO_CONFECTION,SA CONFECTION,auditor,0,corporate_other,,,1957-01-01,2004-06-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_4b6ea696815290f69142,,,2,gazette_dated,resolved,0.92,False
OS_4814f5c412cf1e23d7dd50,CO_TUNISIENNE_PRODUCTION_ALIMENTAIRE_STPA,SOCIETE TUNISIENNE DE PRODUCTION ALIMENTAIRE STPA,CO_Z_PRODUCTION,Z PRODUCTION,auditor,0,corporate_other,,,1957-01-01,2004-06-28,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a2dfd17559d26c484340,,,1,gazette_dated,resolved,0.8168,False
OS_723e5bcbd9b388a2087731,CO_TROIS,SOCIETE TROIS,CO_TRAVAUX_PUBLICS_KILANI,ENTREPRISE DES TRAVAUX PUBLICS KILANI,auditor,0,corporate_other,,,1957-01-01,2004-05-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_626afc8bcd7fca4c3121,,,1,gazette_dated,resolved,0.885,False
OS_b077a6f491cc249d953d62,CO_TROIS,SOCIETE TROIS,CO_KILANI_INTERNATIONAL,KILANI INTERNATIONAL,auditor,0,corporate_other,,,1957-01-01,2004-06-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7cf3d6ceacf2e25b28f3,,,2,gazette_dated,resolved,0.92,False
OS_e2737585681f5291f77cef,CO_TROIS,SOCIETE TROIS,CO_ERRAHMA,ERRAHMA,auditor,0,corporate_other,,,1957-01-01,2004-06-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_aee4788183eea0506171,,,1,gazette_dated,resolved,0.885,False
OS_a3991be4dfde3f1aa79968,CO_GENERALE,SOCIETE GENERALE,CO_GENERAL_DISTRIBUTION,SOCIETE GENERAL DISTRIBUTION,shareholder_confirmed,1,ownership,,,1957-01-01,2004-07-19,,2026-12-31,True,True,left_censored:first_confirmation,,EV_04c339bda5dcd565dd98,,,1,gazette_dated,resolved,0.87,False
OS_ae7e1cbe2ab47f7ac079f5,CO_TROIS,SOCIETE TROIS,CO_STEIFF_JOUETS,STEIFF JOUETS,auditor,0,corporate_other,,,1957-01-01,2002-12-10,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b0a787bf3c77f6430440,,,2,gazette_dated,resolved,0.92,False
OS_7a2598d67b97edc57a79d8,CO_TROIS,SOCIETE TROIS,CO_FLYTEX,FLYTEX,auditor,0,corporate_other,,,1957-01-01,2004-07-24,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b013e73bd14bc15d6828,,,1,gazette_dated,resolved,0.885,False
OS_ab838d8a7f6d9e56346d3e,CO_TROIS,SOCIETE TROIS,CO_TOURISTIQUE_MARILLIA,SOCIETE TOURISTIQUE MARILLIA,auditor,0,corporate_other,,,1957-01-01,2004-07-23,,2026-12-31,True,True,left_censored:first_confirmation,,EV_baedb0cd14316c37bb6d,,,1,gazette_dated,resolved,0.885,False
OS_7fe9193f2c06448f8a7b02,CO_TROIS,SOCIETE TROIS,CO_BATIMENT_CONSTRUCTION_INDUSTRIELLE,BATIMENT CONSTRUCTION INDUSTRIELLE BCI,auditor,0,corporate_other,,,1957-01-01,2004-03-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b17ca50628750653771e,,,1,gazette_dated,resolved,0.885,False
OS_43c7309f28555a8faa97cc,CO_AM_SERVICE_COMMERCE_INTERNATIONALE_NON_RESIDENTE,SOCIETE AM DE SERVICE ET COMMERCE INTERNATIONALE NON RESIDENTE,CO_VAN_VELDE_TUNISIE_VDVT,VAN DE VELDE TUNISIE VDVT,auditor,0,corporate_other,,,1957-01-01,2004-03-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1e918bd5f02e2dab1238,,,1,gazette_dated,resolved,0.885,False
OS_e4d8684232064dbcacc939,CO_GENERALE,SOCIETE GENERALE,CO_NATIONALE_TELECOMMUNICATIONS_STB,SOCIETE NATIONALE DES TELECOMMUNICATIONS DE STB,auditor,0,corporate_other,,,1957-01-01,2004-07-09,,2026-12-31,True,True,left_censored:first_confirmation,,EV_645fc44270c48efca08a,,,1,gazette_dated,resolved,0.8215,False
OS_070d7a02922bf6e043e6fa,CO_SICAF,SICAF +,CO_EURAFRICAINE_SICAF,EURAFRICAINE SICAF,auditor,0,corporate_other,,,1957-01-01,2003-11-17,,2026-12-31,True,True,left_censored:first_confirmation,,EV_0b3c7f1d9defebe2beb1,,,1,gazette_dated,resolved,0.885,False
OS_ef1a217983bf39b1288eaf,CO_TROIS,SOCIETE TROIS,CO_GARGOURI_EMBALLAGE,SOCIETE GARGOURI EMBALLAGE,auditor,0,corporate_other,,,1957-01-01,2004-08-02,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f5d6663a9a47a7a7c184,,,1,gazette_dated,resolved,0.8433,False
OS_a5a1299ac6a734218ad7e2,CO_GROUPEMENT_TECHNIQUE_INDUSTRIEL_ALPHA,GROUPEMENT TECHNIQUE & INDUSTRIEL ALPHA GTI,CO_KZ_DISTRIBUTION,KZ DISTRIBUTION,shares_ceded,1,ownership,,2004-08-07,,,2004-08-07,2004-08-07,False,False,,event:shares_ceded,,EV_c3dfd2245b38fcb3c5ac,,1,gazette_dated,resolved,0.7987,True
OS_89317180f31aec4ba50480,CO_GENERALE,SOCIETE GENERALE,CO_MAJOUL_PROMOTION_IMMOBILIERE,SOCIETE MAJOUL DE PROMOTION IMMOBILIERE,shareholder_confirmed,1,ownership,,,1957-01-01,2004-09-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_bb6bc8dcc4681358a2f5,,,1,gazette_dated,resolved,0.7867,True
OS_d96815352a1ebfed1b2b4e,CO_TROIS,SOCIETE TROIS,CO_PLAST_PACK,PLAST PACK,auditor,0,corporate_other,,,1957-01-01,2004-08-24,,2026-12-31,True,True,left_censored:first_confirmation,,EV_29053012050d13c633b5,,,1,gazette_dated,resolved,0.885,False
OS_9a2212fcb2584d101101ef,CO_CONSULTING,LA CONSULTING,CO_KERKOUANE,SOCIETE KERKOUANE,shareholder_confirmed,1,ownership,,,1957-01-01,2004-05-10,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f0b123217ecbed791d1a,,,1,gazette_dated,resolved,0.87,False
OS_79f2e197069b8272df249d,ORG_IRTIKAA_POUR_UNE_PARTICIPATION_FEMINISTE_ACTIVE,IRTIKAA POUR UNE PARTICIPATION FEMINISTE ACTIVE,CO_INDUSTRIELLE_DALIMINIUM,SOCIETE INDUSTRIELLE DALIMINIUM,auditor,0,corporate_other,,,1957-01-01,2004-08-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a3a0fb9b852ac10bbd2c,,,1,gazette_dated,resolved,0.8197,False
OS_0e8c269cb767302c77cd73,CO_EL_BOUNIANE,EL BOUNIANE,CO_BATIMENT,BATIMENT +,shares_acquired,1,ownership,2004-08-26,,2004-08-26,2004-08-26,,2026-12-31,False,True,event:shares_acquired,,EV_8f37acfa71b2b2e7d89d,,,1,gazette_dated,resolved,0.882,False
OS_3fc70a3e83f74b640b8484,CO_TROIS,SOCIETE TROIS,CO_RESIDENCE,LA RESIDENCE,auditor,0,corporate_other,,,1957-01-01,2004-09-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_149bea94a2bf1f285213,,,3,gazette_dated,resolved,0.955,False
OS_b1f0cc1f47be89dafe2fc2,CO_CONSULTING_SERVICES,SOCIETE DE CONSULTING ET DE SERVICES,CO_AVENIR,AVENIR,shareholder_confirmed,1,ownership,,,1957-01-01,2004-08-24,,2026-12-31,True,True,left_censored:first_confirmation,,EV_072b9c3d08746bcdd027,,,1,gazette_dated,resolved,0.87,False
OS_bb317126212b62f4357a19,CO_TROIS,SOCIETE TROIS,CO_BATIMENT,BATIMENT +,auditor,0,corporate_other,,,1957-01-01,2002-11-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_f097d4dd1950246a0131,,,11,gazette_dated,resolved,0.985,False
OS_ffc2edbebaaa98b5f9eb77,CO_HAIFA,SOCIETE HAIFA,CO_HAIFA_DATTES,HAIFA DATTES,shareholder_confirmed,1,ownership,,,1957-01-01,2004-09-27,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b658324c75030a9f0a51,,,1,gazette_dated,resolved,0.87,False
OS_9e13382dfd1fb0ab61643e,CO_SICAF,SICAF +,CO_BOURAK_IMMOBILIERE,BOURAK IMMOBILIERE,shares_acquired,1,ownership,2004-09-21,,2004-09-21,2004-09-21,,2026-12-31,False,True,event:shares_acquired,,EV_1bc07f31eba6bbf334e1,,,3,gazette_dated,resolved,0.952,False
OS_16c2c4cb43fa7102c26527,CO_MATERIEL_CLIMATISATION_SMC,SOCIETE DE MATERIEL DE CLIMATISATION SMC,CO_BOURAK_IMMOBILIERE,BOURAK IMMOBILIERE,shares_ceded,1,ownership,,2004-09-21,,,2004-09-21,2004-09-21,False,False,,event:shares_ceded,,EV_d3bf09186b5c23cc549d,,1,gazette_dated,resolved,0.882,False
OS_78338e4e41847b5860b663,CO_ANIS,SOCIETE ANIS,CO_CONFECTION,SA CONFECTION,shares_acquired,1,ownership,2003-07-10,,2003-07-10,2003-07-10,,2026-12-31,False,True,event:shares_acquired,,EV_719f0fcec1d4d26fe08b,,,1,gazette_dated,resolved,0.882,False
OS_d7942c99c3c92156001849,CO_CONFECTION,SA CONFECTION,CO_INTERNATIONALE_CONFECTION_OLIVIERS_SICOL,SOCIETE INTERNATIONALE CONFECTION OLIVIERS SICOL,shareholder_confirmed,1,ownership,,,1957-01-01,2004-09-27,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2c460e4a19b0de7d8587,,,1,gazette_dated,resolved,0.87,False
OS_1be9d15acdb33d22e3aebf,CO_TROIS,SOCIETE TROIS,CO_R_INDUSTRIE,R INDUSTRIE,auditor,0,corporate_other,,,1957-01-01,2004-10-06,,2026-12-31,True,True,left_censored:first_confirmation,,EV_cb8879232307da2983c7,,,5,gazette_dated,resolved,0.91,False
OS_65ef213074ef9651bf3d38,CO_TROIS,SOCIETE TROIS,CO_SAVEUR_MAGENTA,SAVEUR MAGENTA,auditor,0,corporate_other,,,1957-01-01,2004-06-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_808ef5d44b12d2361d0b,,,1,gazette_dated,resolved,0.885,False
OS_8ebabd907c37b773ef9a28,CO_CARTHAGE_MULTI_COMMERCE,CARTHAGE MULTI COMMERCE CMC,CO_OZALIS,OZALIS,shares_ceded,1,ownership,,2001-07-09,,,2001-07-09,2001-07-09,False,False,,event:shares_ceded,,EV_87a13d51b7699b33bc62,,1,gazette_dated,resolved,0.807,False
OS_2086f38d212e3a291064e6,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,CO_TOURISTIQUE_HOTELIERE_CARTHAGE_STHC,SOCIETE TOURISTIQUE ET HOTELIERE CARTHAGE STHC,shareholder_confirmed,1,ownership,,,1957-01-01,2004-10-12,,2026-12-31,True,True,left_censored:first_confirmation,,EV_888b46c6a45f3ba37b17,,,2,gazette_dated,resolved,0.905,False
OS_5548bf9a45b8b26ec0a82c,CO_TROIS,SOCIETE TROIS,CO_OGER_INTERNATIONAL_TUNISIE,"OGER INTERNATIONAL TUNISIE, OIT",auditor,0,corporate_other,,,1957-01-01,2004-02-06,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7c9e23bf4b9ff2d55d18,,,2,gazette_dated,resolved,0.8402,False
OS_ae4ef9beab04c2e85dd8da,CO_TROIS,SOCIETE TROIS,CO_POULINA,POULINA,auditor,0,corporate_other,,,1957-01-01,2004-09-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_872019764cbc2b9fb13a,,,4,gazette_dated,resolved,0.985,False
OS_17e7cd7b179982dcf0f7d6,CO_TROIS,SOCIETE TROIS,CO_IMMOBILIERE_COIN_BLEU,IMMOBILIERE LE COIN BLEU,auditor,0,corporate_other,,,1957-01-01,2004-10-14,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a12b24d95f88bd4bd872,,,1,gazette_dated,resolved,0.885,False
OS_558fd667c783017e39ec2c,CO_CONFECTION,SA CONFECTION,CO_CASA_CONSULT,CASA CONSULT,shareholder_confirmed,1,ownership,,,1957-01-01,2004-06-15,,2026-12-31,True,True,left_censored:first_confirmation,,EV_cf09fb05338665dd67ff,,,1,gazette_dated,resolved,0.78,True
OS_49a6502e1f5a7ade0af7cd,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,CO_HASDRUBAL_THALASSA_HOTELS,SOCIETE HASDRUBAL THALASSA HOTELS,shareholder_confirmed,1,ownership,,,1957-01-01,2003-01-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_0e3a866e1b877465dd89,,,1,gazette_dated,resolved,0.87,False
OS_ecc7021eed6a12aad2d030,CO_NATIONALE_IMMOBILIERE_TUNISIE,SOCIETE NATIONALE IMMOBILIERE DE TUNISIE,CO_NATIONALE_IMMOBILIERE_SNIT_CENTRE_SNIT_CENTRE,SOCIETE NATIONALE IMMOBILIERE SNIT CENTRE SNIT CENTRE,shareholder_confirmed,1,ownership,,,1957-01-01,2004-06-18,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a8659df1dc4921c2c305,,,1,gazette_dated,resolved,0.87,False
OS_1fea647b8c66114590a339,CO_TROIS,SOCIETE TROIS,CO_DN_INFORMATIQUE,DN INFORMATIQUE,auditor,0,corporate_other,,,1957-01-01,2004-07-23,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1f382ba3ff98495e52f0,,,3,gazette_dated,resolved,0.8717,False
OS_cc40835a736528cfe22826,CO_TROIS,SOCIETE TROIS,CO_ETS_BEN_AYED_PARIS_MODE,ETS BEN-AYED LE PARIS MODE,auditor,0,corporate_other,,,1957-01-01,2004-09-06,,2026-12-31,True,True,left_censored:first_confirmation,,EV_052f3b6ccf5ea263115f,,,1,gazette_dated,resolved,0.885,False
OS_b671cfa5307bd7aff872dd,CO_TROIS,SOCIETE TROIS,CO_CONFECTION,SA CONFECTION,auditor,0,corporate_other,,,1957-01-01,2004-09-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_35b3322f291905eebf5d,,,11,gazette_dated,resolved,0.985,False
OS_2a08cc9ae1a34c443f7981,CO_GENERALE,SOCIETE GENERALE,CO_DESIGN,DESIGN,shareholder_confirmed,1,ownership,,,1957-01-01,2004-12-17,,2026-12-31,True,True,left_censored:first_confirmation,,EV_e56e6dc46805f9d3da9d,,,2,gazette_dated,resolved,0.905,False
OS_eac2eba7c6a49d2e542a13,CO_COMPTOIR_DEQUIPEMENT_GENERAL_EN_DETAIL,COMPTOIR DEQUIPEMENT GENERAL EN DETAIL,CO_TRANSFORMATION_GENERALE_VERRE,TRANSFORMATION GENERALE DE VERRE TGV,shares_ceded,1,ownership,,2004-12-25,,,2004-12-25,2004-12-25,False,False,,event:shares_ceded,,EV_726dfb0ad5231d8e7460,,1,gazette_dated,resolved,0.8414,False
OS_4f71015ddb9ff484d48632,CO_CONSEIL,SOCIETE LE CONSEIL,CO_RAHMA_AGRICOLE,RAHMA AGRICOLE,auditor,0,corporate_other,,,1957-01-01,2005-01-02,,2026-12-31,True,True,left_censored:first_confirmation,,EV_c36a24d58311df18753f,,,1,gazette_dated,resolved,0.8591,False
OS_0d1bdf4383f912944ad3ba,CO_GENERALE,SOCIETE GENERALE,CO_MEDICIS_INTERNATIONAL,MEDICIS INTERNATIONAL,shareholder_confirmed,1,ownership,,,1957-01-01,2005-01-14,,2026-12-31,True,True,left_censored:first_confirmation,,EV_ade06ad688f26830279f,,,1,gazette_dated,resolved,0.8151,False
OS_ecd8dba37851bc9cc27bdc,CO_COMPTABLES_REUNIE_SCR,SOCIETE LES COMPTABLES REUNIE SCR,CO_EL_HAJ_TRAVAUX_PUBLICS,EL HAJ DES TRAVAUX PUBLICS,auditor,0,corporate_other,,,1957-01-01,2004-12-29,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7cd41addd4b379bd5997,,,1,gazette_dated,resolved,0.806,False
OS_c1d7256d90576fff3f8a4b,CO_TROIS,SOCIETE TROIS,CO_COMPTOIR_SFAXIEN_VERRERIE_MIROITERIE,COMPTOIR SFAXIEN DE VERRERIE ET MIROITERIE CSVM,auditor,0,corporate_other,,,1957-01-01,2004-12-17,,2026-12-31,True,True,left_censored:first_confirmation,,EV_08be3ab507aa6ffda791,,,1,gazette_dated,resolved,0.885,False
OS_46d5c663562257ba464f50,CO_TROIS,SOCIETE TROIS,CO_MABROUK,SOCIETE MABROUK,auditor,0,corporate_other,,,1957-01-01,2004-12-17,,2026-12-31,True,True,left_censored:first_confirmation,,EV_2e9fb4d7b61c75051d4f,,,1,gazette_dated,resolved,0.885,False
OS_1aff1adbdb226d6fe07b64,CO_TROIS,SOCIETE TROIS,CO_SERVICES_AFRICA,SERVICES AFRICA,auditor,0,corporate_other,,,1957-01-01,2004-12-28,,2026-12-31,True,True,left_censored:first_confirmation,,EV_6fa29af0f303b8dc8d1b,,,2,gazette_dated,resolved,0.8474,False
OS_6efb066c042cc3f381e176,CO_CONSEIL,SOCIETE LE CONSEIL,CO_AGET_COMMERCE_INTERNATIONAL,AGET DE COMMERCE INTERNATIONAL,auditor,0,corporate_other,,,1957-01-01,2005-01-27,,2026-12-31,True,True,left_censored:first_confirmation,,EV_105da22b896df7e6a290,,,1,gazette_dated,resolved,0.8143,False
OS_1086e4c2e09da696bad1d4,CO_TROIS,SOCIETE TROIS,CO_FOUR_M_MEUBLES_METALLIQUES,SOCIETE FOUR M MEUBLES METALLIQUES,auditor,0,corporate_other,,,1957-01-01,2004-12-22,,2026-12-31,True,True,left_censored:first_confirmation,,EV_651ef5e452a30ee1b988,,,1,gazette_dated,resolved,0.885,False
OS_b82a3d0fed0c1b4d191ab8,CO_DISTRIBUTION_MATERIAUX_CONSTRUCTION_SODIMAC,SOCIETE DE DISTRIBUTION DES MATERIAUX DE CONSTRUCTION SODIMAC,CO_MATERIAUX_CONSTRUCTION_SMC,SOCIETE DE MATERIAUX DE CONSTRUCTION SMC,auditor,0,corporate_other,,,1957-01-01,2004-11-09,,2026-12-31,True,True,left_censored:first_confirmation,,EV_a267717793466e905731,,,2,gazette_dated,resolved,0.8575,False
OS_4c0b24f04dfa7514f09208,CO_INDUSTRIELLE_PLATRE_SUD,SOCIETE INDUSTRIELLE DE PLATRE DU SUD,CO_INDUSTRIELLE_PLATRE_SUD_SIPS,INDUSTRIELLE DE PLATRE DU SUD SIPS,auditor,0,corporate_other,,,1957-01-01,2004-11-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7c82c51c6f30063f3e0b,,,1,gazette_dated,resolved,0.8047,False
OS_5fc6c83febbf9dc3bc341d,CO_TROIS,SOCIETE TROIS,CO_MATERIAUX_CONSTRUCTION_SMC,SOCIETE DE MATERIAUX DE CONSTRUCTION SMC,auditor,0,corporate_other,,,1957-01-01,2004-10-11,,2026-12-31,True,True,left_censored:first_confirmation,,EV_bb29fcfb3fe2c10df2d4,,,2,gazette_dated,resolved,0.8575,False
OS_48f377f43141e3facba58f,CO_TROIS,SOCIETE TROIS,CO_SERA,SERA,auditor,0,corporate_other,,,1957-01-01,2004-12-25,,2026-12-31,True,True,left_censored:first_confirmation,,EV_fdf192c8a4bae0ab9830,,,1,gazette_dated,resolved,0.885,False
OS_3627de5a1fa235027e9214,CO_SOCEC,SOCEC,CO_SOGES,SOGES,shareholder_confirmed,1,ownership,,,1957-01-01,2001-02-26,,2026-12-31,True,True,left_censored:first_confirmation,,EV_00ff27f8b9a5897335aa,,,1,gazette_dated,resolved,0.87,False
OS_959ef6e85e786a1ecb3d25,CO_TROIS,SOCIETE TROIS,CO_ALYA_PRODUITS_AGRICOLES,ALYA DES PRODUITS AGRICOLES,auditor,0,corporate_other,,,1957-01-01,2000-11-03,,2026-12-31,True,True,left_censored:first_confirmation,,EV_699d33bfb7b197323962,,,2,gazette_dated,resolved,0.8402,False
OS_fdb4aed8a916f124965fd3,CO_CONSEIL,SOCIETE LE CONSEIL,CO_FRIGERIA_MAGHREB,FRIGERIA MAGHREB,auditor,0,corporate_other,,,1957-01-01,2005-02-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_d75fe104595c454956cf,,,1,gazette_dated,resolved,0.885,False
OS_758813e9c0dcf55d0c8022,CO_TROIS,SOCIETE TROIS,CO_MAISON_QUINCAILLERIE,LA MAISON DE LA QUINCAILLERIE,auditor,0,corporate_other,,,1957-01-01,2004-12-05,,2026-12-31,True,True,left_censored:first_confirmation,,EV_7147ee3f41154b4b56bb,,,2,gazette_dated,resolved,0.92,False
OS_b1ed751657f9d77f16e954,CO_TROIS,SOCIETE TROIS,CO_DEQUIPEMENT_GENERALES_MODERNE,SOCIETE DEQUIPEMENT GENERALES MODERNE,auditor,0,corporate_other,,,1957-01-01,2004-11-21,,2026-12-31,True,True,left_censored:first_confirmation,,EV_1c196d7c66275f9913dd,,,1,gazette_dated,resolved,0.8481,False
OS_eee77fef0fa045aef34720,CO_TROIS,SOCIETE TROIS,CO_MEMATEX,MEMATEX,auditor,0,corporate_other,,,1957-01-01,2005-02-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_216facf0ec6644b7ce38,,,2,gazette_dated,resolved,0.92,False
OS_85ec639cfead2d194a5228,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,CO_D_ETUDES_DEVELOPPEMENT_TOURISTIQUE_KSAR_ROUGE_TOZEUR,SOCIETE D'ETUDES ET DE DEVELOPPEMENT TOURISTIQUE LE KSAR ROUGE TOZEUR,shareholder_confirmed,1,ownership,,,1957-01-01,2004-12-20,,2026-12-31,True,True,left_censored:first_confirmation,,EV_5421eb105b698e523de1,,,1,gazette_dated,resolved,0.87,False
OS_a184c72bc37e052685aa14,CO_TROIS,SOCIETE TROIS,CO_CHAHIA,SOCIETE CHAHIA,auditor,0,corporate_other,,,1957-01-01,2004-03-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_61ff4a41df4d8f065e76,,,3,gazette_dated,resolved,0.955,False
OS_7cd115beb064cfb5317819,CO_TROIS,SOCIETE TROIS,CO_TOURISTIQUE,SOCIETE TOURISTIQUE,auditor,0,corporate_other,,,1957-01-01,2005-02-11,,2026-12-31,True,True,left_censored:first_confirmation,,EV_d02acf2c09bf587b4949,,,11,gazette_dated,resolved,0.985,False
OS_c548c7f95e0479c679ddf0,CO_TROIS,SOCIETE TROIS,CO_TUNISIENNE_DEQUIPEMENTS_SANITAIRES_SOTES,SOCIETE TUNISIENNE DEQUIPEMENTS SANITAIRES SOTES,auditor,0,corporate_other,,,1957-01-01,2005-02-07,,2026-12-31,True,True,left_censored:first_confirmation,,EV_06340f9942f04ad6ccf7,,,1,gazette_dated,resolved,0.8662,False
OS_0e80970de6235c0507f2ab,CO_CINQ_CINQ_5_5,CINQ CINQ 5 5,CO_AFRICAN_UNITED_BUSINESS,SOCIETE AFRICAN UNITED BUSINESS AUB,shares_acquired,1,ownership,2004-07-12,,2004-07-12,2004-07-12,,2026-12-31,False,True,event:shares_acquired,,EV_f768b60e7ea4338480c4,,,1,gazette_dated,resolved,0.882,False
OS_c0a6e063a73fdaddafac69,CO_REDUCTION_CAPITAL,LA SOCIETE REDUCTION DU CAPITAL,CO_CARTHAGO,CARTHAGO SA,shareholder_confirmed,1,ownership,,,1957-01-01,2002-12-28,,2026-12-31,True,True,left_censored:first_confirmation,,EV_64e496d158c424bf4284,,,1,gazette_dated,resolved,0.87,False
OS_ef305040a11740b564fe35,CO_TUNISIE_SERVICES,SOCIETE TUNISIE SERVICES,CO_SERVICES_TUNISIE,SOCIETE DE SERVICES DE TUNISIE,shareholder_confirmed,1,ownership,,,1957-01-01,2005-01-31,,2026-12-31,True,True,left_censored:first_confirmation,,EV_5efa64db2da16c74f037,,,1,gazette_dated,resolved,0.87,False
OS_92111ef4d328eb6f21a1e8,CO_GENERALE,SOCIETE GENERALE,CO_RECORD_FRANCE,SOCIETE RECORD FRANCE,shareholder_confirmed,1,ownership,,,1957-01-01,2005-03-08,,2026-12-31,True,True,left_censored:first_confirmation,,EV_b44ba218bd8b613a13be,,,4,gazette_dated,resolved,0.97,False
OS_0cd725bb6ce7b5af0ae3e1,CO_GENERALE,SOCIETE GENERALE,CO_CIVILE_IMMOBILIERE_EL_HANA,SOCIETE CIVILE IMMOBILIERE EL-HANA,auditor,0,corporate_other,,,1957-01-01,2005-01-01,,2026-12-31,True,True,left_censored:first_confirmation,,EV_980f1241ed512f373fc9,,,1,gazette_dated,resolved,0.885,False
OS_94ad1d3f4da9bf2ed366b8,CO_M,SOCIETE M,CO_LOUKIL_CIE,ETABLISSEMENTS LOUKIL ET CIE,auditor,0,corporate_other,,,1957-01-01,2004-06-30,,2026-12-31,True,True,left_censored:first_confirmation,,EV_8eb35f9edff2037fd8bc,,,3,gazette_dated,resolved,0.955,False
OS_9e96a400fccd1ac76c87af,CO_TROIS,SOCIETE TROIS,CO_TUNISIE_DISTRIBUTION,TUNISIE DISTRIBUTION,auditor,0,corporate_other,,,1957-01-01,2005-01-07,,2026-12-31,True,True,left_censored:first_confirmation,,EV_eff0dfaf240a883ac211,,,1,gazette_dated,resolved,0.885,False
