org_tie_obs_id,holder_id,holder_label,target_id,target_label,relation,is_ownership,obs_kind,obs_date,date_precision,holder_mention,target_mention,holder_match,target_match,score,link_status,evidence_quote,event_id,block_uid,issue_uid,folio_page,extract_confidence,holder_basis,target_basis,holder_seed_id,target_seed_id,queue_reason,failed_end,failed_mention,near_org_id,near_org_label,near_score,holder_entity_id,target_entity_id
OS_9e8041cab3fe65a0a8a062,,,CO_CARTE,SOCIETE CARTE,auditor,0,confirmation,2003-11-22,exact,la société pour le mandat de 3 ans couvrant les années 2004,Société Carte d'Afrique,0.5143,1.0,0.5143,unresolved,commissaire aux comptes de la société pour le mandat de 3 ans couvrant les années 2004,EV_3b4727b4ad3a47a49b02,annonces-legales/fr/2004/012:2004R0153SRLB2,annonces-legales/fr/2004/012,251,0.9,unresolved,discriminating_fuzzy,,CO_CARTE,one_end_resolved,holder,la société pour le mandat de 3 ans couvrant les années 2004,CO_ELYES_POUR_VENTE_FOURRAGE_POUR_ANIMAUX,SOCIETE ELYES POUR LA VENTE DU FOURRAGE POUR LES ANIMAUX,0.5143,ORGE_8b680d30a9773c0aafe2,CO_CARTE
OS_9fc0568e38994855d0f85d,,,ORGE_df3781ea71be4dd08317,Société International Cosmétics Services,shareholder_confirmed,1,confirmation,2003-11-24,exact,société ont voté et approuvé à l'unanimité ce qui suit,Société International Cosmétics Services,0.0,0.898,0.0,unresolved,associés de ladite société ont voté et approuvé à l'unanimité ce qui suit,EV_005d8a7b249a662a63b8,annonces-legales/fr/2004/012:2004R0154SRLB2,annonces-legales/fr/2004/012,251,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,société ont voté et approuvé à l'unanimité ce qui suit,,,0.0,ORGE_9d49bcee8f4aed52224d,ORGE_df3781ea71be4dd08317
OS_90d06873f99e1c83b5c2c4,,,ORGE_df3781ea71be4dd08317,Société International Cosmétics Services,auditor,0,confirmation,2003-11-24,exact,la société pour le mandat de 3 ans couvrant les années 2004,Société International Cosmétics Services,0.5143,0.898,0.5143,unresolved,commissaire aux comptes de la société pour le mandat de 3 ans couvrant les années 2004,EV_d24c686c279d53d861cf,annonces-legales/fr/2004/012:2004R0154SRLB2,annonces-legales/fr/2004/012,251,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société pour le mandat de 3 ans couvrant les années 2004,CO_ELYES_POUR_VENTE_FOURRAGE_POUR_ANIMAUX,SOCIETE ELYES POUR LA VENTE DU FOURRAGE POUR LES ANIMAUX,0.5143,ORGE_8b680d30a9773c0aafe2,ORGE_df3781ea71be4dd08317
OS_a4c02bcdbab4a2dfee9f9f,,,ORGE_996c68df45954f96681a,Société STAS Plus,shares_acquired,1,opening,2003-10-14,exact,la société (de 100 dinars chacune) à Monsieur Mehdi Sahnoun,Société STAS Plus,0.7692,0.8889,0.7692,unresolved,cédé 20 parts de ses parts qu'il possède à la société (de 100 dinars chacune) à Monsieur Mehdi Sahnoun,EV_c86849c42bd9801d918a,annonces-legales/fr/2004/012:2004X0107SRLB2,annonces-legales/fr/2004/012,252,0.88,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société (de 100 dinars chacune) à Monsieur Mehdi Sahnoun,CO_EL_MEHDI,SOCIETE EL-MEHDI,0.7692,ORGE_024949a3b2255ba5493f,ORGE_996c68df45954f96681a
OS_07a3cf6e703cf44699d64e,ORGE_f998b539be9770af599d,la société pour un mandat de trois ans,,,auditor,0,confirmation,2003-05-19,exact,la société pour un mandat de trois ans,Société Medi Trade,1.0,0.7692,0.7692,unresolved,commissaire aux comptes de la société pour un mandat de trois ans,EV_7e82a6c5392878b7e356,annonces-legales/fr/2004/014:2004G0206SRLB2,annonces-legales/fr/2004/014,293,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Medi Trade,CO_SB_TRADE,SB TRADE,0.7692,ORGE_f998b539be9770af599d,ORGE_656e5a6fab44e5fee3f9
OS_921f22505b0172624fa533,,,ORGE_4230b6be0b2138647a0f,Union de Placement et de Conseil,shares_ceded,1,closing,2001-11-26,exact,la Société SIMEREC,Union de Placement et de Conseil,0.0,1.0,0.0,unresolved,la Société SIMEREC a cédé,EV_8760e7e24a9baaf9f32a,annonces-legales/fr/2004/014:2004G223SRLB2,annonces-legales/fr/2004/014,294,0.88,unresolved,generic_fuzzy,,,one_end_resolved,holder,la Société SIMEREC,,,0.0,ORGE_344766115b1f77119970,ORGE_4230b6be0b2138647a0f
OS_ec254ca43b9c4c2a022154,,,CO_CAP_CARTHAGE_MEDITERRANEE,SOCIETE CAP CARTHAGE MEDITERRANEE,shareholder_confirmed,1,confirmation,2004-01-12,exact,la société (Soit Mr Ghazi Haddada,Société Cap Carthage Méditerranée,0.4688,1.0,0.4688,unresolved,actionnaires de la société (Soit Mr Ghazi Haddada,EV_f0ffc4ac4b8bb1c15b43,annonces-legales/fr/2004/015:2004R0204SANB2,annonces-legales/fr/2004/015,309,0.8,unresolved,exact,,CO_CAP_CARTHAGE_MEDITERRANEE,one_end_resolved,holder,la société (Soit Mr Ghazi Haddada,CO_FETHI_B_ABDALLAH_GHAZI_TURKI_GENERAL_CADEAUX,SOCIETE FETHI B ABDALLAH ET GHAZI TURKI GENERAL CADEAUX,0.4688,ORGE_ac60ceae7780c463e936,CO_CAP_CARTHAGE_MEDITERRANEE
OS_10e527f52567bfc819a58d,,,CO_CAP_CARTHAGE_MEDITERRANEE,SOCIETE CAP CARTHAGE MEDITERRANEE,shareholder_confirmed,1,confirmation,2004-01-12,exact,la société de,Société Cap Carthage Méditerranée,0.0,1.0,0.0,unresolved,actionnaire en l'occurrence la société de,EV_e92bb85ad86761adb813,annonces-legales/fr/2004/015:2004R0204SANB2,annonces-legales/fr/2004/015,309,0.8,unresolved,exact,,CO_CAP_CARTHAGE_MEDITERRANEE,one_end_resolved,holder,la société de,,,0.0,ORGE_7e207f113534f89ccfc1,CO_CAP_CARTHAGE_MEDITERRANEE
OS_0e67c2e05ab03096720381,,,CO_CAP_CARTHAGE_MEDITERRANEE,SOCIETE CAP CARTHAGE MEDITERRANEE,subsidiary_of,1,confirmation,2004-01-12,exact,la Banque de l'Habitat) pour un montant de six cent mille dinars,Société Cap Carthage Méditerranée,0.6,1.0,0.6,unresolved,filiale de la Banque de l'Habitat) pour un montant de six cent mille dinars,EV_88a60f165af7fe8dc7dd,annonces-legales/fr/2004/015:2004R0204SANB2,annonces-legales/fr/2004/015,309,0.88,unresolved,exact,,CO_CAP_CARTHAGE_MEDITERRANEE,one_end_resolved,holder,la Banque de l'Habitat) pour un montant de six cent mille dinars,CO_BANQUE_TUNISIE,BANQUE DE TUNISIE BT,0.6,ORGE_82d74dd9ada87b6ce12a,CO_CAP_CARTHAGE_MEDITERRANEE
OS_ff8a89e1403aac90ebd6db,ORGE_4f82b35c3ce904392eb8,la société pendant trois ans 2003 - 2004 et 2005,,,auditor,0,confirmation,2004-01-26,pub_only,la société pendant trois ans 2003 - 2004 et 2005,Société Entreprise Salim Frères,1.0,0.8333,0.8333,unresolved,commissaire aux comptes de la société pendant trois ans 2003 - 2004 et 2005,EV_72c9cdb89aa7035f95f1,annonces-legales/fr/2004/015:2004R0200SRLB2,annonces-legales/fr/2004/015,311,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société Entreprise Salim Frères,CO_SIALA_FRERES,SIALA FRERES,0.8333,ORGE_4f82b35c3ce904392eb8,
OS_738914c853018eb984f880,,,ORGE_3853404e061f3a8c0dd4,Société La Tunisienne des Routes et Bâtiment SARL,shareholder_confirmed,1,confirmation,2003-07-18,exact,la société TRB,Société La Tunisienne des Routes et Bâtiment SARL,0.0,1.0,0.0,unresolved,associés de la société TRB,EV_9d1f1acb166e2b2e6f5d,annonces-legales/fr/2004/015:2004R0202SRLB2,annonces-legales/fr/2004/015,311,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société TRB,,,0.0,ORGE_32f0fcdddd5b0940210f,ORGE_3853404e061f3a8c0dd4
OS_8416f4c8e42c108c42b8e5,,,ORGE_fbe7fcbd667adbebaf0b,Société LITMAN Tunisie SARL,shareholder_confirmed,1,confirmation,2004-01-04,exact,la société LITMAN Tunisie SARL du 4 janvier 2004 enregistré à la recette des fina,Société LITMAN Tunisie SARL,0.8235,0.8889,0.8235,unresolved,associés de la société LITMAN Tunisie SARL du 4 janvier 2004 enregistré à la recette des fina,EV_872a8a691b0c102ebe7c,annonces-legales/fr/2004/015:2004S0162SRLB2,annonces-legales/fr/2004/015,312,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société LITMAN Tunisie SARL du 4 janvier 2004 enregistré à la recette des fina,CO_VE_TUNISIE,VE TUNISIE,0.8235,ORGE_40028e4a72b7ce0e3480,ORGE_fbe7fcbd667adbebaf0b
OS_776d62aa2c84127c5ff416,,,ORGE_fbe7fcbd667adbebaf0b,Société LITMAN Tunisie SARL,shareholder_confirmed,1,confirmation,2003-10-25,exact,la société LITMAN Tunisie SARL du 25 octobre 2003 enregistré à la recette des fin,Société LITMAN Tunisie SARL,0.8235,0.8889,0.8235,unresolved,associés de la société LITMAN Tunisie SARL du 25 octobre 2003 enregistré à la recette des fin,EV_a55f3daac90519428e2a,annonces-legales/fr/2004/015:2004S0163SRLB2,annonces-legales/fr/2004/015,312,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société LITMAN Tunisie SARL du 25 octobre 2003 enregistré à la recette des fin,CO_VE_TUNISIE,VE TUNISIE,0.8235,ORGE_0d77c266ee3b990b0789,ORGE_fbe7fcbd667adbebaf0b
OS_845553512dd7722392961b,ORGE_17eedc9cb14caef86307,la société pour trois ans à partir de l'exercice 2003,,,auditor,0,confirmation,2003-11-10,exact,la société pour trois ans à partir de l'exercice 2003,Société de commerce et d'industrie,1.0,0.7568,0.7568,unresolved,commissaire aux comptes de la société pour trois ans à partir de l'exercice 2003,EV_06e07e772dcd49bfdbe3,annonces-legales/fr/2004/015:2004X0134SRLB2,annonces-legales/fr/2004/015,312,0.9,generic_fuzzy,unresolved,,,one_end_resolved,target,Société de commerce et d'industrie,GOV_MINISTERE_COMMERCE,MINISTERE DU COMMERCE,0.7568,ORGE_17eedc9cb14caef86307,ORGE_e6fb0d6b9c191529987e
OS_fb30ffcba8d7ae095baeb6,,,CO_FAIZA,SOCIETE FAIZA,auditor,0,confirmation,2003-12-18,exact,la société pour les exercices 2001,Société Faiza d'Impression (journal El Hadath),0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2001,EV_3397cdc45f48d179bf96,annonces-legales/fr/2004/016:2004T0378SRLB2,annonces-legales/fr/2004/016,326,0.9,unresolved,discriminating_fuzzy,,CO_FAIZA,one_end_resolved,holder,la société pour les exercices 2001,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_FAIZA
OS_f34d595b03ed1037aa57ad,,,CO_TEKNIKA,TEKNIKA,shareholder_confirmed,1,confirmation,2003-12-29,exact,la société décident ce qui suit,Société Teknika,0.0,1.0,0.0,unresolved,associés de la société décident ce qui suit,EV_70d1111d7d624ab08c61,annonces-legales/fr/2004/016:2004R0229SRLB2,annonces-legales/fr/2004/016,329,0.8,unresolved,exact,,CO_TEKNIKA,one_end_resolved,holder,la société décident ce qui suit,,,0.0,ORGE_40aa1b7b35c46a02eb41,CO_TEKNIKA
OS_f156a8d06eab9919427b0a,,,CO_GENERALE_TUNISIENNE_L_INFORMATIQUE,GENERALE TUNISIENNE DE L'INFORMATIQUE,shareholder_confirmed,1,confirmation,2003-09-17,exact,société ont décidé de réduire le capital de quatre cent mille (400,Générale Tunisienne de l'Informatique,0.7368,1.0,0.7368,unresolved,actionnaires de cette société ont décidé de réduire le capital de quatre cent mille (400,EV_d5aaff264c3d102d3af0,annonces-legales/fr/2004/017:2004R0233SANB2,annonces-legales/fr/2004/017,342,0.8,unresolved,exact,,CO_GENERALE_TUNISIENNE_L_INFORMATIQUE,one_end_resolved,holder,société ont décidé de réduire le capital de quatre cent mille (400,CO_BMCE_CAPITAL,BMCE CAPITAL,0.7368,ORGE_4b00880b3875783e71b9,CO_GENERALE_TUNISIENNE_L_INFORMATIQUE
OS_f68c6c45bd4f3a460e9137,,,ORGE_5a737d4b4c487451dc1c,Société International Représentation,shareholder_confirmed,1,confirmation,2003-09-30,exact,la Société International Représentation Universitaire (IRU),Société International Représentation,0.8667,0.9825,0.8667,unresolved,associés de dissoudre la Société International Représentation Universitaire (IRU),EV_7fb50322e6e0e7935903,annonces-legales/fr/2004/017:2004T0445SRLB2,annonces-legales/fr/2004/017,346,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la Société International Représentation Universitaire (IRU),CO_CFK_INTERNATIONAL,CFK INTERNATIONAL,0.8667,ORGE_9139b644d65d88b4491c,ORGE_5a737d4b4c487451dc1c
OS_c3e292325005372921e2ad,,,CO_IMMOBILIERE_HANNIBAL,SOCIETE IMMOBILIERE HANNIBAL,auditor,0,confirmation,2003-09-15,exact,la société pour les exercices 2002,Société Immobilière Hannibal,0.5405,1.0,0.5405,unresolved,commissaire aux comptes de la société pour les exercices 2002,EV_b2c949e05a79dba58f2c,annonces-legales/fr/2004/017:2004G0263SRLB2,annonces-legales/fr/2004/017,347,0.9,unresolved,exact,,CO_IMMOBILIERE_HANNIBAL,one_end_resolved,holder,la société pour les exercices 2002,CO_AZIZ_POUR_COMMERCE,SOCIETE AZIZ POUR LE COMMERCE,0.5405,ORGE_81b9deee9e80eae45e69,CO_IMMOBILIERE_HANNIBAL
OS_214ed900f8dbf83b0d3eb1,CO_HORCHANI,SOCIETE HORCHANI,,,shares_acquired,1,opening,2003-12-20,exact,la société Horchani Dattes les 1000 parts sociales qu'il possède dans la société,Société Manarthon,1.0,0.0,0.0,unresolved,cédé à la société Horchani Dattes les 1000 parts sociales qu'il possède dans la société,EV_01210bcc66921423355e,annonces-legales/fr/2004/017:2004G0284SRLB2,annonces-legales/fr/2004/017,348,0.88,discriminating_fuzzy,unresolved,CO_HORCHANI,,one_end_resolved,target,Société Manarthon,,,0.0,CO_HORCHANI,ORGE_5e40cba41937a69e21a8
OS_dbe32f5d08fed54d43b005,CO_HORCHANI,SOCIETE HORCHANI,,,shares_acquired,1,opening,2003-12-26,exact,la société Horchani Dattes les 5 parts sociales qu'il possède dans la société,Société H.D.P.M,1.0,0.0,0.0,unresolved,cédé à la société Horchani Dattes les 5 parts sociales qu'il possède dans la société,EV_56cd2f12afd342e98fa8,annonces-legales/fr/2004/017:2004G0286SRLB2,annonces-legales/fr/2004/017,348,0.88,discriminating_fuzzy,unresolved,CO_HORCHANI,,one_end_resolved,target,Société H.D.P.M,,,0.0,CO_HORCHANI,ORGE_c08c7020a32a729d821d
OS_79d2ec24094677951e332f,ORGE_59ca6cf75c0f91c0f41a,la société Elactro Autos Moalla et Hammami,,,shares_ceded,1,closing,2004-01-12,exact,la société Elactro Autos Moalla et Hammami,Société des pièces autos et industrielle Essaada,0.9057,0.8,0.8,unresolved,la société Elactro Autos Moalla et Hammami a cédé,EV_1db8af6939712ebd0b2b,annonces-legales/fr/2004/017:2004B0038SRLB2,annonces-legales/fr/2004/017,351,0.88,generic_fuzzy,unresolved,,,one_end_resolved,target,Société des pièces autos et industrielle Essaada,CO_SAHEL_PIECES_AUTOS,SAHEL PIECES AUTOS,0.8,ORGE_59ca6cf75c0f91c0f41a,ORGE_6fd49de8d317383d3bfd
OS_0acf3f1b85cc58562954f3,ORGE_8aebb0f8ae523e1c4b75,la Société l'Etoile du Nord à Béja sont invités à se réunir en assemblée générale,,,shareholder_confirmed,1,confirmation,2004-01-28,pub_only,la Société l'Etoile du Nord à Béja sont invités à se réunir en assemblée générale,Société l'Etoile du Nord,1.0,0.6667,0.6667,unresolved,associés de la Société l'Etoile du Nord à Béja sont invités à se réunir en assemblée générale,EV_3901f5a32aaa121d9720,annonces-legales/fr/2004/017:2004C0013SRLB3,annonces-legales/fr/2004/017,353,0.8,generic_fuzzy,unresolved,,,one_end_resolved,target,Société l'Etoile du Nord,CO_HUILES_NORD,SOCIETE DES HUILES DU NORD,0.6667,ORGE_8aebb0f8ae523e1c4b75,ORGE_5a6b25c5e6980b1ba719
OS_d065b4e769034856ed8c79,,,CO_SITEL,SITEL,shareholder_confirmed,1,confirmation,2004-01-23,exact,la société ont décidé d'augmenter le capital social de 800,SITEL International S.A,0.7368,1.0,0.7368,unresolved,actionnaires de la société ont décidé d'augmenter le capital social de 800,EV_113709d37622e1dabf74,annonces-legales/fr/2004/019:2004G0324SANB2,annonces-legales/fr/2004/019,389,0.8,unresolved,discriminating_fuzzy,,CO_SITEL,one_end_resolved,holder,la société ont décidé d'augmenter le capital social de 800,CO_BMCE_CAPITAL,BMCE CAPITAL,0.7368,ORGE_522a7a60bb2ee9f3d450,CO_SITEL
OS_cbe6dda072bd2a6a776e37,,,ORGE_2c8f8e411c8719641d44,Maille Club Diffusion SARL,auditor,0,confirmation,2000-12-28,exact,SARL Société à responsabilité limitée,Maille Club Diffusion SARL,0.6087,1.0,0.6087,unresolved,commissaire aux comptes Maille Club Diffusion SARL Société à responsabilité limitée,EV_c5dfc54a1accaafbcc54,annonces-legales/fr/2004/019:2004T0480SRLB2,annonces-legales/fr/2004/019,390,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,SARL Société à responsabilité limitée,CO_LIMITEE_FORACHEM,LIMITEE FORACHEM,0.6087,ORGE_5f1da2e74aea24145d01,ORGE_2c8f8e411c8719641d44
OS_7d245fdfb94fc1cda57c1e,,,ORGE_2c8f8e411c8719641d44,Maille Club Diffusion SARL,auditor,0,confirmation,2000-12-28,exact,la société sus-désignée et ce,Maille Club Diffusion SARL,0.0,1.0,0.0,unresolved,commissaire aux comptes de la société sus-désignée et ce,EV_945d33e27cd0e584eaff,annonces-legales/fr/2004/019:2004T0480SRLB2,annonces-legales/fr/2004/019,390,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société sus-désignée et ce,,,0.0,ORGE_3d9dddfa0965a1fb5803,ORGE_2c8f8e411c8719641d44
OS_da2e5b4222e5939cb5ff86,,,ORGE_a741f9cbc0b53cb51c3e,"Société de Tourisme, Loisirs et Voyages STLV",shareholder_confirmed,1,confirmation,2003-06-09,exact,la société STLV ont décidé de transférer le siège social au n° 6,"Société de Tourisme, Loisirs et Voyages STLV",0.5055,1.0,0.5055,unresolved,"associés de la société ""STLV"" ont décidé de transférer le siège social au n° 6",EV_0839f3c11a89dd6a110f,annonces-legales/fr/2004/019:2004T0485SRLB2,annonces-legales/fr/2004/019,391,0.8,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société STLV ont décidé de transférer le siège social au n° 6,ORG_TUNISIAN_FORUM_FOR_ECONOMIC_AND_SOCIAL_RIGHTS,TUNISIAN FORUM FOR ECONOMIC AND SOCIAL RIGHTS,0.5055,ORGE_01dda7064f6b09c5ee0d,ORGE_a741f9cbc0b53cb51c3e
OS_f50d4819599e6eac4682a7,,,CO_PROMOTION_IMMOBILIERE,SOCIETE DE PROMOTION IMMOBILIERE,shareholder_confirmed,1,confirmation,2003-06-09,exact,la société de Promotion Immobilière Le Capitole ont décidé de transférer le siè,Société de Promotion Immobilière,0.8571,1.0,0.8571,unresolved,"associés de la société de Promotion Immobilière ""Le Capitole"" ont décidé de transférer le siè",EV_73a291d2372a9df67e36,annonces-legales/fr/2004/019:2004T0486SRLB2,annonces-legales/fr/2004/019,391,0.8,unresolved,exact,,CO_PROMOTION_IMMOBILIERE,one_end_resolved,holder,la société de Promotion Immobilière Le Capitole ont décidé de transférer le siè,CO_AB_PROMOTION,AB PROMOTION,0.8571,ORGE_e48a9f15a452b81c45f6,CO_PROMOTION_IMMOBILIERE
OS_c166dbe21b743325bf36d1,,,ORGE_327cbb3046b2ebbe6c01,pour l'Industrie - SARL,auditor,0,confirmation,2003-12-06,exact,la société sus-désignée pour les exercices 2004,pour l'Industrie - SARL,0.6102,1.0,0.6102,unresolved,commissaire aux comptes de la société sus-désignée pour les exercices 2004,EV_3fb31c1a6bdee62b41fc,annonces-legales/fr/2004/019:2004T0482SRLB1,annonces-legales/fr/2004/019,396,0.9,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société sus-désignée pour les exercices 2004,CO_SUD_POUR_SERVICES_MEDICALES,SOCIETE SUD POUR SERVICES MEDICALES,0.6102,ORGE_0227e7feb5a330a4ead3,ORGE_327cbb3046b2ebbe6c01
OS_99aa192a63338d717261d6,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,INTERNATIONAL MAGHREB MERCHANT BANK,,,shareholder_confirmed,1,confirmation,2004-01-05,exact,la société International Maghreb Merchant Bank ont décidé d'augmenter le capital,Article 301 du code des sociétés commerciales,1.0,0.5574,0.5574,unresolved,"actionnaires de la société ""International Maghreb Merchant Bank"" ont décidé d'augmenter le capital",EV_83936c6b5489af718d5c,annonces-legales/fr/2004/021:2004G0352SANB2,annonces-legales/fr/2004/021,422,0.8,discriminating_fuzzy,unresolved,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,,one_end_resolved,target,Article 301 du code des sociétés commerciales,CO_SOCIETES_CIMENTS_BIZERTE,SOCIETES DES CIMENTS DE BIZERTE,0.5574,CO_INTERNATIONAL_MAGHREB_MERCHANT_BANK,ORGE_b3e472f3d95d448c34ed
OS_d84c790a3ad62fd2638004,CO_REDUCTION_CAPITAL,LA SOCIETE REDUCTION DU CAPITAL,,,shareholder_confirmed,1,confirmation,2003-10-23,exact,la société et la réduction du capital social à zéro pour absorber une partie des,Compagnie Tunisienne des Produits Auxiliaires COTUPRAUX,1.0,0.8571,0.8571,unresolved,associés ont décidé la continuité de la société et la réduction du capital social à zéro pour absorber une partie des,EV_2f80fe78f906facf18ce,annonces-legales/fr/2004/021:2004R0299SRLB2,annonces-legales/fr/2004/021,425,0.8,discriminating_fuzzy,unresolved,CO_REDUCTION_CAPITAL,,one_end_resolved,target,Compagnie Tunisienne des Produits Auxiliaires COTUPRAUX,CO_BZ_COMPAGNIE,BZ ET COMPAGNIE,0.8571,CO_REDUCTION_CAPITAL,
OS_6cd35127e148969694ff8e,,,ORGE_a57790d7f18d06c006e4,Société Odysse Management,shares_acquired,1,opening,2003-12-25,exact,la société H,Société Odysse Management,0.0,0.9412,0.0,unresolved,cédé à la société H,EV_38a370e8b36372c6b58c,annonces-legales/fr/2004/021:2004G0351SRLB2,annonces-legales/fr/2004/021,425,0.88,unresolved,generic_fuzzy,,,one_end_resolved,holder,la société H,,,0.0,ORGE_ae499f0f53c86a2397ba,ORGE_a57790d7f18d06c006e4
OS_7c154e694de018d66296af,,,ORGE_3b7408340554bd25f135,FLEXO PRINT,shareholder_confirmed,1,confirmation,2004-01-16,exact,la société pour souscrire à des actions nouvelles,Flexo Print,0.6154,1.0,0.6154,unresolved,actionnaires de la société pour souscrire à des actions nouvelles,EV_b93938823597852b1fd4,annonces-legales/fr/2004/022:2004X0193SANB2,annonces-legales/fr/2004/022,437,0.8,unresolved,exact,,CO_FLEXO_PRINT,one_end_resolved,holder,la société pour souscrire à des actions nouvelles,CO_AFRICAINE_POUR_COULEURS_SERVICES,SOCIETE AFRICAINE POUR LES COULEURS ET LES SERVICES,0.6154,ORGE_5069afa27881cd75d6fd,ORGE_3b7408340554bd25f135
