onset,terminus,vertex.id
1309,Inf,2983
1304,1304,2984
1311,Inf,2985
1311,Inf,2986
910,Inf,2987
910,Inf,2988
910,Inf,2989
910,Inf,2990
1276,Inf,2991
1276,Inf,2992
1183,Inf,2993
1183,Inf,2994
1303,Inf,2995
1303,Inf,2996
1315,Inf,2997
1315,Inf,2998
1317,Inf,2999
1317,Inf,3000
1317,Inf,3001
-Inf,Inf,3002
-Inf,Inf,3003
1317,1633,3004
1317,Inf,3005
1319,Inf,3006
1313,Inf,3007
1313,Inf,3008
1254,Inf,3009
1297,Inf,3010
1324,Inf,3011
1324,Inf,3012
1289,Inf,3013
1289,Inf,3014
1318,Inf,3015
1318,Inf,3016
1297,Inf,3017
1297,Inf,3018
1304,Inf,3019
1330,Inf,3020
1330,Inf,3021
1326,Inf,3022
1323,Inf,3023
1323,Inf,3024
1322,Inf,3025
1322,Inf,3026
-Inf,1278,3027
1316,Inf,3028
1316,Inf,3029
-Inf,-2622,3030
1334,Inf,3031
1329,Inf,3032
-Inf,1472,3033
1177,Inf,3034
1308,Inf,3035
1308,Inf,3036
1240,Inf,3037
1240,Inf,3038
1240,Inf,3039
1281,Inf,3040
1281,Inf,3041
1325,Inf,3042
1325,Inf,3043
1280,Inf,3044
1280,Inf,3045
-Inf,1269,3046
1329,Inf,3047
1329,Inf,3048
1317,Inf,3049
1346,Inf,3050
1317,Inf,3051
1325,Inf,3052
1325,Inf,3053
1291,Inf,3054
1056,Inf,3055
-Inf,Inf,3056
-Inf,1252,3057
440,Inf,3058
1329,Inf,3059
-Inf,Inf,3060
-Inf,Inf,3061
-Inf,Inf,3062
-Inf,Inf,3063
1299,Inf,3064
1299,Inf,3065
1340,Inf,3066
1345,Inf,3067
1358,Inf,3068
1358,Inf,3069
1281,Inf,3070
1281,Inf,3071
1351,Inf,3072
1340,Inf,3073
1340,Inf,3074
-Inf,1200,3075
-Inf,1200,3076
1331,Inf,3077
1331,Inf,3078
1265,Inf,3079
1265,Inf,3080
1346,Inf,3081
1250,Inf,3082
1250,Inf,3083
1344,Inf,3084
1344,Inf,3085
1358,Inf,3086
1358,Inf,3087
1341,Inf,3088
1341,Inf,3089
1351,Inf,3090
1351,Inf,3091
1360,Inf,3092
1360,Inf,3093
1346,Inf,3094
1346,Inf,3095
1204,Inf,3096
-Inf,Inf,3097
1367,Inf,3098
1367,Inf,3099
1200,Inf,3100
1200,Inf,3101
1305,Inf,3102
1305,Inf,3103
1305,Inf,3104
1359,Inf,3105
1359,Inf,3106
1309,Inf,3107
1309,Inf,3108
1361,Inf,3109
1332,Inf,3110
1332,Inf,3111
1365,Inf,3112
1365,Inf,3113
1353,Inf,3114
1353,Inf,3115
1361,Inf,3116
-Inf,Inf,3117
1360,Inf,3118
-Inf,Inf,3119
-Inf,Inf,3120
-Inf,1344,3121
-Inf,1344,3122
-Inf,1344,3123
-Inf,1361,3124
-Inf,1361,3125
1259,Inf,3126
1361,Inf,3127
1366,Inf,3128
1366,Inf,3129
1311,Inf,3130
1311,Inf,3131
1311,Inf,3132
1311,Inf,3133
1311,Inf,3134
1311,Inf,3135
1364,Inf,3136
1360,Inf,3137
1360,Inf,3138
1360,Inf,3139
1360,Inf,3140
1371,Inf,3141
1371,Inf,3142
1357,Inf,3143
1368,Inf,3144
1368,Inf,3145
1346,Inf,3146
1346,Inf,3147
1371,Inf,3148
1371,Inf,3149
1325,Inf,3150
1325,Inf,3151
1372,Inf,3152
1372,Inf,3153
1358,Inf,3154
1348,1486,3155
1348,1486,3156
1088,Inf,3157
1088,Inf,3158
1220,Inf,3159
1220,Inf,3160
1374,Inf,3161
1374,Inf,3162
1351,Inf,3163
1375,Inf,3164
1375,Inf,3165
1369,Inf,3166
1258,Inf,3167
1258,Inf,3168
1258,Inf,3169
1258,Inf,3170
1378,Inf,3171
1378,Inf,3172
1379,Inf,3173
1374,Inf,3174
1374,Inf,3175
1369,Inf,3176
1369,Inf,3177
1371,Inf,3178
1369,Inf,3179
1369,Inf,3180
1380,Inf,3181
1380,Inf,3182
1380,Inf,3183
1360,Inf,3184
1360,Inf,3185
-Inf,Inf,3186
1253,Inf,3187
1253,Inf,3188
1375,Inf,3189
1375,Inf,3190
1385,Inf,3191
1378,Inf,3192
1378,Inf,3193
-Inf,Inf,3194
-Inf,Inf,3195
-Inf,Inf,3196
1388,Inf,3197
1383,Inf,3198
1383,Inf,3199
-Inf,Inf,3200
-Inf,Inf,3201
-Inf,1345,3202
1387,Inf,3203
1387,Inf,3204
1387,Inf,3205
1389,Inf,3206
1389,Inf,3207
-Inf,Inf,3208
-Inf,Inf,3209
1393,Inf,3210
1393,Inf,3211
1393,Inf,3212
1393,Inf,3213
1397,Inf,3214
-Inf,1315,3215
-Inf,1327,3216
1388,Inf,3217
1388,Inf,3218
1376,Inf,3219
1393,Inf,3220
1395,Inf,3221
1392,Inf,3222
1392,Inf,3223
1372,Inf,3224
1359,Inf,3225
1392,Inf,3226
1392,Inf,3227
1383,Inf,3228
1383,Inf,3229
1346,Inf,3230
1346,Inf,3231
-Inf,1375,3232
1392,Inf,3233
1392,Inf,3234
1403,Inf,3235
1403,Inf,3236
1400,Inf,3237
1400,Inf,3238
1270,Inf,3239
1270,Inf,3240
1270,Inf,3241
-Inf,1346,3242
-Inf,1395,3243
-Inf,1395,3244
1401,Inf,3245
-Inf,Inf,3246
1407,Inf,3247
1408,Inf,3248
1408,Inf,3249
-Inf,Inf,3250
979,Inf,3251
979,Inf,3252
1387,Inf,3253
1387,Inf,3254
1414,Inf,3255
1415,Inf,3256
1415,Inf,3257
1414,Inf,3258
1420,Inf,3259
1420,Inf,3260
1409,Inf,3261
1409,Inf,3262
-Inf,Inf,3263
-Inf,1350,3264
-Inf,1350,3265
1350,Inf,3266
-Inf,1354,3267
1416,Inf,3268
1416,Inf,3269
1399,Inf,3270
1399,Inf,3271
1418,Inf,3272
1418,Inf,3273
1408,Inf,3274
1133,Inf,3275
-Inf,Inf,3276
-Inf,Inf,3277
-Inf,1128,3278
-Inf,1128,3279
1421,Inf,3280
1421,Inf,3281
1400,Inf,3282
1388,Inf,3283
1388,Inf,3284
1424,Inf,3285
-Inf,Inf,3286
-Inf,Inf,3287
1415,Inf,3288
1415,Inf,3289
1427,Inf,3290
1430,Inf,3291
1430,Inf,3292
1427,Inf,3293
1427,Inf,3294
1412,1485,3295
1434,Inf,3296
1434,Inf,3297
1428,Inf,3298
1428,Inf,3299
1204,Inf,3300
1427,Inf,3301
1427,Inf,3302
-Inf,Inf,3303
-Inf,Inf,3304
-Inf,Inf,3305
1437,Inf,3306
1437,Inf,3307
1420,Inf,3308
1420,Inf,3309
1394,Inf,3310
1442,Inf,3311
1442,Inf,3312
1438,Inf,3313
1438,Inf,3314
1195,Inf,3315
1195,Inf,3316
-Inf,Inf,3317
-Inf,1386,3318
-Inf,1386,3319
1353,Inf,3320
1353,Inf,3321
1441,Inf,3322
1443,Inf,3323
1443,Inf,3324
-Inf,Inf,3325
1238,Inf,3326
1238,Inf,3327
-Inf,Inf,3328
-Inf,Inf,3329
1436,Inf,3330
1438,Inf,3331
1438,Inf,3332
1444,Inf,3333
1444,Inf,3334
-Inf,Inf,3335
-Inf,Inf,3336
-Inf,Inf,3337
1451,Inf,3338
1448,Inf,3339
1448,Inf,3340
1450,Inf,3341
1450,Inf,3342
1460,Inf,3343
1434,Inf,3344
1434,Inf,3345
1434,Inf,3346
1465,Inf,3347
1465,Inf,3348
1456,Inf,3349
1456,Inf,3350
1430,Inf,3351
1430,Inf,3352
1444,Inf,3353
1444,Inf,3354
-Inf,931,3355
-Inf,1449,3356
-Inf,1449,3357
1457,Inf,3358
1457,Inf,3359
1457,Inf,3360
1470,Inf,3361
1470,Inf,3362
1465,Inf,3363
1465,Inf,3364
1465,Inf,3365
1465,Inf,3366
1371,Inf,3367
1371,Inf,3368
1472,Inf,3369
1472,Inf,3370
1400,Inf,3371
1400,Inf,3372
1400,Inf,3373
1373,Inf,3374
1373,Inf,3375
1456,Inf,3376
-Inf,1459,3377
-Inf,1459,3378
-Inf,1275,3379
-Inf,Inf,3380
1275,Inf,3381
-Inf,1430,3382
1472,Inf,3383
1472,Inf,3384
1476,Inf,3385
-Inf,Inf,3386
-Inf,Inf,3387
1469,Inf,3388
1240,Inf,3389
1464,Inf,3390
1464,Inf,3391
1458,Inf,3392
1458,Inf,3393
1479,Inf,3394
1479,Inf,3395
1470,Inf,3396
1470,Inf,3397
1452,Inf,3398
1452,Inf,3399
1462,Inf,3400
1462,Inf,3401
-Inf,Inf,3402
-Inf,Inf,3403
1472,Inf,3404
1441,Inf,3405
1471,Inf,3406
1471,Inf,3407
1485,Inf,3408
-Inf,Inf,3409
-Inf,Inf,3410
1490,Inf,3411
1490,Inf,3412
1472,Inf,3413
1472,Inf,3414
1388,Inf,3415
1388,Inf,3416
-Inf,687,3417
1502,Inf,3418
1502,Inf,3419
1502,Inf,3420
1491,Inf,3421
1491,Inf,3422
1472,Inf,3423
1472,Inf,3424
1492,Inf,3425
1492,Inf,3426
1485,Inf,3427
1485,Inf,3428
1266,Inf,3429
1500,Inf,3430
1500,Inf,3431
-Inf,Inf,3432
1453,Inf,3433
1453,Inf,3434
1453,Inf,3435
1270,Inf,3436
1270,Inf,3437
-Inf,Inf,3438
1467,Inf,3439
1493,Inf,3440
1411,Inf,3441
1411,Inf,3442
1462,Inf,3443
1462,Inf,3444
1502,Inf,3445
1502,Inf,3446
-Inf,Inf,3447
1509,Inf,3448
1497,Inf,3449
1497,Inf,3450
-Inf,1483,3451
1485,Inf,3452
1485,Inf,3453
1477,Inf,3454
1477,Inf,3455
1213,Inf,3456
-Inf,Inf,3457
1414,Inf,3458
1480,Inf,3459
1436,Inf,3460
1358,Inf,3461
1418,Inf,3462
1418,Inf,3463
1508,Inf,3464
1484,Inf,3465
-Inf,1575,3466
-Inf,1505,3467
-Inf,1505,3468
-Inf,1505,3469
-Inf,1505,3470
1507,Inf,3471
1430,Inf,3472
1430,Inf,3473
1430,Inf,3474
1512,Inf,3475
1518,Inf,3476
1518,Inf,3477
1518,Inf,3478
1499,Inf,3479
1499,Inf,3480
-Inf,1511,3481
-Inf,1515,3482
-Inf,1515,3483
1220,Inf,3484
1220,Inf,3485
1510,Inf,3486
1510,Inf,3487
1444,Inf,3488
1490,Inf,3489
1490,Inf,3490
1429,Inf,3491
1429,Inf,3492
1537,Inf,3493
1537,Inf,3494
1537,Inf,3495
1537,Inf,3496
1520,Inf,3497
1520,Inf,3498
1520,Inf,3499
1519,Inf,3500
1516,Inf,3501
1534,Inf,3502
1522,Inf,3503
1520,Inf,3504
1520,Inf,3505
-Inf,Inf,3506
-Inf,Inf,3507
1495,Inf,3508
1350,Inf,3509
1539,Inf,3510
1539,Inf,3511
1547,Inf,3512
1547,Inf,3513
-Inf,Inf,3514
1532,Inf,3515
1527,Inf,3516
1527,Inf,3517
1536,Inf,3518
1506,Inf,3519
-Inf,Inf,3520
1512,Inf,3521
1512,Inf,3522
1534,Inf,3523
1534,Inf,3524
1541,Inf,3525
1541,Inf,3526
1528,Inf,3527
1528,Inf,3528
1542,Inf,3529
-Inf,Inf,3530
1547,Inf,3531
1547,Inf,3532
-Inf,Inf,3533
-Inf,Inf,3534
1527,Inf,3535
1527,Inf,3536
1527,Inf,3537
1527,Inf,3538
1542,Inf,3539
1542,Inf,3540
1525,Inf,3541
1554,Inf,3542
1554,Inf,3543
1532,Inf,3544
1532,Inf,3545
1365,Inf,3546
1513,Inf,3547
1366,Inf,3548
1513,Inf,3549
1533,Inf,3550
1533,Inf,3551
1542,Inf,3552
-Inf,1547,3553
1555,Inf,3554
1555,Inf,3555
1534,Inf,3556
1534,Inf,3557
-Inf,1536,3558
1548,Inf,3559
1548,Inf,3560
1548,Inf,3561
1551,Inf,3562
1551,Inf,3563
1563,Inf,3564
1563,Inf,3565
1563,Inf,3566
1563,Inf,3567
1563,Inf,3568
1563,Inf,3569
1561,Inf,3570
1549,Inf,3571
1572,Inf,3572
1572,Inf,3573
1565,Inf,3574
1551,Inf,3575
1551,Inf,3576
1536,Inf,3577
1536,Inf,3578
1547,Inf,3579
1547,Inf,3580
-Inf,1490,3581
1561,Inf,3582
1561,Inf,3583
1549,Inf,3584
1549,Inf,3585
1546,Inf,3586
1546,Inf,3587
1535,Inf,3588
-Inf,Inf,3589
-Inf,Inf,3590
-Inf,1567,3591
-Inf,Inf,3592
-Inf,Inf,3593
1538,Inf,3594
1538,Inf,3595
1498,Inf,3596
1498,Inf,3597
1577,Inf,3598
1577,Inf,3599
1567,Inf,3600
1578,Inf,3601
1578,Inf,3602
1577,Inf,3603
1577,Inf,3604
1578,Inf,3605
1578,Inf,3606
1576,Inf,3607
1544,Inf,3608
1544,Inf,3609
1572,Inf,3610
1572,Inf,3611
1577,Inf,3612
1577,Inf,3613
1567,Inf,3614
1567,Inf,3615
-Inf,Inf,3616
-Inf,Inf,3617
1581,Inf,3618
1581,Inf,3619
-Inf,1542,3620
1556,Inf,3621
1556,Inf,3622
1590,Inf,3623
1571,Inf,3624
1571,Inf,3625
-Inf,Inf,3626
-Inf,Inf,3627
1591,Inf,3628
1523,Inf,3629
1591,Inf,3630
1591,Inf,3631
-Inf,Inf,3632
-Inf,Inf,3633
1590,Inf,3634
1590,Inf,3635
1592,Inf,3636
1592,Inf,3637
1592,Inf,3638
1592,Inf,3639
1589,Inf,3640
1575,Inf,3641
1575,Inf,3642
1553,Inf,3643
1553,Inf,3644
1591,Inf,3645
1591,Inf,3646
-Inf,1564,3647
1576,Inf,3648
1513,Inf,3649
1513,Inf,3650
1599,Inf,3651
1593,Inf,3652
1593,Inf,3653
1591,Inf,3654
1591,Inf,3655
1598,Inf,3656
1598,Inf,3657
1591,Inf,3658
1591,Inf,3659
1606,Inf,3660
1606,Inf,3661
1606,Inf,3662
1606,Inf,3663
-Inf,1575,3664
880,Inf,3665
880,Inf,3666
880,Inf,3667
880,Inf,3668
-Inf,1492,3669
-Inf,1492,3670
1611,Inf,3671
1616,Inf,3672
1616,Inf,3673
1616,Inf,3674
1616,Inf,3675
1602,Inf,3676
1602,Inf,3677
1567,Inf,3678
-Inf,1581,3679
-Inf,1581,3680
1619,Inf,3681
1619,Inf,3682
-Inf,1291,3683
-Inf,1291,3684
-Inf,1604,3685
1616,Inf,3686
1616,Inf,3687
1620,Inf,3688
1620,Inf,3689
-Inf,1604,3690
1533,Inf,3691
1533,Inf,3692
-Inf,1593,3693
-Inf,1593,3694
546,Inf,3695
546,Inf,3696
1600,Inf,3697
1600,Inf,3698
1625,Inf,3699
1625,Inf,3700
1625,Inf,3701
1480,Inf,3702
1480,Inf,3703
1611,Inf,3704
-Inf,1581,3705
1366,Inf,3706
1607,Inf,3707
1607,Inf,3708
1569,Inf,3709
1569,Inf,3710
1627,Inf,3711
1627,Inf,3712
1630,Inf,3713
1630,Inf,3714
1635,Inf,3715
1635,Inf,3716
-Inf,1556,3717
-Inf,Inf,3718
1613,Inf,3719
1629,Inf,3720
-Inf,Inf,3721
-Inf,Inf,3722
-Inf,1596,3723
440,Inf,3724
440,Inf,3725
1632,Inf,3726
1632,Inf,3727
1633,Inf,3728
1633,Inf,3729
1569,Inf,3730
1569,Inf,3731
1632,Inf,3732
1632,Inf,3733
1613,Inf,3734
1613,Inf,3735
-Inf,Inf,3736
-Inf,Inf,3737
-Inf,Inf,3738
-Inf,1547,3739
-Inf,1547,3740
1642,Inf,3741
1637,Inf,3742
1601,Inf,3743
1593,Inf,3744
1593,Inf,3745
1641,Inf,3746
1641,Inf,3747
1613,Inf,3748
1613,Inf,3749
-Inf,Inf,3750
-Inf,1610,3751
-Inf,1610,3752
1618,Inf,3753
1618,Inf,3754
1630,Inf,3755
1630,Inf,3756
1633,Inf,3757
1639,Inf,3758
1639,Inf,3759
1644,Inf,3760
1644,Inf,3761
1644,Inf,3762
1644,Inf,3763
1644,Inf,3764
1630,Inf,3765
1630,Inf,3766
1630,Inf,3767
1630,Inf,3768
-Inf,-2622,3769
-Inf,1633,3770
-Inf,1614,3771
-Inf,1614,3772
-Inf,1641,3773
1652,Inf,3774
-Inf,-187,3775
1645,Inf,3776
1645,Inf,3777
1652,Inf,3778
1652,Inf,3779
1638,Inf,3780
-Inf,Inf,3781
1634,Inf,3782
1634,Inf,3783
1640,Inf,3784
1640,Inf,3785
1640,Inf,3786
1640,Inf,3787
1599,1639,3788
1666,Inf,3789
1666,Inf,3790
1666,Inf,3791
1662,Inf,3792
1662,Inf,3793
1658,Inf,3794
-Inf,1247,3795
-Inf,1247,3796
-Inf,1247,3797
1640,Inf,3798
1609,Inf,3799
1609,Inf,3800
1609,Inf,3801
1668,Inf,3802
1668,Inf,3803
-Inf,1547,3804
1599,Inf,3805
1656,Inf,3806
1656,Inf,3807
1674,Inf,3808
1674,Inf,3809
1613,Inf,3810
1613,Inf,3811
1645,Inf,3812
1645,Inf,3813
1638,Inf,3814
1638,Inf,3815
1674,Inf,3816
1674,Inf,3817
-Inf,Inf,3818
1679,Inf,3819
-Inf,Inf,3820
-Inf,Inf,3821
1674,Inf,3822
1674,Inf,3823
-Inf,Inf,3824
-Inf,Inf,3825
-Inf,Inf,3826
-Inf,Inf,3827
-Inf,Inf,3828
-Inf,Inf,3829
1493,Inf,3830
1493,Inf,3831
1616,Inf,3832
1616,Inf,3833
1616,Inf,3834
-Inf,1691,3835
-Inf,1655,3836
-Inf,Inf,3837
1655,Inf,3838
1610,1610,3839
1610,1610,3840
1688,Inf,3841
1688,Inf,3842
1675,Inf,3843
1675,Inf,3844
-Inf,1672,3845
1698,Inf,3846
1698,Inf,3847
1670,Inf,3848
1670,Inf,3849
1645,Inf,3850
1645,Inf,3851
1677,Inf,3852
1677,Inf,3853
-Inf,Inf,3854
1606,Inf,3855
1628,Inf,3856
1628,Inf,3857
1681,Inf,3858
1681,Inf,3859
1701,Inf,3860
1701,Inf,3861
1619,Inf,3862
1619,Inf,3863
1605,Inf,3864
1652,Inf,3865
1652,Inf,3866
1702,Inf,3867
1702,Inf,3868
-Inf,Inf,3869
-Inf,Inf,3870
-Inf,1710,3871
1704,Inf,3872
1596,Inf,3873
1673,Inf,3874
-Inf,Inf,3875
-Inf,Inf,3876
-Inf,1712,3877
1702,Inf,3878
1702,Inf,3879
1697,Inf,3880
1697,Inf,3881
1637,Inf,3882
1637,Inf,3883
1710,Inf,3884
1708,Inf,3885
1708,Inf,3886
1695,1729,3887
1464,Inf,3888
1696,Inf,3889
1696,Inf,3890
1716,Inf,3891
1705,Inf,3892
1705,Inf,3893
1660,Inf,3894
1711,Inf,3895
1711,Inf,3896
1690,Inf,3897
1690,Inf,3898
1704,Inf,3899
1705,Inf,3900
1705,Inf,3901
1705,Inf,3902
1721,Inf,3903
1721,Inf,3904
1641,Inf,3905
1725,1725,3906
1723,Inf,3907
1715,Inf,3908
1715,Inf,3909
1714,Inf,3910
1612,Inf,3911
1710,Inf,3912
1710,Inf,3913
1659,Inf,3914
1659,Inf,3915
1712,Inf,3916
1611,Inf,3917
1611,Inf,3918
1725,Inf,3919
1725,Inf,3920
1665,Inf,3921
1688,Inf,3922
1688,Inf,3923
1705,Inf,3924
1705,Inf,3925
-Inf,Inf,3926
-Inf,1722,3927
1715,Inf,3928
1738,Inf,3929
1738,Inf,3930
1606,Inf,3931
1606,Inf,3932
1740,Inf,3933
1740,Inf,3934
1735,Inf,3935
1738,Inf,3936
-Inf,Inf,3937
-Inf,1721,3938
-Inf,Inf,3939
1721,Inf,3940
1739,Inf,3941
1739,Inf,3942
1739,Inf,3943
1666,Inf,3944
1737,Inf,3945
1737,Inf,3946
-Inf,Inf,3947
-Inf,Inf,3948
-Inf,1695,3949
-Inf,1695,3950
-Inf,1695,3951
1729,Inf,3952
1729,Inf,3953
1738,Inf,3954
1711,Inf,3955
-Inf,Inf,3956
1729,Inf,3957
1452,Inf,3958
1452,Inf,3959
1739,Inf,3960
1739,Inf,3961
1744,Inf,3962
1744,Inf,3963
-Inf,Inf,3964
1724,Inf,3965
1724,Inf,3966
1724,Inf,3967
1701,Inf,3968
1701,Inf,3969
-Inf,Inf,3970
-Inf,Inf,3971
-Inf,1754,3972
-Inf,1735,3973
-Inf,1735,3974
1419,Inf,3975
1419,Inf,3976
1736,Inf,3977
1736,Inf,3978
1748,Inf,3979
1634,Inf,3980
1634,Inf,3981
1764,Inf,3982
1764,Inf,3983
1736,Inf,3984
1735,Inf,3985
1399,Inf,3986
1399,Inf,3987
1763,Inf,3988
1763,Inf,3989
724,Inf,3990
724,Inf,3991
1702,Inf,3992
-Inf,Inf,3993
1765,Inf,3994
1765,Inf,3995
-Inf,1744,3996
1767,Inf,3997
-Inf,Inf,3998
-Inf,1637,3999
-Inf,1637,4000
-Inf,1637,4001
1771,Inf,4002
1771,Inf,4003
1596,Inf,4004
1596,Inf,4005
1772,Inf,4006
1772,Inf,4007
1712,Inf,4008
1712,Inf,4009
1770,Inf,4010
1770,Inf,4011
1759,Inf,4012
1759,Inf,4013
-Inf,Inf,4014
1771,Inf,4015
1774,Inf,4016
-Inf,Inf,4017
-Inf,1759,4018
-Inf,Inf,4019
1774,Inf,4020
1774,Inf,4021
1787,Inf,4022
1777,Inf,4023
1777,Inf,4024
1770,Inf,4025
1779,Inf,4026
1781,Inf,4027
1781,Inf,4028
-Inf,1752,4029
1792,Inf,4030
1792,Inf,4031
1792,Inf,4032
-Inf,1792,4033
-Inf,1735,4034
-Inf,1735,4035
1779,Inf,4036
1779,Inf,4037
1788,Inf,4038
1779,Inf,4039
1779,Inf,4040
1791,Inf,4041
1740,Inf,4042
1740,Inf,4043
1680,Inf,4044
1680,Inf,4045
1777,Inf,4046
1777,Inf,4047
1769,Inf,4048
1752,Inf,4049
1752,Inf,4050
1791,Inf,4051
1757,Inf,4052
1757,Inf,4053
1777,Inf,4054
1788,Inf,4055
1785,Inf,4056
1785,Inf,4057
1792,Inf,4058
1777,Inf,4059
1784,Inf,4060
1784,Inf,4061
1797,Inf,4062
-Inf,1775,4063
-Inf,1775,4064
-Inf,Inf,4065
1775,Inf,4066
1775,Inf,4067
1794,Inf,4068
1794,Inf,4069
1806,Inf,4070
1806,Inf,4071
1626,Inf,4072
1626,Inf,4073
1799,Inf,4074
1799,Inf,4075
1771,Inf,4076
1771,Inf,4077
-Inf,1640,4078
-Inf,Inf,4079
1640,Inf,4080
1759,Inf,4081
-Inf,1707,4082
-Inf,1707,4083
-Inf,1807,4084
1805,1805,4085
1802,Inf,4086
1802,Inf,4087
1714,Inf,4088
1633,Inf,4089
1633,Inf,4090
1807,Inf,4091
1807,Inf,4092
1641,Inf,4093
1641,Inf,4094
1744,Inf,4095
1744,Inf,4096
1787,Inf,4097
1809,Inf,4098
1795,Inf,4099
1813,Inf,4100
1767,Inf,4101
1767,Inf,4102
1073,Inf,4103
1073,Inf,4104
1789,Inf,4105
1789,Inf,4106
1270,Inf,4107
1809,Inf,4108
1809,Inf,4109
1806,Inf,4110
1806,Inf,4111
1819,Inf,4112
1819,Inf,4113
1815,Inf,4114
1815,Inf,4115
1816,Inf,4116
1807,Inf,4117
1807,Inf,4118
41,Inf,4119
41,Inf,4120
141,Inf,4121
141,Inf,4122
156,Inf,4123
169,Inf,4124
174,Inf,4125
174,Inf,4126
1036,Inf,4127
1023,Inf,4128
1023,Inf,4129
1679,Inf,4130
1679,Inf,4131
