onset,terminus,tail,head,spell_id,role,layer,link_status
1116,Inf,3519,3518,SP_68b6b5801ca3981b69c9,dg,corporate,resolved
1108,Inf,3520,3521,SP_ddfbcb4b1fadd6257435,dg,corporate,resolved
1093,Inf,3522,3523,SP_f3a28c4facf9d7f2152a,gerant,corporate,resolved
1110,Inf,3524,3525,SP_b05be341c67387ff5b29,gerant,corporate,resolved
1128,Inf,3526,3527,SP_db06d8d80792d1db4ffa,gerant,corporate,resolved
-Inf,Inf,3528,3529,SP_4b067080abfbdab95b77,administrateur,corporate,ambiguous
-Inf,Inf,3528,3529,SP_062bbae01ae0bd35dd71,association_president,corporate,ambiguous
-Inf,Inf,502,3529,SP_34bcc768b823a72c3184,dg,corporate,resolved
440,Inf,1871,2327,SP_3039b9f31b15f45d6ead,president_ca,corporate,resolved
1093,Inf,3530,3531,SP_4c241907ae68cc32e5ca,gerant,corporate,resolved
-Inf,Inf,2772,3532,SP_3925022f49b9228439fd,associe,corporate,ambiguous
1127,Inf,3533,3534,SP_e1fd967914788663b26e,gerant,corporate,resolved
1127,Inf,3533,3535,SP_da2ac4d1de1e0d469d0d,gerant,corporate,resolved
1089,Inf,114,3536,SP_0e5580be9fade2991bec,associe,corporate,ambiguous
1130,Inf,3537,3538,SP_ee5ee465a45cf221ac41,gerant,corporate,resolved
1134,Inf,1681,3539,SP_237b9831d84638998daf,gerant,corporate,resolved
1141,Inf,2692,3540,SP_b08b0852164470a151e6,dga,corporate,ambiguous
-Inf,Inf,2587,3541,SP_1e9271a2c6983aabf660,dg,corporate,resolved
-Inf,Inf,2586,3541,SP_d191e7e0422dc9daef23,administrateur,corporate,resolved
-Inf,Inf,3542,3541,SP_4ef0f575dfb0350d10d8,administrateur,corporate,resolved
-Inf,Inf,2584,3541,SP_cac5c4e7d6799615e00e,administrateur,corporate,resolved
-Inf,Inf,394,3543,SP_c30d1808c5887ffd4a68,gerant,corporate,ambiguous
1135,Inf,373,3544,SP_4057c94c5c92d081857f,gerant,corporate,resolved
1101,Inf,3545,3546,SP_011a88773f7fcabb65a8,gerant,corporate,resolved
1075,Inf,3547,3548,SP_9c6641771d5340159aa7,gerant,corporate,resolved
1136,Inf,3549,3550,SP_0ea5661e9b72202783d3,gerant,corporate,resolved
1143,Inf,3551,3552,SP_ebd8f324ca9b82f032c6,cogerant,corporate,resolved
1143,Inf,441,3552,SP_9d7a30905cf6fe7082d4,cogerant,corporate,resolved
1137,Inf,3553,3554,SP_7299bbdec39e3dc0185e,gerant,corporate,resolved
-Inf,1137,3555,3556,SP_fb49d80d7e68b337bfc5,administrateur,corporate,resolved
338,Inf,3555,3556,SP_6e60f905355a42766edd,dg,corporate,resolved
-Inf,1061,754,887,SP_166c80e5d766c030cbae,pdg,corporate,resolved
855,Inf,3557,3558,SP_525633171a39a0e6eca3,gerant,corporate,resolved
1138,Inf,131,3559,SP_0025f80c435d253c23a7,president_ca,corporate,resolved
1095,Inf,512,3560,SP_8796a18b61b6bcbcf0cc,gerant,corporate,resolved
1085,Inf,3561,3562,SP_2db797b413ba775109c4,gerant,corporate,resolved
1148,Inf,1821,3563,SP_ef4b4688f8dd4fd8b3e7,gerant,corporate,ambiguous
1108,Inf,2562,3564,SP_658e19f52a55f76b385a,pdg,corporate,ambiguous
1114,Inf,3565,3566,SP_65b353a528b6f5d308ab,pdg,corporate,resolved
1142,1142,2213,3567,SP_67e16e6e93fddeea1aba,liquidateur,corporate,ambiguous
1147,Inf,3568,3569,SP_c9eb951318bddb461f56,gerant,corporate,resolved
1112,Inf,3570,3571,SP_504181898bce75356a65,administrateur,corporate,resolved
1100,Inf,425,3572,SP_a968a15bea2eb3823f14,pdg,corporate,resolved
1115,1231,3573,3574,SP_ca56c87425ce1fc56db7,gerant,corporate,resolved
1140,Inf,3575,2403,SP_460882a623eaf51f825b,pdg,corporate,resolved
1141,Inf,3565,1502,SP_7662eb1bc7d323996ec6,president_ca,corporate,ambiguous
1141,Inf,3576,1502,SP_95bb540a92e084229e40,administrateur,corporate,ambiguous
1099,Inf,441,2592,SP_da1cf02828ed2ebca816,dg,corporate,ambiguous
1143,Inf,2841,3577,SP_30c980f7ca086a777aaf,dg,corporate,resolved
1140,Inf,3578,3579,SP_cd25e875f5b79fcdae07,dg,corporate,resolved
-Inf,Inf,676,3580,SP_2326d10a15a8430a55be,unspecified,corporate,resolved
440,Inf,129,3580,SP_00c12fe8d8a50a2bac99,pdg,corporate,resolved
-Inf,Inf,274,3581,SP_2046a214647b46f2a4d8,administrateur,corporate,ambiguous
-Inf,Inf,1361,3581,SP_324053fb3cd24e6c97af,administrateur,corporate,ambiguous
1140,Inf,596,3582,SP_f097e36c63c3d29855d6,commissaire_aux_comptes,corporate,ambiguous
1133,Inf,571,3583,SP_ce09f48b2eec0e330778,president_ca,corporate,resolved
1078,Inf,3584,3585,SP_983c5244524b0cf1792f,gerant,corporate,resolved
-200,Inf,3586,3587,SP_305ad22c916fb05e32dc,president_ca,corporate,resolved
-200,Inf,70,3587,SP_af4f044417d4eaaa6b6d,dg,corporate,resolved
1162,Inf,3588,3589,SP_ee9164ebddff6926a4f8,cogerant,corporate,resolved
1123,Inf,230,3590,SP_0dbd0e26d2e224681bae,gerant,corporate,resolved
-Inf,983,3591,2318,SP_7e819e31ab40c78b4918,administrateur,corporate,ambiguous
1107,Inf,924,3592,SP_608624c8bb5b4d22cfcd,administrateur,corporate,ambiguous
1108,Inf,761,3592,SP_06a2e00b4c8f2d2851a4,administrateur,corporate,ambiguous
1107,Inf,924,3592,SP_496245634738e26012a1,president_ca,corporate,ambiguous
1107,Inf,3593,3592,SP_314576cca37658a47f48,administrateur,corporate,ambiguous
1148,Inf,742,3594,SP_2ee2652503ee92d098aa,gerant,corporate,resolved
1155,Inf,3595,3596,SP_fc0eda3a8a8ab23e5230,gerant,corporate,resolved
1120,Inf,3597,3598,SP_61956e43b7b27a15282a,gerant,corporate,resolved
1120,Inf,3599,3598,SP_91f15d5f75df01580539,cogerant,corporate,resolved
153,Inf,3600,3601,SP_8f03a7a10ae5c8e44f7a,administrateur,corporate,resolved
1107,Inf,761,3592,SP_2660c42461f086e02971,dg,corporate,ambiguous
1158,Inf,1043,3602,SP_b1f6b34ee3e98e05404d,gerant,corporate,resolved
-Inf,1171,216,1135,SP_e4557e19a0ef4f08097c,administrateur,corporate,resolved
-Inf,1171,1369,1135,SP_d80009cf3ab5f1b44f44,administrateur,corporate,resolved
1171,Inf,216,1135,SP_4f16d1d7e934a6726fd4,president_ca,corporate,resolved
-Inf,1127,3603,3604,SP_3d617cbe81a122866e09,gerant,corporate,ambiguous
1162,Inf,3605,3606,SP_e7a1bf260fee72911e6c,gerant,corporate,resolved
1162,Inf,3607,3606,SP_61ab3faef3333419de55,cogerant,corporate,ambiguous
1152,Inf,3608,3609,SP_e9e804253d08ae48abbc,administrateur,corporate,ambiguous
1152,Inf,324,3609,SP_438d42cbfb3e2e2a16bd,pdg,corporate,resolved
1166,Inf,373,3610,SP_0a8446bdff6ba570f3c5,gerant,corporate,resolved
1165,1614,3611,3612,SP_efd110e622961fa37bd4,gerant,corporate,resolved
1169,1248,1823,176,SP_4d46e0c46e62367b2961,gerant,corporate,ambiguous
1165,Inf,3613,3614,SP_1cc8668a9184996170d8,gerant,corporate,resolved
1168,1736,3615,3616,SP_87cf005aa4293bf6785b,pdg,corporate,ambiguous
1154,Inf,1364,3617,SP_3f528d03947d0ac41559,gerant,corporate,ambiguous
-Inf,Inf,3618,3619,SP_6eb8e5cce55c9d349e1f,pdg,corporate,resolved
-Inf,1105,2034,731,SP_7d53c1a8174cdcfbcf94,gerant,corporate,ambiguous
1176,1267,3488,2702,SP_a0f93b5d0b6689e238b7,gerant,corporate,ambiguous
1176,1267,3620,2702,SP_187716d03ea94365e588,gerant,corporate,ambiguous
1164,Inf,1219,3621,SP_39f96a345d96849ec2ce,gerant,corporate,resolved
1171,Inf,3622,3623,SP_8e3d3291e9988d6a1262,gerant,corporate,resolved
1150,Inf,3624,3625,SP_b0135862e9f313007ffc,pdg,corporate,resolved
1176,Inf,3626,3627,SP_f6016bd36602461d803c,cogerant,corporate,resolved
1176,Inf,3628,3627,SP_4a3f3e4e73cec6e17102,cogerant,corporate,resolved
1176,Inf,3629,3627,SP_f702a994ac9f9cc487e0,cogerant,corporate,resolved
1171,Inf,3630,2541,SP_15c39f468bc88d579f61,pdg,corporate,resolved
1180,Inf,3631,3632,SP_16cc59736a59951256ae,administrateur,corporate,ambiguous
1137,Inf,13,3633,SP_bc460ee30367f112fbba,pdg,corporate,resolved
1168,Inf,3634,3635,SP_b697dbe89e858707285f,gerant,corporate,resolved
1155,Inf,3636,3637,SP_d111696ed10620c86e09,gerant,corporate,resolved
1179,Inf,3638,3639,SP_c8e4d7f3619cf54839d9,gerant,corporate,resolved
1163,Inf,3640,3641,SP_9441724c49b28c90384b,gerant,corporate,ambiguous
1167,Inf,3642,3643,SP_63946d32cd0e6abef728,cogerant,corporate,resolved
1102,Inf,3644,3645,SP_9df2d3310c80c0fdebf8,member,corporate,resolved
-Inf,Inf,3646,3647,SP_ee918f636e16fd64c98f,gerant,corporate,resolved
1171,Inf,2998,3648,SP_06dd8a6a854ac8e8b02d,gerant,corporate,resolved
1138,Inf,3649,3650,SP_4db0d74e32bc0d862ff8,cogerant,corporate,resolved
1177,Inf,3651,3652,SP_5a0e8aec2aecc1de16f5,gerant,corporate,resolved
1154,Inf,3653,3654,SP_8c7b7799ec54c173a254,gerant,corporate,resolved
1102,Inf,3655,3656,SP_37cb028f532a370ae0dd,gerant,corporate,resolved
1182,Inf,1993,3657,SP_2343e76a0fdc108767b9,gerant,corporate,resolved
1082,Inf,3495,3658,SP_2430b8c37eb55d653dbd,administrateur,corporate,ambiguous
1165,Inf,3659,3660,SP_f21494dc8709ce14f687,administrateur,corporate,resolved
1165,Inf,3659,3660,SP_d1d4605b4fd9eafe78b7,pdg,corporate,resolved
909,Inf,1924,3661,SP_f8a1b912039ba16d89ff,gerant,corporate,resolved
-Inf,1172,1483,1484,SP_1e612f372a3cc27c2e92,cogerant,corporate,resolved
-Inf,1172,3565,1484,SP_e7322701602fca16b161,cogerant,corporate,resolved
-Inf,1185,882,3662,SP_916fdc63c02b7d18db3b,gerant,corporate,resolved
1149,Inf,2042,3663,SP_6b2e8c0de8521d44bcde,gerant,corporate,resolved
1183,Inf,3664,3665,SP_e391dc3549c5ec3cc33b,gerant,corporate,resolved
1180,Inf,947,3666,SP_2aebcc78effe8c130057,gerant,corporate,resolved
1165,1655,3667,3668,SP_e99cf9cc7d73f19ed505,gerant,corporate,resolved
-Inf,Inf,483,3669,SP_6fa4587f0bebfcff600d,administrateur,corporate,resolved
-Inf,1128,3670,1903,SP_57edbc492818a7c80ed4,president_ca,corporate,resolved
1128,Inf,3670,1903,SP_bb09b3da5a8faf924620,president_ca,corporate,resolved
1096,Inf,2607,3671,SP_ecca59cc7deb654969d7,dga,corporate,resolved
1183,Inf,1310,3672,SP_321c5773d95947c84b83,gerant,corporate,resolved
1179,1742,3673,627,SP_f1a3a2fb1b6b8ca45d3d,gerant,corporate,ambiguous
-Inf,1176,3674,3675,SP_c128e4a8890de745338c,gerant,corporate,resolved
-Inf,1015,339,3676,SP_8908533798415c785115,cogerant,corporate,resolved
-Inf,1190,3677,3678,SP_fec0da1f3a2f97471165,cogerant,corporate,resolved
1189,Inf,3679,525,SP_ef4edb75a6b44033a8fd,gerant,corporate,resolved
1190,Inf,3680,3681,SP_462920012e3a01a3df3e,gerant,corporate,resolved
1072,Inf,3682,3259,SP_0ec81c49ece4a565466d,gerant,corporate,resolved
1186,Inf,3683,3684,SP_fbf34d28589ecb343095,dga,corporate,ambiguous
-Inf,Inf,3685,3686,SP_c61eb51660f0cc1f3be5,gerant,corporate,resolved
1171,Inf,2087,3687,SP_e3627a109d8cb144fc33,gerant,corporate,resolved
1183,Inf,3688,3016,SP_9f74431fe45316c0f145,gerant,corporate,resolved
1169,1638,3689,3690,SP_967ef1d92c495746393e,gerant,corporate,resolved
1154,Inf,754,3691,SP_60b4dc41b2774deb4c53,gerant,corporate,resolved
1129,Inf,3130,3692,SP_bfdb80862bdb7e38ee8b,gerant,corporate,resolved
1190,Inf,3644,3693,SP_3f823527b6930b694583,gerant,corporate,resolved
1177,Inf,3694,3695,SP_ea3a2920ab9938617533,cogerant,corporate,ambiguous
1176,Inf,3694,2900,SP_d08b3650cfaa7e9366e8,cogerant,corporate,ambiguous
-Inf,1141,3696,3697,SP_2d1519d151f67449d43f,representant,corporate,resolved
1177,Inf,3698,3699,SP_aa85fdad0840acca8d63,gerant,corporate,resolved
1191,Inf,3700,3701,SP_20b04e5839f30aa84e82,gerant,corporate,resolved
1100,Inf,3702,3703,SP_26902cc72b3257a2630d,gerant,corporate,resolved
1176,Inf,3704,3705,SP_108a20a88cea1f6cdc0d,gerant,corporate,resolved
790,946,2375,2374,SP_b89eb1247201046a12e4,dga,corporate,resolved
-Inf,1184,3706,3707,SP_c697d0c1599826b7e3b5,cogerant,corporate,resolved
1060,Inf,3708,3709,SP_f1387442cdf9b49beb72,gerant,corporate,resolved
1193,1385,3710,609,SP_76d81217540512e8f53c,gerant,corporate,ambiguous
1190,Inf,3711,3712,SP_899fc252d06c4838c5bb,gerant,corporate,resolved
-Inf,Inf,49,3713,SP_a963d5ed3e80705e7fc4,administrateur,corporate,ambiguous
-Inf,Inf,47,3713,SP_a88b8037d6ff37e4d323,administrateur,corporate,resolved
1170,Inf,3714,3715,SP_655b3a6fc8ae24519d3f,dg,corporate,ambiguous
1166,Inf,3716,3717,SP_d7eb6a2184893765f2f2,unspecified,corporate,ambiguous
1179,Inf,3718,3719,SP_b802e9d87f5735fab4e8,fondateur,corporate,ambiguous
1179,Inf,3718,3719,SP_e4d3750d3e545e55c987,dg,corporate,ambiguous
1190,Inf,82,3720,SP_b7ccd67f659d6bcde56d,gerant,corporate,resolved
1199,Inf,3721,3722,SP_82d431e6e1987aab2c57,gerant,corporate,resolved
1198,Inf,3723,3724,SP_3118f29daa0e10d7bbb5,gerant,corporate,resolved
-Inf,Inf,58,59,SP_4a1f9450add720a4ca89,unspecified,corporate,resolved
1200,Inf,3725,3726,SP_95531d95880633489264,gerant,corporate,resolved
1199,Inf,3727,3728,SP_aef7233a3ad92bf72f8e,gerant,corporate,resolved
1182,Inf,2549,3729,SP_ff9bfb0eae313cdb302d,gerant,corporate,resolved
1198,Inf,742,3730,SP_efe58ff4d607218ab8fe,gerant,corporate,resolved
-Inf,1120,960,2318,SP_037181b8921f1e5a5ed1,administrateur,corporate,resolved
-Inf,1121,960,3731,SP_6eaca7237481e16c0a90,administrateur,corporate,ambiguous
1596,Inf,960,3731,SP_e08c32d6873521795fb8,administrateur,corporate,ambiguous
-Inf,1179,3732,3733,SP_ac8817431606ce6dc8fa,gerant,corporate,resolved
-Inf,1511,3732,3733,SP_ac8817431606ce6dc8fa,gerant,corporate,resolved
1057,1057,339,3734,SP_2156009bbaabc4cc164a,liquidateur,corporate,resolved
1176,1506,3735,3736,SP_a16f86774ae8dc3d7cbf,administrateur,corporate,resolved
1176,1506,3737,3736,SP_5a17ccbe13c0c20f372b,administrateur,corporate,resolved
1176,1506,3735,3736,SP_b2909d7bf9cd94595461,pdg,corporate,resolved
1176,1506,3737,3736,SP_cf23021fe836f9f7e31a,dga,corporate,resolved
1200,Inf,1398,3738,SP_0b6967241ba27b63dd37,gerant,corporate,resolved
1186,Inf,3739,3740,SP_eadf0b7727352f82443b,gerant,corporate,resolved
1200,Inf,3741,3742,SP_6341d8ff65af7ebfa704,gerant,corporate,resolved
1164,Inf,3743,3744,SP_054e7008eb893765a73d,pdg,corporate,resolved
1183,Inf,3745,3746,SP_a67d003d0a53e08ee9ca,gerant,corporate,resolved
1126,Inf,2856,3372,SP_4e338f5065366bfa9afe,dga,corporate,ambiguous
1126,Inf,216,217,SP_1515e495d2c1ef7efdcf,pdg,corporate,resolved
1126,Inf,2856,217,SP_9eca9db50591b67bc9cc,dga,corporate,ambiguous
1200,Inf,3624,987,SP_ac5b34ee5580801a11e1,pdg,corporate,resolved
-Inf,1204,3747,3748,SP_c75eb140c450417364a9,unspecified,corporate,resolved
-Inf,1207,3749,3750,SP_931e546f5d2abe6c71b7,gerant,corporate,resolved
1194,Inf,3751,1613,SP_befcde17c339131369c9,gerant,corporate,resolved
-Inf,1211,3752,3753,SP_5ce6f291cb17c7bfe607,gerant,corporate,ambiguous
1215,Inf,3754,3755,SP_835c336938124e0a0cc8,gerant,corporate,resolved
1212,Inf,335,3756,SP_166b2c32081a6c9fe55f,pdg,corporate,ambiguous
-Inf,Inf,693,3757,SP_90496f7638c2d65ede13,administrateur,corporate,ambiguous
1145,Inf,904,3758,SP_dff1f188c24c8e214386,administrateur_delegue,corporate,ambiguous
1185,Inf,3759,3760,SP_66b3728e9dc7d97476a8,unspecified,corporate,resolved
1218,Inf,3761,3762,SP_43a07329b1ec8f4ed689,gerant,corporate,resolved
1203,Inf,3763,3764,SP_162b0ac346056f5e0e6f,gerant,corporate,resolved
1213,1420,216,526,SP_ed20c4930f31570869ed,gerant,corporate,ambiguous
1212,Inf,685,3765,SP_f96e09d67d5079e4f086,gerant,corporate,resolved
1212,Inf,3766,3767,SP_aabe9a2ec8fc274eabdf,gerant,corporate,resolved
-Inf,Inf,3768,3769,SP_d72acba913ce8b11a1ae,dg,corporate,ambiguous
-Inf,Inf,3770,3771,SP_9bfbb198be6790d76ce3,gerant,corporate,resolved
-Inf,1065,2008,3772,SP_00ecade03e6aafbcb0ce,associe,corporate,resolved
1177,Inf,3371,3773,SP_f7bb38a7ff404d846ec6,pdg,corporate,ambiguous
1218,Inf,29,3774,SP_0da028efb70c638b116b,gerant,corporate,ambiguous
1206,1346,3775,731,SP_62b6ffd508891799de85,gerant,corporate,ambiguous
1213,Inf,3776,3777,SP_fbcb49e52d181f1c1069,gerant,corporate,resolved
1210,Inf,3778,3779,SP_4579ff8b676fc2fbe609,gerant,corporate,resolved
1197,Inf,2979,3780,SP_5fef151d3dad10cfdb62,dga,corporate,ambiguous
1183,1637,3781,1616,SP_a17cafbb60f10a57ae88,president_ca,corporate,resolved
-Inf,1186,585,3782,SP_d59c62dc45eda626e918,gerant,corporate,ambiguous
-Inf,1186,3458,3782,SP_7db5329e20b9948d0144,gerant,corporate,resolved
-Inf,1375,3458,3782,SP_7db5329e20b9948d0144,gerant,corporate,resolved
1038,Inf,3783,3784,SP_ebac031358ce80b427d2,dg,corporate,resolved
1224,Inf,3785,3786,SP_bd6ddc562489aeaa2e66,pdg,corporate,resolved
1220,Inf,1172,3787,SP_88b7c9a71dc984769e64,gerant,corporate,resolved
1213,Inf,1160,3788,SP_2558c5cafe49c4b26a41,gerant,corporate,resolved
1224,Inf,3789,3790,SP_efb67d1ab65914763d02,gerant,corporate,resolved
1226,Inf,608,3791,SP_8b8c3e9d0031c1fc5863,gerant,corporate,resolved
1219,Inf,3792,3793,SP_9407622f5192a486e699,gerant,corporate,resolved
1226,Inf,3794,3795,SP_d5354ae193195882bad7,gerant,corporate,resolved
1219,Inf,1200,3796,SP_469f0042f6cf10873257,gerant,corporate,resolved
1092,Inf,3797,3798,SP_0530ce75f9df34ee7598,gerant,corporate,resolved
1220,Inf,3041,3799,SP_cfb35dcce8899d0400db,gerant,corporate,resolved
1186,Inf,3800,3801,SP_18aa337d222420e104d2,dga,corporate,resolved
885,Inf,865,3802,SP_6870906dee81fe5cedca,gerant,corporate,resolved
1219,Inf,3800,3801,SP_4286cf6af3f542d1e1fe,cogerant,corporate,resolved
1231,Inf,1431,3803,SP_8862c43f16ed8fa25a40,gerant,corporate,resolved
1219,Inf,3804,3805,SP_74dbf6c0a6dd2651e402,gerant,corporate,resolved
1192,Inf,3806,3807,SP_af6a26718247802f7335,gerant,corporate,ambiguous
1234,Inf,2466,327,SP_90255ed7f6e20251c621,administrateur,corporate,resolved
1234,Inf,3808,327,SP_0463894b2698abc05210,administrateur,corporate,resolved
1196,Inf,3809,3715,SP_02cd5061d597a191ad2e,president_ca,corporate,ambiguous
-Inf,1218,1210,3810,SP_04452651893368e9ccb5,gerant,corporate,ambiguous
-Inf,1218,1210,3811,SP_aa9fe0b7507e1dcff291,gerant,corporate,ambiguous
-Inf,1218,1210,3812,SP_87527d3cdb2cd759a498,gerant,corporate,ambiguous
-Inf,1218,1210,3813,SP_2572f2372eabc887e485,gerant,corporate,ambiguous
-Inf,1218,1210,3814,SP_181225b654af9c2b5aba,gerant,corporate,ambiguous
-Inf,1218,3157,3814,SP_85732491c7e0e284668c,gerant,corporate,resolved
-Inf,1218,3157,3815,SP_a7ef008159358fb7dedd,gerant,corporate,resolved
-Inf,1218,1210,3816,SP_a491bfed2cdcb2716ab0,gerant,corporate,ambiguous
-Inf,1218,1210,3817,SP_0b763593dabf8804b6ea,gerant,corporate,ambiguous
-Inf,1218,3157,3817,SP_9640cf6b2963f4c50876,gerant,corporate,resolved
1216,Inf,3818,3819,SP_f2844feb017767683926,gerant,corporate,ambiguous
1220,Inf,228,3820,SP_50ab09f56bc4bda50925,gerant,corporate,ambiguous
878,Inf,304,305,SP_ae44aa65e1fba50fb56a,administrateur,corporate,resolved
878,Inf,210,305,SP_721f723dae9845bb44cc,administrateur,corporate,resolved
878,Inf,3821,305,SP_e2dddf78ca2aeab04f74,administrateur,corporate,resolved
878,Inf,210,514,SP_87d03d684622d0d796ec,administrateur,corporate,resolved
878,Inf,3821,514,SP_be6df8177dabaea67b53,administrateur,corporate,ambiguous
668,Inf,3822,805,SP_41b07cb81591db56870f,dga,corporate,resolved
1231,Inf,3823,3824,SP_6f3c752de7bcf205f236,gerant,corporate,resolved
1234,Inf,1295,3825,SP_db4ceaca7355af93785a,gerant,corporate,resolved
-Inf,1096,3826,3827,SP_02466e17b3cd8cef9b47,administrateur,corporate,resolved
-Inf,1200,3828,3829,SP_c9d5522e465c77f50ef6,gerant,corporate,resolved
1235,Inf,3830,3831,SP_7136d50832af595f3f3b,unspecified,corporate,resolved
1080,Inf,3832,3833,SP_fb80284b320fbe6781dc,gerant,corporate,ambiguous
1074,Inf,3834,3835,SP_405f14b32a1b3e47386d,gerant,corporate,ambiguous
1220,Inf,3836,3837,SP_d8622d1d5db623d940b0,gerant,corporate,resolved
1206,Inf,3838,1989,SP_8ea4c3696d105cf68381,pdg,corporate,resolved
1232,Inf,2129,3839,SP_561f61680921c6d02fee,president_ca,corporate,resolved
1241,Inf,3840,3841,SP_f23a81a1adc88559e658,cogerant,corporate,resolved
1076,1084,3834,176,SP_db70687b301fae508b9c,gerant,corporate,ambiguous
1235,Inf,3842,3843,SP_0995cad5fd96d4b6d50b,gerant,corporate,resolved
1239,Inf,3844,3845,SP_d3f20bd98fea327aa844,gerant,corporate,resolved
1164,Inf,3130,3846,SP_fdf0d9f448ac7a558e53,gerant,corporate,resolved
1217,1581,3847,363,SP_8b30ec41c9ca4451ab4f,dg,corporate,resolved
-Inf,1128,35,36,SP_d84fad9f10a3e47fc5c7,unspecified,corporate,resolved
1199,Inf,3220,3848,SP_b8ff81eb7375dff2f5db,president_ca,corporate,resolved
1199,Inf,3849,3848,SP_380c93720eb393e32072,dg,corporate,ambiguous
-Inf,Inf,3850,3851,SP_d72a36e8a4f662cee90f,gerant,corporate,resolved
1095,Inf,3852,3853,SP_522e652c4092793349e7,commissaire_aux_comptes,corporate,resolved
1229,Inf,575,576,SP_e056be7a56f9e65f24df,president_ca,corporate,resolved
1229,Inf,2010,576,SP_2399f224921e420f308c,dg,corporate,resolved
1229,Inf,577,576,SP_330f7f1525b62115785b,dga,corporate,resolved
1240,Inf,3854,3855,SP_f5178c29d19788ff3c3b,gerant,corporate,resolved
1234,Inf,161,3856,SP_eeb2d7743f403cff3cd8,unspecified,corporate,resolved
1234,Inf,164,3856,SP_159fd21cca7dc88548ea,unspecified,corporate,ambiguous
1203,Inf,3857,3858,SP_425ebe85c3ea875e18e4,gerant,corporate,ambiguous
1203,Inf,3859,3860,SP_79ff46088646b24b7b17,gerant,corporate,ambiguous
1205,Inf,3861,3862,SP_add52b187ceab7de91b8,pdg,corporate,ambiguous
1248,Inf,1364,3863,SP_320e879be5e0af48f9c9,gerant,corporate,ambiguous
1248,1371,534,176,SP_98098592be638002bf01,gerant,corporate,ambiguous
1221,Inf,3864,3865,SP_8ed6193063ea9c150ee4,gerant,corporate,ambiguous
1243,Inf,671,756,SP_7a180c89bc134f1bfd0b,cogerant,corporate,resolved
-Inf,1248,3866,3867,SP_edb44fe680fcf5d89389,gerant,corporate,resolved
1248,Inf,3868,3867,SP_a3540114a6d4e7920652,gerant,corporate,resolved
1250,Inf,3557,3869,SP_67b1102200326f4ef140,gerant,corporate,resolved
1232,Inf,3870,3871,SP_6f9f22ff318d04a43b1f,gerant,corporate,resolved
-Inf,1231,3872,3574,SP_d0d1591eedfc0a1ea875,gerant,corporate,resolved
1240,Inf,3873,3874,SP_89dd64e4511e6971faed,gerant,corporate,resolved
1248,Inf,3875,1700,SP_91c8ab39adb6f993f4f1,administrateur,corporate,resolved
-Inf,Inf,634,3876,SP_d5e4b96d513627ac56aa,pdg,corporate,ambiguous
1161,Inf,832,3876,SP_192b2ca5a7c7d22453c9,dga,corporate,ambiguous
1161,Inf,394,3876,SP_1ec1bcfdadf2896a4d63,dga,corporate,resolved
-Inf,1243,3877,3878,SP_b4b0ca8d7d205c77976a,gerant,corporate,resolved
1232,Inf,645,3879,SP_210aebc8c9a03f1c038d,unspecified,corporate,ambiguous
1232,Inf,643,3879,SP_5c8745c5c3e41bd3ced7,unspecified,corporate,ambiguous
1232,Inf,646,3879,SP_5dd8a372707369a56b12,unspecified,corporate,ambiguous
1232,Inf,645,3879,SP_b0f84689e75e4ae7810f,president_ca,corporate,ambiguous
1232,Inf,643,3879,SP_79557be6e2452b5f7ac7,dg,corporate,ambiguous
-Inf,Inf,1225,1226,SP_6d488008a4975881aa07,unspecified,corporate,resolved
-Inf,Inf,1227,1226,SP_ce44b5cca2375ef21d33,unspecified,corporate,ambiguous
