period,tail,head,role_canonical,certainty,link_status,dissolution_observed
2008,1855,5235,dg,possible,resolved,1
2008,1857,4943,gerant,certain,resolved,0
2008,1861,5032,gerant,certain,resolved,0
2008,1862,3530,gerant,certain,resolved,0
2008,1863,3184,unspecified,possible,resolved,1
2008,1866,4084,gerant,certain,resolved,0
2008,1867,5305,associe,probable,ambiguous,0
2008,1869,3821,pdg,probable,resolved,0
2008,1869,5076,pdg,probable,resolved,0
2008,1869,5083,pdg,probable,resolved,0
2008,1869,5090,pdg,certain,resolved,0
2008,1870,3101,pdg,certain,resolved,0
2008,1870,3820,dga,certain,resolved,0
2008,1871,2969,gerant,certain,resolved,0
2008,1871,2996,gerant,certain,ambiguous,0
2008,1871,3298,pdg,certain,resolved,0
2008,1871,3403,gerant,probable,resolved,0
2008,1871,3820,pdg,probable,resolved,0
2008,1871,4993,gerant,certain,resolved,0
2008,1873,3475,gerant,certain,resolved,0
2008,1876,4086,administrateur,probable,resolved,1
2008,1878,5471,gerant,probable,ambiguous,1
2008,1881,2620,president_ca,possible,resolved,1
2008,1884,4801,gerant,probable,resolved,1
2008,1889,5216,gerant,certain,resolved,0
2008,1890,4342,unspecified,certain,ambiguous,0
2008,1891,4342,unspecified,certain,resolved,0
2008,1892,4342,unspecified,certain,ambiguous,0
2008,1901,3173,gerant,certain,ambiguous,0
2008,1902,5415,administrateur,certain,ambiguous,0
2008,1905,4964,pdg,certain,ambiguous,0
2008,1921,3895,gerant,certain,resolved,0
2008,1922,4564,gerant,certain,resolved,0
2008,1923,3021,unspecified,probable,resolved,0
2008,1925,3021,unspecified,probable,resolved,0
2008,1925,3696,pdg|unspecified,certain,resolved,0
2008,1925,4209,pdg,certain,resolved,0
2008,1925,4250,gerant,probable,resolved,1
2008,1925,4530,pdg,certain,resolved,0
2008,1926,3896,gerant,certain,resolved,0
2008,1932,4240,administrateur,certain,ambiguous,0
2008,1937,2640,gerant,certain,resolved,0
2008,1943,2616,gerant,probable,resolved,0
2008,1946,4151,gerant,certain,resolved,0
2008,1950,4145,representant,certain,ambiguous,1
2008,1950,4534,gerant,certain,resolved,0
2008,1955,5276,dg,certain,resolved,0
2008,1956,3677,gerant,certain,resolved,1
2008,1961,5314,gerant,certain,resolved,0
2008,1970,5185,pdg,certain,resolved,0
2008,1971,3016,gerant,certain,resolved,0
2008,1972,3474,gerant,certain,ambiguous,0
2008,1977,4174,gerant,certain,resolved,0
2008,1980,2856,dg,certain,ambiguous,0
2008,1988,3990,administrateur,certain,resolved,0
2008,1989,4205,dg,certain,ambiguous,0
2008,1989,4208,dg,certain,ambiguous,0
2008,1994,4317,liquidateur,certain,resolved,1
2008,1999,2728,cogerant,probable,ambiguous,1
2008,2002,5415,administrateur,certain,ambiguous,0
2008,2004,3230,representant,probable,resolved,1
2008,2004,4730,gerant,certain,resolved,0
2008,2005,3215,gerant,certain,resolved,0
2008,2008,4242,gerant,certain,ambiguous,0
2008,2010,2726,gerant,probable,resolved,0
2008,2012,4577,administrateur,probable,resolved,1
2008,2013,3404,dg,probable,resolved,1
2008,2014,3404,dg,probable,resolved,1
2008,2021,3702,gerant,probable,resolved,1
2008,2023,2675,gerant,certain,resolved,0
2008,2037,5153,gerant,certain,resolved,0
2008,2040,2981,gerant,certain,resolved,1
2008,2042,2931,administrateur,certain,resolved,0
2008,2050,4182,pdg,certain,ambiguous,0
2008,2056,4184,gerant,certain,ambiguous,1
2008,2056,4635,administrateur,certain,resolved,0
2008,2057,2912,fondateur|pdg,certain,resolved,0
2008,2058,2883,gerant,certain,resolved,0
2008,2063,3016,gerant,probable,resolved,1
2008,2076,4289,gerant,certain,ambiguous,0
2008,2077,4389,gerant,possible,resolved,1
2008,2086,4389,gerant,certain,resolved,0
2008,2088,2996,cogerant|gerant,certain,resolved,0
2008,2088,3039,pdg,certain,resolved,0
2008,2088,4579,gerant,certain,resolved,0
2008,2089,3441,gerant,certain,resolved,0
2008,2094,3583,gerant,certain,resolved,0
2008,2098,3126,gerant,certain,resolved,0
2008,2100,3954,gerant,certain,resolved,0
2008,2101,2942,gerant,certain,resolved,0
2008,2104,2764,gerant,certain,resolved,0
2008,2107,4473,gerant,certain,resolved,0
2008,2108,4788,dga,certain,resolved,0
2008,2112,4568,gerant,certain,resolved,0
2008,2114,3802,gerant,certain,resolved,0
2008,2114,4354,associe,certain,resolved,0
2008,2114,4409,pdg,probable,resolved,0
2008,2114,5068,gerant,certain,resolved,0
2008,2115,3177,gerant,certain,ambiguous,1
2008,2121,2687,gerant,certain,resolved,1
2008,2121,4400,gerant,certain,resolved,0
2008,2124,4784,associe,certain,resolved,0
2008,2133,3735,gerant,certain,resolved,0
2008,2136,4420,gerant,certain,resolved,0
2008,2137,4235,gerant,certain,ambiguous,0
2008,2139,2691,dg,certain,resolved,0
2008,2142,4626,gerant,certain,resolved,0
2008,2145,4190,gerant,probable,ambiguous,1
2008,2146,2909,gerant,certain,resolved,0
2008,2150,5140,cogerant,probable,resolved,1
2008,2151,4794,gerant,certain,resolved,0
2008,2154,3788,pdg,certain,resolved,0
2008,2154,5492,dg,probable,ambiguous,0
2008,2157,3320,commissaire_aux_comptes,certain,resolved,0
2008,2170,3831,pdg,certain,resolved,0
2008,2174,4149,gerant,certain,resolved,0
2008,2175,5161,administrateur_delegue|pdg|president_ca,certain,resolved,1
2008,2178,5140,gerant,probable,resolved,1
2008,2184,5223,gerant,certain,ambiguous,1
2008,2201,3139,pdg,certain,resolved,0
2008,2204,4057,gerant,certain,resolved,0
2008,2206,4391,gerant,certain,resolved,0
2008,2208,5012,administrateur,certain,resolved,0
2008,2212,4528,administrateur,probable,resolved,0
2008,2215,4768,gerant,probable,resolved,1
2008,2217,3290,administrateur,probable,resolved,0
2008,2217,3631,administrateur|president_ca,certain,resolved,0
2008,2217,3956,gerant,certain,resolved,0
2008,2219,4064,pdg,certain,resolved,0
2008,2220,3890,pdg,certain,resolved,0
2008,2224,3631,administrateur,certain,resolved,0
2008,2224,4875,administrateur,certain,resolved,0
2008,2227,3631,administrateur|dg,certain,resolved,0
2008,2229,3631,administrateur|dga,certain,ambiguous,0
2008,2230,2673,gerant,probable,resolved,1
2008,2231,4871,gerant,certain,resolved,0
2008,2233,3601,gerant,certain,resolved,0
2008,2238,5318,unspecified,probable,resolved,1
2008,2241,4528,administrateur,probable,resolved,0
2008,2242,4606,gerant,certain,ambiguous,0
2008,2243,4925,gerant,certain,ambiguous,0
2008,2245,4200,gerant,probable,resolved,1
2008,2247,4729,unspecified,probable,resolved,1
2008,2248,4528,administrateur|pdg,probable,resolved,0
2008,2250,4870,gerant,certain,resolved,1
2008,2253,4286,gerant,certain,resolved,0
2008,2259,2941,gerant,certain,resolved,0
2008,2262,3290,administrateur|president_ca,probable,resolved,0
2008,2269,4729,gerant,certain,ambiguous,0
2008,2275,4536,gerant,certain,resolved,0
2008,2281,5015,administrateur,certain,resolved,0
2008,2283,3140,dga,certain,resolved,0
2008,2285,4953,gerant,certain,resolved,0
2008,2286,2907,pdg,certain,resolved,1
2008,2286,2908,pdg,certain,resolved,0
2008,2286,3002,president_ca,certain,resolved,1
2008,2286,3728,pdg,certain,resolved,0
2008,2287,5306,gerant,certain,resolved,0
2008,2296,2824,president_ca,probable,resolved,0
2008,2300,4678,cogerant|gerant,certain,resolved,0
2008,2312,4268,administrateur,certain,resolved,0
2008,2313,3665,gerant,probable,ambiguous,1
2008,2314,2686,gerant,probable,resolved,0
2008,2319,4428,administrateur,certain,resolved,0
2008,2330,5070,gerant,certain,resolved,0
2008,2332,3184,unspecified,possible,resolved,1
2008,2333,3195,gerant,certain,ambiguous,1
2008,2337,3456,gerant,certain,ambiguous,0
2008,2338,2940,gerant,probable,resolved,1
2008,2338,3096,gerant,certain,resolved,0
2008,2338,3319,gerant,probable,resolved,1
2008,2338,3655,gerant,certain,ambiguous,0
2008,2338,3720,gerant,certain,resolved,0
2008,2338,4749,gerant,certain,resolved,1
2008,2338,4766,gerant,certain,resolved,0
2008,2338,5088,gerant,certain,resolved,0
2008,2338,5105,gerant,certain,resolved,0
2008,2338,5115,gerant,certain,resolved,0
2008,2341,4720,gerant,certain,resolved,0
2008,2342,3184,unspecified,possible,resolved,1
2008,2349,3394,dg,probable,resolved,0
2008,2351,3836,gerant,certain,resolved,0
2008,2353,2718,gerant,probable,ambiguous,1
2008,2353,3544,gerant,probable,resolved,1
2008,2354,3512,gerant|unspecified,certain,resolved,1
2008,2360,4675,gerant,certain,resolved,0
2008,2361,4181,unspecified,probable,resolved,1
2008,2368,5267,gerant,certain,ambiguous,1
2008,2384,2718,gerant,probable,resolved,1
2008,2384,2903,gerant,certain,resolved,0
2008,2384,3054,gerant,certain,resolved,0
2008,2384,3431,dg,certain,resolved,0
2008,2384,3544,gerant,probable,resolved,1
2008,2384,3644,gerant,certain,resolved,0
2008,2384,3849,gerant,certain,resolved,1
2008,2384,4531,dg,certain,resolved,0
2008,2384,4904,gerant,certain,resolved,0
2008,2387,4359,gerant,certain,ambiguous,1
2008,2393,3171,gerant,certain,resolved,0
2008,2394,4204,gerant,certain,resolved,0
2008,2395,3929,gerant,certain,ambiguous,0
2008,2407,3981,administrateur,certain,ambiguous,0
2008,2408,3993,gerant,certain,resolved,0
2008,2409,2702,gerant,certain,resolved,0
2008,2412,3177,gerant,certain,ambiguous,1
2008,2416,2950,gerant,certain,resolved,0
2008,2417,2774,gerant,certain,resolved,0
2008,2428,4783,cogerant,certain,resolved,0
2008,2435,5485,pdg,certain,ambiguous,0
2008,2436,3963,gerant,certain,ambiguous,0
2008,2438,4000,pdg,certain,ambiguous,0
2008,2439,5364,gerant,certain,resolved,1
2008,2444,4941,gerant,certain,resolved,0
2008,2451,2658,commissaire_aux_comptes,certain,resolved,0
2008,2451,5187,commissaire_aux_comptes,certain,ambiguous,0
2008,2454,3793,gerant,possible,ambiguous,1
2008,2465,5367,gerant,certain,resolved,0
2008,2469,3332,commissaire_aux_comptes,certain,resolved,0
2008,2475,3598,administrateur|pdg,certain,ambiguous,0
2008,2476,4880,administrateur|pdg,certain,resolved,0
2008,2480,2692,gerant,certain,resolved,0
2008,2481,3470,pdg,certain,resolved,0
2008,2482,3470,dga,certain,resolved,0
2008,2484,4119,pdg,certain,resolved,1
2008,2486,5235,dga,possible,resolved,1
2008,2488,4690,gerant,certain,ambiguous,0
2008,2491,2691,commissaire_aux_comptes,certain,ambiguous,0
2008,2491,4820,commissaire_aux_comptes,certain,ambiguous,0
2008,2493,2773,pdg,probable,resolved,0
2008,2497,5378,gerant,certain,resolved,1
2008,2498,5382,cogerant,certain,resolved,0
2008,2502,5200,gerant,certain,resolved,0
2008,2505,4545,gerant,certain,resolved,0
2008,2512,4737,liquidateur,certain,resolved,1
2008,2514,4119,pdg,probable,ambiguous,1
2008,2519,3125,gerant,certain,resolved,0
2008,2522,5217,gerant,certain,ambiguous,0
2008,2526,3942,pdg,probable,resolved,0
2008,2526,4119,administrateur_delegue,probable,ambiguous,0
2008,2526,4202,pdg,probable,resolved,0
2008,2526,4203,pdg,probable,resolved,0
2008,2527,4401,pdg,certain,resolved,0
2008,2544,2656,gerant,certain,resolved,0
2008,2545,2650,gerant,certain,resolved,0
2008,2546,3287,gerant,certain,resolved,0
2008,2546,4637,cogerant,certain,resolved,0
2008,2546,5393,gerant,certain,resolved,0
2008,2555,3942,administrateur,certain,resolved,0
2008,2556,4883,gerant,certain,resolved,0
2008,2559,4796,gerant,certain,resolved,1
2008,2562,3061,gerant,certain,ambiguous,1
2008,2564,2813,gerant,certain,resolved,0
2008,2564,4688,dg,certain,resolved,0
2008,2567,3942,administrateur,certain,resolved,0
2008,2570,4273,gerant,certain,ambiguous,0
2008,2573,3479,gerant,certain,resolved,0
2008,2587,5114,gerant,certain,ambiguous,0
2009,2,3375,gerant,certain,ambiguous,0
2009,5,3600,pdg,probable,ambiguous,0
2009,5,4491,gerant,possible,ambiguous,1
2009,5,4822,administrateur,probable,resolved,0
2009,5,4958,president_ca,certain,ambiguous,0
2009,5,5402,administrateur,probable,ambiguous,0
2009,5,5410,pdg,possible,ambiguous,1
2009,5,5412,administrateur,certain,ambiguous,0
2009,6,5410,dga,certain,ambiguous,0
2009,6,5412,president_ca,certain,ambiguous,0
2009,8,4958,dga,certain,ambiguous,0
2009,8,5410,dga,certain,ambiguous,0
2009,9,5412,dg,certain,ambiguous,0
2009,9,5484,gerant,certain,ambiguous,0
2009,10,2856,administrateur|president_ca,certain,ambiguous,0
2009,10,5416,administrateur,certain,ambiguous,0
2009,14,2694,gerant,certain,resolved,0
2009,15,4858,gerant,certain,resolved,0
2009,17,3029,president_ca,probable,ambiguous,0
2009,18,5133,president_ca,certain,resolved,0
2009,18,5235,president_ca,possible,resolved,1
2009,20,3967,gerant,certain,ambiguous,0
2009,23,2854,president_ca,certain,resolved,0
2009,25,4465,unspecified,certain,resolved,0
2009,27,2757,gerant,certain,resolved,0
2009,27,3020,gerant,probable,resolved,0
2009,27,4146,gerant,probable,resolved,0
2009,28,2615,gerant,certain,resolved,0
2009,30,4786,gerant,certain,resolved,0
2009,31,2608,gerant,certain,resolved,0
2009,33,3543,gerant,certain,resolved,0
2009,35,4465,unspecified,certain,resolved,0
2009,36,4465,unspecified,certain,resolved,0
2009,36,5010,liquidateur,certain,resolved,0
2009,37,3181,gerant,possible,ambiguous,1
2009,38,2711,president_ca,certain,resolved,0
2009,40,4758,president_ca,certain,resolved,0
2009,40,5458,gerant,probable,ambiguous,1
2009,42,3543,gerant,certain,resolved,0
2009,42,5458,gerant,certain,ambiguous,0
2009,45,4948,gerant,certain,resolved,0
2009,48,4986,pdg,certain,resolved,0
2009,55,4524,gerant,certain,resolved,0
2009,57,5111,gerant,possible,ambiguous,1
2009,58,4843,pdg,certain,resolved,0
2009,58,4891,pdg,probable,resolved,1
2009,61,2752,pdg,probable,resolved,1
2009,63,4237,gerant,certain,resolved,1
2009,66,3456,gerant,certain,ambiguous,0
2009,69,5007,association_president,certain,resolved,0
2009,70,4288,dga,certain,resolved,0
2009,71,4456,gerant,possible,resolved,1
2009,72,2682,president_ca,certain,resolved,0
2009,75,3648,gerant,certain,ambiguous,1
2009,77,4510,gerant,certain,resolved,0
2009,79,4773,gerant,certain,resolved,0
2009,81,3525,gerant,certain,ambiguous,0
2009,82,2685,gerant,certain,resolved,0
2009,84,3413,gerant,certain,resolved,0
2009,85,3997,gerant,possible,resolved,1
2009,89,4423,dg,probable,resolved,0
2009,90,3677,gerant|liquidateur,certain,resolved,1
2009,92,4503,gerant,certain,resolved,0
2009,94,3302,gerant,probable,ambiguous,0
2009,97,4225,pdg,probable,resolved,0
2009,98,4281,gerant,certain,resolved,0
2009,99,3921,president_ca,certain,resolved,0
2009,101,3783,gerant,certain,resolved,0
2009,103,2701,dg,certain,ambiguous,0
2009,103,5226,dg,certain,resolved,0
2009,104,2762,gerant,certain,resolved,0
2009,104,3376,gerant,certain,resolved,1
2009,105,5028,gerant,probable,ambiguous,1
2009,106,2712,gerant,certain,resolved,0
2009,107,4927,administrateur|president_ca,certain,ambiguous,0
2009,107,5257,president_ca,certain,resolved,0
2009,108,4754,gerant,certain,resolved,1
2009,108,5035,gerant,certain,ambiguous,0
2009,113,3187,gerant,certain,ambiguous,1
2009,114,5478,dg,certain,ambiguous,0
2009,115,3201,gerant,certain,ambiguous,0
2009,117,5444,administrateur,certain,ambiguous,0
2009,122,4259,pdg,certain,resolved,0
2009,129,2780,gerant,certain,ambiguous,0
2009,131,3875,gerant,certain,resolved,0
2009,132,2778,gerant,certain,ambiguous,0
2009,133,3781,association_president,certain,resolved,0
2009,133,4056,pdg|unspecified,certain,resolved,1
2009,133,4645,gerant,certain,ambiguous,0
2009,133,4655,pdg,certain,resolved,0
2009,133,5181,administrateur|president_ca,certain,resolved,0
2009,135,4013,gerant,certain,ambiguous,0
2009,136,5181,administrateur,certain,resolved,0
2009,138,2688,president_ca,certain,resolved,0
2009,139,3781,dg,certain,resolved,0
2009,139,4655,unspecified,certain,resolved,0
2009,139,5181,administrateur,certain,ambiguous,0
2009,140,3495,gerant,certain,resolved,0
2009,141,3183,gerant,certain,resolved,0
2009,144,3187,gerant,certain,ambiguous,1
2009,148,5146,administrateur,probable,ambiguous,0
2009,154,3964,gerant,certain,ambiguous,0
2009,155,3541,dga,certain,ambiguous,0
2009,156,2884,gerant,certain,resolved,0
2009,158,4637,gerant,certain,ambiguous,0
2009,161,2994,pdg,certain,resolved,0
2009,162,4469,dg,certain,resolved,0
2009,164,3330,gerant,certain,resolved,0
2009,164,3920,gerant,certain,resolved,0
2009,167,4110,gerant,certain,resolved,0
2009,167,4450,unspecified,possible,resolved,1
2009,170,4696,gerant,certain,resolved,0
2009,171,3813,gerant,probable,resolved,0
2009,171,4279,gerant,certain,ambiguous,0
2009,171,4486,gerant,probable,ambiguous,0
2009,172,5048,associe,certain,resolved,0
2009,173,3664,gerant,certain,resolved,0
2009,182,4233,unspecified,certain,resolved,0
2009,183,3931,pdg|unspecified,certain,resolved,0
2009,184,3818,cogerant,certain,resolved,0
2009,186,4057,gerant,certain,resolved,0
2009,188,2846,gerant,certain,resolved,1
2009,189,4677,dg,certain,resolved,1
2009,190,3611,gerant,certain,resolved,0
2009,193,2858,dg,certain,ambiguous,1
2009,199,2905,gerant,certain,resolved,0
2009,199,3024,administrateur,certain,resolved,0
2009,199,3047,unspecified,probable,resolved,0
2009,199,3889,gerant,certain,resolved,0
2009,199,4195,administrateur|pdg,certain,resolved,0
2009,199,4815,gerant,certain,resolved,0
2009,199,5232,administrateur,probable,ambiguous,0
2009,199,5444,pdg,certain,ambiguous,0
2009,200,5232,administrateur,probable,ambiguous,0
2009,201,3045,gerant,certain,resolved,0
2009,201,3047,pdg,certain,resolved,0
2009,201,3132,pdg,certain,resolved,0
2009,201,3133,pdg|unspecified,certain,resolved,0
2009,201,3135,pdg,certain,ambiguous,0
2009,201,4643,commissaire_aux_comptes,probable,resolved,0
2009,201,4645,pdg,certain,ambiguous,0
2009,201,4949,gerant,certain,resolved,0
2009,201,5176,gerant,certain,resolved,0
2009,201,5232,pdg,certain,ambiguous,0
2009,201,5245,pdg,possible,resolved,1
2009,201,5460,pdg,certain,ambiguous,0
2009,202,3857,pdg,certain,resolved,0
2009,203,4327,unspecified,certain,ambiguous,0
2009,213,3860,gerant,probable,ambiguous,1
2009,224,4267,gerant,certain,resolved,0
2009,226,4233,unspecified,certain,resolved,0
2009,227,4233,unspecified,certain,resolved,0
2009,228,4233,unspecified,certain,ambiguous,0
2009,232,3202,gerant,certain,resolved,0
2009,233,5229,gerant,probable,resolved,0
2009,234,5007,dg|pdg,certain,resolved,0
2009,235,5026,administrateur|administrateur_delegue,certain,ambiguous,0
