issue_uid,collection,language,year,issue,md_url,pdf_url,viewer_url,pdf_size_bytes,http_status,content_type,bytes,sha256,etag_md5,etag_matches_body,n_pages,arabic_char_frac,script_lang,status,local_path,fetched_at,attempts,error
annonces-legales/fr/2004/053,annonces-legales,fr,2004,053,https://ocr.jort.tn/annonces-legales/fr/2004/053.md,https://lake.jort.tn/annonces-legales/fr/2004/053.pdf,https://jort.tn/view/annonces-legales/fr/2004/053,777857,200,text/markdown; charset=utf-8,110243,1f7e50886bfa3a1906163fc6271e988d60e361d99ed09aeb753ba0cc10695b1b,"W/""d9b15d069a4e0550c4bee24f328fe683",False,28,0.0,fr,ok,data/raw/annonces-legales/fr/2004/053.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/054,annonces-legales,fr,2004,054,https://ocr.jort.tn/annonces-legales/fr/2004/054.md,https://lake.jort.tn/annonces-legales/fr/2004/054.pdf,https://jort.tn/view/annonces-legales/fr/2004/054,191831,200,text/markdown; charset=utf-8,72275,bc00a40f6b45a145694118c04613298f5b3f46fe3c5b76d4291158c4e5c68acb,"W/""4622e17a368013b0b8032c9b175e1c59",False,15,0.0,fr,ok,data/raw/annonces-legales/fr/2004/054.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/055,annonces-legales,fr,2004,055,https://ocr.jort.tn/annonces-legales/fr/2004/055.md,https://lake.jort.tn/annonces-legales/fr/2004/055.pdf,https://jort.tn/view/annonces-legales/fr/2004/055,1230035,200,text/markdown; charset=utf-8,112429,1d33d739311e8f6ad81e555b03e39509e5d7de3b06c60259d719fbfa078be476,"W/""d2cca722c2dfbc79fd70aac7bf059f34",False,29,0.0,fr,ok,data/raw/annonces-legales/fr/2004/055.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/056,annonces-legales,fr,2004,056,https://ocr.jort.tn/annonces-legales/fr/2004/056.md,https://lake.jort.tn/annonces-legales/fr/2004/056.pdf,https://jort.tn/view/annonces-legales/fr/2004/056,658138,200,text/markdown; charset=utf-8,108571,358f3bf988b375c26be5fca2178684a2e23d34811f1ccb116446cee48e385959,"W/""0f3d2e03bd3ce4433c289e4b5c43a43c",False,28,0.0,fr,ok,data/raw/annonces-legales/fr/2004/056.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/057,annonces-legales,fr,2004,057,https://ocr.jort.tn/annonces-legales/fr/2004/057.md,https://lake.jort.tn/annonces-legales/fr/2004/057.pdf,https://jort.tn/view/annonces-legales/fr/2004/057,387150,200,text/markdown; charset=utf-8,99756,7a86c2ddde62a8c9e634c8b06ed3a9fbd6151bb85c96a4f6e040153efcdabb35,"W/""0d2797b14b1aa17ef7ec349b860304f0",False,22,0.0,fr,ok,data/raw/annonces-legales/fr/2004/057.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/058,annonces-legales,fr,2004,058,https://ocr.jort.tn/annonces-legales/fr/2004/058.md,https://lake.jort.tn/annonces-legales/fr/2004/058.pdf,https://jort.tn/view/annonces-legales/fr/2004/058,204025,200,text/markdown; charset=utf-8,78758,2274efbdb803ccfffd69e40ee67c623ab518ea0136917bb99e7fbb6474856a76,"W/""707066ee0f5e487af2707eb3753fff2e",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/058.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/059,annonces-legales,fr,2004,059,https://ocr.jort.tn/annonces-legales/fr/2004/059.md,https://lake.jort.tn/annonces-legales/fr/2004/059.pdf,https://jort.tn/view/annonces-legales/fr/2004/059,291828,200,text/markdown; charset=utf-8,146848,39d40ff52f640185627f835d1dbdd27517b9ab06f4d294deb5052d48aceb6bf8,"W/""023f0618f6f7979e6704b3690d39d56f",False,29,0.0,fr,ok,data/raw/annonces-legales/fr/2004/059.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/060,annonces-legales,fr,2004,060,https://ocr.jort.tn/annonces-legales/fr/2004/060.md,https://lake.jort.tn/annonces-legales/fr/2004/060.pdf,https://jort.tn/view/annonces-legales/fr/2004/060,186345,200,text/markdown; charset=utf-8,69792,dd46894e006a5fb729702f658dbec2303bf7a0de37ca633c2ac520816d820cec,"W/""5a099a37b9d69ec861aeb9550c94491b",False,15,0.0,fr,ok,data/raw/annonces-legales/fr/2004/060.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/061,annonces-legales,fr,2004,061,https://ocr.jort.tn/annonces-legales/fr/2004/061.md,https://lake.jort.tn/annonces-legales/fr/2004/061.pdf,https://jort.tn/view/annonces-legales/fr/2004/061,198965,200,text/markdown; charset=utf-8,77589,860146d81624a3386b0c97602b2db2e74c0b9fb189a6cfb6d6879689435cb241,"W/""9a3ccc6dbc137aff3bd95330b9adf34f",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/061.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/062,annonces-legales,fr,2004,062,https://ocr.jort.tn/annonces-legales/fr/2004/062.md,https://lake.jort.tn/annonces-legales/fr/2004/062.pdf,https://jort.tn/view/annonces-legales/fr/2004/062,408750,200,text/markdown; charset=utf-8,148207,d99d1e1bb8e5f9c2c3172d4f5dc8170479fef658f9e4aee07d04088c74766dc6,"W/""7bf850b1c4b8e7c7a2b5fcfcbe124951",False,30,0.0024,fr,ok,data/raw/annonces-legales/fr/2004/062.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/063,annonces-legales,fr,2004,063,https://ocr.jort.tn/annonces-legales/fr/2004/063.md,https://lake.jort.tn/annonces-legales/fr/2004/063.pdf,https://jort.tn/view/annonces-legales/fr/2004/063,185850,200,text/markdown; charset=utf-8,63558,205bb7fd959f34a978aaa73ed03e669a4baf4b662518fb3f278199f3852e74b2,"W/""a69a496857cfa89ce041a2b1b48330cc",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/063.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/064,annonces-legales,fr,2004,064,https://ocr.jort.tn/annonces-legales/fr/2004/064.md,https://lake.jort.tn/annonces-legales/fr/2004/064.pdf,https://jort.tn/view/annonces-legales/fr/2004/064,202591,200,text/markdown; charset=utf-8,80238,dd66f93402f282d6ac51b0d85422b1cb5062bead6ecac48e537d4a675fea2b01,"W/""2b5cf68957b6f175ec9bc05d811d3b1c",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/064.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/065,annonces-legales,fr,2004,065,https://ocr.jort.tn/annonces-legales/fr/2004/065.md,https://lake.jort.tn/annonces-legales/fr/2004/065.pdf,https://jort.tn/view/annonces-legales/fr/2004/065,208169,200,text/markdown; charset=utf-8,82954,b485f643f047cbe6be6e4f420dbdfa6e983afda88fe2ca6bc00d8fa04c5727e4,"W/""3ca4008d4dce68bfc0090c01bc806d52",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/065.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/066,annonces-legales,fr,2004,066,https://ocr.jort.tn/annonces-legales/fr/2004/066.md,https://lake.jort.tn/annonces-legales/fr/2004/066.pdf,https://jort.tn/view/annonces-legales/fr/2004/066,1532296,200,text/markdown; charset=utf-8,176828,4e6dfea98aa2ab8fd73873c452dd94be12cc1d910906e7f687b91c53fdce8e85,"W/""43b7ecd1f5b4c1347b1b014663fe3173",False,45,0.0,fr,ok,data/raw/annonces-legales/fr/2004/066.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/067,annonces-legales,fr,2004,067,https://ocr.jort.tn/annonces-legales/fr/2004/067.md,https://lake.jort.tn/annonces-legales/fr/2004/067.pdf,https://jort.tn/view/annonces-legales/fr/2004/067,185051,200,text/markdown; charset=utf-8,67006,c96a0667f4551a2968a98280a1f1302aba2513a13b10bfc1c90ba7f853ca4097,"W/""da7100124ced20203c2d22a396853577",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/067.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/068,annonces-legales,fr,2004,068,https://ocr.jort.tn/annonces-legales/fr/2004/068.md,https://lake.jort.tn/annonces-legales/fr/2004/068.pdf,https://jort.tn/view/annonces-legales/fr/2004/068,799939,200,text/markdown; charset=utf-8,112053,07b33398706acbf1319f66ce4d4924d6478e5b11fac587a758812b3bcb52c01b,"W/""fd851e2a0994ff71cf7ff6d15ed61354",False,30,0.0,fr,ok,data/raw/annonces-legales/fr/2004/068.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/069,annonces-legales,fr,2004,069,https://ocr.jort.tn/annonces-legales/fr/2004/069.md,https://lake.jort.tn/annonces-legales/fr/2004/069.pdf,https://jort.tn/view/annonces-legales/fr/2004/069,197055,200,text/markdown; charset=utf-8,76719,b0dda39d4e3808f519d31f61b58bd95c00d2386299629035a22356d68fe9c5db,"W/""bc34423bf8aac01f8c99e27e891a89d7",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/069.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/070,annonces-legales,fr,2004,070,https://ocr.jort.tn/annonces-legales/fr/2004/070.md,https://lake.jort.tn/annonces-legales/fr/2004/070.pdf,https://jort.tn/view/annonces-legales/fr/2004/070,642396,200,text/markdown; charset=utf-8,124342,4bdf36bd0e3e2074772e8c168c9c1fe8b0e53d3046e48c4f4d294bf1f63cf5c3,"W/""154e94869215b6f368bbfe41cf776efb",False,31,0.0,fr,ok,data/raw/annonces-legales/fr/2004/070.md,2026-09-12T13:34:35+00:00,1,
annonces-legales/fr/2004/071,annonces-legales,fr,2004,071,https://ocr.jort.tn/annonces-legales/fr/2004/071.md,https://lake.jort.tn/annonces-legales/fr/2004/071.pdf,https://jort.tn/view/annonces-legales/fr/2004/071,201758,200,text/markdown; charset=utf-8,80678,ccee9f59b82ddd3b987d5e66e14f46f80b89e9addca08ec44334953e97298448,"W/""5e929f33d217e4bd1f1cf7ec07e708fc",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/071.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/072,annonces-legales,fr,2004,072,https://ocr.jort.tn/annonces-legales/fr/2004/072.md,https://lake.jort.tn/annonces-legales/fr/2004/072.pdf,https://jort.tn/view/annonces-legales/fr/2004/072,187741,200,text/markdown; charset=utf-8,69866,9ba6d7e8a525869463004955962f3ac09a8653e10236e96ded4a4be621761978,"W/""04f6f3b842591eeeecffdcc5cd77fc2a",False,15,0.0,fr,ok,data/raw/annonces-legales/fr/2004/072.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/073,annonces-legales,fr,2004,073,https://ocr.jort.tn/annonces-legales/fr/2004/073.md,https://lake.jort.tn/annonces-legales/fr/2004/073.pdf,https://jort.tn/view/annonces-legales/fr/2004/073,338751,200,text/markdown; charset=utf-8,165272,eed811f9d697bf2b280e979eb76c56ac653d49c607ae9f789a25cc0e228386e1,"W/""e06df0bf0d1b87fcafbc601dfdde3126",False,32,0.0,fr,ok,data/raw/annonces-legales/fr/2004/073.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/074,annonces-legales,fr,2004,074,https://ocr.jort.tn/annonces-legales/fr/2004/074.md,https://lake.jort.tn/annonces-legales/fr/2004/074.pdf,https://jort.tn/view/annonces-legales/fr/2004/074,203098,200,text/markdown; charset=utf-8,83217,a578b358bd0a994772f5ec58198db3e4f844142f0cbe84e57889a241a106cdb2,"W/""83a7b9b67ee0849efdc2b80fcbeab6b7",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/074.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/075,annonces-legales,fr,2004,075,https://ocr.jort.tn/annonces-legales/fr/2004/075.md,https://lake.jort.tn/annonces-legales/fr/2004/075.pdf,https://jort.tn/view/annonces-legales/fr/2004/075,288891,200,text/markdown; charset=utf-8,135311,c85e1306a440359f462d6c2e164bc9de34af7516fac2299bec74a876cd05ee36,"W/""2da8a702fd561c6c61f4120f58a03ef5",False,28,0.0,fr,ok,data/raw/annonces-legales/fr/2004/075.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/076,annonces-legales,fr,2004,076,https://ocr.jort.tn/annonces-legales/fr/2004/076.md,https://lake.jort.tn/annonces-legales/fr/2004/076.pdf,https://jort.tn/view/annonces-legales/fr/2004/076,194947,200,text/markdown; charset=utf-8,75213,e910d5deb78be24d917e7ed9f1d9186b6c661880b7df712f5f926641584f9f6f,"W/""1769a0a2abcdffeb31c3de37939dc7cb",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/076.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/077,annonces-legales,fr,2004,077,https://ocr.jort.tn/annonces-legales/fr/2004/077.md,https://lake.jort.tn/annonces-legales/fr/2004/077.pdf,https://jort.tn/view/annonces-legales/fr/2004/077,904932,200,text/markdown; charset=utf-8,125368,128678adf3685f8c48b53378f13ba222cad78e7b0e6cf28d5d001f8bccce9868,"W/""136ca7bee72640d3d4cc40aeca313b01",False,30,0.0106,fr,ok,data/raw/annonces-legales/fr/2004/077.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/078,annonces-legales,fr,2004,078,https://ocr.jort.tn/annonces-legales/fr/2004/078.md,https://lake.jort.tn/annonces-legales/fr/2004/078.pdf,https://jort.tn/view/annonces-legales/fr/2004/078,207748,200,text/markdown; charset=utf-8,79935,73f14a5b4418487c90947b626e354f0eaf693d5107ef381be58f1a9c0718da49,"W/""68074c431d0b71a06099ecb393defe92",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/078.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/079,annonces-legales,fr,2004,079,https://ocr.jort.tn/annonces-legales/fr/2004/079.md,https://lake.jort.tn/annonces-legales/fr/2004/079.pdf,https://jort.tn/view/annonces-legales/fr/2004/079,1172542,200,text/markdown; charset=utf-8,198905,4beef1bd07381b972fa1eded5883a81423dd7e44a781cbe75d36a3915bacebef,"W/""49de6cf4f991872fbe30b420c83b4464",False,45,0.0,fr,ok,data/raw/annonces-legales/fr/2004/079.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/080,annonces-legales,fr,2004,080,https://ocr.jort.tn/annonces-legales/fr/2004/080.md,https://lake.jort.tn/annonces-legales/fr/2004/080.pdf,https://jort.tn/view/annonces-legales/fr/2004/080,204547,200,text/markdown; charset=utf-8,81239,a7d164db384391a12fc4e29c59fe6e5f28ee8bcd458f713637086d97da224e28,"W/""59062150fba6d8b4a1b6c77758bb4d9d",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/080.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/081,annonces-legales,fr,2004,081,https://ocr.jort.tn/annonces-legales/fr/2004/081.md,https://lake.jort.tn/annonces-legales/fr/2004/081.pdf,https://jort.tn/view/annonces-legales/fr/2004/081,202276,200,text/markdown; charset=utf-8,80463,aec90befbd265f2c4ab7b5399210733536a49427ba0d772c8d1eac07fd733a66,"W/""cabf041cded30a7538406ef76f3f7388",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/081.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/082,annonces-legales,fr,2004,082,https://ocr.jort.tn/annonces-legales/fr/2004/082.md,https://lake.jort.tn/annonces-legales/fr/2004/082.pdf,https://jort.tn/view/annonces-legales/fr/2004/082,190461,200,text/markdown; charset=utf-8,69138,28d8e1417a4bfad69f7683e75864d6824cbde09322ef8bcf636dc4eccaca886d,"W/""9c7d65908c5c228084be3878406a9758",False,15,0.0,fr,ok,data/raw/annonces-legales/fr/2004/082.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/083,annonces-legales,fr,2004,083,https://ocr.jort.tn/annonces-legales/fr/2004/083.md,https://lake.jort.tn/annonces-legales/fr/2004/083.pdf,https://jort.tn/view/annonces-legales/fr/2004/083,201904,200,text/markdown; charset=utf-8,81454,3425a86574ffe20e3e5cd19f3d80bcefdf1e8b4dc3c5c3b69b6e5e2ebd4dc5e4,"W/""e8f37c43dc114e2c9507ebf4a7761e88",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/083.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/084,annonces-legales,fr,2004,084,https://ocr.jort.tn/annonces-legales/fr/2004/084.md,https://lake.jort.tn/annonces-legales/fr/2004/084.pdf,https://jort.tn/view/annonces-legales/fr/2004/084,418556,200,text/markdown; charset=utf-8,231838,a14a8f9f42db4e5efffbf8cfb9a3d68ed883bbd5c21337a63ee61432fe3291d9,"W/""bbba436516e71460c1fc9c86599dbc7e",False,45,0.0,fr,ok,data/raw/annonces-legales/fr/2004/084.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/085,annonces-legales,fr,2004,085,https://ocr.jort.tn/annonces-legales/fr/2004/085.md,https://lake.jort.tn/annonces-legales/fr/2004/085.pdf,https://jort.tn/view/annonces-legales/fr/2004/085,204820,200,text/markdown; charset=utf-8,83968,51f4f5afef5f498b80ec9b6399cb9ec5d40de02e9ae0474b4e80a8d523ed9159,"W/""394450bcdd62e031b6a5c71bd22b9609",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/085.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/086,annonces-legales,fr,2004,086,https://ocr.jort.tn/annonces-legales/fr/2004/086.md,https://lake.jort.tn/annonces-legales/fr/2004/086.pdf,https://jort.tn/view/annonces-legales/fr/2004/086,526215,200,text/markdown; charset=utf-8,131155,b9c9b8ca3189614f36634fc8b74fd9c4b7adbfc8e3d26f42b544512cf2437970,"W/""af082425601c1a1f9c93538cd590ffaa",False,32,0.0,fr,ok,data/raw/annonces-legales/fr/2004/086.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/087,annonces-legales,fr,2004,087,https://ocr.jort.tn/annonces-legales/fr/2004/087.md,https://lake.jort.tn/annonces-legales/fr/2004/087.pdf,https://jort.tn/view/annonces-legales/fr/2004/087,177659,200,text/markdown; charset=utf-8,61712,acef5311ee520debba683ac831de6fcc17f3cd0dbd899dda0aec2cd8d04553d5,"W/""473a01b30acc678ed9d5b80a4e9eba44",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/087.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/088,annonces-legales,fr,2004,088,https://ocr.jort.tn/annonces-legales/fr/2004/088.md,https://lake.jort.tn/annonces-legales/fr/2004/088.pdf,https://jort.tn/view/annonces-legales/fr/2004/088,182335,200,text/markdown; charset=utf-8,65837,d6fe95fb8d2115d557f8054b05893bd988abe48cf825b647e50defd60dc0decc,"W/""68c7cea1587a77290fd6704ba27a4e42",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/088.md,2026-09-12T13:34:36+00:00,1,
annonces-legales/fr/2004/089,annonces-legales,fr,2004,089,https://ocr.jort.tn/annonces-legales/fr/2004/089.md,https://lake.jort.tn/annonces-legales/fr/2004/089.pdf,https://jort.tn/view/annonces-legales/fr/2004/089,1263023,200,text/markdown; charset=utf-8,200144,dc58e52bf0b7a7e9c16b55052a5f644ea4d80179a2296a81d42c410adbb65c4a,"W/""c3f8a40f992ecf8fdb6f4febe56a9857",False,44,0.0143,fr,ok,data/raw/annonces-legales/fr/2004/089.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/090,annonces-legales,fr,2004,090,https://ocr.jort.tn/annonces-legales/fr/2004/090.md,https://lake.jort.tn/annonces-legales/fr/2004/090.pdf,https://jort.tn/view/annonces-legales/fr/2004/090,371639,200,text/markdown; charset=utf-8,137188,04e1ca67e3583e04f71406a7901b10e5e9849193d45a785a9457daf28bacc9d0,"W/""50ecd7b07043e68efa8cb26e1aee0652",False,29,0.0,fr,ok,data/raw/annonces-legales/fr/2004/090.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/091,annonces-legales,fr,2004,091,https://ocr.jort.tn/annonces-legales/fr/2004/091.md,https://lake.jort.tn/annonces-legales/fr/2004/091.pdf,https://jort.tn/view/annonces-legales/fr/2004/091,1461199,200,text/markdown; charset=utf-8,91804,03a5c7233fb10404e9fd0e8b149181fcae0a6b333a0333e5ba24d38cd20ae17d,"W/""fed5158706161c2977118fedb103e648",False,32,0.0,fr,ok,data/raw/annonces-legales/fr/2004/091.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/092,annonces-legales,fr,2004,092,https://ocr.jort.tn/annonces-legales/fr/2004/092.md,https://lake.jort.tn/annonces-legales/fr/2004/092.pdf,https://jort.tn/view/annonces-legales/fr/2004/092,546292,200,text/markdown; charset=utf-8,132891,4546e6eb49e17cf96efb1b862ada849d437b429a4756cc4676afefcdf9aa9948,"W/""b345258602d1d206f900d4ae0792c6d7",False,31,0.0001,fr,ok,data/raw/annonces-legales/fr/2004/092.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/093,annonces-legales,fr,2004,093,https://ocr.jort.tn/annonces-legales/fr/2004/093.md,https://lake.jort.tn/annonces-legales/fr/2004/093.pdf,https://jort.tn/view/annonces-legales/fr/2004/093,1025296,200,text/markdown; charset=utf-8,107062,3897dfdf0da9e21f126702ebff3a77ed211a9f289189301f8a11ce710e6fd0e3,"W/""c982d9f89eb424414946be8e26005c63",False,29,0.0,fr,ok,data/raw/annonces-legales/fr/2004/093.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/094,annonces-legales,fr,2004,094,https://ocr.jort.tn/annonces-legales/fr/2004/094.md,https://lake.jort.tn/annonces-legales/fr/2004/094.pdf,https://jort.tn/view/annonces-legales/fr/2004/094,295414,200,text/markdown; charset=utf-8,141481,89281ba4984c9077325e460bd03304e7add1f3804e62f6cdb313cf486fa442c6,"W/""5bf6d0ea502b551ee2cc49870c0058e5",False,28,0.0,fr,ok,data/raw/annonces-legales/fr/2004/094.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/095,annonces-legales,fr,2004,095,https://ocr.jort.tn/annonces-legales/fr/2004/095.md,https://lake.jort.tn/annonces-legales/fr/2004/095.pdf,https://jort.tn/view/annonces-legales/fr/2004/095,196593,200,text/markdown; charset=utf-8,72685,bdd214dc06d09d6af4918c443d66354130d26ea0b0c4fcbe0e0cda15567e2dc7,"W/""a3b58c42574d54981f2c7411da2b164a",False,15,0.0,fr,ok,data/raw/annonces-legales/fr/2004/095.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/096,annonces-legales,fr,2004,096,https://ocr.jort.tn/annonces-legales/fr/2004/096.md,https://lake.jort.tn/annonces-legales/fr/2004/096.pdf,https://jort.tn/view/annonces-legales/fr/2004/096,213407,200,text/markdown; charset=utf-8,79332,a7a3f7eb67ff6280bf0e536090fd45be97c1778e0c575eb786984f4283ce27e4,"W/""33740da34b6b40e3ef586e08a266b70a",False,16,0.0,fr,ok,data/raw/annonces-legales/fr/2004/096.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/097,annonces-legales,fr,2004,097,https://ocr.jort.tn/annonces-legales/fr/2004/097.md,https://lake.jort.tn/annonces-legales/fr/2004/097.pdf,https://jort.tn/view/annonces-legales/fr/2004/097,179566,200,text/markdown; charset=utf-8,66365,a13a8c12fdf988f95da98ef3972cd4f16af0ddeabb63ffd2b2ac75af2cddfb50,"W/""17ae4b5a156a6495ca6c573e82c669ca",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/097.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/098,annonces-legales,fr,2004,098,https://ocr.jort.tn/annonces-legales/fr/2004/098.md,https://lake.jort.tn/annonces-legales/fr/2004/098.pdf,https://jort.tn/view/annonces-legales/fr/2004/098,176991,200,text/markdown; charset=utf-8,65462,f56438904bdfc85085acae8fd200b7116d43aefb4ed02dbccec4c1a62eea15a8,"W/""2037410d6cfa55a85ae7765f17245e73",False,14,0.0,fr,ok,data/raw/annonces-legales/fr/2004/098.md,2026-09-12T13:34:37+00:00,1,
annonces-legales/fr/2004/099,annonces-legales,fr,2004,099,https://ocr.jort.tn/annonces-legales/fr/2004/099.md,https://lake.jort.tn/annonces-legales/fr/2004/099.pdf,https://jort.tn/view/annonces-legales/fr/2004/099,2021358,200,text/markdown; charset=utf-8,139007,bfb39e0419c2f272b2f9c07e0e68f646578e06890bbf1121b6dfd478edbf1f95,"W/""2bac24821018310625cd555cbb06dad6",False,38,0.0,fr,ok,data/raw/annonces-legales/fr/2004/099.md,2026-09-12T13:34:38+00:00,1,
